Date,VIPIND
2005-04-20,11.085070610046387
2005-04-21,11.2140531539917
2005-04-22,12.26869010925293
2005-04-25,12.913614273071289
2005-04-26,13.315738677978516
2005-04-27,12.685994148254395
2005-04-28,12.496310234069824
2005-04-29,11.934846878051758
2005-05-02,11.54030990600586
2005-05-03,11.866561889648438
2005-05-04,12.617707252502441
2005-05-05,12.640470504760742
2005-05-06,13.095707893371582
2005-05-09,13.239869117736816
2005-05-10,13.209521293640137
2005-05-11,13.126056671142578
2005-05-12,13.573711395263672
2005-05-13,14.112406730651855
2005-05-16,13.83926773071289
2005-05-17,13.103296279907227
2005-05-18,13.3385009765625
2005-05-19,13.163993835449219
2005-05-20,13.3385009765625
2005-05-23,16.009239196777344
2005-05-24,16.692096710205078
2005-05-25,17.55704689025879
2005-05-26,16.47205924987793
2005-05-27,16.73002815246582
2005-05-30,16.525175094604492
2005-05-31,16.661746978759766
2005-06-01,18.16403579711914
2005-06-02,17.97435188293457
2005-06-03,19.522165298461914
2005-06-06,19.704256057739258
2005-06-07,18.70273780822754
2005-06-08,18.664804458618164
2005-06-09,18.71790885925293
2005-06-10,18.71790885925293
2005-06-13,18.39165496826172
2005-06-14,18.270259857177734
2005-06-15,18.239913940429688
2005-06-16,17.898481369018555
2005-06-17,17.632925033569336
2005-06-20,16.821081161499023
2005-06-21,17.185272216796875
2005-06-22,16.494827270507812
2005-06-23,16.388608932495117
2005-06-24,16.783145904541016
2005-06-27,16.692096710205078
2005-06-28,15.720921516418457
2005-06-29,16.19133949279785
2005-06-30,16.41136360168457
2005-07-01,16.085113525390625
2005-07-04,16.092695236206055
2005-07-05,15.918190002441406
2005-07-06,17.337018966674805
2005-07-07,17.03352928161621
2005-07-08,17.337018966674805
2005-07-11,18.16403579711914
2005-07-12,18.323368072509766
2005-07-13,18.148860931396484
2005-07-14,18.330955505371094
2005-07-15,18.194387435913086
2005-07-18,18.126102447509766
2005-07-19,18.080575942993164
2005-07-20,18.156450271606445
2005-07-21,17.913654327392578
2005-07-22,17.85295867919922
2005-07-25,17.73155975341797
2005-07-26,17.564638137817383
2005-07-27,17.723970413208008
2005-07-28,17.723970413208008
2005-07-29,17.291494369506836
2005-08-01,17.54946517944336
2005-08-02,17.42806625366211
2005-08-03,17.215618133544922
2005-08-04,16.95764923095703
2005-08-05,16.85901641845703
2005-08-08,17.617746353149414
2005-08-09,17.496353149414062
2005-08-10,18.194387435913086
2005-08-11,18.042648315429688
2005-08-12,17.980899810791016
2005-08-16,19.431720733642578
2005-08-17,20.71276092529297
2005-08-18,20.419517517089844
2005-08-19,21.962942123413086
2005-08-22,21.19122314453125
2005-08-23,19.786706924438477
2005-08-24,19.948766708374023
2005-08-25,20.365493774414062
2005-08-26,21.4921932220459
2005-08-29,22.055545806884766
2005-08-30,22.364225387573242
2005-08-31,22.696062088012695
2005-09-01,24.825990676879883
2005-09-02,23.791893005371094
2005-09-05,23.004749298095703
2005-09-06,23.027902603149414
2005-09-08,22.93529510498047
2005-09-09,22.734649658203125
2005-09-12,23.876787185668945
2005-09-13,23.3597354888916
2005-09-14,24.532745361328125
2005-09-15,25.759761810302734
2005-09-16,27.04852294921875
2005-09-19,26.29996109008789
2005-09-20,25.829219818115234
2005-09-21,25.559120178222656
2005-09-22,24.401546478271484
2005-09-23,23.977102279663086
2005-09-26,24.795120239257812
2005-09-27,24.934032440185547
2005-09-28,24.8414249420166
2005-09-29,23.707008361816406
2005-09-30,24.370685577392578
2005-10-03,25.38934326171875
2005-10-04,24.849145889282227
2005-10-05,24.586763381958008
2005-10-06,24.771970748901367
2005-10-07,24.432416915893555
2005-10-10,23.853633880615234
2005-10-11,23.143657684326172
2005-10-13,22.32564353942871
2005-10-14,21.79315948486328
2005-10-17,21.29155158996582
2005-10-18,20.427234649658203
2005-10-19,19.33139419555664
2005-10-20,18.829784393310547
2005-10-21,19.138473510742188
2005-10-24,19.27737808227539
2005-10-25,19.292808532714844
2005-10-26,19.014999389648438
2005-10-27,18.598270416259766
2005-10-28,17.602766036987305
2005-10-31,17.085712432861328
2005-11-02,18.05807113647461
2005-11-04,18.05807113647461
2005-11-07,19.15390396118164
2005-11-08,19.18477439880371
2005-11-09,19.400850296020508
2005-11-10,18.876087188720703
2005-11-11,19.616933822631836
2005-11-14,19.74812126159668
2005-11-16,19.562911987304688
2005-11-17,19.377702713012695
2005-11-18,19.616933822631836
2005-11-21,19.36998176574707
2005-11-22,19.038148880004883
2005-11-23,18.9146785736084
2005-11-24,18.667724609375
2005-11-25,18.984130859375
2005-11-28,21.79315948486328
2005-11-29,22.27933692932129
2005-11-30,21.669689178466797
2005-12-01,21.986087799072266
2005-12-02,21.43045997619629
2005-12-05,21.08318519592285
2005-12-06,21.060035705566406
2005-12-07,20.86710548400879
2005-12-08,20.71276092529297
2005-12-09,22.788673400878906
2005-12-12,23.598968505859375
2005-12-13,23.352020263671875
2005-12-14,23.82276153564453
2005-12-15,23.32115364074707
2005-12-16,22.927576065063477
2005-12-19,23.213117599487305
2005-12-20,22.896711349487305
2005-12-21,22.950729370117188
2005-12-22,22.094127655029297
2005-12-23,21.49991226196289
2005-12-26,20.890254974365234
2005-12-27,21.245248794555664
2005-12-28,21.013734817504883
2005-12-29,21.538497924804688
2005-12-30,21.507631301879883
2006-01-02,21.31470489501953
2006-01-03,21.739137649536133
2006-01-04,21.88576889038086
2006-01-05,22.48770523071289
2006-01-06,23.3597354888916
2006-01-09,22.1635799407959
2006-01-10,21.986087799072266
2006-01-12,21.84718132019043
2006-01-13,21.932064056396484
2006-01-16,21.260679244995117
2006-01-17,21.152639389038086
2006-01-18,20.86710548400879
2006-01-19,21.260679244995117
2006-01-20,21.29155158996582
2006-01-23,21.785446166992188
2006-01-24,21.569366455078125
