Date,VTL
2004-03-29,8.11241626739502
2004-03-30,8.160404205322266
2004-03-31,8.18213176727295
2004-04-01,8.46552562713623
2004-04-02,8.779696464538574
2004-04-05,8.62578010559082
2004-04-06,8.350537300109863
2004-04-07,8.336050033569336
2004-04-08,8.259998321533203
2004-04-09,8.259998321533203
2004-04-12,8.299835205078125
2004-04-13,8.26633358001709
2004-04-14,8.26633358001709
2004-04-15,8.78513240814209
2004-04-16,9.159968376159668
2004-04-19,8.700927734375
2004-04-20,8.576888084411621
2004-04-21,8.996996879577637
2004-04-22,9.090252876281738
2004-04-23,9.078482627868652
2004-04-27,8.336050033569336
2004-04-28,8.374984741210938
2004-04-29,8.393092155456543
2004-04-30,8.359590530395508
2004-05-03,8.157687187194824
2004-05-04,8.35416030883789
2004-05-05,8.356876373291016
2004-05-06,8.468238830566406
2004-05-07,8.891063690185547
2004-05-10,9.15091609954834
2004-05-11,8.438363075256348
2004-05-12,8.567835807800293
2004-05-13,8.556063652038574
2004-05-14,7.847134113311768
2004-05-17,6.881068229675293
2004-05-18,7.940390110015869
2004-05-19,7.9793195724487305
2004-05-20,7.892403602600098
2004-05-21,7.759308338165283
2004-05-24,8.250945091247559
2004-05-25,8.462806701660156
2004-05-26,8.426590919494629
2004-05-27,8.314322471618652
2004-05-28,8.015538215637207
2004-05-31,7.680541038513184
2004-06-01,7.704983711242676
2004-06-02,7.750256061553955
2004-06-03,7.463243007659912
2004-06-04,7.300269603729248
2004-06-07,7.5392961502075195
2004-06-08,7.36093282699585
2004-06-09,7.5175652503967285
2004-06-10,7.2640533447265625
2004-06-11,7.20973014831543
2004-06-14,7.073919773101807
2004-06-15,6.935391426086426
2004-06-16,7.0648651123046875
2004-06-17,6.929055213928223
2004-06-18,6.908230781555176
2004-06-21,6.965270042419434
2004-06-22,6.971608638763428
2004-06-23,6.70270299911499
2004-06-24,6.811351776123047
2004-06-25,6.715378761291504
2004-06-28,7.285783767700195
2004-06-29,7.743916988372803
2004-06-30,7.964836597442627
2004-07-01,7.976605415344238
2004-07-02,7.934051990509033
2004-07-05,8.04903793334961
2004-07-06,8.067148208618164
2004-07-07,8.133241653442383
2004-07-08,7.478633880615234
2004-07-09,8.42025375366211
2004-07-12,9.072145462036133
2004-07-13,9.054035186767578
2004-07-14,9.504022598266602
2004-07-15,10.167682647705078
2004-07-16,10.097967147827148
2004-07-19,10.24283218383789
2004-07-20,9.95310115814209
2004-07-21,10.068087577819824
2004-07-22,9.790127754211426
2004-07-23,9.880669593811035
2004-07-26,9.971208572387695
2004-07-27,9.848073959350586
2004-07-28,9.515791893005371
2004-07-29,9.437023162841797
2004-07-30,9.905116081237793
2004-08-02,10.049981117248535
2004-08-03,9.648886680603027
2004-08-04,9.666996002197266
2004-08-05,9.887009620666504
2004-08-06,10.212952613830566
2004-08-09,10.729033470153809
2004-08-10,10.50902271270752
2004-08-11,10.439318656921387
2004-08-12,10.15674114227295
2004-08-13,11.472607612609863
2004-08-16,11.039322853088379
2004-08-17,11.776846885681152
2004-08-18,11.550785064697266
2004-08-19,11.498038291931152
2004-08-20,11.488619804382324
2004-08-23,11.290817260742188
2004-08-24,11.569622993469238
2004-08-25,11.409496307373047
2004-08-26,11.686422348022461
2004-08-27,11.984068870544434
2004-08-30,12.515314102172852
2004-08-31,12.577482223510742
2004-09-01,12.379677772521973
2004-09-02,11.974650382995605
2004-09-03,12.812959671020508
2004-09-06,13.363042831420898
2004-09-07,13.4063720703125
2004-09-08,13.31877326965332
2004-09-09,13.246243476867676
2004-09-10,13.368693351745605
2004-09-13,13.42238712310791
2004-09-14,13.118144989013672
2004-09-15,12.94859504699707
2004-09-16,12.690512657165527
2004-09-17,12.944831848144531
2004-09-20,13.315948486328125
2004-09-21,13.255661010742188
2004-09-22,13.30276107788086
2004-09-23,13.142633438110352
2004-09-24,13.199152946472168
2004-09-27,13.19632339477539
2004-09-28,13.431804656982422
2004-09-29,13.43463134765625
2004-09-30,13.20291519165039
2004-10-01,13.450643539428711
2004-10-04,14.06289005279541
2004-10-05,14.524431228637695
2004-10-06,14.564933776855469
2004-10-07,14.703398704528809
2004-10-08,14.73448371887207
2004-10-11,14.483929634094238
2004-10-12,14.091151237487793
2004-10-14,13.66728401184082
2004-10-15,14.107162475585938
2004-10-18,14.163674354553223
2004-10-19,14.317209243774414
2004-10-20,14.389737129211426
2004-10-21,14.399158477783203
2004-10-22,14.399158477783203
2004-10-25,14.166502952575684
2004-10-26,14.354887008666992
2004-10-27,14.615797996520996
2004-10-28,15.43809700012207
2004-10-29,15.855367660522461
2004-11-01,15.934488296508789
2004-11-02,15.732913970947266
2004-11-03,16.04375457763672
2004-11-04,15.783781051635742
2004-11-05,15.591631889343262
2004-11-08,15.676401138305664
2004-11-09,15.9156494140625
2004-11-10,16.339515686035156
2004-11-11,16.2509708404541
2004-11-12,16.285823822021484
2004-11-15,16.285823822021484
2004-11-16,15.968400001525879
2004-11-17,16.53354835510254
2004-11-18,16.879234313964844
2004-11-19,16.681434631347656
2004-11-22,17.06761932373047
2004-11-23,18.129167556762695
2004-11-24,18.841262817382812
2004-11-25,18.596359252929688
2004-11-26,18.596359252929688
2004-11-29,18.737648010253906
2004-11-30,18.185680389404297
2004-12-01,17.75240135192871
2004-12-02,17.705303192138672
2004-12-03,17.1834774017334
2004-12-06,17.029945373535156
2004-12-07,16.980022430419922
2004-12-08,16.7784481048584
2004-12-09,16.857568740844727
2004-12-10,17.004507064819336
2004-12-13,17.416133880615234
2004-12-14,17.394466400146484
2004-12-15,17.488658905029297
2004-12-16,17.550825119018555
2004-12-17,17.371864318847656
2004-12-20,17.71755027770996
2004-12-21,17.959623336791992
2004-12-22,17.833404541015625
2004-12-23,17.852245330810547
2004-12-24,17.68646240234375
2004-12-27,18.087724685668945
2004-12-28,18.27610969543457
2004-12-29,17.915353775024414
2004-12-30,18.00954246520996
2004-12-31,18.257266998291016
2005-01-03,18.998563766479492
2005-01-04,18.882701873779297
2005-01-05,17.805143356323242
2005-01-06,16.970605850219727
2005-01-07,17.29368019104004
2005-01-10,17.265424728393555
2005-01-11,17.32193946838379
2005-01-12,16.86981773376465
2005-01-13,17.58568000793457
2005-01-14,16.99886131286621
2005-01-17,16.910320281982422
2005-01-18,17.343603134155273
2005-01-19,17.350200653076172
2005-01-20,17.516918182373047
2005-01-24,17.102476119995117
2005-01-25,17.347373962402344
2005-01-27,17.479236602783203
2005-01-28,17.50090217590332
2005-01-31,17.607341766357422
2005-02-01,17.350200653076172
2005-02-02,17.37845802307129
2005-02-03,17.557418823242188
2005-02-04,17.953025817871094
2005-02-07,18.075471878051758
2005-02-08,18.0500431060791
2005-02-09,18.110328674316406
2005-02-10,18.034975051879883
2005-02-11,17.921937942504883
2005-02-14,18.134815216064453
2005-02-15,17.560245513916016
2005-02-16,17.69870948791504
2005-02-17,17.790075302124023
2005-02-18,17.579084396362305
2005-02-21,17.52916145324707
2005-02-22,17.46605682373047
2005-02-23,17.300275802612305
2005-02-24,17.494314193725586
2005-02-25,18.040626525878906
2005-02-28,18.07830238342285
2005-03-01,17.837175369262695
2005-03-02,18.160253524780273
2005-03-03,18.671714782714844
2005-03-04,19.25947380065918
2005-03-07,19.055076599121094
2005-03-08,18.885526657104492
2005-03-09,18.10655975341797
2005-03-10,18.18851089477539
2005-03-11,17.937013626098633
2005-03-14,17.8804988861084
2005-03-15,17.987873077392578
2005-03-16,17.701534271240234
2005-03-17,17.522571563720703
2005-03-18,17.337953567504883
2005-03-21,17.074214935302734
2005-03-22,16.650352478027344
2005-03-23,16.546737670898438
2005-03-24,16.951766967773438
2005-03-28,16.45819854736328
2005-03-29,17.16840934753418
2005-03-30,16.885828018188477
2005-03-31,17.20890998840332
2005-04-01,17.309696197509766
2005-04-04,17.623355865478516
2005-04-05,17.927597045898438
2005-04-06,18.602951049804688
2005-04-07,19.585376739501953
2005-04-08,19.186946868896484
2005-04-11,18.970300674438477
2005-04-12,19.921648025512695
2005-04-13,19.799190521240234
2005-04-15,19.425249099731445
2005-04-18,19.061670303344727
2005-04-19,19.27171516418457
2005-04-20,19.375329971313477
2005-04-21,19.865129470825195
2005-04-22,20.35210609436035
2005-04-25,20.804224014282227
2005-04-26,21.17722511291504
2005-04-27,21.0736141204834
2005-04-28,21.23750877380371
2005-04-29,21.252578735351562
2005-05-02,20.995433807373047
2005-05-03,21.205482482910156
2005-05-04,21.817737579345703
2005-05-05,21.90627098083496
2005-05-06,22.43657875061035
2005-05-09,22.599529266357422
2005-05-10,22.838775634765625
2005-05-11,23.12700080871582
2005-05-12,23.579126358032227
2005-05-13,23.710994720458984
2005-05-16,23.538625717163086
2005-05-17,22.577865600585938
2005-05-18,23.3408260345459
2005-05-19,23.437835693359375
2005-05-20,22.803924560546875
2005-05-23,23.413345336914062
2005-05-24,23.25887107849121
2005-05-25,23.265466690063477
2005-05-26,23.272058486938477
2005-05-27,23.428422927856445
2005-05-30,22.97064208984375
2005-05-31,23.47551155090332
2005-06-01,23.356836318969727
2005-06-02,23.284303665161133
2005-06-03,23.579126358032227
2005-06-06,23.479284286499023
2005-06-07,24.18572425842285
2005-06-08,23.953067779541016
2005-06-09,24.383527755737305
2005-06-10,24.942089080810547
2005-06-13,26.465171813964844
2005-06-14,25.834083557128906
2005-06-15,25.655126571655273
2005-06-16,25.736125946044922
2005-06-17,25.933927536010742
2005-06-20,26.154338836669922
2005-06-21,25.764379501342773
2005-06-22,25.589191436767578
2005-06-23,25.434717178344727
2005-06-24,25.447900772094727
2005-06-27,25.434717178344727
2005-06-28,25.017440795898438
2005-06-29,25.290599822998047
2005-06-30,24.910999298095703
2005-07-01,24.77536964416504
2005-07-04,25.029680252075195
2005-07-05,25.31226348876953
2005-07-06,25.413043975830078
2005-07-07,25.174745559692383
2005-07-08,25.04287338256836
2005-07-11,25.02686309814453
2005-07-12,24.8544864654541
2005-07-13,24.813047409057617
2005-07-14,25.067367553710938
2005-07-15,25.137065887451172
2005-07-18,25.51383399963379
2005-07-19,25.683378219604492
2005-07-20,25.87176513671875
2005-07-21,25.55716323852539
2005-07-22,26.571609497070312
2005-07-25,27.375070571899414
2005-07-26,27.07365608215332
2005-07-27,26.898454666137695
2005-07-28,302.6041259765625
2005-07-29,26.838176727294922
2005-08-01,26.9954776763916
2005-08-02,27.03032875061035
2005-08-03,26.762819290161133
2005-08-04,26.791534423828125
2005-08-05,26.654674530029297
2005-08-08,26.255565643310547
2005-08-09,26.140722274780273
2005-08-10,26.18282699584961
2005-08-11,26.494840621948242
2005-08-12,26.20484733581543
2005-08-16,27.066213607788086
2005-08-17,26.93509864807129
2005-08-18,26.278533935546875
2005-08-19,26.169431686401367
2005-08-22,26.351280212402344
2005-08-23,26.23355484008789
2005-08-24,26.223983764648438
2005-08-25,26.198144912719727
2005-08-26,26.268970489501953
2005-08-29,26.504413604736328
2005-08-30,26.88437271118164
2005-08-31,28.20513916015625
2005-09-01,29.398622512817383
2005-09-02,29.353635787963867
2005-09-05,29.51633644104004
2005-09-06,29.52591323852539
2005-09-08,28.967927932739258
2005-09-09,29.190933227539062
2005-09-12,29.32779884338379
2005-09-13,29.107667922973633
2005-09-14,29.09235382080078
2005-09-15,43.39878845214844
2005-09-16,44.62623596191406
2005-09-19,46.09774398803711
2005-09-20,45.23637008666992
2005-09-21,43.650020599365234
2005-09-22,40.907989501953125
2005-09-23,41.6473274230957
2005-09-26,44.310401916503906
2005-09-27,43.434661865234375
2005-09-28,44.21708297729492
2005-09-29,43.441856384277344
2005-09-30,42.75992965698242
2005-10-03,42.135440826416016
2005-10-04,43.5710563659668
2005-10-05,42.5876579284668
2005-10-06,42.69533157348633
2005-10-07,42.41538619995117
2005-10-10,42.25746154785156
2005-10-11,41.71910858154297
2005-10-13,41.35302734375
2005-10-14,40.64957046508789
2005-10-17,40.52754592895508
2005-10-18,40.678287506103516
2005-10-19,40.821842193603516
2005-10-20,40.240421295166016
2005-10-21,39.98200225830078
2005-10-24,40.05378341674805
2005-10-25,39.50825500488281
2005-10-26,39.86716079711914
2005-10-27,39.94612503051758
2005-10-28,38.53202819824219
2005-10-31,38.74737548828125
2005-11-02,38.74737548828125
2005-11-04,38.74737548828125
2005-11-07,39.06321716308594
2005-11-08,39.65180587768555
2005-11-09,40.161460876464844
2005-11-10,39.27855682373047
2005-11-11,40.348087310791016
2005-11-14,40.2260627746582
2005-11-16,40.470123291015625
2005-11-17,39.96046829223633
2005-11-18,40.25477600097656
2005-11-21,40.53472137451172
2005-11-22,39.594390869140625
2005-11-23,39.65180587768555
2005-11-24,39.924583435058594
2005-11-25,39.94612503051758
2005-11-28,40.41986846923828
2005-11-29,39.594390869140625
2005-11-30,42.135440826416016
2005-12-01,43.21215057373047
2005-12-02,45.358402252197266
2005-12-05,45.6885986328125
2005-12-06,44.36064910888672
2005-12-07,43.4992790222168
2005-12-08,44.49703598022461
2005-12-09,44.53292465209961
2005-12-12,44.5257453918457
2005-12-13,44.561641693115234
2005-12-14,43.38443374633789
2005-12-15,43.362892150878906
2005-12-16,43.25522232055664
2005-12-19,43.59259033203125
2005-12-20,43.41313934326172
2005-12-21,43.657196044921875
2005-12-22,46.02598190307617
2005-12-23,44.50421142578125
2005-12-26,44.310401916503906
2005-12-27,44.432430267333984
2005-12-28,44.375003814697266
2005-12-29,44.48267364501953
2005-12-30,44.432430267333984
2006-01-02,45.178958892822266
2006-01-03,45.82497787475586
2006-01-04,44.8559455871582
2006-01-05,45.315338134765625
2006-01-06,45.250732421875
2006-01-09,46.64329528808594
2006-01-10,47.088321685791016
2006-01-12,48.13632583618164
2006-01-13,48.10044479370117
2006-01-16,48.51677322387695
2006-01-17,48.03583908081055
2006-01-18,47.08115005493164
2006-01-19,47.411346435546875
2006-01-20,47.375457763671875
2006-01-23,47.389808654785156
2006-01-24,48.129154205322266
2006-01-25,46.707881927490234
2006-01-27,48.47370147705078
2006-01-30,46.81555938720703
2006-01-31,46.18388748168945
