Date,LUPIN
2002-12-20,10.817401885986328
2002-12-23,10.985176086425781
2002-12-24,11.530448913574219
2002-12-25,11.530448913574219
2002-12-26,12.306416511535645
2002-12-27,12.319000244140625
2002-12-30,12.218334197998047
2002-12-31,12.22672176361084
2003-01-01,12.184779167175293
2003-01-02,11.84503173828125
2003-01-03,12.117671012878418
2003-01-06,12.289640426635742
2003-01-07,11.962477684020996
2003-01-08,13.300495147705078
2003-01-09,14.202293395996094
2003-01-10,14.655292510986328
2003-01-13,13.774463653564453
2003-01-14,14.05129623413086
2003-01-15,14.16034984588623
2003-01-16,13.887710571289062
2003-01-17,13.837380409240723
2003-01-20,13.40116024017334
2003-01-21,13.47666072845459
2003-01-22,13.367606163024902
2003-01-23,13.015275001525879
2003-01-24,12.553888320922852
2003-01-27,11.912139892578125
2003-01-28,13.262746810913086
2003-01-29,12.629387855529785
2003-01-30,12.428058624267578
2003-01-31,12.407085418701172
2003-02-03,12.93558120727539
2003-02-04,12.499361038208008
2003-02-05,12.436443328857422
2003-02-06,13.380188941955566
2003-02-07,12.830720901489258
2003-02-10,12.180583953857422
2003-02-11,12.03797721862793
2003-02-12,11.803086280822754
2003-02-13,11.803086280822754
2003-02-14,11.400424003601074
2003-02-17,12.092503547668457
2003-02-18,11.81567096710205
2003-02-19,11.870197296142578
2003-02-20,11.64370059967041
2003-02-21,11.895365715026855
2003-02-24,12.084113121032715
2003-02-25,12.650360107421875
2003-02-26,12.872665405273438
2003-02-27,13.15788459777832
2003-02-28,12.692306518554688
2003-03-03,12.9146089553833
2003-03-04,12.587443351745605
2003-03-05,12.365138053894043
2003-03-06,12.730053901672363
2003-03-07,12.277057647705078
2003-03-10,11.891168594360352
2003-03-11,12.214141845703125
2003-03-12,12.050557136535645
2003-03-13,11.979253768920898
2003-03-14,11.979253768920898
2003-03-17,11.626919746398926
2003-03-18,11.626919746398926
2003-03-19,11.991835594177246
2003-03-20,12.386110305786133
2003-03-21,12.365138053894043
2003-03-24,11.933115005493164
2003-03-25,11.895365715026855
2003-03-26,11.807279586791992
2003-03-27,11.706616401672363
2003-03-28,11.526257514953613
2003-03-31,10.507012367248535
2003-04-01,10.834179878234863
2003-04-02,11.014537811279297
2003-04-03,11.433978080749512
2003-04-04,11.56820011138916
2003-04-07,12.063142776489258
2003-04-08,12.516138076782227
2003-04-09,12.709081649780273
2003-04-10,11.920528411865234
2003-04-11,12.524528503417969
2003-04-14,6.262264251708984
2003-04-15,13.065607070922852
2003-04-16,12.771998405456543
2003-04-17,12.574858665466309
2003-04-18,12.574858665466309
2003-04-21,12.159612655639648
2003-04-22,12.298029899597168
2003-04-23,12.121861457824707
2003-04-24,12.071528434753418
2003-04-25,13.073995590209961
2003-04-28,13.199828147888184
2003-04-29,13.1704683303833
2003-04-30,13.061412811279297
2003-05-01,13.061412811279297
2003-05-02,13.61507511138916
2003-05-05,13.875128746032715
2003-05-06,13.833183288574219
2003-05-07,13.6821870803833
2003-05-08,13.715740203857422
2003-05-09,13.405355453491211
2003-05-12,13.493436813354492
2003-05-13,13.329854965209961
2003-05-14,14.202293395996094
2003-05-15,14.336514472961426
2003-05-16,14.953094482421875
2003-05-19,14.592373847961426
2003-05-20,14.135183334350586
2003-05-21,14.126794815063477
2003-05-22,13.87932300567627
2003-05-23,13.791240692138672
2003-05-26,14.126794815063477
2003-05-27,14.74337100982666
2003-05-28,15.116676330566406
2003-05-29,15.68292236328125
2003-05-30,16.400165557861328
2003-06-02,16.32466697692871
2003-06-03,16.416946411132812
2003-06-04,17.176132202148438
2003-06-05,16.920278549194336
2003-06-06,17.901769638061523
2003-06-09,18.862295150756836
2003-06-10,18.975542068481445
2003-06-11,19.45789909362793
2003-06-12,20.61555290222168
2003-06-13,20.16255760192871
2003-06-16,19.785064697265625
2003-06-17,20.208698272705078
2003-06-18,19.587923049926758
2003-06-19,19.56275749206543
2003-06-20,19.692781448364258
2003-06-23,19.28173828125
2003-06-24,20.028339385986328
2003-06-25,20.204500198364258
2003-06-26,21.634803771972656
2003-06-27,24.95258331298828
2003-06-30,25.153915405273438
2003-07-01,25.413969039916992
2003-07-02,24.856117248535156
2003-07-03,25.75371742248535
2003-07-04,25.564971923828125
2003-07-07,24.78061294555664
2003-07-08,25.053245544433594
2003-07-09,26.055715560913086
2003-07-10,28.245201110839844
2003-07-11,28.937274932861328
2003-07-14,28.652055740356445
2003-07-15,28.72867774963379
2003-07-16,29.073482513427734
2003-07-17,28.23489761352539
2003-07-18,28.298751831054688
2003-07-21,26.77483367919922
2003-07-22,28.349834442138672
2003-07-23,29.720495223999023
2003-07-24,30.431367874145508
2003-07-25,32.77257537841797
2003-07-28,33.70054626464844
2003-07-29,33.7303352355957
2003-07-30,32.86196517944336
2003-07-31,31.533859252929688
2003-08-01,32.68318176269531
2003-08-04,32.815147399902344
2003-08-05,32.39798355102539
2003-08-06,32.589534759521484
2003-08-07,32.62358474731445
2003-08-08,33.41533660888672
2003-08-11,32.76406478881836
2003-08-12,32.18514633178711
2003-08-13,31.827579498291016
2003-08-14,32.82791519165039
2003-08-15,32.82791519165039
2003-08-18,32.487369537353516
2003-08-19,31.861635208129883
2003-08-20,33.032230377197266
2003-08-21,34.73919677734375
2003-08-22,38.7873420715332
2003-08-25,35.420257568359375
2003-08-26,37.484779357910156
2003-08-27,37.152748107910156
2003-08-28,37.2676887512207
2003-08-29,39.58760070800781
2003-09-01,40.660301208496094
2003-09-02,41.54995346069336
2003-09-03,39.970699310302734
2003-09-04,42.66521072387695
2003-09-05,45.44060134887695
2003-09-08,47.51362991333008
2003-09-09,49.182273864746094
2003-09-10,45.95140838623047
2003-09-11,46.700599670410156
2003-09-12,45.7215461730957
2003-09-15,42.72480773925781
2003-09-16,43.91670227050781
2003-09-17,44.2657470703125
2003-09-18,41.40522003173828
2003-09-19,40.33678436279297
2003-09-22,39.71530532836914
2003-09-23,40.226112365722656
2003-09-24,37.518829345703125
2003-09-25,40.0728645324707
2003-09-26,20.445085525512695
2003-09-29,19.742719650268555
2003-09-30,20.481685638427734
2003-10-01,21.551830291748047
2003-10-02,21.551830291748047
2003-10-03,21.27513885498047
2003-10-06,22.207365036010742
2003-10-07,22.10776138305664
2003-10-08,22.686676025390625
2003-10-09,24.34850311279297
2003-10-10,23.63166618347168
2003-10-13,24.029247283935547
2003-10-14,24.104171752929688
2003-10-15,23.041690826416016
2003-10-16,23.543983459472656
2003-10-17,23.316675186157227
2003-10-20,23.467361450195312
2003-10-21,22.980390548706055
2003-10-22,22.980390548706055
2003-10-23,22.14352035522461
2003-10-24,22.507892608642578
2003-10-27,21.594392776489258
2003-10-28,21.5390567779541
2003-10-29,21.486276626586914
2003-10-30,21.90513801574707
2003-10-31,22.386146545410156
2003-11-03,22.93951988220215
2003-11-04,24.210582733154297
2003-11-05,25.825592041015625
2003-11-06,25.48079490661621
2003-11-07,25.18963050842285
2003-11-10,25.138553619384766
2003-11-11,25.12578582763672
2003-11-12,26.021398544311523
2003-11-13,25.74897003173828
2003-11-14,25.26199722290039
2003-11-17,25.3045654296875
2003-11-18,26.20018196105957
2003-11-19,27.03279685974121
2003-11-20,26.087800979614258
2003-11-21,26.30914878845215
2003-11-24,26.864229202270508
2003-11-25,27.46272850036621
2003-11-26,27.46272850036621
2003-11-27,28.73123550415039
2003-11-28,29.220752716064453
2003-12-01,30.95750617980957
2003-12-02,30.367523193359375
2003-12-03,30.452659606933594
2003-12-04,30.733591079711914
2003-12-05,32.30432891845703
2003-12-08,31.664127349853516
2003-12-09,32.88154602050781
2003-12-10,32.596351623535156
2003-12-11,31.69391632080078
2003-12-12,31.401901245117188
2003-12-15,31.0188045501709
2003-12-16,30.725088119506836
2003-12-17,30.467979431152344
2003-12-18,30.64676284790039
2003-12-19,31.325281143188477
2003-12-22,31.333797454833984
2003-12-23,30.5531063079834
2003-12-24,31.03411102294922
2003-12-25,31.03411102294922
2003-12-26,30.882577896118164
2003-12-29,31.780757904052734
2003-12-30,30.99325942993164
2003-12-31,29.910354614257812
2004-01-01,30.48926544189453
2004-01-02,30.43988800048828
2004-01-05,30.29941177368164
2004-01-06,29.89757537841797
2004-01-07,28.588207244873047
2004-01-08,29.771581649780273
2004-01-09,29.45232391357422
2004-01-12,29.518726348876953
2004-01-13,29.105823516845703
2004-01-14,29.29312515258789
2004-01-15,29.379959106445312
2004-01-16,29.371448516845703
2004-01-19,29.801374435424805
2004-01-20,29.75029182434082
2004-01-21,27.01577377319336
2004-01-22,26.22402000427246
2004-01-23,26.72801971435547
2004-01-26,26.72801971435547
2004-01-27,28.068883895874023
2004-01-28,27.177526473999023
2004-01-29,27.430377960205078
2004-01-30,25.97883415222168
2004-02-02,25.97883415222168
2004-02-03,24.10842514038086
2004-02-04,24.85505485534668
2004-02-05,24.69159507751465
2004-02-06,25.9303035736084
2004-02-09,26.002668380737305
2004-02-10,25.966062545776367
2004-02-11,25.960105895996094
2004-02-12,26.66842269897461
2004-02-13,28.79083251953125
2004-02-16,28.254478454589844
2004-02-17,29.19096565246582
2004-02-18,28.741451263427734
2004-02-19,27.86285972595215
2004-02-20,27.858600616455078
2004-02-23,27.149431228637695
2004-02-24,28.745704650878906
2004-02-25,27.858600616455078
2004-02-26,28.49030113220215
2004-02-27,28.73123550415039
2004-03-01,28.697181701660156
2004-03-02,28.697181701660156
2004-03-03,28.57798957824707
2004-03-04,28.616304397583008
2004-03-05,28.880218505859375
2004-03-08,29.774139404296875
2004-03-09,29.35015869140625
2004-03-10,28.830841064453125
2004-03-11,28.49030113220215
2004-03-12,29.318662643432617
2004-03-15,28.63758659362793
2004-03-16,27.994823455810547
2004-03-17,27.935222625732422
2004-03-18,27.281391143798828
2004-03-19,27.804967880249023
2004-03-22,28.60097885131836
2004-03-23,28.122522354125977
2004-03-24,27.996517181396484
2004-03-25,56.197364807128906
2004-03-26,55.19277572631836
2004-03-29,55.21406555175781
2004-03-30,55.512027740478516
2004-03-31,55.333248138427734
2004-04-01,54.64791488647461
2004-04-02,55.00122833251953
2004-04-05,55.93770217895508
2004-04-06,55.7291259765625
2004-04-07,55.96323776245117
2004-04-08,57.91283416748047
2004-04-09,57.91283416748047
2004-04-12,60.74781036376953
2004-04-13,61.29692077636719
2004-04-14,61.29692077636719
2004-04-15,62.0333251953125
2004-04-16,63.18267059326172
2004-04-19,62.1057014465332
2004-04-20,63.65941619873047
2004-04-21,66.92434692382812
2004-04-22,73.1008529663086
2004-04-23,70.13815307617188
2004-04-27,69.3421401977539
2004-04-28,70.1764907836914
2004-04-29,68.69940185546875
2004-04-30,68.71640014648438
2004-05-03,69.39323425292969
2004-05-04,71.0235595703125
2004-05-05,73.82875061035156
2004-05-06,72.05794525146484
2004-05-07,72.38997650146484
2004-05-10,73.39454650878906
2004-05-11,71.13423156738281
2004-05-12,70.7553939819336
2004-05-13,71.47052001953125
2004-05-14,65.68135833740234
2004-05-17,59.9858512878418
2004-05-18,63.11028289794922
2004-05-19,68.81006622314453
2004-05-20,68.048095703125
2004-05-21,68.49078369140625
2004-05-24,71.79402923583984
2004-05-25,68.34182739257812
2004-05-26,68.1502685546875
2004-05-27,67.93745422363281
2004-05-28,63.876522064208984
2004-05-31,59.611263275146484
2004-06-01,60.84996795654297
2004-06-02,60.02842712402344
2004-06-03,56.23992919921875
2004-06-04,56.0952033996582
2004-06-07,56.72520446777344
2004-06-08,56.00580978393555
2004-06-09,57.883026123046875
2004-06-10,60.62862014770508
2004-06-11,60.6498908996582
2004-06-14,58.249114990234375
2004-06-15,56.70390701293945
2004-06-16,57.59782791137695
2004-06-17,55.24812316894531
2004-06-18,53.6475830078125
2004-06-21,51.774620056152344
2004-06-22,51.310638427734375
2004-06-23,51.766109466552734
2004-06-24,55.00122833251953
2004-06-25,53.62204360961914
2004-06-28,53.451778411865234
2004-06-29,55.158729553222656
2004-06-30,54.03920364379883
2004-07-01,53.920013427734375
2004-07-02,53.70293045043945
2004-07-05,54.74583053588867
2004-07-06,53.592247009277344
2004-07-07,52.33224868774414
2004-07-08,52.50678253173828
2004-07-09,52.779205322265625
2004-07-12,51.94489288330078
2004-07-13,52.590274810791016
2004-07-14,51.66092300415039
2004-07-15,51.50172805786133
2004-07-16,53.95419692993164
2004-07-19,52.396671295166016
2004-07-20,53.4378776550293
2004-07-21,53.30449676513672
2004-07-22,53.308799743652344
2004-07-23,52.960296630859375
2004-07-26,53.89825439453125
2004-07-27,53.78639221191406
2004-07-28,52.92587661743164
2004-07-29,52.90867233276367
2004-07-30,53.46369171142578
2004-08-02,52.62900161743164
2004-08-03,52.53435516357422
2004-08-04,52.95600128173828
2004-08-05,53.42927932739258
2004-08-06,53.4335823059082
2004-08-09,54.37584686279297
2004-08-10,54.69853210449219
2004-08-11,56.01942825317383
2004-08-12,58.67409896850586
2004-08-13,57.91685104370117
2004-08-16,56.750858306884766
2004-08-17,57.72323989868164
2004-08-18,55.098670959472656
2004-08-19,56.01080322265625
2004-08-20,56.195823669433594
2004-08-23,56.453983306884766
2004-08-24,57.17251205444336
2004-08-25,58.29117202758789
2004-08-26,58.403045654296875
2004-08-27,58.342803955078125
2004-08-30,58.47188186645508
2004-08-31,57.977088928222656
2004-09-01,56.811092376708984
2004-09-02,56.002220153808594
2004-09-03,56.55723571777344
2004-09-06,57.434967041015625
2004-09-07,59.30229187011719
2004-09-08,60.72212600708008
2004-09-09,59.642189025878906
2004-09-10,59.9777717590332
2004-09-13,60.67049026489258
2004-09-14,59.392635345458984
2004-09-15,59.341007232666016
2004-09-16,58.437477111816406
2004-09-17,58.98819351196289
2004-09-20,58.39875411987305
2004-09-21,58.088951110839844
2004-09-22,57.55543899536133
2004-09-23,59.57334899902344
2004-09-24,61.105072021484375
2004-09-27,61.55682373046875
2004-09-28,61.797767639160156
2004-09-29,62.65829086303711
2004-09-30,62.84331512451172
2004-10-01,62.59373092651367
2004-10-04,63.4671516418457
2004-10-05,62.02581024169922
2004-10-06,62.46467208862305
2004-10-07,61.182498931884766
2004-10-08,60.26174545288086
2004-10-11,59.52171325683594
2004-10-12,57.761962890625
2004-10-14,57.77916717529297
2004-10-15,57.00471496582031
2004-10-18,54.892154693603516
2004-10-19,55.537540435791016
2004-10-20,55.36543273925781
2004-10-21,54.45758819580078
2004-10-22,54.45758819580078
2004-10-25,53.81651306152344
2004-10-26,52.44829559326172
2004-10-27,52.271881103515625
2004-10-28,52.663421630859375
2004-10-29,53.369041442871094
2004-11-01,53.87244415283203
2004-11-02,53.76487350463867
2004-11-03,54.14350509643555
2004-11-04,54.6727180480957
2004-11-05,54.272579193115234
2004-11-08,53.81651306152344
2004-11-09,53.657310485839844
2004-11-10,53.95419692993164
2004-11-11,53.932682037353516
2004-11-12,54.0617561340332
2004-11-15,54.0617561340332
2004-11-16,54.350032806396484
2004-11-17,54.220951080322266
2004-11-18,55.27078628540039
2004-11-19,55.04273986816406
2004-11-22,54.220951080322266
2004-11-23,54.995418548583984
2004-11-24,54.71574401855469
2004-11-25,54.41887664794922
2004-11-26,54.41887664794922
2004-11-29,54.539337158203125
2004-11-30,54.625396728515625
2004-12-01,54.62969207763672
2004-12-02,54.745872497558594
2004-12-03,55.86453628540039
2004-12-06,58.48910903930664
2004-12-07,58.067447662353516
2004-12-08,57.71033477783203
2004-12-09,57.977088928222656
2004-12-10,57.40486145019531
2004-12-13,57.38332748413086
2004-12-14,59.13446807861328
2004-12-15,60.567237854003906
2004-12-16,61.8580207824707
2004-12-17,62.722835540771484
2004-12-20,62.4560546875
2004-12-21,62.82176971435547
2004-12-22,62.44316482543945
2004-12-23,62.636783599853516
2004-12-24,61.72462844848633
2004-12-27,60.43387985229492
2004-12-28,59.83579635620117
2004-12-29,59.78845977783203
2004-12-30,59.42706298828125
2004-12-31,59.2807731628418
2005-01-03,59.11296463012695
2005-01-04,59.06563186645508
2005-01-05,58.21803283691406
2005-01-06,55.42135238647461
2005-01-07,56.39804458618164
2005-01-10,57.107967376708984
2005-01-11,56.67341995239258
2005-01-12,55.75267028808594
2005-01-13,54.922271728515625
2005-01-14,53.50241470336914
2005-01-17,50.26258850097656
2005-01-18,50.920875549316406
2005-01-19,48.743778228759766
2005-01-20,47.96071243286133
2005-01-24,45.19416046142578
2005-01-25,44.329349517822266
2005-01-27,48.756690979003906
2005-01-28,50.12059783935547
2005-01-31,51.368343353271484
2005-02-01,51.2177619934082
2005-02-02,50.24967956542969
2005-02-03,49.69465637207031
2005-02-04,46.85495376586914
2005-02-07,45.46092987060547
2005-02-08,46.25689697265625
2005-02-09,47.276607513427734
2005-02-10,47.70685577392578
2005-02-11,47.883262634277344
2005-02-14,48.13282775878906
2005-02-15,48.464111328125
2005-02-16,48.82122802734375
2005-02-17,47.91769027709961
2005-02-18,47.900482177734375
2005-02-21,47.33253860473633
2005-02-22,47.788604736328125
2005-02-23,48.04676818847656
2005-02-24,48.19305419921875
2005-02-25,48.03816223144531
2005-02-28,48.00373840332031
2005-03-01,47.28951644897461
2005-03-02,48.2877082824707
2005-03-03,48.472721099853516
2005-03-04,50.64551544189453
2005-03-07,51.286598205566406
2005-03-08,52.30630874633789
2005-03-09,52.676334381103516
2005-03-10,52.36223602294922
2005-03-11,50.925193786621094
2005-03-14,49.73767852783203
2005-03-15,49.995826721191406
2005-03-16,49.43220520019531
2005-03-17,48.24899673461914
2005-03-18,48.32212448120117
2005-03-21,48.1844482421875
2005-03-22,48.21026611328125
2005-03-23,47.9219970703125
2005-03-24,46.81193161010742
2005-03-28,48.33072280883789
2005-03-29,47.43579864501953
2005-03-30,47.56487274169922
2005-03-31,47.07869338989258
2005-04-01,48.743778228759766
2005-04-04,50.641212463378906
2005-04-05,50.71005630493164
2005-04-06,49.77639389038086
2005-04-07,49.10951232910156
2005-04-08,49.221370697021484
2005-04-11,47.24648666381836
