Date,APOLLOTYRE
2004-01-20,20.287330627441406
2004-01-21,19.43987464904785
2004-01-22,19.005094528198242
2004-01-23,18.938770294189453
2004-01-26,18.938770294189453
2004-01-27,19.47671890258789
2004-01-28,18.540834426879883
2004-01-29,18.644001007080078
2004-01-30,18.04709815979004
2004-02-02,18.04709815979004
2004-02-03,16.41851234436035
2004-02-04,17.33228874206543
2004-02-05,17.450197219848633
2004-02-06,17.15542984008789
2004-02-09,17.3101806640625
2004-02-10,17.722856521606445
2004-02-11,18.489248275756836
2004-02-12,18.87981605529785
2004-02-13,18.828231811523438
2004-02-16,18.592418670654297
2004-02-17,18.503992080688477
2004-02-18,18.34923553466797
2004-02-19,17.870241165161133
2004-02-20,17.708120346069336
2004-02-23,17.111217498779297
2004-02-24,17.177539825439453
2004-02-25,16.949094772338867
2004-02-26,16.72064971923828
2004-02-27,16.757492065429688
2004-03-01,17.00067901611328
2004-03-02,17.00067901611328
2004-03-03,17.619693756103516
2004-03-04,18.061840057373047
2004-03-05,18.518726348876953
2004-03-08,18.621898651123047
2004-03-09,18.61452865600586
2004-03-10,18.04709815979004
2004-03-11,17.619693756103516
2004-03-12,17.457571029663086
2004-03-15,17.0080509185791
2004-03-16,16.786970138549805
2004-03-17,16.735387802124023
2004-03-18,16.6690673828125
2004-03-19,16.551158905029297
2004-03-22,15.64475154876709
2004-03-23,15.740549087524414
2004-03-24,15.394201278686523
2004-03-25,15.423677444458008
2004-03-26,15.659490585327148
2004-03-29,16.551158905029297
2004-03-30,17.00067901611328
2004-03-31,18.11342430114746
2004-04-01,17.75233268737793
2004-04-02,18.06920623779297
2004-04-05,17.914457321166992
2004-04-06,17.78181266784668
2004-04-07,17.398611068725586
2004-04-08,18.00288200378418
2004-04-09,18.00288200378418
2004-04-12,18.20922088623047
2004-04-13,18.128164291381836
2004-04-14,18.128164291381836
2004-04-15,18.076583862304688
2004-04-16,18.680850982666016
2004-04-19,18.076583862304688
2004-04-20,18.282913208007812
2004-04-21,18.7913875579834
2004-04-22,19.410402297973633
2004-04-23,19.100889205932617
2004-04-26,19.100889205932617
2004-04-27,18.7103271484375
2004-04-28,18.533464431762695
2004-04-29,18.48188018798828
2004-04-30,18.23870086669922
2004-05-03,17.63443374633789
2004-05-04,17.973407745361328
2004-05-05,17.619693756103516
2004-05-06,17.811288833618164
2004-05-07,17.63443374633789
2004-05-10,17.391244888305664
2004-05-11,16.565898895263672
2004-05-12,16.786970138549805
2004-05-13,16.890140533447266
2004-05-14,16.109010696411133
2004-05-17,13.411893844604492
2004-05-18,13.73613452911377
2004-05-19,13.655073165893555
2004-05-20,13.323461532592773
2004-05-21,13.500323295593262
2004-05-24,14.1782865524292
2004-05-25,14.310927391052246
2004-05-26,14.207763671875
2004-05-27,14.06037712097168
2004-05-28,13.249768257141113
2004-05-31,12.579174041748047
2004-06-01,12.262300491333008
2004-06-02,12.579174041748047
2004-06-03,12.476008415222168
2004-06-04,12.402316093444824
2004-06-07,12.520220756530762
2004-06-08,12.520220756530762
2004-06-09,13.235031127929688
2004-06-10,13.478214263916016
2004-06-11,12.918155670166016
2004-06-14,12.866571426391602
2004-06-15,12.741299629211426
2004-06-16,12.350729942321777
2004-06-17,12.476008415222168
2004-06-18,12.431792259216309
2004-06-21,12.137025833129883
2004-06-22,12.137025833129883
2004-06-23,12.019118309020996
2004-06-24,12.159132957458496
2004-06-25,12.402316093444824
2004-06-28,12.712750434875488
2004-06-29,12.932327270507812
2004-06-30,13.114048957824707
2004-07-01,13.644062042236328
2004-07-02,13.674347877502441
2004-07-05,13.189762115478516
2004-07-06,13.182194709777832
2004-07-07,14.234647750854492
2004-07-08,13.371479034423828
2004-07-09,13.939356803894043
2004-07-12,14.121073722839355
2004-07-13,13.628918647766113
2004-07-14,13.575915336608887
2004-07-15,13.628918647766113
2004-07-16,13.507772445678711
2004-07-19,13.674347877502441
2004-07-20,13.363910675048828
2004-07-21,13.34119701385498
2004-07-22,13.386625289916992
2004-07-23,13.356338500976562
2004-07-26,13.40933895111084
2004-07-27,13.522915840148926
2004-07-28,13.469916343688965
2004-07-29,13.553201675415039
2004-07-30,14.10593318939209
2004-08-02,14.060498237609863
2004-08-03,14.045356750488281
2004-08-04,13.848495483398438
2004-08-05,14.514798164367676
2004-08-06,15.400678634643555
2004-08-09,15.264386177062988
2004-08-10,15.627822875976562
2004-08-11,15.188672065734863
2004-08-12,15.143240928649902
2004-08-13,14.658658027648926
2004-08-16,14.810091972351074
2004-08-17,15.037239074707031
2004-08-18,15.135673522949219
2004-08-19,16.32441520690918
2004-08-20,16.19569969177246
2004-08-23,15.605109214782715
2004-08-24,15.294676780700684
2004-08-25,15.33253288269043
2004-08-26,15.998838424682617
2004-08-27,15.839829444885254
2004-08-30,16.029125213623047
2004-08-31,15.923120498657227
2004-09-01,16.013980865478516
2004-09-02,15.764117240905762
2004-09-03,16.03669548034668
2004-09-06,16.1578426361084
2004-09-07,15.605109214782715
2004-09-08,15.998838424682617
2004-09-09,16.369848251342773
2004-09-10,16.35470199584961
2004-09-13,16.945295333862305
2004-09-14,16.725709915161133
2004-09-15,16.369848251342773
2004-09-16,16.801433563232422
2004-09-17,16.475849151611328
2004-09-20,16.24112319946289
2004-09-21,16.32441520690918
2004-09-22,16.316843032836914
2004-09-23,16.384984970092773
2004-09-24,15.98369312286377
2004-09-27,16.21084213256836
2004-09-28,16.097267150878906
2004-09-29,16.188129425048828
2004-09-30,16.362272262573242
2004-10-01,16.28656005859375
2004-10-04,16.68785285949707
2004-10-05,16.778715133666992
2004-10-06,16.672706604003906
2004-10-07,16.672706604003906
2004-10-08,16.612138748168945
2004-10-11,16.52884864807129
2004-10-12,16.294132232666016
2004-10-13,16.294132232666016
2004-10-14,16.45313262939453
2004-10-15,16.347129821777344
2004-10-18,16.294132232666016
2004-10-19,16.233552932739258
2004-10-20,16.28656005859375
2004-10-21,16.27898597717285
2004-10-22,16.27898597717285
2004-10-25,16.150272369384766
2004-10-26,16.1578426361084
2004-10-27,16.27140998840332
2004-10-28,16.08969497680664
2004-10-29,15.998838424682617
2004-11-01,15.680825233459473
2004-11-02,15.635396957397461
2004-11-03,15.688396453857422
2004-11-04,15.5899658203125
2004-11-05,15.355245590209961
2004-11-08,15.597538948059082
2004-11-09,15.582401275634766
2004-11-10,15.567252159118652
2004-11-11,15.491536140441895
2004-11-12,15.567252159118652
2004-11-15,15.567252159118652
2004-11-16,15.37796401977539
2004-11-17,15.718685150146484
2004-11-18,15.756546020507812
2004-11-19,15.635396957397461
2004-11-22,15.650542259216309
2004-11-23,16.294132232666016
2004-11-24,16.58942222595215
2004-11-25,16.786285400390625
2004-11-26,16.786285400390625
2004-11-29,17.422304153442383
2004-11-30,17.543445587158203
2004-12-01,17.164865493774414
2004-12-02,17.384441375732422
2004-12-03,18.217323303222656
2004-12-06,18.134035110473633
2004-12-07,18.535329818725586
2004-12-08,18.240034103393555
2004-12-09,18.293033599853516
2004-12-10,18.48232650756836
2004-12-13,18.785188674926758
2004-12-14,18.785188674926758
2004-12-15,18.7170467376709
2004-12-16,18.724618911743164
2004-12-17,18.664045333862305
2004-12-20,18.611045837402344
2004-12-21,18.709476470947266
2004-12-22,17.975027084350586
2004-12-23,18.24761390686035
2004-12-24,18.096172332763672
2004-12-27,18.096172332763672
2004-12-28,18.03560447692871
2004-12-29,17.520729064941406
2004-12-30,17.581302642822266
2004-12-31,17.914453506469727
2005-01-03,18.088603973388672
2005-01-04,18.33846664428711
2005-01-05,18.626192092895508
2005-01-06,18.48232650756836
2005-01-07,18.55804443359375
2005-01-10,18.55804443359375
2005-01-11,18.777616500854492
2005-01-12,18.966909408569336
2005-01-13,19.580211639404297
2005-01-14,19.027482986450195
2005-01-17,18.936626434326172
2005-01-18,18.936626434326172
2005-01-19,18.92905044555664
2005-01-20,18.944196701049805
2005-01-24,18.89119529724121
2005-01-25,18.92905044555664
2005-01-27,19.080488204956055
2005-01-28,19.512067794799805
2005-01-31,20.011796951293945
2005-02-01,20.223800659179688
2005-02-02,20.079940795898438
2005-02-03,20.110225677490234
2005-02-04,20.064796447753906
2005-02-07,20.24651527404785
2005-02-08,21.50340461730957
2005-02-09,22.35899543762207
2005-02-10,21.8138427734375
2005-02-11,21.700267791748047
2005-02-14,21.904699325561523
2005-02-15,21.389835357666016
2005-02-16,20.988534927368164
2005-02-17,20.723527908325195
2005-02-18,21.071821212768555
2005-02-21,20.761383056640625
2005-02-22,20.806814193725586
2005-02-23,20.59481430053711
2005-02-24,20.821956634521484
2005-02-25,21.2384033203125
2005-02-28,22.57857322692871
2005-03-01,22.66943359375
2005-03-02,22.366573333740234
2005-03-03,22.79058074951172
2005-03-04,23.62346076965332
2005-03-07,23.843034744262695
2005-03-08,24.274620056152344
2005-03-09,23.350879669189453
2005-03-10,22.949586868286133
2005-03-11,22.889013290405273
2005-03-14,22.366573333740234
2005-03-15,22.77543830871582
2005-03-16,22.987442016601562
2005-03-17,22.215137481689453
2005-03-18,22.056135177612305
2005-03-21,22.381711959838867
2005-03-22,21.791126251220703
2005-03-23,21.73055648803711
2005-03-24,21.609405517578125
2005-03-28,21.480690002441406
2005-03-29,21.018817901611328
2005-03-30,21.783554077148438
2005-03-31,21.768413543701172
2005-04-01,21.927419662475586
2005-04-04,22.093994140625
2005-04-05,21.783554077148438
2005-04-06,21.654834747314453
2005-04-07,21.465545654296875
2005-04-08,21.61697769165039
2005-04-11,20.94310760498047
2005-04-12,21.10210609436035
2005-04-13,20.844676971435547
2005-04-15,20.367658615112305
2005-04-18,20.91282081604004
2005-04-19,21.064250946044922
2005-04-20,20.814382553100586
2005-04-21,21.064250946044922
2005-04-22,21.071821212768555
2005-04-25,20.799243927001953
2005-04-26,20.897676467895508
2005-04-27,20.806814193725586
2005-04-28,20.746238708496094
2005-04-29,20.390377044677734
2005-05-02,20.466094970703125
2005-05-03,20.609949111938477
2005-05-04,20.572093963623047
2005-05-05,20.738672256469727
2005-05-06,20.617525100708008
2005-05-09,20.79167366027832
2005-05-10,20.897676467895508
2005-05-11,20.67051887512207
2005-05-12,20.806814193725586
2005-05-13,20.534238815307617
2005-05-16,20.821956634521484
2005-05-17,20.52666473388672
2005-05-18,20.56452751159668
2005-05-19,20.7083797454834
2005-05-20,20.784101486206055
2005-05-23,20.89010238647461
2005-05-24,20.82952880859375
2005-05-25,21.162683486938477
2005-05-26,21.132396697998047
2005-05-27,21.40497589111328
2005-05-30,21.36711883544922
2005-05-31,21.124826431274414
2005-06-01,20.814382553100586
2005-06-02,20.905248641967773
2005-06-03,20.9809627532959
2005-06-06,21.200538635253906
2005-06-07,21.27625846862793
2005-06-08,21.27625846862793
2005-06-09,21.071821212768555
2005-06-10,20.897676467895508
2005-06-13,20.481237411499023
2005-06-14,20.413089752197266
2005-06-15,20.201087951660156
2005-06-16,20.07236671447754
2005-06-17,19.337921142578125
2005-06-20,19.03505516052246
2005-06-21,19.03505516052246
2005-06-22,18.701908111572266
2005-06-23,18.92905044555664
2005-06-24,19.186485290527344
2005-06-27,18.664045333862305
2005-06-28,18.315753936767578
2005-06-29,18.531774520874023
2005-06-30,18.246318817138672
2005-07-01,18.408334732055664
2005-07-04,18.608928680419922
2005-07-05,18.786378860473633
2005-07-06,18.90981674194336
2005-07-07,18.338897705078125
2005-07-08,18.323469161987305
2005-07-11,18.416051864624023
2005-07-12,18.16145133972168
2005-07-13,18.439189910888672
2005-07-14,18.5935001373291
2005-07-15,18.524059295654297
2005-07-18,18.80951690673828
2005-07-19,18.686080932617188
2005-07-20,19.11041259765625
2005-07-21,19.241567611694336
2005-07-22,18.794092178344727
2005-07-25,18.53948974609375
2005-07-26,18.300321578979492
2005-07-27,18.49320411682129
2005-07-28,18.49320411682129
2005-07-29,18.74008560180664
