Date,TDPOWERSYS
2012-05-23,25.9257869720459
2012-05-24,26.765077590942383
2012-05-25,25.82032585144043
2012-05-28,25.763198852539062
2012-05-29,26.519001007080078
2012-05-30,26.242170333862305
2012-05-31,26.523393630981445
2012-06-01,26.08397674560547
2012-06-04,25.793960571289062
2012-06-05,25.70168113708496
2012-06-06,25.9697265625
2012-06-07,25.94775390625
2012-06-08,25.87305450439453
2012-06-11,25.934572219848633
2012-06-12,25.9257869720459
2012-06-13,25.9257869720459
2012-06-14,26.25095558166504
2012-06-15,25.930173873901367
2012-06-18,26.193836212158203
2012-06-19,26.0620059967041
2012-06-20,25.9257869720459
2012-06-21,26.0136661529541
2012-06-22,26.36520767211914
2012-06-25,26.07079315185547
2012-06-26,26.36520767211914
2012-06-27,26.36520767211914
2012-06-28,26.36520767211914
2012-06-29,25.9697265625
2012-07-02,26.356416702270508
2012-07-03,25.741228103637695
2012-07-04,26.110342025756836
2012-07-05,25.97762107849121
2012-07-06,25.659095764160156
2012-07-09,26.101491928100586
2012-07-10,25.92453384399414
2012-07-11,26.455411911010742
2012-07-12,26.26518440246582
2012-07-13,26.013017654418945
2012-07-16,25.747575759887695
2012-07-17,25.659095764160156
2012-07-18,25.659095764160156
2012-07-19,25.87144660949707
2012-07-20,25.575040817260742
2012-07-23,25.83163070678711
2012-07-24,24.95568084716797
2012-07-25,25.99089241027832
2012-07-26,25.95550537109375
2012-07-27,25.951080322265625
2012-07-30,24.982227325439453
2012-07-31,25.659095764160156
2012-08-01,25.08839988708496
2012-08-02,25.566194534301758
2012-08-03,24.840660095214844
2012-08-06,24.33190155029297
2012-08-07,25.21670150756836
2012-08-08,25.747575759887695
2012-08-09,24.491168975830078
2012-08-10,24.769872665405273
2012-08-13,24.482318878173828
2012-08-14,24.47347068786621
2012-08-16,24.163793563842773
2012-08-17,24.508861541748047
2012-08-21,24.508861541748047
2012-08-22,24.685819625854492
2012-08-23,24.292081832885742
2012-08-24,24.292081832885742
2012-08-27,24.1505184173584
2012-08-28,23.87622833251953
2012-08-29,23.0666446685791
2012-08-30,24.199180603027344
2012-08-31,24.247838973999023
2012-09-03,23.761207580566406
2012-09-04,24.74775505065918
2012-09-05,23.889507293701172
2012-09-06,23.827566146850586
2012-09-07,22.54903793334961
2012-09-10,22.323415756225586
2012-09-11,21.56249237060547
2012-09-12,21.677513122558594
2012-09-13,22.049123764038086
2012-09-14,22.164146423339844
2012-09-17,22.03142738342285
2012-09-18,22.292444229125977
2012-09-20,21.699630737304688
2012-09-21,21.898712158203125
2012-09-24,22.619815826416016
2012-09-25,22.650787353515625
2012-09-26,23.013551712036133
2012-09-27,23.2701416015625
2012-09-28,24.11069679260254
2012-10-01,23.977983474731445
2012-10-03,24.230146408081055
2012-10-04,23.8010196685791
2012-10-05,23.624065399169922
2012-10-08,23.1595458984375
2012-10-09,23.2701416015625
2012-10-10,23.18166732788086
2012-10-11,23.09318733215332
2012-10-12,23.004703521728516
2012-10-15,22.982585906982422
2012-10-16,22.739269256591797
2012-10-17,22.5003719329834
2012-10-18,22.56231117248535
2012-10-19,23.004703521728516
2012-10-22,22.473827362060547
2012-10-23,22.606544494628906
2012-10-25,22.54018783569336
2012-10-29,22.11990737915039
2012-10-30,21.566913604736328
2012-10-31,21.5093994140625
2012-11-01,21.062578201293945
2012-11-02,20.50958251953125
2012-11-05,21.093544006347656
2012-11-06,20.30607795715332
2012-11-07,20.031787872314453
2012-11-08,20.2618408203125
2012-11-09,19.863679885864258
2012-11-12,19.461097717285156
2012-11-15,19.37704086303711
2012-11-16,19.37704086303711
2012-11-19,19.288562774658203
2012-11-20,18.87713623046875
2012-11-21,18.775379180908203
2012-11-22,19.465518951416016
2012-11-23,20.323772430419922
2012-11-26,20.084880828857422
2012-11-27,20.620174407958984
2012-11-29,19.757505416870117
2012-11-30,19.686717987060547
2012-12-03,20.3370418548584
2012-12-04,21.965072631835938
2012-12-05,21.226268768310547
2012-12-06,21.199722290039062
2012-12-07,21.235116958618164
2012-12-10,21.05815315246582
2012-12-11,21.128934860229492
2012-12-12,20.97409439086914
2012-12-13,20.792715072631836
2012-12-14,20.61575698852539
2012-12-17,20.91658592224121
2012-12-18,20.34147071838379
2012-12-19,20.792715072631836
2012-12-20,20.248565673828125
2012-12-21,20.12469482421875
2012-12-24,20.3370418548584
2012-12-26,19.916763305664062
2012-12-27,20.084880828857422
2012-12-28,19.916763305664062
2012-12-31,20.031787872314453
2013-01-01,20.053909301757812
2013-01-02,20.173357009887695
2013-01-03,21.38995361328125
2013-01-04,21.6730899810791
2013-01-07,22.28359603881836
2013-01-08,22.1331844329834
2013-01-09,22.17300033569336
2013-01-10,22.473827362060547
2013-01-11,22.11990737915039
2013-01-14,22.1331844329834
2013-01-15,22.11990737915039
2013-01-16,22.203960418701172
2013-01-17,22.03142738342285
2013-01-18,22.11990737915039
2013-01-21,22.11990737915039
2013-01-22,22.12876319885254
2013-01-23,22.403045654296875
2013-01-24,22.14645004272461
2013-01-25,22.11990737915039
2013-01-28,22.11990737915039
2013-01-29,22.11990737915039
2013-01-30,22.11990737915039
2013-01-31,22.11990737915039
2013-02-01,22.181842803955078
2013-02-04,22.358802795410156
2013-02-05,22.11990737915039
2013-02-06,22.164146423339844
2013-02-07,22.17300033569336
2013-02-08,22.075672149658203
2013-02-11,22.11990737915039
2013-02-12,22.11990737915039
2013-02-13,22.288022994995117
2013-02-14,22.11990737915039
2013-02-15,22.11990737915039
2013-02-18,22.124332427978516
2013-02-19,22.11990737915039
2013-02-20,22.469406127929688
2013-02-21,22.15972900390625
2013-02-22,22.11990737915039
2013-02-25,22.11990737915039
2013-02-26,21.59345245361328
2013-02-27,22.318988800048828
2013-02-28,22.11990737915039
2013-03-01,22.124332427978516
2013-03-04,21.942949295043945
2013-03-05,22.11990737915039
2013-03-06,22.11990737915039
2013-03-07,21.942949295043945
2013-03-08,22.11990737915039
2013-03-11,22.062397003173828
2013-03-12,21.509397506713867
2013-03-13,21.633268356323242
2013-03-14,21.41207504272461
2013-03-15,21.704055786132812
2013-03-18,21.41207504272461
2013-03-19,21.235116958618164
2013-03-20,20.93870735168457
2013-03-21,20.571517944335938
2013-03-22,20.61575698852539
2013-03-25,20.368011474609375
2013-03-26,22.01373863220215
2013-03-28,22.336685180664062
2013-04-01,20.859073638916016
2013-04-02,20.659996032714844
2013-04-03,20.792715072631836
2013-04-04,21.226268768310547
2013-04-05,20.947553634643555
2013-04-08,20.79714012145996
2013-04-09,21.81022834777832
2013-04-10,21.199722290039062
2013-04-11,21.235116958618164
2013-04-12,20.84579849243164
2013-04-15,20.81926155090332
2013-04-16,20.854652404785156
2013-04-17,20.9962158203125
2013-04-18,20.77944564819336
2013-04-22,20.859073638916016
2013-04-23,20.859073638916016
2013-04-25,22.982585906982422
2013-04-26,21.106815338134766
2013-04-29,20.81926155090332
2013-04-30,20.677690505981445
2013-05-02,20.96082305908203
2013-05-03,21.319169998168945
2013-05-06,21.319169998168945
2013-05-07,21.323591232299805
2013-05-08,21.235116958618164
2013-05-09,20.96967315673828
2013-05-10,21.08911895751953
2013-05-13,20.89004135131836
2013-05-14,21.230693817138672
2013-05-15,20.912160873413086
2013-05-16,20.735198974609375
2013-05-17,21.2705020904541
2013-05-20,20.792715072631836
2013-05-21,20.6290283203125
2013-05-22,21.54479217529297
2013-05-23,20.805988311767578
2013-05-24,21.013914108276367
2013-05-27,21.25723648071289
2013-05-28,21.235116958618164
2013-05-29,20.947553634643555
2013-05-30,20.487464904785156
2013-05-31,20.52727508544922
2013-06-03,20.965253829956055
2013-06-04,20.708660125732422
2013-06-05,20.7750186920166
2013-06-06,20.792715072631836
2013-06-07,20.96967315673828
2013-06-10,20.67327117919922
2013-06-11,20.3724365234375
2013-06-12,21.013914108276367
2013-06-13,20.73078155517578
2013-06-14,20.368011474609375
2013-06-17,20.69980812072754
2013-06-18,20.52727508544922
2013-06-19,20.735198974609375
2013-06-20,20.368011474609375
2013-06-21,20.788288116455078
2013-06-24,20.659996032714844
2013-06-25,21.027183532714844
2013-06-26,20.792715072631836
2013-06-27,20.487464904785156
2013-06-28,20.407827377319336
2013-07-01,20.52727508544922
2013-07-02,20.881195068359375
2013-07-03,20.713083267211914
2013-07-04,20.522850036621094
2013-07-05,20.642295837402344
2013-07-08,21.005069732666016
2013-07-09,19.907920837402344
2013-07-10,20.390132904052734
2013-07-11,20.6113338470459
2013-07-12,20.881195068359375
2013-07-15,20.726354598999023
2013-07-16,20.814830780029297
2013-07-17,20.867921829223633
2013-07-18,20.836952209472656
2013-07-19,20.47418785095215
2013-07-22,20.571517944335938
2013-07-23,20.381284713745117
2013-07-24,20.478618621826172
2013-07-25,20.72193145751953
2013-07-26,20.783864974975586
2013-07-29,20.52727508544922
2013-07-30,20.708660125732422
2013-07-31,21.22183609008789
2013-08-01,20.881195068359375
2013-08-02,19.912342071533203
2013-08-05,20.257417678833008
2013-08-06,20.368011474609375
2013-08-07,20.350313186645508
2013-08-08,19.872526168823242
2013-08-12,20.01851463317871
2013-08-13,19.94773292541504
2013-08-14,19.996395111083984
2013-08-16,19.996395111083984
2013-08-19,19.894643783569336
2013-08-20,19.730960845947266
2013-08-21,19.027545928955078
2013-08-22,17.775556564331055
2013-08-23,18.10735511779785
2013-08-26,17.55878257751465
2013-08-27,17.257951736450195
2013-08-28,17.474727630615234
2013-08-29,17.669387817382812
2013-08-30,17.169477462768555
2013-09-02,18.0056095123291
2013-09-03,18.094087600708008
2013-09-04,18.75768280029297
2013-09-05,18.4833927154541
2013-09-06,18.824039459228516
2013-09-10,18.536487579345703
2013-09-11,18.63921546936035
2013-09-12,18.773212432861328
2013-09-13,18.59455108642578
2013-09-16,17.987091064453125
2013-09-17,18.27741813659668
2013-09-18,18.71068000793457
2013-09-19,18.31315040588379
2013-09-20,17.875425338745117
2013-09-23,18.63475227355957
2013-09-24,18.23275375366211
2013-09-25,18.0764217376709
2013-09-26,18.31315040588379
2013-09-27,17.866485595703125
2013-09-30,18.188087463378906
2013-10-01,18.715150833129883
2013-10-03,17.879894256591797
2013-10-04,18.134490966796875
2013-10-07,18.290822982788086
2013-10-08,17.839693069458008
2013-10-09,17.509159088134766
2013-10-10,16.959766387939453
2013-10-11,16.883832931518555
2013-10-14,17.07143211364746
2013-10-15,16.597970962524414
2013-10-17,16.807899475097656
2013-10-18,16.383573532104492
2013-10-21,16.785566329956055
2013-10-22,16.865970611572266
2013-10-23,16.660503387451172
2013-10-24,16.513103485107422
2013-10-25,16.54437255859375
2013-10-28,16.178104400634766
2013-10-29,16.088777542114258
2013-10-30,16.46843719482422
2013-10-31,16.29424285888672
2013-11-01,16.437171936035156
2013-11-05,16.968700408935547
2013-11-06,16.67837142944336
2013-11-07,16.660503387451172
2013-11-08,16.660503387451172
2013-11-11,16.705167770385742
2013-11-12,16.874902725219727
2013-11-13,16.571170806884766
2013-11-14,16.883832931518555
2013-11-18,16.86149787902832
2013-11-19,17.241161346435547
2013-11-20,17.643157958984375
2013-11-21,17.29475975036621
2013-11-22,16.76323699951172
2013-11-25,17.83522605895996
2013-11-26,17.151832580566406
2013-11-27,17.00442886352539
2013-11-28,16.964231491088867
2013-11-29,16.731969833374023
2013-12-02,17.862028121948242
2013-12-03,17.116098403930664
2013-12-04,17.786088943481445
2013-12-05,17.862028121948242
2013-12-06,17.866485595703125
2013-12-09,18.08535385131836
2013-12-10,18.21935272216797
2013-12-11,18.228288650512695
2013-12-12,18.415882110595703
2013-12-13,18.42034912109375
2013-12-16,18.223814010620117
2013-12-17,18.536483764648438
2013-12-18,19.282405853271484
2013-12-19,19.215408325195312
2013-12-20,20.273996353149414
2013-12-23,21.060123443603516
2013-12-24,21.247724533081055
2013-12-26,21.551456451416016
2013-12-27,21.61845588684082
2013-12-30,20.74746322631836
2013-12-31,21.167325973510742
2014-01-01,21.247724533081055
2014-01-02,20.282930374145508
2014-01-03,20.729597091674805
2014-01-06,21.81052017211914
2014-01-07,20.671531677246094
2014-01-08,20.93059539794922
2014-01-09,20.546459197998047
2014-01-10,20.81446075439453
2014-01-13,20.47499656677246
2014-01-14,20.524131774902344
2014-01-15,21.408517837524414
2014-01-16,21.082460403442383
2014-01-17,21.658655166625977
2014-01-20,21.873056411743164
2014-01-21,21.770322799682617
2014-01-22,22.10085105895996
2014-01-23,21.703319549560547
2014-01-24,21.80158233642578
2014-01-27,21.457653045654297
2014-01-28,22.091915130615234
2014-01-29,21.716716766357422
2014-01-30,21.43979263305664
2014-01-31,21.314725875854492
2014-02-03,21.310253143310547
2014-02-04,21.43979263305664
2014-02-05,21.274518966674805
2014-02-06,21.908782958984375
2014-02-07,21.609521865844727
2014-02-10,21.90431785583496
2014-02-11,21.11372184753418
2014-02-12,21.171791076660156
2014-02-13,20.97525978088379
2014-02-14,21.08692741394043
2014-02-17,21.98025131225586
2014-02-18,21.61845588684082
2014-02-19,21.855188369750977
2014-02-20,21.61845588684082
2014-02-21,21.33258628845215
2014-02-24,21.48444938659668
2014-02-25,21.520187377929688
2014-02-26,21.444255828857422
2014-02-28,21.404056549072266
2014-03-03,21.38619041442871
2014-03-04,21.886451721191406
2014-03-05,22.27951431274414
2014-03-06,22.266115188598633
2014-03-07,23.163902282714844
2014-03-10,23.221973419189453
2014-03-11,22.7797794342041
2014-03-12,22.994178771972656
2014-03-13,22.7797794342041
2014-03-14,22.33310890197754
2014-03-18,21.940046310424805
2014-03-19,22.67257308959961
2014-03-20,22.364377975463867
2014-03-21,22.078516006469727
2014-03-24,22.708309173583984
2014-03-25,21.640785217285156
2014-03-26,22.00705337524414
2014-03-27,23.315773010253906
2014-03-28,23.315773010253906
2014-03-31,23.927698135375977
2014-04-01,27.527793884277344
2014-04-02,26.80866813659668
2014-04-03,26.473674774169922
2014-04-04,26.965003967285156
2014-04-07,25.910879135131836
2014-04-09,26.32181167602539
2014-04-10,25.415084838867188
2014-04-11,25.2230167388916
2014-04-15,25.254283905029297
2014-04-16,25.200687408447266
2014-04-17,25.705413818359375
2014-04-21,25.544614791870117
2014-04-22,25.15155029296875
2014-04-23,25.017553329467773
2014-04-24,25.017553329467773
2014-04-25,25.1783504486084
2014-04-28,24.293962478637695
2014-04-29,24.691490173339844
2014-04-30,24.088497161865234
2014-05-02,24.664691925048828
2014-05-05,25.1247501373291
2014-05-06,25.097949981689453
2014-05-07,24.990755081176758
2014-05-08,23.588233947753906
2014-05-09,24.77189064025879
2014-05-12,25.245351791381836
2014-05-13,25.616077423095703
2014-05-14,25.571413040161133
2014-05-15,25.017553329467773
2014-05-16,25.07562255859375
2014-05-19,26.866731643676758
2014-05-20,26.799734115600586
2014-05-21,27.157068252563477
2014-05-22,28.456851959228516
2014-05-23,27.867258071899414
2014-05-26,26.97840118408203
2014-05-27,27.06773567199707
2014-05-28,27.06773567199707
2014-05-29,27.157068252563477
2014-05-30,27.69305992126465
2014-06-02,27.697526931762695
2014-06-03,27.331262588500977
2014-06-04,28.086124420166016
2014-06-05,28.07271957397461
2014-06-06,30.216703414916992
2014-06-09,32.150753021240234
2014-06-10,31.266353607177734
2014-06-11,30.395370483398438
2014-06-12,31.06536293029785
2014-06-13,31.141294479370117
2014-06-16,29.091106414794922
2014-06-17,29.68963623046875
2014-06-18,29.02411460876465
2014-06-19,28.492586135864258
2014-06-20,28.46131706237793
2014-06-23,28.322853088378906
2014-06-24,28.613182067871094
2014-06-25,28.166522979736328
2014-06-26,28.001256942749023
2014-06-27,28.29158592224121
2014-06-30,28.572986602783203
2014-07-01,28.59531593322754
2014-07-02,28.97051429748535
2014-07-03,29.033044815063477
2014-07-04,29.158111572265625
2014-07-07,28.796316146850586
2014-07-08,27.82706069946289
2014-07-09,28.028059005737305
2014-07-10,27.603729248046875
2014-07-11,27.375930786132812
2014-07-14,26.857799530029297
2014-07-15,27.84046173095703
2014-07-16,29.564577102661133
2014-07-17,28.93031120300293
2014-07-18,28.796316146850586
2014-07-21,29.24744415283203
2014-07-22,29.14918327331543
2014-07-23,29.448440551757812
2014-07-24,30.046968460083008
2014-07-25,30.547239303588867
2014-07-28,28.796316146850586
2014-07-30,29.930835723876953
2014-07-31,29.260845184326172
2014-08-01,29.688175201416016
2014-08-04,29.634191513061523
2014-08-05,29.24734878540039
2014-08-06,29.24285316467285
2014-08-07,29.28333854675293
2014-08-08,29.278837203979492
2014-08-11,28.860504150390625
2014-08-12,28.981958389282227
2014-08-13,28.059823989868164
2014-08-14,27.86190414428711
2014-08-18,27.920379638671875
2014-08-19,28.082313537597656
2014-08-20,29.746644973754883
2014-08-21,29.809627532958984
2014-08-22,30.21896743774414
2014-08-25,30.124500274658203
2014-08-26,30.31792640686035
2014-08-27,29.670181274414062
2014-08-28,29.598209381103516
2014-09-01,29.41828155517578
2014-09-02,29.751150131225586
2014-09-03,29.508243560791016
2014-09-04,29.625202178955078
2014-09-05,29.575719833374023
2014-09-08,29.958066940307617
2014-09-09,29.323822021484375
2014-09-10,29.935583114624023
2014-09-11,28.856008529663086
2014-09-12,28.361204147338867
2014-09-15,28.81102180480957
2014-09-16,28.887493133544922
2014-09-17,29.634191513061523
2014-09-18,29.346311569213867
2014-09-19,29.130395889282227
2014-09-22,29.908586502075195
2014-09-23,30.36290740966797
2014-09-24,29.28783416748047
2014-09-25,29.404788970947266
2014-09-26,29.094411849975586
2014-09-29,30.938674926757812
2014-09-30,30.13349723815918
2014-10-01,29.332815170288086
2014-10-07,28.455663681030273
2014-10-08,29.130395889282227
2014-10-09,30.111003875732422
2014-10-10,33.39019775390625
2014-10-13,33.5521354675293
2014-10-14,33.12930679321289
2014-10-15,33.12930679321289
2014-10-16,30.70926284790039
2014-10-17,30.592317581176758
2014-10-20,30.659791946411133
2014-10-21,30.281940460205078
2014-10-22,31.033132553100586
2014-10-27,31.30303192138672
2014-10-28,31.455968856811523
2014-10-29,30.880197525024414
2014-10-30,30.91168785095215
2014-10-31,31.294038772583008
2014-11-03,32.13520431518555
2014-11-05,33.61960220336914
2014-11-07,34.96458053588867
2014-11-10,34.69019317626953
2014-11-11,35.19398880004883
2014-11-12,35.10401916503906
2014-11-13,36.51194763183594
2014-11-14,39.53926086425781
2014-11-17,40.546852111816406
2014-11-18,40.191490173339844
2014-11-19,39.413299560546875
2014-11-20,38.207786560058594
2014-11-21,38.2392692565918
2014-11-24,37.78044891357422
2014-11-25,36.82233428955078
2014-11-26,37.627506256103516
2014-11-27,38.79254150390625
2014-11-28,38.815032958984375
2014-12-01,38.54513931274414
2014-12-02,38.63511276245117
2014-12-03,39.33233642578125
2014-12-04,39.33233642578125
2014-12-05,37.81193542480469
2014-12-08,37.186683654785156
2014-12-09,37.3711051940918
2014-12-10,38.05934524536133
2014-12-11,37.81193542480469
2014-12-12,37.362117767333984
2014-12-15,37.73096466064453
2014-12-16,36.12510681152344
2014-12-17,34.4202880859375
2014-12-18,35.67979049682617
2014-12-19,36.5434455871582
2014-12-22,40.61882781982422
2014-12-23,40.52886199951172
2014-12-24,40.3354377746582
2014-12-26,40.82123947143555
2014-12-29,42.17070388793945
2014-12-30,41.16761016845703
2014-12-31,40.55134963989258
2015-01-01,40.46138000488281
2015-01-02,40.73127746582031
2015-01-05,41.31154251098633
2015-01-06,39.80015182495117
2015-01-07,40.43888854980469
2015-01-08,40.13751983642578
2015-01-09,38.630615234375
2015-01-12,38.383209228515625
2015-01-13,38.09982681274414
2015-01-14,37.62301254272461
2015-01-15,38.21678161621094
2015-01-16,37.78044891357422
2015-01-19,37.88841247558594
2015-01-20,37.50606155395508
2015-01-21,36.377017974853516
2015-01-22,36.85382080078125
2015-01-23,36.1566047668457
2015-01-27,36.048641204833984
2015-01-28,35.594322204589844
2015-01-29,34.68568801879883
2015-01-30,34.501251220703125
2015-02-02,35.6123161315918
2015-02-03,36.01266098022461
2015-02-04,36.35901641845703
2015-02-05,35.517845153808594
2015-02-06,35.88220977783203
2015-02-09,35.19847869873047
2015-02-10,34.44277572631836
2015-02-11,36.70088195800781
2015-02-12,34.33481979370117
2015-02-13,35.9991569519043
2015-02-16,36.23756790161133
2015-02-18,36.1566047668457
2015-02-19,34.63620376586914
2015-02-20,34.34832000732422
2015-02-23,33.72756576538086
2015-02-24,33.06632995605469
2015-02-25,33.232757568359375
2015-02-26,32.73795700073242
2015-02-27,33.33171844482422
2015-03-02,33.345218658447266
2015-03-03,34.66320037841797
2015-03-04,33.920989990234375
2015-03-05,33.4081916809082
2015-03-09,32.904388427734375
2015-03-10,32.778446197509766
2015-03-11,32.535545349121094
2015-03-12,32.899898529052734
2015-03-13,32.73795700073242
2015-03-16,32.65699005126953
2015-03-17,31.482959747314453
2015-03-18,30.87120246887207
2015-03-19,30.164987564086914
2015-03-20,29.476762771606445
2015-03-23,27.12419891357422
2015-03-24,28.79302978515625
2015-03-25,30.034536361694336
2015-03-26,29.41828155517578
2015-03-27,30.146995544433594
2015-03-30,30.799240112304688
2015-03-31,32.31511688232422
2015-04-01,33.2237663269043
2015-04-06,31.982257843017578
2015-04-07,32.11720657348633
2015-04-08,32.144195556640625
2015-04-09,33.00335693359375
2015-04-10,33.381202697753906
2015-04-13,34.937583923339844
2015-04-15,34.42478561401367
2015-04-16,33.94797897338867
2015-04-17,33.115814208984375
2015-04-20,32.45458221435547
2015-04-21,32.49505615234375
2015-04-22,32.16218948364258
2015-04-23,32.076725006103516
2015-04-24,30.695768356323242
2015-04-27,29.71965789794922
2015-04-28,30.39440155029297
2015-04-29,30.970165252685547
2015-04-30,29.50374412536621
2015-05-04,30.20546531677246
2015-05-05,29.958066940307617
2015-05-06,29.76913833618164
2015-05-07,28.918981552124023
2015-05-08,29.472257614135742
2015-05-11,30.430383682250977
2015-05-12,29.332815170288086
2015-05-13,29.355308532714844
2015-05-14,28.649089813232422
2015-05-15,28.945968627929688
2015-05-18,29.485755920410156
2015-05-19,29.053926467895508
2015-05-20,30.178478240966797
2015-05-21,28.217260360717773
2015-05-22,27.830413818359375
2015-05-25,28.07331657409668
2015-05-26,28.158782958984375
2015-05-27,28.235252380371094
2015-05-28,27.987850189208984
2015-05-29,28.32071876525879
2015-06-01,28.0328369140625
2015-06-02,27.72696304321289
2015-06-03,26.68337631225586
2015-06-04,26.197566986083984
2015-06-05,26.548425674438477
2015-06-08,26.26953887939453
2015-06-09,26.24704933166504
2015-06-10,25.302419662475586
2015-06-11,24.825613021850586
2015-06-12,24.69516372680664
2015-06-15,24.879587173461914
2015-06-16,25.540828704833984
2015-06-17,26.66088104248047
2015-06-18,28.226255416870117
2015-06-19,28.25774383544922
2015-06-22,28.536632537841797
2015-06-23,27.82141876220703
2015-06-24,28.343212127685547
