Date,SCHAEFFLER
2004-11-10,25.619413375854492
2004-11-11,25.670724868774414
2004-11-12,25.978567123413086
2004-11-15,25.978567123413086
2004-11-16,25.756240844726562
2004-11-17,26.22654914855957
2004-11-18,26.50019073486328
2004-11-19,27.261245727539062
2004-11-22,27.158632278442383
2004-11-23,27.86838722229004
2004-11-24,27.697364807128906
2004-11-25,26.970510482788086
2004-11-26,26.970510482788086
2004-11-29,27.36386489868164
2004-11-30,27.36386489868164
2004-12-01,27.158632278442383
2004-12-02,26.679771423339844
2004-12-03,26.577150344848633
2004-12-06,26.53439712524414
2004-12-07,26.98760986328125
2004-12-08,27.081676483154297
2004-12-09,26.465986251831055
2004-12-10,26.98760986328125
2004-12-13,27.577648162841797
2004-12-14,27.757217407226562
2004-12-15,27.902587890625
2004-12-16,28.124921798706055
2004-12-17,28.13347625732422
2004-12-20,27.509233474731445
2004-12-21,27.70591163635254
2004-12-22,27.885486602783203
2004-12-23,27.70591163635254
2004-12-24,27.7230167388916
2004-12-27,28.116371154785156
2004-12-28,27.996654510498047
2004-12-29,28.42421531677246
2004-12-30,27.20139503479004
2004-12-31,27.84273338317871
2005-01-03,28.193330764770508
2005-01-04,27.911136627197266
2005-01-05,27.004714965820312
2005-01-06,26.628454208374023
2005-01-07,26.970510482788086
2005-01-10,27.124433517456055
2005-01-11,26.87644386291504
2005-01-12,25.525354385375977
2005-01-13,26.22654914855957
2005-01-14,25.824647903442383
2005-01-17,26.046977996826172
2005-01-18,26.337718963623047
2005-01-19,26.235105514526367
2005-01-20,26.141042709350586
2005-01-24,26.089736938476562
2005-01-25,26.166696548461914
2005-01-27,26.508739471435547
2005-01-28,26.56005096435547
2005-01-31,27.056018829345703
2005-02-01,27.073118209838867
2005-02-02,27.637502670288086
2005-02-03,28.056516647338867
2005-02-04,29.13395881652832
2005-02-07,29.116867065429688
2005-02-08,29.13395881652832
2005-02-09,29.681243896484375
2005-02-10,30.160112380981445
2005-02-11,31.998615264892578
2005-02-14,32.28935241699219
2005-02-15,31.203359603881836
2005-02-16,30.955373764038086
2005-02-17,31.622365951538086
2005-02-18,32.203853607177734
2005-02-21,31.913101196289062
2005-02-22,31.596717834472656
2005-02-23,31.639469146728516
2005-02-24,32.01572036743164
2005-02-25,31.579607009887695
2005-02-28,32.01572036743164
2005-03-01,32.58865737915039
2005-03-02,32.73401641845703
2005-03-03,32.91358947753906
2005-03-04,32.87939453125
2005-03-07,32.66561508178711
2005-03-08,32.61429977416992
2005-03-09,32.716915130615234
2005-03-10,33.82002258300781
2005-03-11,33.666107177734375
2005-03-14,33.64900588989258
2005-03-15,33.85422897338867
2005-03-16,33.73451232910156
2005-03-17,34.008148193359375
2005-03-18,33.52073669433594
2005-03-21,33.64045333862305
2005-03-22,32.939247131347656
2005-03-23,32.716915130615234
2005-03-24,32.468936920166016
2005-03-28,32.537349700927734
2005-03-29,32.323570251464844
2005-03-30,32.49782180786133
2005-03-31,32.95957946777344
2005-04-01,32.92473220825195
2005-04-04,32.471675872802734
2005-04-05,32.75918960571289
2005-04-06,32.73304748535156
2005-04-07,32.37583923339844
2005-04-08,32.436832427978516
2005-04-11,32.471675872802734
2005-04-12,32.76790237426758
2005-04-13,32.76790237426758
2005-04-15,32.22772979736328
2005-04-18,32.23643493652344
2005-04-19,32.57622528076172
2005-04-20,32.24515151977539
2005-04-21,32.97700881958008
2005-04-22,34.48427200317383
2005-04-25,35.17255783081055
2005-04-26,35.31196594238281
2005-04-27,35.72146224975586
2005-04-28,35.32067108154297
2005-04-29,34.49299240112305
2005-05-02,34.14448928833008
2005-05-03,34.17933654785156
2005-05-04,35.7650260925293
2005-05-05,37.28971862792969
2005-05-06,37.18517303466797
2005-05-09,37.82118225097656
2005-05-10,38.31779861450195
2005-05-11,38.718563079833984
2005-05-12,38.62274169921875
2005-05-13,38.35264587402344
2005-05-16,38.77955627441406
2005-05-17,38.33523178100586
2005-05-18,37.917022705078125
2005-05-19,37.472686767578125
2005-05-20,36.8366584777832
2005-05-23,38.265525817871094
2005-05-24,37.78633117675781
2005-05-25,37.89960861206055
2005-05-26,38.54433059692383
2005-05-27,37.9344482421875
2005-05-30,37.08933639526367
2005-05-31,36.488162994384766
2005-06-01,36.3226203918457
2005-06-02,36.35747528076172
2005-06-03,36.348758697509766
2005-06-06,37.24616241455078
2005-06-07,37.01962661743164
2005-06-08,37.52495193481445
2005-06-09,36.888938903808594
2005-06-10,37.2113151550293
2005-06-13,37.35942077636719
2005-06-14,37.594661712646484
2005-06-15,37.82118225097656
2005-06-16,37.46396255493164
2005-06-17,37.57723617553711
2005-06-20,38.004146575927734
2005-06-21,38.01286315917969
2005-06-22,37.507530212402344
2005-06-23,37.80376052856445
2005-06-24,37.67308044433594
2005-06-27,38.20453643798828
2005-06-28,37.89960861206055
2005-06-29,37.95187759399414
2005-06-30,37.90830993652344
2005-07-01,38.2829475402832
2005-07-04,38.80570602416992
2005-07-05,38.68373107910156
2005-07-06,38.274234771728516
2005-07-07,38.35264587402344
2005-07-08,38.46591567993164
2005-07-11,38.518184661865234
2005-07-12,38.69243621826172
2005-07-13,38.875404357910156
2005-07-14,38.857975006103516
2005-07-15,39.215187072753906
2005-07-18,39.084510803222656
2005-07-19,39.06707763671875
2005-07-20,39.38943862915039
2005-07-21,39.39815139770508
2005-07-22,39.729225158691406
2005-07-25,39.328460693359375
2005-07-26,39.17161560058594
2005-07-27,39.206478118896484
2005-07-28,196.03237915039062
2005-07-29,39.206478118896484
2005-08-01,39.5462646484375
2005-08-02,39.77280044555664
2005-08-03,40.19099426269531
2005-08-04,39.51142120361328
2005-08-05,40.07773208618164
2005-08-08,40.46980285644531
2005-08-09,41.47174072265625
2005-08-10,41.77667999267578
2005-08-11,42.42140579223633
2005-08-12,43.22297286987305
2005-08-16,43.7021484375
2005-08-17,44.08551025390625
2005-08-18,44.416587829589844
2005-08-19,44.32946014404297
2005-08-22,44.765079498291016
2005-08-23,44.60826873779297
2005-08-24,43.81542205810547
2005-08-25,43.56275177001953
2005-08-26,41.872520446777344
2005-08-29,41.837669372558594
2005-08-30,42.15131378173828
2005-08-31,42.22101974487305
2005-09-01,43.00515365600586
2005-09-02,47.81448745727539
2005-09-05,47.6489372253418
2005-09-06,48.1804084777832
2005-09-08,49.65283966064453
2005-09-09,48.40694046020508
2005-09-12,48.83384704589844
2005-09-13,48.145545959472656
2005-09-14,47.06520462036133
2005-09-15,47.08262634277344
2005-09-16,47.518253326416016
2005-09-19,51.900672912597656
2005-09-20,52.36241912841797
2005-09-21,50.114601135253906
2005-09-22,46.40304946899414
2005-09-23,46.06325149536133
2005-09-26,54.64512252807617
2005-09-27,51.4998893737793
2005-09-28,52.31886291503906
2005-09-29,52.82419967651367
2005-09-30,52.79805374145508
2005-10-03,51.952938079833984
2005-10-04,51.87453079223633
2005-10-05,53.49507141113281
2005-10-06,51.91809844970703
2005-10-07,51.80482482910156
2005-10-10,50.87259292602539
2005-10-11,51.769981384277344
2005-10-13,51.36049270629883
2005-10-14,48.89482879638672
2005-10-17,49.17363739013672
2005-10-18,48.27623748779297
2005-10-19,48.790287017822266
2005-10-20,51.77869415283203
2005-10-21,54.22692108154297
2005-10-24,58.91427230834961
2005-10-25,56.41377258300781
2005-10-26,58.02559280395508
2005-10-27,56.75355911254883
2005-10-28,56.143680572509766
2005-10-31,57.18046188354492
2005-11-02,59.66355895996094
2005-11-04,59.66355895996094
2005-11-07,61.17954635620117
2005-11-08,60.99656677246094
2005-11-09,60.073036193847656
2005-11-10,60.30828094482422
2005-11-11,62.86978530883789
2005-11-14,63.96754455566406
2005-11-16,66.50292205810547
2005-11-17,65.23957824707031
2005-11-18,64.93465423583984
2005-11-21,63.96754455566406
2005-11-22,63.14857482910156
2005-11-23,64.15050506591797
2005-11-24,68.63745880126953
2005-11-25,67.40029907226562
2005-11-28,70.50196838378906
2005-11-29,68.03630065917969
2005-11-30,67.6355209350586
2005-12-01,69.71782684326172
2005-12-02,69.38676452636719
2005-12-05,70.1273193359375
2005-12-06,70.05763244628906
2005-12-07,69.33448791503906
2005-12-08,69.67428588867188
2005-12-09,69.69168853759766
2005-12-12,70.09247589111328
2005-12-13,70.77204895019531
2005-12-14,70.0053482055664
2005-12-15,69.6829833984375
2005-12-16,68.31510925292969
2005-12-19,69.83111572265625
2005-12-20,69.73526763916016
2005-12-21,69.73526763916016
2005-12-22,69.6829833984375
2005-12-23,69.71782684326172
2005-12-26,69.6829833984375
2005-12-27,69.71782684326172
2005-12-28,69.78752899169922
2005-12-29,69.8223876953125
2005-12-30,69.74396514892578
2006-01-02,69.51744842529297
2006-01-03,70.23187255859375
2006-01-04,71.94823455810547
2006-01-05,72.10506439208984
2006-01-06,72.4187240600586
2006-01-09,73.15929412841797
2006-01-10,71.64329528808594
2006-01-12,72.5494155883789
2006-01-13,73.7256088256836
2006-01-16,75.23287200927734
2006-01-17,73.98696899414062
2006-01-18,71.32965087890625
2006-01-19,71.37321472167969
2006-01-20,70.45841217041016
2006-01-23,69.97051239013672
2006-01-24,70.08377075195312
2006-01-25,70.15345001220703
2006-01-27,70.59778594970703
2006-01-30,68.84657287597656
2006-01-31,67.27833557128906
2006-02-01,68.0450210571289
2006-02-02,67.84463500976562
2006-02-03,67.13893127441406
2006-02-06,66.79911804199219
2006-02-07,65.35283660888672
2006-02-08,69.70039367675781
2006-02-10,74.50101470947266
2006-02-13,75.3548583984375
2006-02-14,74.89309692382812
