Date,DCBBANK
2008-03-04,94.44727325439453
2008-03-05,93.83611297607422
2008-03-07,89.13491821289062
2008-03-10,87.48948669433594
2008-03-11,91.767578125
2008-03-12,92.47276306152344
2008-03-13,85.09187316894531
2008-03-14,85.79704284667969
2008-03-17,79.02731323242188
2008-03-18,78.6982192993164
2008-03-19,75.12530517578125
2008-03-24,72.1635513305664
2008-03-25,76.81773376464844
2008-03-26,77.616943359375
2008-03-27,81.56595611572266
2008-03-28,85.42095184326172
2008-03-31,80.10858917236328
2008-04-01,80.24961853027344
2008-04-02,80.15560150146484
2008-04-03,79.16835021972656
2008-04-04,76.39463806152344
2008-04-07,77.09980773925781
2008-04-08,78.22809600830078
2008-04-09,85.37393951416016
2008-04-10,82.78827667236328
2008-04-11,83.21137237548828
2008-04-15,80.3436508178711
2008-04-16,86.59625244140625
2008-04-17,102.81542205810547
2008-04-21,102.62737274169922
2008-04-22,104.93097686767578
2008-04-23,101.92219543457031
2008-04-24,96.46878814697266
2008-04-25,102.20426177978516
2008-04-28,100.13572692871094
2008-04-29,100.04170989990234
2008-04-30,101.64012145996094
2008-05-02,109.91425323486328
2008-05-05,108.36284637451172
2008-05-06,105.21305084228516
2008-05-07,99.90067291259766
2008-05-08,92.37874603271484
2008-05-09,87.11338806152344
2008-05-12,85.23291015625
2008-05-13,84.76278686523438
2008-05-14,83.77552795410156
2008-05-15,87.34844207763672
2008-05-16,87.01937103271484
2008-05-20,87.48948669433594
2008-05-21,87.25443267822266
2008-05-22,84.62174987792969
2008-05-23,83.16436767578125
2008-05-26,78.74523162841797
2008-05-27,75.73645782470703
2008-05-28,75.45439147949219
2008-05-29,70.37709045410156
2008-05-30,72.25756072998047
2008-06-02,65.29977416992188
2008-06-03,66.0989990234375
2008-06-04,61.39778137207031
2008-06-05,63.372283935546875
2008-06-06,61.20972442626953
2008-06-09,56.22644805908203
2008-06-10,53.781822204589844
2008-06-11,53.264686584472656
2008-06-12,54.675048828125
2008-06-13,56.93162536621094
2008-06-16,58.15394592285156
2008-06-17,60.92766189575195
2008-06-18,59.564308166503906
2008-06-19,57.26071548461914
2008-06-20,53.40572738647461
2008-06-23,51.05512237548828
2008-06-24,50.961097717285156
2008-06-25,51.619266510009766
2008-06-26,50.4909782409668
2008-06-27,48.04634475708008
2008-06-30,43.62721633911133
2008-07-01,40.71246337890625
2008-07-02,44.3794059753418
2008-07-03,44.3323974609375
2008-07-04,49.26865768432617
2008-07-07,49.73878860473633
2008-07-08,50.02085494995117
2008-07-09,51.713287353515625
2008-07-10,53.68779754638672
2008-07-11,51.38420486450195
2008-07-14,50.1148796081543
2008-07-15,45.8837890625
2008-07-16,45.08458709716797
2008-07-17,46.68299865722656
2008-07-18,47.905311584472656
2008-07-21,46.82402801513672
2008-07-22,47.905311584472656
2008-07-23,54.298954010009766
2008-07-24,52.512489318847656
2008-07-25,51.38420486450195
2008-07-28,51.713287353515625
2008-07-29,47.24714279174805
2008-07-30,48.98658752441406
2008-07-31,45.97781753540039
2008-08-01,48.5164680480957
2008-08-04,51.05512237548828
2008-08-05,53.781822204589844
2008-08-06,51.619266510009766
2008-08-07,51.29017639160156
2008-08-08,52.3244514465332
2008-08-11,54.86309814453125
2008-08-12,53.264686584472656
2008-08-13,52.65353012084961
2008-08-14,49.879817962646484
2008-08-18,49.221649169921875
2008-08-19,49.17463684082031
2008-08-20,50.20890808105469
2008-08-21,47.62323760986328
2008-08-22,48.093360900878906
2008-08-25,48.093360900878906
2008-08-26,48.32841873168945
2008-08-27,47.57622528076172
2008-08-28,45.413665771484375
2008-08-29,47.85830307006836
2008-09-01,47.01207733154297
2008-09-02,48.23439407348633
2008-09-04,49.36268615722656
2008-09-05,48.89256286621094
2008-09-08,50.63201141357422
2008-09-09,49.785797119140625
2008-09-10,49.08061218261719
2008-09-11,48.093360900878906
2008-09-12,45.22562026977539
2008-09-15,40.43039321899414
2008-09-16,40.43039321899414
2008-09-17,38.40886688232422
2008-09-18,38.36185836791992
2008-09-19,38.69094467163086
2008-09-22,38.2678337097168
2008-09-23,36.340335845947266
2008-09-24,37.04551696777344
2008-09-25,37.89173889160156
2008-09-26,35.96424102783203
2008-09-29,32.67339324951172
2008-09-30,33.56662368774414
2008-10-01,33.56662368774414
2008-10-03,31.45108413696289
2008-10-06,28.301271438598633
2008-10-07,28.25425910949707
2008-10-08,27.455059051513672
2008-10-10,23.78811264038086
2008-10-13,29.28852653503418
2008-10-14,28.019197463989258
2008-10-15,26.373777389526367
2008-10-16,28.677370071411133
2008-10-17,30.040719985961914
2008-10-20,31.780166625976562
2008-10-21,30.36980438232422
2008-10-22,28.348283767700195
2008-10-23,26.890911102294922
2008-10-24,23.88213539123535
2008-10-27,23.17695426940918
2008-10-29,21.90762710571289
2008-10-31,22.94189453125
2008-11-03,24.399272918701172
2008-11-04,25.574569702148438
2008-11-05,24.68134307861328
2008-11-06,23.78811264038086
2008-11-07,24.399272918701172
2008-11-10,26.138715744018555
2008-11-11,24.117197036743164
2008-11-12,23.55305290222168
2008-11-14,23.78811264038086
2008-11-17,22.706832885742188
2008-11-18,21.62555694580078
2008-11-19,20.92037582397461
2008-11-20,19.274951934814453
2008-11-21,19.18092918395996
2008-11-24,18.428735733032227
2008-11-25,17.9586124420166
2008-11-26,17.911603927612305
2008-11-27,17.911603927612305
2008-11-28,17.112398147583008
2008-12-01,17.39447021484375
2008-12-02,16.501237869262695
2008-12-03,16.924346923828125
2008-12-04,18.80483055114746
2008-12-05,18.71080780029297
2008-12-08,18.616785049438477
2008-12-10,19.274951934814453
2008-12-11,22.753849029541016
2008-12-12,23.223968505859375
2008-12-15,22.518787384033203
2008-12-16,23.317991256713867
2008-12-17,20.873363494873047
2008-12-18,22.42476463317871
2008-12-19,22.847871780395508
2008-12-22,22.1897029876709
2008-12-23,20.49726676940918
2008-12-24,19.745075225830078
2008-12-26,19.1339168548584
2008-12-29,19.1339168548584
2008-12-30,20.07415771484375
2008-12-31,20.309219360351562
2009-01-02,22.00165367126465
2009-01-05,22.65982437133789
2009-01-06,22.518787384033203
2009-01-07,19.321964263916016
2009-01-09,19.463001251220703
2009-01-12,18.52275848388672
2009-01-13,18.05263900756836
2009-01-14,18.71080780029297
2009-01-15,18.099647521972656
2009-01-16,18.099647521972656
2009-01-19,18.28769874572754
2009-01-20,18.05263900756836
2009-01-21,17.582521438598633
2009-01-22,17.253433227539062
2009-01-23,16.78331184387207
2009-01-27,17.2064208984375
2009-01-28,17.67654037475586
2009-01-29,17.2064208984375
2009-01-30,17.723556518554688
2009-02-02,17.300447463989258
2009-02-03,16.971359252929688
2009-02-04,17.582521438598633
2009-02-05,17.9586124420166
2009-02-06,18.428735733032227
2009-02-09,18.757822036743164
2009-02-10,18.80483055114746
2009-02-11,18.616785049438477
2009-02-12,18.616785049438477
2009-02-13,18.663795471191406
2009-02-16,17.629531860351562
2009-02-17,17.159408569335938
2009-02-18,17.065380096435547
2009-02-19,17.112398147583008
2009-02-20,16.689287185668945
2009-02-24,16.31319236755371
2009-02-25,16.501237869262695
2009-02-26,16.360204696655273
2009-02-27,16.266178131103516
2009-03-02,15.466976165771484
2009-03-03,14.714781761169434
2009-03-04,14.526731491088867
2009-03-05,13.586490631103516
2009-03-06,13.25740909576416
2009-03-09,12.975334167480469
2009-03-12,13.210395812988281
2009-03-13,14.056612014770508
2009-03-16,14.855817794799805
2009-03-17,15.37294864654541
2009-03-18,15.043866157531738
2009-03-19,15.043866157531738
2009-03-20,15.843070983886719
2009-03-23,16.971359252929688
2009-03-24,17.347457885742188
2009-03-25,17.723556518554688
2009-03-26,17.9586124420166
2009-03-27,18.099647521972656
2009-03-30,17.39447021484375
2009-03-31,17.723556518554688
2009-04-01,20.826351165771484
2009-04-02,20.732324600219727
2009-04-06,21.20244789123535
2009-04-08,24.0701847076416
2009-04-09,23.647077560424805
2009-04-13,24.30524444580078
2009-04-15,26.232744216918945
2009-04-16,23.17695426940918
2009-04-17,24.117197036743164
2009-04-20,24.352256774902344
2009-04-21,24.164209365844727
2009-04-22,22.518787384033203
2009-04-23,23.55305290222168
2009-04-24,24.0701847076416
2009-04-27,23.082931518554688
2009-04-28,21.531532287597656
2009-04-29,22.1897029876709
2009-04-30,22.1897029876709
2009-05-04,23.17695426940918
2009-05-05,23.035919189453125
2009-05-06,23.270978927612305
2009-05-07,23.78811264038086
2009-05-08,23.223968505859375
2009-05-11,22.565799713134766
2009-05-12,23.223968505859375
2009-05-13,22.94189453125
2009-05-14,24.0701847076416
2009-05-15,25.198474884033203
2009-05-18,30.36980438232422
2009-05-19,31.639127731323242
2009-05-20,35.729183197021484
2009-05-21,36.52838897705078
2009-05-22,36.48136901855469
2009-05-25,38.549903869628906
2009-05-26,36.246315002441406
2009-05-27,37.79771041870117
2009-05-28,38.69094467163086
2009-05-29,39.77222442626953
2009-06-01,40.00728225708008
2009-06-02,39.77222442626953
2009-06-03,41.229591369628906
2009-06-04,43.06306457519531
2009-06-05,42.96903991699219
2009-06-08,38.36185836791992
2009-06-09,39.678199768066406
2009-06-10,39.11404800415039
2009-06-11,39.3491096496582
2009-06-12,37.562652587890625
2009-06-15,36.622406005859375
2009-06-16,38.737953186035156
2009-06-17,37.04551696777344
2009-06-18,35.776187896728516
2009-06-19,35.776187896728516
2009-06-22,33.942718505859375
2009-06-23,34.412841796875
2009-06-24,34.64790725708008
2009-06-25,33.23753356933594
2009-06-26,36.622406005859375
2009-06-29,37.468631744384766
2009-06-30,34.694915771484375
2009-07-01,34.83595275878906
2009-07-02,34.7889404296875
2009-07-03,34.83595275878906
2009-07-06,31.45108413696289
2009-07-07,31.16900634765625
2009-07-08,29.147489547729492
2009-07-09,28.348283767700195
2009-07-10,26.984935760498047
2009-07-13,25.33951187133789
2009-07-14,26.7498722076416
2009-07-15,28.86541748046875
2009-07-16,29.100481033325195
2009-07-17,31.49809455871582
2009-07-20,32.62638473510742
2009-07-21,31.968217849731445
2009-07-22,31.92121124267578
2009-07-23,32.62638473510742
2009-07-24,33.190528869628906
2009-07-27,32.72040939331055
2009-07-28,32.955467224121094
2009-07-29,32.1092529296875
2009-07-30,31.92121124267578
2009-07-31,32.579376220703125
2009-08-03,32.81443405151367
2009-08-04,32.72040939331055
2009-08-05,32.72040939331055
2009-08-06,36.2933235168457
2009-08-07,36.2933235168457
2009-08-10,36.340335845947266
2009-08-11,35.447113037109375
2009-08-12,34.694915771484375
2009-08-13,36.387351989746094
2009-08-14,35.776187896728516
2009-08-17,34.694915771484375
2009-08-18,35.30607223510742
2009-08-19,34.318817138671875
2009-08-20,34.412841796875
2009-08-21,34.976993560791016
2009-08-24,35.35308074951172
2009-08-25,35.40010452270508
2009-08-26,36.05826187133789
2009-08-27,37.60966110229492
2009-08-28,37.93874740600586
2009-08-31,38.2678337097168
2009-09-01,36.85747146606445
2009-09-02,36.15229034423828
2009-09-03,35.87022399902344
2009-09-04,36.15229034423828
2009-09-07,37.32759094238281
2009-09-08,36.951499938964844
2009-09-09,36.340335845947266
2009-09-10,36.15229034423828
2009-09-11,38.45588302612305
2009-09-14,39.3491096496582
2009-09-15,39.3491096496582
2009-09-16,38.926002502441406
2009-09-17,37.70369338989258
2009-09-18,38.032772064208984
2009-09-22,38.07978439331055
2009-09-23,37.98576354980469
2009-09-24,39.16105651855469
2009-09-25,40.47740173339844
2009-09-29,39.39612579345703
2009-09-30,39.7252082824707
2009-10-01,39.91325759887695
2009-10-05,38.36185836791992
2009-10-06,37.60966110229492
2009-10-07,37.93874740600586
2009-10-08,37.37460708618164
2009-10-09,39.020023345947266
2009-10-12,38.64392852783203
2009-10-13,38.64392852783203
2009-10-14,37.13954544067383
2009-10-15,37.750701904296875
2009-10-16,38.78496170043945
2009-10-20,38.69094467163086
2009-10-21,37.89173889160156
2009-10-22,36.85747146606445
2009-10-23,36.85747146606445
2009-10-26,35.494117736816406
2009-10-27,33.04949951171875
2009-10-28,32.250282287597656
2009-10-29,31.404067993164062
2009-10-30,31.404067993164062
2009-11-03,30.275781631469727
2009-11-04,31.121994018554688
2009-11-05,31.827177047729492
2009-11-06,32.53235626220703
2009-11-09,34.74192810058594
2009-11-10,34.17778015136719
2009-11-11,36.6694221496582
2009-11-12,36.246315002441406
2009-11-13,35.5881462097168
2009-11-16,35.541133880615234
2009-11-17,34.92997360229492
2009-11-18,35.11802291870117
2009-11-19,34.55387496948242
2009-11-20,36.387351989746094
2009-11-23,35.63515853881836
2009-11-24,35.541133880615234
2009-11-25,35.30607223510742
2009-11-26,34.08375549316406
2009-11-27,33.09650421142578
2009-11-30,33.23753356933594
2009-12-01,34.224796295166016
2009-12-02,34.64790725708008
2009-12-03,34.412841796875
2009-12-04,34.36582946777344
2009-12-07,34.08375549316406
2009-12-08,34.130760192871094
2009-12-09,33.98973083496094
2009-12-10,34.74192810058594
2009-12-11,34.03675079345703
2009-12-14,33.472599029541016
2009-12-15,32.767417907714844
2009-12-16,32.9084587097168
2009-12-17,32.72040939331055
2009-12-18,31.968217849731445
2009-12-21,31.639127731323242
2009-12-22,31.92121124267578
2009-12-23,32.579376220703125
2009-12-24,32.4853515625
2009-12-29,32.767417907714844
2009-12-30,32.767417907714844
2009-12-31,32.767417907714844
2010-01-04,33.00247573852539
2010-01-05,33.56662368774414
2010-01-06,34.74192810058594
2010-01-07,34.88296890258789
2010-01-08,34.83595275878906
2010-01-11,34.694915771484375
2010-01-12,33.942718505859375
2010-01-13,37.04551696777344
2010-01-14,36.57539749145508
2010-01-15,36.48136901855469
2010-01-18,38.45588302612305
2010-01-19,37.98576354980469
2010-01-20,38.032772064208984
2010-01-21,37.186553955078125
2010-01-22,37.562652587890625
2010-01-25,36.340335845947266
2010-01-27,33.98973083496094
2010-01-28,33.143516540527344
2010-01-29,33.80168533325195
2010-02-01,34.694915771484375
2010-02-02,33.23753356933594
2010-02-03,33.84869384765625
2010-02-04,32.767417907714844
2010-02-05,31.686141967773438
2010-02-08,32.67339324951172
2010-02-09,33.04949951171875
2010-02-10,33.37857437133789
2010-02-11,33.7076530456543
2010-02-15,33.519615173339844
2010-02-16,33.33156967163086
2010-02-17,33.33156967163086
2010-02-18,32.53235626220703
2010-02-19,31.733154296875
2010-02-22,31.49809455871582
2010-02-23,31.54510498046875
2010-02-24,31.404067993164062
2010-02-25,31.404067993164062
2010-02-26,32.34431457519531
2010-03-02,33.84869384765625
2010-03-03,34.7889404296875
2010-03-04,34.506866455078125
2010-03-05,34.55387496948242
2010-03-08,34.27180480957031
2010-03-09,33.660648345947266
2010-03-10,33.37857437133789
2010-03-11,32.767417907714844
2010-03-12,32.43833541870117
2010-03-15,31.733154296875
2010-03-16,32.250282287597656
2010-03-17,32.01522445678711
2010-03-18,31.874191284179688
2010-03-19,31.733154296875
2010-03-22,31.074987411499023
2010-03-23,30.74589729309082
2010-03-25,30.181753158569336
2010-03-26,30.65187644958496
2010-03-29,30.557849884033203
2010-03-30,30.41681480407715
2010-03-31,30.228771209716797
2010-04-01,30.604862213134766
2010-04-05,32.1092529296875
2010-04-06,32.297298431396484
2010-04-07,33.660648345947266
2010-04-08,32.81443405151367
2010-04-09,32.767417907714844
2010-04-12,32.39132308959961
2010-04-13,33.942718505859375
2010-04-15,33.28455352783203
2010-04-16,33.42558670043945
2010-04-19,34.64790725708008
2010-04-20,38.173805236816406
2010-04-21,38.50289535522461
2010-04-22,38.59691619873047
2010-04-23,41.276607513427734
2010-04-26,40.66545104980469
2010-04-27,41.65270233154297
2010-04-28,40.10130310058594
2010-04-29,41.746726989746094
2010-04-30,42.21684646606445
2010-05-03,42.4048957824707
2010-05-04,42.639957427978516
2010-05-05,44.05031967163086
2010-05-06,43.72123718261719
2010-05-07,41.51166915893555
2010-05-10,42.16983413696289
2010-05-11,40.99453353881836
2010-05-12,40.47740173339844
2010-05-13,40.71246337890625
2010-05-14,40.99453353881836
2010-05-17,41.04154968261719
2010-05-18,41.229591369628906
2010-05-19,41.51166915893555
2010-05-20,41.69971466064453
2010-05-21,40.99453353881836
2010-05-24,40.75947189331055
2010-05-25,38.87898254394531
2010-05-26,39.678199768066406
2010-05-27,39.819236755371094
2010-05-28,40.71246337890625
2010-05-31,41.793739318847656
2010-06-01,46.635982513427734
2010-06-02,45.46067810058594
2010-06-03,44.80251693725586
2010-06-04,43.15708923339844
2010-06-07,43.956295013427734
2010-06-08,42.4048957824707
2010-06-09,42.545936584472656
2010-06-10,42.92203140258789
2010-06-11,43.25111389160156
2010-06-14,43.298126220703125
2010-06-15,42.8280029296875
2010-06-16,43.016056060791016
2010-06-17,43.25111389160156
2010-06-18,42.49892807006836
2010-06-21,43.298126220703125
2010-06-22,43.81525421142578
2010-06-23,44.3794059753418
2010-06-24,44.3323974609375
2010-06-25,43.110076904296875
2010-06-28,43.016056060791016
2010-06-29,42.733985900878906
2010-06-30,43.15708923339844
2010-07-01,42.639957427978516
2010-07-02,42.310874938964844
2010-07-05,41.84075164794922
2010-07-06,42.545936584472656
2010-07-07,42.26387023925781
2010-07-08,42.0758171081543
2010-07-09,42.21684646606445
2010-07-12,43.25111389160156
2010-07-13,43.67422103881836
2010-07-14,43.110076904296875
2010-07-15,42.92203140258789
2010-07-16,45.93080520629883
2010-07-19,45.93080520629883
2010-07-20,47.529212951660156
2010-07-21,48.42243957519531
2010-07-22,48.42243957519531
2010-07-23,47.62323760986328
2010-07-26,46.259883880615234
2010-07-27,46.40092086791992
2010-07-28,46.965065002441406
2010-07-29,46.11884689331055
2010-07-30,46.2128791809082
2010-08-02,46.965065002441406
2010-08-03,47.01207733154297
2010-08-04,46.35390853881836
2010-08-05,45.93080520629883
2010-08-06,45.366661071777344
2010-08-09,45.83677673339844
2010-08-10,45.50769805908203
