Date,USHAMART
2004-11-15,11.009384155273438
2004-11-16,10.845168113708496
2004-11-17,10.995697021484375
2004-11-18,11.16675853729248
2004-11-19,11.002541542053223
2004-11-22,10.838325500488281
2004-11-23,11.4815092086792
2004-11-24,11.536247253417969
2004-11-25,11.762045860290527
2004-11-26,11.762045860290527
2004-11-29,12.268380165100098
2004-11-30,11.645726203918457
2004-12-01,11.419925689697266
2004-12-02,11.515719413757324
2004-12-03,11.207812309265137
2004-12-06,11.303606986999512
2004-12-07,11.440452575683594
2004-12-08,11.4815092086792
2004-12-09,11.830470085144043
2004-12-10,11.577301979064941
2004-12-13,11.515719413757324
2004-12-14,11.782571792602539
2004-12-15,11.577301979064941
2004-12-16,11.5430908203125
2004-12-17,11.406242370605469
2004-12-20,11.358345031738281
2004-12-21,11.618355751037598
2004-12-22,11.467824935913086
2004-12-23,11.604670524597168
2004-12-24,11.58414363861084
2004-12-27,11.77573013305664
2004-12-28,12.453124046325684
2004-12-29,12.241010665893555
2004-12-30,11.939947128295898
2004-12-31,12.069951057434082
2005-01-03,12.275224685668945
2005-01-04,12.29574966430664
2005-01-05,11.522563934326172
2005-01-06,10.879379272460938
2005-01-07,11.09149169921875
2005-01-10,11.09149169921875
2005-01-11,10.51673412322998
2005-01-12,9.866705894470215
2005-01-13,10.304619789123535
2005-01-14,10.215668678283691
2005-01-17,10.071978569030762
2005-01-18,9.818812370300293
2005-01-19,9.887234687805176
2005-01-20,9.900918006896973
2005-01-24,9.928287506103516
2005-01-25,9.887234687805176
2005-01-27,10.345672607421875
2005-01-28,10.783585548400879
2005-01-31,11.057279586791992
2005-02-01,10.975172996520996
2005-02-02,10.804113388061523
2005-02-03,11.036752700805664
2005-02-04,11.050437927246094
2005-02-07,11.029911994934082
2005-02-08,10.982012748718262
2005-02-09,11.200970649719238
2005-02-10,11.10517692565918
2005-02-11,12.056268692016602
2005-02-14,11.638883590698242
2005-02-15,11.488350868225098
2005-02-16,11.358345031738281
2005-02-17,11.207812309265137
2005-02-18,11.098333358764648
2005-02-21,11.19412899017334
2005-02-22,11.283079147338867
2005-02-23,11.310449600219727
2005-02-24,11.125703811645508
2005-02-25,10.920432090759277
2005-02-28,10.927274703979492
2005-03-01,10.886221885681152
2005-03-02,11.19412899017334
2005-03-03,11.563614845275879
2005-03-04,11.933104515075684
2005-03-07,11.816783905029297
2005-03-08,11.638883590698242
2005-03-09,11.3446626663208
2005-03-10,11.372030258178711
2005-03-11,11.529404640197754
2005-03-14,12.179428100585938
2005-03-15,12.199956893920898
2005-03-16,14.615316390991211
2005-03-17,13.274209976196289
2005-03-18,13.985816955566406
2005-03-21,15.443243980407715
2005-03-22,13.636855125427246
2005-03-23,12.843141555786133
2005-03-24,12.589971542358398
2005-03-28,12.897880554199219
2005-03-29,11.768888473510742
2005-03-30,12.2615385055542
2005-03-31,12.61734390258789
2005-04-01,12.945775032043457
2005-04-04,12.364173889160156
2005-04-05,12.03574275970459
2005-04-06,12.391544342041016
2005-04-07,12.220486640930176
2005-04-08,12.282066345214844
2005-04-11,11.946789741516113
2005-04-12,12.097322463989258
2005-04-13,11.939947128295898
2005-04-15,11.330976486206055
2005-04-18,11.009384155273438
2005-04-19,10.872535705566406
2005-04-20,10.852007865905762
2005-04-21,10.995697021484375
2005-04-22,11.132548332214355
2005-04-25,11.378870964050293
2005-04-26,11.638883590698242
2005-04-27,11.32413101196289
2005-04-28,11.392558097839355
2005-04-29,10.852007865905762
2005-05-02,10.509889602661133
2005-05-03,10.660423278808594
2005-05-04,11.002541542053223
2005-05-05,10.968331336975098
2005-05-06,10.913590431213379
2005-05-09,11.200970649719238
2005-05-10,11.563614845275879
2005-05-11,11.850996017456055
2005-05-12,12.446282386779785
2005-05-13,12.076793670654297
2005-05-16,11.96047306060791
2005-05-17,11.850996017456055
2005-05-18,11.597827911376953
2005-05-19,11.714149475097656
2005-05-20,11.49519157409668
2005-05-23,11.673093795776367
2005-05-24,11.570457458496094
2005-05-25,11.536247253417969
2005-05-26,11.378870964050293
2005-05-27,11.200970649719238
2005-05-30,10.804113388061523
2005-05-31,11.4815092086792
2005-06-01,11.187285423278809
2005-06-02,11.125703811645508
2005-06-03,11.283079147338867
2005-06-06,11.385712623596191
2005-06-07,11.22149658203125
2005-06-08,11.146231651306152
2005-06-09,11.139389991760254
2005-06-10,11.029911994934082
2005-06-13,11.009384155273438
2005-06-14,11.112019538879395
2005-06-15,11.15307331085205
2005-06-16,10.838325500488281
2005-06-17,10.598840713500977
2005-06-20,10.680949211120605
2005-06-21,10.886221885681152
2005-06-22,10.598840713500977
2005-06-23,10.660423278808594
2005-06-24,10.879379272460938
2005-06-27,10.605684280395508
2005-06-28,10.420937538146973
2005-06-29,10.400412559509277
2005-06-30,10.304619789123535
2005-07-01,10.44146728515625
2005-07-04,10.537259101867676
2005-07-05,10.571471214294434
2005-07-06,10.886221885681152
2005-07-07,10.605684280395508
2005-07-08,10.920432090759277
