Date,BIOCON
2005-04-12,29.968706130981445
2005-04-13,29.77410316467285
2005-04-15,29.268142700195312
2005-04-18,29.20445442199707
2005-04-19,29.29290771484375
2005-04-20,28.967382431030273
2005-04-21,29.23275375366211
2005-04-22,29.123071670532227
2005-04-25,28.924930572509766
2005-04-26,28.893089294433594
2005-04-27,28.588802337646484
2005-04-28,28.560501098632812
2005-04-29,28.41189193725586
2005-05-02,27.923620223999023
2005-05-03,28.277437210083008
2005-05-04,28.464963912963867
2005-05-05,28.730329513549805
2005-05-06,28.84001350402832
2005-05-09,28.825862884521484
2005-05-10,28.659563064575195
2005-05-11,28.365896224975586
2005-05-12,28.2385196685791
2005-05-13,28.309289932250977
2005-05-16,28.376506805419922
2005-05-17,28.41897201538086
2005-05-18,28.493268966674805
2005-05-19,28.234981536865234
2005-05-20,28.13945198059082
2005-05-23,28.132373809814453
2005-05-24,28.043916702270508
2005-05-25,28.97092628479004
2005-05-26,28.97092628479004
2005-05-27,28.66663932800293
2005-05-30,29.554737091064453
2005-05-31,30.492366790771484
2005-06-01,31.19293212890625
2005-06-02,30.938182830810547
2005-06-03,30.548978805541992
2005-06-06,31.008935928344727
2005-06-07,31.773193359375
2005-06-08,31.352155685424805
2005-06-09,31.171693801879883
2005-06-10,31.07969856262207
2005-06-13,31.185848236083984
2005-06-14,31.22477149963379
2005-06-15,31.139867782592773
2005-06-16,30.605575561523438
2005-06-17,30.117311477661133
2005-06-20,29.49812889099121
2005-06-21,29.445053100585938
2005-06-22,29.391977310180664
2005-06-23,29.749330520629883
2005-06-24,29.561817169189453
2005-06-27,29.579500198364258
2005-06-28,29.869632720947266
2005-06-29,30.090055465698242
2005-06-30,30.14337730407715
2005-07-01,30.42778778076172
2005-07-04,31.064132690429688
2005-07-05,30.90771484375
2005-07-06,30.708629608154297
2005-07-07,31.19922637939453
2005-07-08,31.718271255493164
2005-07-11,31.5156307220459
2005-07-12,31.689838409423828
2005-07-13,31.86046600341797
2005-07-14,32.454166412353516
2005-07-15,32.31196594238281
2005-07-18,32.54659652709961
2005-07-19,32.02756118774414
2005-07-20,31.074806213378906
2005-07-21,30.65530014038086
2005-07-22,31.078359603881836
2005-07-25,31.007251739501953
2005-07-26,31.145902633666992
2005-07-27,31.48719024658203
2005-07-28,188.9231719970703
2005-07-29,31.888914108276367
2005-08-01,32.24087142944336
2005-08-02,32.39373016357422
2005-08-03,32.08088302612305
2005-08-04,32.05600357055664
2005-08-05,31.668500900268555
2005-08-08,31.320100784301758
2005-08-09,30.953927993774414
2005-08-10,31.060579299926758
2005-08-11,31.355655670166016
2005-08-12,31.113908767700195
2005-08-16,30.978818893432617
2005-08-17,32.07022476196289
2005-08-18,32.13777160644531
2005-08-19,32.351070404052734
2005-08-22,31.970672607421875
2005-08-23,31.266775131225586
2005-08-24,31.62228775024414
2005-08-25,31.72892951965332
2005-08-26,31.74315071105957
2005-08-29,32.0097770690918
2005-08-30,32.1448860168457
2005-08-31,33.406925201416016
2005-09-01,32.75989532470703
2005-09-02,31.960006713867188
2005-09-05,32.28708267211914
2005-09-06,32.33329772949219
2005-09-08,32.201759338378906
2005-09-09,32.735023498535156
2005-09-12,32.75989532470703
2005-09-13,32.99098205566406
2005-09-14,32.77056884765625
2005-09-15,33.58467483520508
2005-09-16,34.79695129394531
2005-09-19,34.199710845947266
2005-09-20,33.86197280883789
2005-09-21,33.23273468017578
2005-09-22,32.301300048828125
2005-09-23,32.74212646484375
2005-09-26,33.133174896240234
2005-09-27,33.6237907409668
2005-09-28,33.765987396240234
2005-09-29,33.09408187866211
2005-09-30,32.58926010131836
2005-10-03,32.880775451660156
2005-10-04,33.11186218261719
2005-10-05,33.25049591064453
2005-10-06,33.23273468017578
2005-10-07,33.844200134277344
2005-10-10,35.052913665771484
2005-10-11,34.59787368774414
2005-10-13,35.76393508911133
2005-10-14,35.11335754394531
2005-10-17,35.44752883911133
2005-10-18,34.97115707397461
2005-10-19,35.08135223388672
2005-10-20,35.67150115966797
2005-10-21,37.50590896606445
2005-10-24,34.779178619384766
2005-10-25,35.0991325378418
2005-10-26,34.92848587036133
2005-10-27,33.876190185546875
2005-10-28,34.7187385559082
2005-10-31,34.75429916381836
2005-11-02,34.68674087524414
2005-11-04,34.68674087524414
2005-11-07,34.45210647583008
2005-11-08,34.43433380126953
2005-11-09,34.43433380126953
2005-11-10,35.08135223388672
2005-11-11,37.082862854003906
2005-11-14,36.258087158203125
2005-11-16,36.094547271728516
2005-11-17,36.0518913269043
2005-11-18,35.71416473388672
2005-11-21,35.21289825439453
2005-11-22,34.93204879760742
2005-11-23,35.16668701171875
2005-11-24,35.010257720947266
2005-11-25,35.010257720947266
2005-11-28,34.935604095458984
2005-11-29,34.74362564086914
2005-11-30,34.39168167114258
2005-12-01,34.99958801269531
2005-12-02,35.39419937133789
2005-12-05,36.32918167114258
2005-12-06,35.1524658203125
2005-12-07,34.78984069824219
2005-12-08,34.78628921508789
2005-12-09,34.74718475341797
2005-12-12,34.37034225463867
2005-12-13,34.50189208984375
2005-12-14,34.27791213989258
2005-12-15,35.37288284301758
2005-12-16,35.941688537597656
2005-12-19,35.582618713378906
2005-12-20,35.557743072509766
2005-12-21,35.895469665527344
2005-12-22,35.60040283203125
2005-12-23,35.59328842163086
2005-12-26,35.49374771118164
2005-12-27,35.08135223388672
2005-12-28,35.54351806640625
2005-12-29,35.216453552246094
2005-12-30,35.20579147338867
2006-01-02,35.04936218261719
2006-01-03,35.08847427368164
2006-01-04,34.89649200439453
2006-01-05,35.25911331176758
2006-01-06,34.97115707397461
2006-01-09,35.579063415527344
2006-01-10,34.924930572509766
2006-01-12,34.74362564086914
2006-01-13,35.01736068725586
2006-01-16,34.49121856689453
2006-01-17,34.28858184814453
2006-01-18,34.306358337402344
2006-01-19,34.096614837646484
2006-01-20,33.616668701171875
2006-01-23,33.02653503417969
2006-01-24,33.14740753173828
2006-01-25,33.41048049926758
2006-01-27,33.90462875366211
2006-01-30,32.98031997680664
2006-01-31,32.90921401977539
2006-02-01,32.706581115722656
2006-02-02,32.475502014160156
2006-02-03,32.201759338378906
2006-02-06,32.31196594238281
2006-02-07,32.18397903442383
2006-02-08,32.72079086303711
2006-02-10,33.07986068725586
2006-02-13,33.76954650878906
2006-02-14,33.04430389404297
2006-02-15,33.414039611816406
2006-02-16,33.222068786621094
2006-02-17,32.59992218017578
2006-02-20,32.0595588684082
2006-02-21,32.74568557739258
2006-02-22,32.77056884765625
2006-02-23,32.97320556640625
2006-02-24,33.072750091552734
2006-02-27,34.12148666381836
2006-02-28,34.448551177978516
2006-03-01,34.11793899536133
2006-03-02,33.69844436645508
2006-03-03,33.04785919189453
2006-03-06,33.41048049926758
2006-03-07,32.78478240966797
2006-03-08,32.29062271118164
2006-03-09,32.1519889831543
2006-03-10,32.13777160644531
2006-03-13,32.454166412353516
2006-03-14,32.877220153808594
2006-03-16,33.01231002807617
2006-03-17,32.99454116821289
2006-03-20,32.69235610961914
2006-03-21,32.54659652709961
2006-03-22,32.489715576171875
2006-03-23,32.077335357666016
2006-03-24,31.757373809814453
2006-03-27,31.384092330932617
2006-03-28,31.29877281188965
2006-03-29,31.57251739501953
2006-03-30,31.821367263793945
2006-03-31,31.67205238342285
2006-04-03,31.771587371826172
2006-04-04,31.640052795410156
2006-04-05,32.23731231689453
2006-04-07,31.835590362548828
2006-04-10,31.61161994934082
2006-04-12,31.29166030883789
2006-04-13,31.24900245666504
2006-04-17,32.155548095703125
2006-04-18,32.47905349731445
2006-04-19,32.17331314086914
2006-04-20,32.21953582763672
2006-04-21,31.98134994506836
2006-04-24,31.7147216796875
2006-04-25,33.570457458496094
2006-04-26,33.136741638183594
2006-04-27,34.46989440917969
2006-04-28,35.003150939941406
2006-05-02,34.06816101074219
2006-05-03,33.67710876464844
2006-05-04,33.98995590209961
2006-05-05,33.886863708496094
2006-05-08,34.37745666503906
2006-05-09,33.97929000854492
2006-05-10,33.915306091308594
2006-05-11,32.87010955810547
2006-05-12,32.63903045654297
2006-05-15,32.47195053100586
2006-05-16,32.411502838134766
2006-05-17,32.68169021606445
2006-05-18,30.95748519897461
2006-05-19,30.05449867248535
2006-05-22,28.56848907470703
2006-05-23,29.009313583374023
2006-05-24,28.845781326293945
2006-05-25,28.7106876373291
2006-05-26,28.248531341552734
2006-05-29,29.094633102416992
2006-05-30,29.197725296020508
2006-05-31,28.383621215820312
2006-06-01,27.345542907714844
2006-06-02,28.035226821899414
2006-06-05,27.42375373840332
2006-06-06,26.67363739013672
2006-06-07,24.871217727661133
2006-06-08,23.957565307617188
2006-06-09,25.052528381347656
2006-06-12,24.945878982543945
2006-06-13,24.849889755249023
2006-06-14,24.142433166503906
2006-06-15,24.181537628173828
2006-06-16,24.526376724243164
2006-06-19,24.444612503051758
2006-06-20,24.36284637451172
2006-06-21,25.617786407470703
2006-06-22,26.18659019470215
2006-06-23,26.012392044067383
2006-06-26,25.713769912719727
2006-06-27,25.550233840942383
2006-06-28,25.46135902404785
2006-06-29,25.167797088623047
2006-06-30,25.393339157104492
2006-07-03,25.346797943115234
2006-07-04,25.407655715942383
2006-07-05,25.34321403503418
2006-07-06,24.899290084838867
2006-07-07,24.809789657592773
2006-07-10,24.688068389892578
2006-07-11,24.544862747192383
2006-07-12,24.641523361206055
2006-07-13,24.698802947998047
2006-07-14,25.04964828491211
2006-07-17,24.94941520690918
2006-07-18,24.63436508178711
2006-07-19,24.043655395507812
2006-07-20,24.093778610229492
2006-07-21,23.750093460083008
2006-07-24,23.341960906982422
2006-07-25,23.599729537963867
2006-07-26,23.69639015197754
2006-07-27,23.73219108581543
2006-07-28,23.50306510925293
2006-07-31,23.735774993896484
2006-08-01,23.420724868774414
2006-08-02,23.54602813720703
2006-08-03,23.460105895996094
2006-08-04,23.470848083496094
2006-08-07,23.43862533569336
2006-08-08,23.5567684173584
2006-08-09,23.535287857055664
2006-08-10,23.782316207885742
2006-08-11,24.6916446685791
2006-08-14,26.263286590576172
2006-08-16,26.868322372436523
2006-08-17,26.069969177246094
2006-08-18,26.159469604492188
2006-08-21,27.24422264099121
2006-08-22,27.931598663330078
2006-08-23,26.778820037841797
2006-08-24,27.043745040893555
2006-08-25,27.348045349121094
2006-08-28,27.029422760009766
2006-08-29,26.939924240112305
2006-08-30,26.882640838623047
2006-08-31,26.896963119506836
2006-09-01,27.10102653503418
2006-09-04,27.129667282104492
2006-09-05,26.950664520263672
2006-09-06,27.11892318725586
2006-09-07,26.8539981842041
2006-09-08,26.954242706298828
2006-09-11,26.72153663635254
2006-09-12,26.939924240112305
2006-09-13,26.553274154663086
2006-09-14,26.538955688476562
2006-09-15,26.31340980529785
2006-09-18,27.172626495361328
2006-09-19,27.935176849365234
2006-09-20,27.516313552856445
2006-09-21,27.673831939697266
2006-09-22,27.37311363220215
2006-09-25,26.950664520263672
2006-09-26,26.893383026123047
2006-09-27,26.81104278564453
2006-09-28,26.796720504760742
2006-09-29,26.864742279052734
2006-10-03,26.871898651123047
2006-10-04,26.807458877563477
2006-10-05,26.94708251953125
2006-10-06,26.922021865844727
2006-10-09,26.857580184936523
2006-10-10,26.964977264404297
2006-10-11,26.818201065063477
2006-10-12,26.775239944458008
2006-10-13,26.825361251831055
2006-10-16,27.69889259338379
2006-10-17,27.731115341186523
2006-10-18,27.423233032226562
2006-10-19,27.115345001220703
2006-10-20,26.653514862060547
2006-10-23,27.043745040893555
2006-10-26,26.929180145263672
2006-10-27,26.825361251831055
2006-10-30,26.81104278564453
2006-10-31,26.13799285888672
2006-11-01,26.055648803710938
2006-11-02,27.068803787231445
2006-11-03,26.6141357421875
2006-11-06,26.259706497192383
2006-11-07,26.17378807067871
2006-11-08,25.643939971923828
2006-11-09,25.59382438659668
2006-11-10,25.77640151977539
2006-11-13,25.99836540222168
2006-11-14,26.3635311126709
2006-11-15,26.24896812438965
2006-11-16,25.658262252807617
2006-11-17,25.57592010498047
2006-11-20,24.8455867767334
2006-11-21,25.282358169555664
2006-11-22,25.40049934387207
2006-11-23,25.164213180541992
2006-11-24,25.207176208496094
2006-11-27,25.769245147705078
2006-11-28,25.969730377197266
2006-11-29,26.25613021850586
2006-11-30,26.728696823120117
2006-12-01,27.07596206665039
2006-12-04,26.83251953125
2006-12-05,27.036582946777344
2006-12-06,26.503154754638672
2006-12-07,26.367111206054688
2006-12-08,25.86232566833496
2006-12-11,25.597402572631836
2006-12-12,24.512643814086914
2006-12-13,25.257295608520508
2006-12-14,25.364696502685547
2006-12-15,25.368276596069336
2006-12-18,25.543701171875
2006-12-19,25.40049934387207
2006-12-20,24.98879051208496
2006-12-21,25.42197608947754
2006-12-22,25.225072860717773
2006-12-26,25.41839599609375
2006-12-27,26.105770111083984
2006-12-28,26.478092193603516
2006-12-29,26.757339477539062
2007-01-02,27.208425521850586
2007-01-03,26.814617156982422
2007-01-04,26.828941345214844
2007-01-05,27.025842666625977
2007-01-08,26.893383026123047
2007-01-09,26.1773681640625
2007-01-10,25.618879318237305
2007-01-11,26.069969177246094
2007-01-12,25.88738441467285
2007-01-15,25.951824188232422
2007-01-16,25.933923721313477
2007-01-17,26.5926570892334
2007-01-18,29.388675689697266
2007-01-19,30.104692459106445
2007-01-22,30.434053421020508
2007-01-23,29.52114486694336
2007-01-24,29.32781410217285
2007-01-25,29.757421493530273
2007-01-29,29.299177169799805
2007-01-31,28.7872257232666
2007-02-01,29.428064346313477
2007-02-02,30.065305709838867
2007-02-05,30.946008682250977
2007-02-06,33.305267333984375
2007-02-07,33.60240936279297
2007-02-08,33.00453186035156
2007-02-09,31.96989631652832
2007-02-12,30.265790939331055
2007-02-13,29.599905014038086
2007-02-14,29.65718650817871
2007-02-15,31.436473846435547
2007-02-19,33.122676849365234
2007-02-20,35.87932205200195
2007-02-21,34.63703918457031
2007-02-22,32.6214714050293
2007-02-23,33.10478591918945
2007-02-26,32.972320556640625
2007-02-27,33.45920181274414
2007-02-28,32.746768951416016
2007-03-01,31.92694091796875
2007-03-02,30.366037368774414
2007-03-05,30.40541648864746
2007-03-06,29.886308670043945
2007-03-07,30.756261825561523
2007-03-08,31.067729949951172
2007-03-09,32.020023345947266
2007-03-12,32.71455001831055
2007-03-13,32.993797302246094
2007-03-14,33.305267333984375
2007-03-15,34.68716049194336
2007-03-16,33.62030792236328
2007-03-19,33.79572677612305
2007-03-20,33.39118194580078
2007-03-21,33.32674026489258
2007-03-22,33.3517951965332
2007-03-23,33.92102813720703
2007-03-26,34.3792839050293
2007-03-28,33.43414306640625
2007-03-29,33.58450698852539
2007-03-30,34.81246566772461
2007-04-02,33.273040771484375
2007-04-03,33.49500274658203
2007-04-04,33.734859466552734
2007-04-05,33.71696853637695
2007-04-09,35.01652526855469
2007-04-10,34.432979583740234
2007-04-11,34.425819396972656
2007-04-12,35.06307601928711
2007-04-13,36.71705627441406
2007-04-16,37.45096969604492
2007-04-17,36.70273971557617
2007-04-18,37.422325134277344
2007-04-19,36.437808990478516
2007-04-20,36.12991714477539
2007-04-23,35.01652526855469
2007-04-24,35.17405319213867
2007-04-25,34.72296142578125
2007-04-26,34.63703918457031
2007-04-27,34.12868118286133
2007-04-30,34.4222412109375
2007-05-03,33.949668884277344
2007-05-04,33.40908432006836
2007-05-07,33.58808135986328
2007-05-08,33.63104248046875
2007-05-09,33.37685775756836
2007-05-10,33.15848922729492
2007-05-11,32.94725036621094
2007-05-14,32.70023727416992
2007-05-15,33.62746810913086
2007-05-16,33.853004455566406
2007-05-17,33.44845962524414
2007-05-18,32.979469299316406
2007-05-21,33.80646514892578
2007-05-22,33.69548034667969
2007-05-23,34.60124588012695
2007-05-24,34.26829147338867
2007-05-25,33.949668884277344
2007-05-28,34.311256408691406
2007-05-29,34.32916259765625
2007-05-30,34.368534088134766
2007-05-31,32.97590255737305
2007-06-01,33.22291946411133
2007-06-04,33.37685775756836
2007-06-05,33.47711181640625
2007-06-06,32.53913116455078
2007-06-07,31.354129791259766
2007-06-08,31.51165771484375
2007-06-11,31.622634887695312
2007-06-12,32.06656265258789
2007-06-13,31.90188217163086
2007-06-14,32.800472259521484
2007-06-15,32.514068603515625
2007-06-18,32.96873474121094
2007-06-19,33.22291946411133
2007-06-20,33.02960205078125
2007-06-21,32.94367980957031
2007-06-22,32.92936325073242
2007-06-25,32.57134246826172
2007-06-26,32.55344009399414
2007-06-27,32.25630569458008
2007-06-28,32.09412384033203
2007-06-29,31.744529724121094
2007-07-02,32.3680305480957
2007-07-03,32.82574462890625
2007-07-04,33.56818389892578
2007-07-05,32.82574462890625
2007-07-06,32.43290328979492
2007-07-09,32.62752151489258
2007-07-10,32.36082077026367
2007-07-11,32.44731903076172
2007-07-12,32.7392463684082
2007-07-13,32.44010543823242
2007-07-16,32.807716369628906
2007-07-17,33.26543426513672
2007-07-18,33.3303108215332
2007-07-19,34.5953369140625
2007-07-20,34.13401412963867
2007-07-23,33.65107345581055
2007-07-24,33.005943298339844
2007-07-25,32.28153610229492
2007-07-26,32.46894073486328
2007-07-27,32.133758544921875
2007-07-30,32.30675506591797
2007-07-31,34.26736831665039
2007-08-01,32.59869384765625
2007-08-02,32.133758544921875
2007-08-03,32.44731903076172
2007-08-06,32.166202545166016
2007-08-07,31.928335189819336
2007-08-08,31.87067222595215
2007-08-09,31.420175552368164
2007-08-10,31.618383407592773
2007-08-13,31.48504066467285
2007-08-14,31.629199981689453
2007-08-16,31.362499237060547
2007-08-17,30.90117645263672
2007-08-20,31.549909591674805
2007-08-21,30.706562042236328
2007-08-22,31.005701065063477
2007-08-23,31.14986801147461
2007-08-24,30.771438598632812
2007-08-27,31.005701065063477
2007-08-28,31.016510009765625
2007-08-29,31.081375122070312
2007-08-30,31.279605865478516
2007-08-31,32.81133270263672
2007-09-03,31.960777282714844
2007-09-04,33.0564079284668
2007-09-05,33.643863677978516
2007-09-06,33.99345779418945
2007-09-07,33.40960693359375
2007-09-10,34.029502868652344
2007-09-11,33.968231201171875
2007-09-12,33.39878463745117
2007-09-13,33.38798904418945
2007-09-14,33.03838348388672
2007-09-17,32.706809997558594
2007-09-18,32.339195251464844
2007-09-19,32.270721435546875
2007-09-20,33.28706359863281
2007-09-21,33.21137619018555
2007-09-24,33.85289764404297
2007-09-25,33.903358459472656
2007-09-26,33.52854537963867
2007-09-27,32.83295822143555
2007-09-28,34.09797668457031
2007-10-01,35.298133850097656
2007-10-03,35.43507766723633
2007-10-04,37.255126953125
2007-10-05,36.08381271362305
2007-10-08,34.710662841796875
2007-10-09,35.024227142333984
2007-10-10,36.2928466796875
2007-10-11,36.9668083190918
2007-10-12,36.217159271240234
2007-10-15,36.53431701660156
2007-10-16,39.11483383178711
2007-10-17,37.13619613647461
2007-10-18,36.509090423583984
2007-10-19,36.822635650634766
2007-10-22,36.393768310546875
2007-10-23,37.16863250732422
2007-10-24,36.88031005859375
2007-10-25,36.28203582763672
2007-10-26,36.509090423583984
2007-10-29,36.63884735107422
2007-10-30,36.440608978271484
2007-10-31,37.55786895751953
2007-11-01,39.684268951416016
2007-11-02,40.671775817871094
2007-11-05,40.56365203857422
2007-11-06,41.36736297607422
2007-11-07,41.118682861328125
2007-11-08,42.74050521850586
2007-11-12,45.86882019042969
2007-11-13,45.08674621582031
2007-11-14,44.3947639465332
2007-11-15,46.41304397583008
2007-11-16,45.22370147705078
2007-11-19,45.16963195800781
2007-11-20,43.53700637817383
2007-11-21,41.04660415649414
2007-11-22,40.10954284667969
2007-11-23,40.70060729980469
2007-11-26,41.457454681396484
2007-11-27,40.92405700683594
2007-11-28,39.752742767333984
2007-11-29,38.440860748291016
2007-11-30,41.197967529296875
2007-12-03,41.10426712036133
2007-12-04,41.23040771484375
2007-12-05,41.77102279663086
2007-12-06,41.07543182373047
2007-12-07,40.848384857177734
2007-12-10,40.869998931884766
2007-12-11,41.04298782348633
2007-12-12,41.79264450073242
2007-12-13,43.183807373046875
2007-12-14,43.8109130859375
2007-12-17,41.27366256713867
2007-12-18,41.66289138793945
2007-12-19,40.8772087097168
2007-12-20,41.280860900878906
2007-12-24,41.190765380859375
