Date,KPITTECH
2020-03-06,75.21319580078125
2020-03-09,72.77153015136719
2020-03-11,74.44718170166016
2020-03-12,69.08507537841797
2020-03-13,67.02641296386719
2020-03-16,63.962337493896484
2020-03-17,63.00482177734375
2020-03-18,52.136962890625
2020-03-19,44.79917526245117
2020-03-20,42.77162170410156
2020-03-23,38.5234260559082
2020-03-24,35.626930236816406
2020-03-25,34.85453414916992
2020-03-26,33.64765930175781
2020-03-27,35.047630310058594
2020-03-30,33.84075927734375
2020-03-31,34.033851623535156
2020-04-01,34.902809143066406
2020-04-03,36.592430114746094
2020-04-07,38.330326080322266
2020-04-08,40.21305465698242
2020-04-09,41.3233757019043
2020-04-13,39.537200927734375
2020-04-15,39.102725982666016
2020-04-16,40.1647834777832
2020-04-17,42.09577560424805
2020-04-20,44.171600341796875
2020-04-21,46.29569625854492
2020-04-22,47.261199951171875
2020-04-23,48.27497100830078
2020-04-24,46.585350036621094
2020-04-27,47.45430374145508
2020-04-28,49.09564971923828
2020-04-29,51.26801681518555
2020-04-30,53.82658767700195
2020-05-04,55.85413360595703
2020-05-05,53.15074157714844
2020-05-06,51.60594177246094
2020-05-07,50.93009567260742
2020-05-08,51.31629943847656
2020-05-11,48.805992126464844
2020-05-12,48.419795989990234
2020-05-13,49.2404670715332
2020-05-14,47.93704605102539
2020-05-15,47.7922248840332
2020-05-18,45.42675018310547
2020-05-19,43.785396575927734
2020-05-20,41.6130256652832
2020-05-21,39.537200927734375
2020-05-22,40.26132583618164
2020-05-26,41.70957946777344
2020-05-27,43.20610046386719
2020-05-28,45.33019256591797
2020-05-29,47.550846099853516
2020-06-01,49.916316986083984
2020-06-02,52.37834548950195
2020-06-03,54.985198974609375
2020-06-04,53.24729537963867
2020-06-05,55.90241622924805
2020-06-08,58.654090881347656
2020-06-09,61.55059051513672
2020-06-10,60.00578689575195
2020-06-11,59.37821960449219
2020-06-12,58.55753707885742
2020-06-15,57.78513717651367
2020-06-16,60.633358001708984
2020-06-17,61.502315521240234
2020-06-18,61.01956558227539
2020-06-19,61.35749053955078
2020-06-22,61.11610794067383
2020-06-23,60.923011779785156
2020-06-24,60.82646179199219
2020-06-25,60.82646179199219
2020-06-26,59.52303695678711
2020-06-29,60.00578689575195
2020-06-30,60.82646179199219
2020-07-01,59.81269454956055
2020-07-02,58.99201202392578
2020-07-03,58.5092658996582
2020-07-06,58.89546203613281
2020-07-07,59.6678581237793
2020-07-08,59.04029083251953
2020-07-09,59.426490783691406
2020-07-10,61.01956558227539
2020-07-13,62.56437301635742
2020-07-14,63.67467498779297
2020-07-15,66.66773223876953
2020-07-16,69.46768188476562
2020-07-17,66.04017639160156
2020-07-20,63.91606140136719
2020-07-21,66.13671112060547
2020-07-22,65.5091323852539
2020-07-23,64.73674774169922
2020-07-24,65.26776885986328
2020-07-27,64.64019012451172
2020-07-28,64.25398254394531
2020-07-29,63.14366912841797
2020-07-30,62.90229034423828
2020-07-31,62.08161926269531
2020-08-03,62.27471160888672
2020-08-04,65.36431121826172
2020-08-05,68.5987319946289
2020-08-06,72.02626037597656
2020-08-07,76.03307342529297
2020-08-10,79.1226577758789
2020-08-11,77.19168853759766
2020-08-12,75.59859466552734
2020-08-13,75.9365234375
2020-08-14,74.19863891601562
2020-08-17,75.16411590576172
2020-08-18,76.2261734008789
2020-08-19,78.88130187988281
2020-08-20,79.41233825683594
2020-08-21,79.50888061523438
2020-08-24,80.86058807373047
2020-08-25,79.84679412841797
2020-08-26,88.53629302978516
2020-08-27,86.89495086669922
2020-08-28,85.44670867919922
2020-08-31,81.43987274169922
2020-09-01,79.17095947265625
2020-09-02,81.15023040771484
2020-09-03,82.06744384765625
2020-09-04,81.15023040771484
2020-09-07,80.2330093383789
2020-09-08,78.97785949707031
2020-09-09,78.25373077392578
2020-09-10,82.11572265625
2020-09-11,85.83289337158203
2020-09-14,96.35685729980469
2020-09-15,95.68099212646484
2020-09-16,93.99137115478516
2020-09-17,100.89469146728516
2020-09-18,103.98428344726562
2020-09-21,100.31539916992188
2020-09-22,103.40499114990234
2020-09-23,108.66697692871094
2020-09-24,107.1704330444336
2020-09-25,107.50836944580078
2020-09-28,107.26698303222656
2020-09-29,112.19102478027344
2020-09-30,118.12886810302734
2020-10-01,120.1563949584961
2020-10-05,117.93576049804688
2020-10-06,116.34266662597656
2020-10-07,112.33586120605469
2020-10-08,115.7151107788086
2020-10-09,111.99793243408203
2020-10-12,109.48764038085938
2020-10-13,115.18408203125
2020-10-14,112.23930358886719
2020-10-15,108.4738540649414
2020-10-16,106.83251190185547
2020-10-19,110.2117691040039
2020-10-20,109.05316162109375
2020-10-21,107.6531753540039
2020-10-22,102.00501251220703
2020-10-23,101.76365661621094
2020-10-26,97.75682067871094
2020-10-27,95.68099212646484
2020-10-28,94.42584991455078
2020-10-29,91.62590789794922
2020-10-30,90.95003509521484
2020-11-02,87.61906433105469
2020-11-03,90.85350036621094
2020-11-04,92.92931365966797
2020-11-05,93.99137115478516
2020-11-06,92.20519256591797
2020-11-09,93.6534423828125
2020-11-10,91.1914291381836
2020-11-11,93.99137115478516
2020-11-12,94.66722869873047
2020-11-13,98.81887817382812
2020-11-14,101.03952026367188
2020-11-17,103.88773345947266
2020-11-18,100.41194152832031
2020-11-19,100.41194152832031
2020-11-20,100.60503387451172
2020-11-23,102.1981201171875
2020-11-24,101.9084701538086
2020-11-25,98.38439178466797
2020-11-26,98.19129943847656
2020-11-27,103.21188354492188
2020-12-01,105.14288330078125
2020-12-02,104.7566909790039
2020-12-03,103.69464111328125
2020-12-04,104.37049102783203
2020-12-07,110.06693267822266
2020-12-08,106.78423309326172
2020-12-09,108.66697692871094
2020-12-10,103.98428344726562
2020-12-11,104.56359100341797
2020-12-14,107.1704330444336
2020-12-15,106.30148315429688
2020-12-16,110.11520385742188
2020-12-17,107.60491180419922
2020-12-18,115.52201080322266
2020-12-21,103.21188354492188
2020-12-22,116.3909683227539
2020-12-23,118.08058166503906
2020-12-24,115.08753204345703
2020-12-28,125.65975189208984
2020-12-29,126.96317291259766
2020-12-30,129.52174377441406
2020-12-31,137.10093688964844
2021-01-01,138.93536376953125
2021-01-04,140.431884765625
2021-01-05,139.12847900390625
2021-01-06,131.69412231445312
2021-01-07,130.63204956054688
2021-01-08,134.97682189941406
2021-01-11,131.9355010986328
2021-01-12,130.92173767089844
2021-01-13,130.245849609375
2021-01-14,129.47349548339844
2021-01-15,130.87342834472656
2021-01-18,127.59072875976562
2021-01-19,135.02511596679688
2021-01-20,136.4733428955078
2021-01-21,134.4940643310547
2021-01-22,130.43896484375
2021-01-25,129.03900146484375
2021-01-27,131.4044952392578
2021-01-28,128.36312866210938
2021-01-29,137.8733367919922
2021-02-01,133.14236450195312
2021-02-02,130.29415893554688
2021-02-03,130.72862243652344
2021-02-04,131.79066467285156
2021-02-05,128.07347106933594
2021-02-08,133.8182373046875
2021-02-09,132.08035278320312
2021-02-10,130.58380126953125
2021-02-11,129.81138610839844
2021-02-12,130.96998596191406
2021-02-15,129.71482849121094
2021-02-16,127.25283813476562
2021-02-17,128.50796508789062
2021-02-18,127.88040161132812
2021-02-19,128.9424591064453
2021-02-22,127.25283813476562
2021-02-23,132.61135864257812
2021-02-24,137.1974639892578
2021-02-25,141.63877868652344
2021-02-26,139.61123657226562
2021-03-01,137.58367919921875
2021-03-02,136.811279296875
2021-03-03,136.5216064453125
2021-03-04,135.45957946777344
2021-03-05,133.23892211914062
2021-03-08,140.19052124023438
2021-03-09,156.1212615966797
2021-03-10,154.14198303222656
2021-03-12,151.679931640625
2021-03-15,147.23863220214844
2021-03-16,155.78335571289062
2021-03-17,151.77650451660156
2021-03-18,149.16966247558594
2021-03-19,151.92135620117188
2021-03-22,156.36265563964844
2021-03-23,160.5625457763672
2021-03-24,166.01763916015625
2021-03-25,164.6176300048828
2021-03-26,170.36241149902344
2021-03-30,173.01751708984375
2021-03-31,171.4244384765625
2021-04-01,169.6382598876953
2021-04-05,169.6865234375
2021-04-06,166.88658142089844
2021-04-07,191.94129943847656
2021-04-08,187.49998474121094
2021-04-09,187.40342712402344
2021-04-12,180.64495849609375
2021-04-13,181.4656219482422
2021-04-15,180.3553009033203
2021-04-16,184.94142150878906
2021-04-19,185.52069091796875
2021-04-20,186.2448272705078
2021-04-22,187.2586212158203
2021-04-23,189.33445739746094
2021-04-26,191.50680541992188
2021-04-27,191.12062072753906
2021-04-28,187.40342712402344
2021-04-29,188.94821166992188
2021-04-30,190.44476318359375
2021-05-03,195.46536254882812
2021-05-04,197.3480682373047
2021-05-05,195.36883544921875
2021-05-06,197.106689453125
2021-05-07,195.46536254882812
2021-05-10,196.28602600097656
2021-05-11,201.30662536621094
2021-05-12,201.01698303222656
2021-05-14,214.196044921875
2021-05-17,230.07852172851562
2021-05-18,231.18882751464844
2021-05-19,231.71986389160156
2021-05-20,234.71292114257812
2021-05-21,236.59564208984375
2021-05-24,236.74046325683594
2021-05-25,229.93368530273438
2021-05-26,219.3131866455078
2021-05-27,225.87860107421875
2021-05-28,234.2301483154297
2021-05-31,234.90603637695312
2021-06-01,227.1337127685547
2021-06-02,231.23712158203125
2021-06-03,231.47850036621094
2021-06-04,231.1405487060547
2021-06-07,231.5267791748047
2021-06-08,235.63011169433594
2021-06-09,233.0715789794922
2021-06-10,233.69915771484375
2021-06-11,234.90603637695312
2021-06-14,229.20956420898438
2021-06-15,229.4026641845703
2021-06-16,228.4371795654297
2021-06-17,231.23712158203125
2021-06-18,228.72682189941406
2021-06-21,230.6095428466797
2021-06-22,235.53359985351562
2021-06-23,233.16810607910156
2021-06-24,234.8577117919922
2021-06-25,232.92674255371094
2021-06-28,236.6439208984375
2021-06-29,236.98182678222656
2021-06-30,250.74020385742188
2021-07-01,253.49185180664062
2021-07-02,247.79544067382812
2021-07-05,249.72640991210938
2021-07-06,243.257568359375
2021-07-07,244.17478942871094
2021-07-08,242.19549560546875
2021-07-09,242.00242614746094
2021-07-12,240.4093475341797
2021-07-13,238.43008422851562
2021-07-14,240.74729919433594
2021-07-15,248.47128295898438
2021-07-16,257.2572937011719
2021-07-19,259.9607238769531
2021-07-20,259.3813781738281
2021-07-22,264.64337158203125
2021-07-23,275.1673583984375
2021-07-26,284.5809326171875
2021-07-27,283.76025390625
2021-07-28,277.0500793457031
2021-07-29,279.22247314453125
2021-07-30,272.0295104980469
2021-08-02,285.7878723144531
2021-08-03,294.3808288574219
2021-08-04,294.7669677734375
2021-08-05,295.4428405761719
2021-08-06,299.4013977050781
2021-08-09,291.3394470214844
2021-08-10,292.73944091796875
2021-08-11,296.649658203125
2021-08-12,304.0357666015625
2021-08-13,320.9320373535156
2021-08-16,337.2972412109375
2021-08-17,346.5090637207031
2021-08-18,349.9512939453125
2021-08-20,322.0735168457031
2021-08-23,321.9281005859375
2021-08-24,305.540771484375
2021-08-25,311.50421142578125
2021-08-26,308.8860778808594
2021-08-27,324.9825134277344
2021-08-30,325.46728515625
2021-08-31,326.58245849609375
2021-09-01,319.9403076171875
2021-09-02,319.9887390136719
2021-09-03,319.69781494140625
2021-09-06,319.69781494140625
2021-09-07,319.4069519042969
2021-09-08,319.7947998046875
2021-09-09,319.5523681640625
2021-09-13,317.5161437988281
2021-09-14,319.7947998046875
2021-09-15,321.10382080078125
2021-09-16,315.3343811035156
2021-09-17,309.7588806152344
2021-09-20,304.76507568359375
2021-09-21,309.27398681640625
2021-09-22,327.84295654296875
2021-09-23,337.588134765625
2021-09-24,358.048095703125
2021-09-27,339.818359375
2021-09-28,330.75201416015625
2021-09-29,338.41229248046875
2021-09-30,331.3822937011719
2021-10-01,327.79449462890625
2021-10-04,330.8004455566406
2021-10-05,331.2853088378906
2021-10-06,325.6127624511719
2021-10-07,328.8611145019531
2021-10-08,340.2062072753906
2021-10-11,335.7457275390625
2021-10-12,329.63690185546875
2021-10-13,330.8004455566406
2021-10-14,329.152099609375
2021-10-18,326.7763366699219
2021-10-19,335.260986328125
2021-10-20,330.5580749511719
2021-10-21,327.5520935058594
2021-10-22,319.7463073730469
2021-10-25,297.2501220703125
2021-10-26,313.782958984375
2021-10-27,315.8191833496094
2021-10-28,306.9468078613281
2021-10-29,299.3349304199219
2021-11-01,300.15911865234375
2021-11-02,317.2252197265625
2021-11-03,334.2912902832031
2021-11-04,338.07293701171875
2021-11-08,343.98785400390625
2021-11-09,362.1205749511719
2021-11-10,387.4772644042969
2021-11-11,391.4529113769531
2021-11-12,416.61566162109375
2021-11-15,410.1673889160156
2021-11-16,423.74267578125
2021-11-17,452.2507019042969
2021-11-18,435.8149719238281
2021-11-22,418.02166748046875
2021-11-23,449.4872131347656
2021-11-24,465.1472473144531
2021-11-25,461.1231689453125
2021-11-26,449.3418273925781
2021-11-29,428.44549560546875
2021-11-30,479.6437072753906
2021-12-01,491.231201171875
2021-12-02,474.35906982421875
2021-12-03,482.74664306640625
2021-12-06,473.3894348144531
2021-12-07,483.3768615722656
2021-12-08,492.0553894042969
2021-12-09,486.1889343261719
2021-12-10,485.122314453125
2021-12-13,497.29156494140625
2021-12-14,501.2671813964844
2021-12-15,488.27374267578125
2021-12-16,489.9221496582031
2021-12-17,466.9895935058594
2021-12-20,442.89349365234375
2021-12-21,466.8926696777344
2021-12-22,486.47979736328125
2021-12-23,498.2127685546875
2021-12-24,522.7452392578125
2021-12-27,539.0357055664062
2021-12-28,563.5680541992188
2021-12-29,552.3685302734375
2021-12-30,579.51904296875
2021-12-31,594.3547973632812
2022-01-03,589.7005004882812
2022-01-04,589.7005004882812
2022-01-05,576.1737060546875
2022-01-06,611.3240356445312
2022-01-07,689.6727905273438
2022-01-10,722.9320068359375
2022-01-11,704.5569458007812
2022-01-12,692.630126953125
2022-01-13,672.3158569335938
2022-01-14,663.1038818359375
2022-01-17,706.8358154296875
2022-01-18,692.7271728515625
2022-01-19,677.9398193359375
2022-01-20,664.4614868164062
2022-01-21,653.116455078125
2022-01-24,612.002685546875
2022-01-25,628.7294311523438
2022-01-27,613.8450317382812
2022-01-28,620.0023803710938
2022-01-31,626.6446533203125
2022-02-01,604.0029907226562
2022-02-02,610.5482788085938
2022-02-03,602.9363403320312
2022-02-04,604.5847778320312
2022-02-07,607.7847290039062
2022-02-08,595.2760620117188
2022-02-09,588.2943725585938
2022-02-10,591.1123046875
2022-02-11,561.8165893554688
2022-02-14,524.4561767578125
2022-02-15,560.4077758789062
2022-02-16,575.5656127929688
2022-02-17,560.9906005859375
2022-02-18,545.3468627929688
2022-02-21,525.2819213867188
2022-02-22,555.5493774414062
2022-02-23,555.1607055664062
2022-02-24,527.9539794921875
2022-02-25,550.1566162109375
2022-02-28,552.3914184570312
2022-03-02,548.0675659179688
2022-03-03,551.0310668945312
2022-03-04,530.7232666015625
2022-03-07,526.8366088867188
2022-03-08,538.1080322265625
2022-03-09,560.9420166015625
2022-03-10,572.7964477539062
2022-03-11,561.427978515625
2022-03-14,549.4763793945312
2022-03-15,545.2496948242188
2022-03-16,560.4077758789062
2022-03-17,568.1810302734375
2022-03-21,575.03125
2022-03-22,583.9705810546875
2022-03-23,581.6871337890625
2022-03-24,585.2822875976562
2022-03-25,575.5170288085938
2022-03-28,558.27001953125
2022-03-29,556.2295532226562
2022-03-30,580.6668090820312
2022-03-31,584.0191650390625
2022-04-01,591.0150756835938
2022-04-04,605.395751953125
2022-04-05,605.0557250976562
2022-04-06,603.9868774414062
2022-04-07,584.5536499023438
2022-04-08,597.8653564453125
2022-04-11,581.8814697265625
2022-04-12,553.7518310546875
2022-04-13,555.8408203125
2022-04-18,531.8407592773438
2022-04-19,530.6260986328125
2022-04-20,529.21728515625
2022-04-21,529.751708984375
2022-04-22,527.0310668945312
2022-04-25,509.492431640625
2022-04-26,506.6260681152344
2022-04-27,569.9299926757812
2022-04-28,557.49267578125
2022-04-29,538.1565551757812
2022-05-02,522.2213134765625
2022-05-04,515.1766357421875
2022-05-05,532.8610229492188
2022-05-06,527.27392578125
2022-05-09,508.3750305175781
2022-05-10,495.0146789550781
2022-05-11,470.2372131347656
2022-05-12,466.4477233886719
2022-05-13,482.5773010253906
2022-05-16,494.9660949707031
2022-05-17,490.01055908203125
2022-05-18,501.52484130859375
2022-05-19,487.8728942871094
2022-05-20,493.2656555175781
2022-05-23,484.3263244628906
2022-05-24,473.1521911621094
2022-05-25,443.5649719238281
2022-05-26,447.2572937011719
2022-05-27,462.6095886230469
2022-05-30,506.9175109863281
2022-05-31,515.2738647460938
2022-06-01,528.294189453125
2022-06-02,521.7839965820312
2022-06-03,536.6504516601562
2022-06-06,523.1443481445312
2022-06-07,515.3224487304688
2022-06-08,513.71923828125
2022-06-09,510.60986328125
2022-06-10,495.5490417480469
2022-06-13,473.39508056640625
2022-06-14,457.02264404296875
2022-06-15,467.61370849609375
2022-06-16,456.4395446777344
2022-06-17,455.2249450683594
2022-06-20,441.5730895996094
2022-06-21,457.0711669921875
2022-06-22,461.4922180175781
2022-06-23,478.885009765625
2022-06-24,482.1401062011719
2022-06-27,490.107666015625
2022-06-28,501.6705322265625
2022-06-29,509.5897216796875
2022-06-30,502.9822998046875
2022-07-01,485.20086669921875
2022-07-04,485.8809509277344
2022-07-05,488.3101806640625
2022-07-06,489.71905517578125
2022-07-07,492.92559814453125
2022-07-08,493.0226745605469
2022-07-11,484.0834655761719
2022-07-12,477.718994140625
2022-07-13,480.6340026855469
2022-07-14,469.60565185546875
2022-07-15,476.7958984375
2022-07-18,489.13604736328125
2022-07-19,491.56524658203125
2022-07-20,517.4114990234375
2022-07-21,519.2576293945312
2022-07-22,518.5775756835938
2022-07-25,515.5167846679688
2022-07-26,505.6543884277344
2022-07-27,512.26171875
2022-07-28,520.8123779296875
2022-07-29,532.4237060546875
2022-08-01,531.2091674804688
2022-08-02,517.0714111328125
2022-08-03,522.3670654296875
2022-08-04,505.5086669921875
2022-08-05,520.7152099609375
2022-08-08,516.3427124023438
2022-08-10,508.95794677734375
2022-08-11,534.9985961914062
2022-08-12,555.5698852539062
2022-08-16,549.6227416992188
2022-08-17,550.8901977539062
2022-08-18,567.8054809570312
2022-08-19,556.5935668945312
2022-08-22,545.62548828125
2022-08-23,541.7257690429688
2022-08-24,553.4737548828125
2022-08-25,551.9138793945312
2022-08-26,552.4013061523438
2022-08-29,536.5584716796875
2022-08-30,547.4779052734375
2022-09-01,555.9598388671875
2022-09-02,550.0615234375
2022-09-05,542.846923828125
2022-09-06,547.1853637695312
2022-09-07,535.0474243164062
2022-09-08,544.943115234375
2022-09-09,558.5922241210938
2022-09-12,578.8710327148438
2022-09-13,590.5214233398438
2022-09-14,589.497802734375
2022-09-15,579.11474609375
2022-09-16,558.4459228515625
2022-09-19,556.9348754882812
2022-09-20,560.0059814453125
2022-09-21,584.4769287109375
2022-09-22,648.2866821289062
2022-09-23,644.3870239257812
2022-09-26,629.2267456054688
2022-09-27,635.7587890625
2022-09-28,629.2267456054688
2022-09-29,632.8339233398438
2022-09-30,643.36328125
2022-10-03,641.754638671875
2022-10-04,638.5374755859375
2022-10-06,647.4579467773438
2022-10-07,664.3732299804688
2022-10-10,641.1697387695312
2022-10-11,629.3728637695312
2022-10-12,655.7938232421875
2022-10-13,649.7005004882812
2022-10-14,652.9663696289062
2022-10-17,657.5974731445312
2022-10-18,643.7046508789062
2022-10-19,633.272705078125
2022-10-20,636.5386962890625
2022-10-21,694.1090087890625
2022-10-24,694.9863891601562
2022-10-25,714.4364013671875
2022-10-27,715.3626098632812
2022-10-28,703.6145629882812
2022-10-31,691.4766235351562
2022-11-01,699.3735961914062
2022-11-02,690.8916625976562
2022-11-03,681.6784057617188
2022-11-04,677.5349731445312
2022-11-07,672.7577514648438
2022-11-09,658.3773193359375
2022-11-10,647.2631225585938
2022-11-11,672.0751953125
2022-11-14,665.6406860351562
2022-11-15,673.4889526367188
2022-11-16,659.8885498046875
2022-11-17,678.3636474609375
2022-11-18,669.1017456054688
2022-11-21,666.0794067382812
2022-11-22,666.2744140625
2022-11-23,708.78173828125
2022-11-24,700.2510375976562
2022-11-25,700.3485717773438
2022-11-28,696.9850463867188
2022-11-29,700.1047973632812
2022-11-30,696.936279296875
2022-12-01,694.6452026367188
2022-12-02,700.9823608398438
2022-12-05,700.2024536132812
2022-12-06,697.4725341796875
2022-12-07,692.4514770507812
2022-12-08,696.205078125
2022-12-09,679.77734375
2022-12-12,666.8593139648438
2022-12-13,660.4248046875
2022-12-14,666.2256469726562
2022-12-15,677.8275146484375
2022-12-16,684.9932250976562
2022-12-19,692.2565307617188
2022-12-20,686.6994018554688
2022-12-21,686.6994018554688
2022-12-22,693.2315063476562
2022-12-23,634.1502075195312
2022-12-26,671.977783203125
2022-12-27,679.4847412109375
2022-12-28,682.4583129882812
2022-12-29,684.067138671875
2022-12-30,686.6018676757812
2023-01-02,679.2898559570312
2023-01-03,674.4151000976562
2023-01-04,664.0807495117188
2023-01-05,665.5919799804688
2023-01-06,698.6911010742188
2023-01-09,697.66748046875
2023-01-10,701.4210205078125
2023-01-11,685.431884765625
2023-01-12,675.1951293945312
2023-01-13,675.0488891601562
2023-01-16,675.8775634765625
2023-01-17,684.6519775390625
2023-01-18,675.243896484375
2023-01-19,677.9736938476562
2023-01-20,679.2898559570312
2023-01-23,680.3134765625
2023-01-24,684.70068359375
2023-01-25,689.2830200195312
2023-01-27,679.923583984375
2023-01-30,691.525390625
2023-01-31,743.7821655273438
