Date,DCMSHRIRAM
2004-05-05,17.56691551208496
2004-05-06,17.478744506835938
2004-05-07,17.119266510009766
2004-05-10,16.827611923217773
2004-05-11,16.088315963745117
2004-05-12,16.386743545532227
2004-05-13,16.454570770263672
2004-05-14,15.240485191345215
2004-05-17,13.73475456237793
2004-05-18,13.924668312072754
2004-05-19,14.501187324523926
2004-05-20,14.48762321472168
2004-05-21,14.324836730957031
2004-05-24,15.566054344177246
2004-05-25,15.131966590881348
2004-05-26,15.064141273498535
2004-05-27,15.070926666259766
2004-05-28,13.694055557250977
2004-05-31,12.669882774353027
2004-06-01,13.361710548400879
2004-06-02,13.37527847290039
2004-06-03,12.96153450012207
2004-06-04,13.49736213684082
2004-06-07,13.524490356445312
2004-06-08,13.883966445922852
2004-06-09,13.422755241394043
2004-06-10,13.82970905303955
2004-06-11,13.78901481628418
2004-06-14,13.131102561950684
2004-06-15,13.090409278869629
2004-06-16,13.056493759155273
2004-06-17,13.287100791931152
2004-06-18,13.144664764404297
2004-06-21,13.226059913635254
2004-06-22,13.015799522399902
2004-06-23,12.310407638549805
2004-06-24,12.547794342041016
2004-06-25,12.98188304901123
2004-06-28,13.226059913635254
2004-06-29,13.03614330291748
2004-06-30,13.171797752380371
2004-07-01,13.131102561950684
2004-07-02,13.158227920532227
2004-07-05,12.954753875732422
2004-07-06,13.117533683776855
2004-07-07,13.382061958312988
2004-07-08,12.968320846557617
2004-07-09,14.14848804473877
2004-07-12,14.073881149291992
2004-07-13,13.890752792358398
2004-07-14,13.49736213684082
2004-07-15,13.44987964630127
2004-07-16,13.863622665405273
2004-07-19,14.27735710144043
2004-07-20,13.755097389221191
2004-07-21,13.565193176269531
2004-07-22,13.768667221069336
2004-07-23,13.809361457824707
2004-07-26,14.14848804473877
2004-07-27,14.072422981262207
2004-07-28,13.726661682128906
2004-07-29,13.802728652954102
2004-07-30,14.127747535705566
2004-08-02,14.1069974899292
2004-08-03,14.224555015563965
2004-08-04,15.372478485107422
2004-08-05,15.490041732788086
2004-08-06,15.379396438598633
2004-08-09,15.206521987915039
2004-08-10,15.248004913330078
2004-08-11,15.178854942321777
2004-08-12,15.165023803710938
2004-08-13,15.365564346313477
2004-08-16,15.434718132019043
2004-08-17,15.635255813598633
2004-08-18,16.00176429748535
2004-08-19,15.849623680114746
2004-08-20,15.794306755065918
2004-08-23,15.213427543640137
2004-08-24,15.213427543640137
2004-08-25,15.213427543640137
2004-08-26,15.842711448669434
2004-08-27,15.65600299835205
2004-08-30,16.043256759643555
2004-08-31,15.994844436645508
2004-09-01,16.091663360595703
2004-09-02,16.13314437866211
2004-09-03,16.091663360595703
2004-09-06,15.925695419311523
2004-09-07,17.039043426513672
2004-09-08,16.485822677612305
2004-09-09,16.40976333618164
2004-09-10,16.506572723388672
2004-09-13,16.499656677246094
2004-09-14,16.292198181152344
2004-09-15,16.21613883972168
2004-09-16,16.084745407104492
2004-09-17,16.22304916381836
2004-09-20,16.264535903930664
2004-09-21,16.243799209594727
2004-09-22,16.354434967041016
2004-09-23,16.188474655151367
2004-09-24,16.098575592041016
2004-09-27,16.520402908325195
2004-09-28,16.098575592041016
2004-09-29,16.0709171295166
2004-09-30,16.25762939453125
2004-10-01,16.797012329101562
2004-10-04,16.617218017578125
2004-10-05,16.859243392944336
2004-10-06,16.70711326599121
2004-10-07,16.513492584228516
2004-10-08,16.458168029785156
2004-10-11,16.76934814453125
2004-10-12,16.34752082824707
2004-10-14,16.949142456054688
2004-10-15,16.907651901245117
2004-10-18,16.797012329101562
2004-10-19,16.693281173706055
2004-10-20,17.336395263671875
2004-10-21,17.54384994506836
2004-10-22,17.54384994506836
2004-10-25,16.617218017578125
2004-10-26,16.838504791259766
2004-10-27,17.972597122192383
2004-10-28,17.26724624633789
2004-10-29,17.43320655822754
2004-11-01,17.80662727355957
2004-11-02,17.440120697021484
2004-11-03,17.827375411987305
2004-11-04,18.705604553222656
2004-11-05,20.372167587280273
2004-11-08,21.090524673461914
2004-11-09,22.631868362426758
2004-11-10,23.775667190551758
2004-11-11,23.929105758666992
2004-11-12,24.117412567138672
2004-11-15,24.117412567138672
2004-11-16,24.682323455810547
2004-11-17,26.03536605834961
2004-11-18,25.860994338989258
2004-11-19,24.068584442138672
2004-11-22,25.13567543029785
2004-11-23,25.226337432861328
2004-11-24,25.275156021118164
2004-11-25,27.632495880126953
2004-11-26,27.632495880126953
2004-11-29,27.06059455871582
2004-11-30,25.888904571533203
2004-12-01,26.300390243530273
2004-12-02,26.12603187561035
2004-12-03,25.60992431640625
2004-12-06,25.582029342651367
2004-12-07,25.721519470214844
2004-12-08,24.954328536987305
2004-12-09,26.300390243530273
2004-12-10,26.30736541748047
2004-12-13,26.495677947998047
2004-12-14,25.93772315979004
2004-12-15,26.007471084594727
2004-12-16,25.407670974731445
2004-12-17,25.296083450317383
2004-12-20,25.198436737060547
2004-12-21,24.93341064453125
2004-12-22,24.50100326538086
2004-12-23,24.96131706237793
2004-12-24,24.926435470581055
2004-12-27,25.226337432861328
2004-12-28,25.470443725585938
2004-12-29,26.558443069458008
2004-12-30,26.1608943939209
2004-12-31,26.181821823120117
2005-01-03,27.158239364624023
2005-01-04,27.58367347717285
2005-01-05,26.969924926757812
2005-01-06,26.872297286987305
2005-01-07,27.479066848754883
2005-01-10,28.113739013671875
2005-01-11,27.86264419555664
2005-01-12,26.300390243530273
2005-01-13,27.137313842773438
2005-01-14,27.723159790039062
2005-01-17,27.01874542236328
2005-01-18,27.33260154724121
2005-01-19,27.158239364624023
2005-01-20,26.139978408813477
2005-01-24,26.27947425842285
2005-01-25,26.64213752746582
2005-01-27,27.813827514648438
2005-01-28,28.295063018798828
2005-01-31,29.78757095336914
2005-02-01,31.552104949951172
2005-02-02,31.48236846923828
2005-02-03,31.07085609436035
2005-02-04,31.433530807495117
2005-02-07,31.52420425415039
2005-02-08,30.931377410888672
2005-02-09,30.87558364868164
2005-02-10,31.18943977355957
2005-02-11,32.5006217956543
2005-02-14,32.758663177490234
2005-02-15,33.11436462402344
2005-02-16,32.89118194580078
2005-02-17,33.10041809082031
2005-02-18,33.49795150756836
2005-02-21,32.55641174316406
2005-02-22,32.633140563964844
2005-02-23,32.772621154785156
2005-02-24,32.79356002807617
2005-02-25,34.41161346435547
2005-02-28,34.30698776245117
2005-03-01,34.216312408447266
2005-03-02,34.230262756347656
2005-03-03,34.055908203125
2005-03-04,33.35148620605469
2005-03-07,33.3235969543457
2005-03-08,33.30965805053711
2005-03-09,33.379390716552734
2005-03-10,33.72112274169922
2005-03-11,32.74470901489258
2005-03-14,32.772621154785156
2005-03-15,32.20769500732422
2005-03-16,32.626163482666016
2005-03-17,32.465755462646484
2005-03-18,32.33323669433594
2005-03-21,32.521549224853516
2005-03-22,32.80051040649414
2005-03-23,31.970550537109375
2005-03-24,32.416927337646484
2005-03-28,33.163185119628906
2005-03-29,33.14922332763672
2005-03-30,33.12831497192383
2005-03-31,33.26082992553711
2005-04-01,32.779598236083984
2005-04-04,33.12831497192383
2005-04-05,33.82574462890625
2005-04-06,33.83271026611328
2005-04-07,33.47006607055664
2005-04-08,33.0167121887207
2005-04-11,32.96790313720703
2005-04-12,32.81446838378906
2005-04-13,32.27743148803711
2005-04-15,33.40032196044922
2005-04-18,32.64707565307617
2005-04-19,32.98881912231445
2005-04-20,33.316619873046875
2005-04-21,33.35845947265625
2005-04-22,33.553749084472656
2005-04-25,33.679283142089844
2005-04-26,33.386348724365234
2005-04-27,33.630462646484375
2005-04-28,33.83271026611328
2005-04-29,33.27476119995117
2005-05-02,33.26779556274414
2005-05-03,33.456111907958984
2005-05-04,33.12831497192383
2005-05-05,32.78656005859375
2005-05-06,33.47704315185547
2005-05-09,35.046268463134766
2005-05-10,35.3601188659668
2005-05-11,38.108009338378906
2005-05-12,36.64339828491211
2005-05-13,37.08279037475586
2005-05-16,36.943302154541016
2005-05-17,36.622474670410156
2005-05-18,36.39928436279297
2005-05-19,36.81077194213867
2005-05-20,36.92238235473633
2005-05-23,37.08279037475586
2005-05-24,38.3172492980957
2005-05-25,37.16646957397461
2005-05-26,38.108009338378906
2005-05-27,37.640743255615234
2005-05-30,36.866573333740234
2005-05-31,36.936336517333984
2005-06-01,37.23621368408203
2005-06-02,36.62944412231445
2005-06-03,36.95026397705078
2005-06-06,37.15253829956055
2005-06-07,37.25714111328125
2005-06-08,38.01734924316406
2005-06-09,37.905765533447266
2005-06-10,37.7592887878418
2005-06-13,37.661659240722656
2005-06-14,37.67560577392578
2005-06-15,38.01038360595703
2005-06-16,37.78719711303711
2005-06-17,36.748008728027344
2005-06-20,35.77857208251953
2005-06-21,36.60852813720703
2005-06-22,35.93201446533203
2005-06-23,35.86226272583008
2005-06-24,37.47333908081055
2005-06-27,36.58760452270508
2005-06-28,36.32257843017578
2005-06-29,37.55006408691406
2005-06-30,36.873538970947266
2005-07-01,36.671295166015625
2005-07-04,37.78719711303711
2005-07-05,37.368751525878906
2005-07-06,38.61714172363281
2005-07-07,38.087100982666016
2005-07-08,39.13324737548828
2005-07-11,38.9379768371582
2005-07-12,39.370384216308594
2005-07-13,39.475006103515625
2005-07-14,43.4224853515625
2005-07-15,47.00035858154297
2005-07-18,47.007381439208984
2005-07-19,46.45188522338867
2005-07-20,45.05254364013672
2005-07-21,46.058101654052734
2005-07-22,47.52773666381836
2005-07-25,46.29015350341797
2005-07-26,48.60359191894531
2005-07-27,51.03657150268555
2005-07-28,51.03657150268555
2005-07-29,51.514747619628906
2005-08-01,51.78196716308594
2005-08-02,51.61318588256836
2005-08-03,51.9929084777832
2005-08-04,51.38818359375
2005-08-05,52.97032165527344
2005-08-08,54.13760757446289
2005-08-09,53.68755340576172
2005-08-10,54.13760757446289
2005-08-11,54.461063385009766
2005-08-12,57.15422439575195
2005-08-16,60.01614761352539
2005-08-17,62.104583740234375
2005-08-18,63.201541900634766
2005-08-19,64.10161590576172
2005-08-22,63.42655944824219
2005-08-23,61.10610580444336
2005-08-24,59.74896240234375
2005-08-25,57.709754943847656
2005-08-26,59.3621826171875
2005-08-29,59.24971008300781
2005-08-30,59.7208137512207
2005-08-31,59.165306091308594
2005-09-01,59.896629333496094
2005-09-02,59.48878479003906
2005-09-05,59.39033508300781
2005-09-06,59.34814453125
2005-09-08,59.087955474853516
2005-09-09,62.04836654663086
2005-09-12,65.14936828613281
2005-09-13,65.59939575195312
2005-09-14,62.723384857177734
2005-09-15,65.85957336425781
2005-09-16,65.76813507080078
2005-09-19,66.26740264892578
2005-09-20,63.2929573059082
2005-09-21,62.69526672363281
2005-09-22,59.83332443237305
2005-09-23,61.999122619628906
2005-09-26,63.25079345703125
2005-09-27,63.074989318847656
2005-09-28,63.56720733642578
2005-09-29,62.997615814208984
2005-09-30,63.05390167236328
2005-10-03,66.21114349365234
2005-10-04,69.52313232421875
2005-10-05,71.5342025756836
2005-10-06,75.11336517333984
2005-10-07,78.86129760742188
2005-10-10,74.36097717285156
2005-10-11,72.28659057617188
2005-10-13,72.14595794677734
2005-10-14,69.61455535888672
2005-10-17,62.65304946899414
2005-10-18,64.4813232421875
2005-10-19,61.28187942504883
2005-10-20,58.223060607910156
2005-10-21,58.71528625488281
2005-10-24,55.83224868774414
2005-10-25,56.53542709350586
2005-10-26,55.65645217895508
2005-10-27,56.254173278808594
2005-10-28,54.00400161743164
2005-10-31,54.63686752319336
2005-11-02,55.093910217285156
2005-11-04,55.093910217285156
2005-11-07,57.87147903442383
2005-11-08,59.24266052246094
2005-11-09,58.92625045776367
2005-11-10,59.69972229003906
2005-11-11,59.59423065185547
2005-11-14,57.6605224609375
2005-11-16,57.69568634033203
2005-11-17,57.027652740478516
2005-11-18,58.53947448730469
2005-11-21,57.69568634033203
2005-11-22,58.861610412597656
2005-11-23,58.15498352050781
2005-11-24,58.08433532714844
2005-11-25,59.49756622314453
2005-11-28,58.1903190612793
2005-11-29,58.64961624145508
2005-11-30,59.285579681396484
2005-12-01,59.56822204589844
2005-12-02,58.861610412597656
2005-12-05,59.1795768737793
2005-12-06,58.64961624145508
2005-12-07,59.92155456542969
2005-12-08,58.50829315185547
2005-12-09,60.133514404296875
2005-12-12,66.17513275146484
2005-12-13,69.3902587890625
2005-12-14,67.55305480957031
2005-12-15,64.62057495117188
2005-12-16,64.30259704589844
2005-12-19,62.500709533691406
2005-12-20,62.67734909057617
2005-12-21,60.69880676269531
2005-12-22,63.59593963623047
2005-12-23,64.30259704589844
2005-12-26,60.310157775878906
2005-12-27,60.02751159667969
2005-12-28,59.285579681396484
2005-12-29,58.89693832397461
2005-12-30,59.21493148803711
2006-01-02,60.310157775878906
2006-01-03,65.57450866699219
2006-01-04,66.35177612304688
2006-01-05,66.03382873535156
2006-01-06,66.28114318847656
2006-01-09,67.80036163330078
2006-01-10,64.97388458251953
2006-01-12,66.56377410888672
2006-01-13,65.57450866699219
2006-01-16,65.71582794189453
2006-01-17,65.04454803466797
2006-01-18,64.33793640136719
2006-01-19,70.48552703857422
2006-01-20,77.05712127685547
2006-01-23,80.30757904052734
2006-01-24,77.05712127685547
2006-01-25,73.2413558959961
2006-01-27,72.7467041015625
2006-01-30,69.10761260986328
2006-01-31,65.82181549072266
2006-02-01,64.30259704589844
