Date,JUBLFOOD
2010-08-31,47.342567443847656
2010-09-01,49.526344299316406
2010-09-02,50.14401626586914
2010-09-03,49.536067962646484
2010-09-06,50.28020477294922
2010-09-07,50.387210845947266
2010-09-08,50.450435638427734
2010-09-09,51.53502655029297
2010-09-13,52.1235237121582
2010-09-14,51.685787200927734
2010-09-15,52.493160247802734
2010-09-16,51.40370559692383
2010-09-17,52.065162658691406
2010-09-20,52.429931640625
2010-09-21,51.32588577270508
2010-09-22,48.621707916259766
2010-09-23,47.25017166137695
2010-09-24,48.41743850708008
2010-09-27,48.84543991088867
2010-09-28,47.23558044433594
2010-09-29,45.946712493896484
2010-09-30,46.02939224243164
2010-10-01,47.02643966674805
2010-10-04,47.157752990722656
2010-10-05,47.571163177490234
2010-10-06,48.937843322753906
2010-10-07,47.79975128173828
2010-10-08,50.8784294128418
2010-10-11,50.698482513427734
2010-10-12,50.69361877441406
2010-10-13,51.07783508300781
2010-10-14,50.1099739074707
2010-10-15,49.4922981262207
2010-10-18,49.33180618286133
2010-10-19,49.13726043701172
2010-10-20,48.77248001098633
2010-10-21,49.01079559326172
2010-10-22,49.44852066040039
2010-10-25,49.866798400878906
2010-10-26,50.06620407104492
2010-10-27,49.83274459838867
2010-10-28,51.4377555847168
2010-10-29,49.83274459838867
2010-11-01,52.05056381225586
2010-11-02,51.40370559692383
2010-11-03,53.349159240722656
2010-11-04,53.80147171020508
2010-11-08,60.62028884887695
2010-11-09,60.11933517456055
2010-11-10,58.33437728881836
2010-11-11,59.18064498901367
2010-11-12,58.38301467895508
2010-11-15,57.18655776977539
2010-11-16,56.96283721923828
2010-11-18,57.064964294433594
2010-11-19,56.00469970703125
2010-11-22,59.044471740722656
2010-11-23,57.201148986816406
2010-11-24,57.39083480834961
2010-11-25,56.53483200073242
2010-11-26,56.20896911621094
2010-11-29,57.98905944824219
2010-11-30,58.17387771606445
2010-12-01,60.36737823486328
2010-12-02,59.58433532714844
2010-12-03,59.550289154052734
2010-12-06,60.72727584838867
2010-12-07,61.004512786865234
2010-12-08,58.562965393066406
2010-12-09,53.43183898925781
2010-12-10,54.501834869384766
2010-12-13,53.660430908203125
2010-12-14,57.293556213378906
2010-12-15,54.04465866088867
2010-12-16,54.214881896972656
2010-12-20,55.27029037475586
2010-12-21,56.32084274291992
2010-12-22,57.38597106933594
2010-12-23,58.16415023803711
2010-12-24,61.476280212402344
2010-12-27,60.21660232543945
2010-12-28,59.448150634765625
2010-12-29,60.64460754394531
2010-12-30,60.90724182128906
2010-12-31,60.853736877441406
2011-01-03,62.54628372192383
2011-01-04,61.962650299072266
2011-01-05,60.693241119384766
2011-01-06,60.67864990234375
2011-01-07,58.757511138916016
2011-01-10,55.54264831542969
2011-01-11,54.448333740234375
2011-01-12,56.281925201416016
2011-01-13,57.979331970214844
2011-01-14,54.68665313720703
2011-01-17,55.82474899291992
2011-01-18,56.593196868896484
2011-01-19,56.63697052001953
2011-01-20,58.480281829833984
2011-01-21,58.06201171875
2011-01-24,58.33437728881836
2011-01-25,57.4443359375
2011-01-27,56.4181022644043
2011-01-28,52.99411392211914
2011-01-31,53.14488220214844
2011-02-01,53.105979919433594
2011-02-02,50.980567932128906
2011-02-03,51.59339141845703
2011-02-04,49.3998908996582
2011-02-07,50.06620407104492
2011-02-08,48.03807067871094
2011-02-09,46.92915725708008
2011-02-10,45.786216735839844
2011-02-11,47.72679901123047
2011-02-14,49.108070373535156
2011-02-15,48.54875946044922
2011-02-16,48.51470947265625
2011-02-17,48.50984191894531
2011-02-18,47.4495735168457
2011-02-21,48.937843322753906
2011-02-22,49.521484375
2011-02-23,49.63821029663086
2011-02-24,51.44260787963867
2011-02-25,51.111881256103516
2011-02-28,52.6488037109375
2011-03-01,53.709068298339844
2011-03-03,52.2110595703125
2011-03-04,52.0311164855957
2011-03-07,53.84038162231445
2011-03-08,54.326744079589844
2011-03-09,53.48047637939453
2011-03-10,53.11570358276367
2011-03-11,53.39292907714844
2011-03-14,53.14002227783203
2011-03-15,53.19837951660156
2011-03-16,54.73529052734375
2011-03-17,54.83256149291992
2011-03-18,53.97657012939453
2011-03-21,54.14678955078125
2011-03-22,52.65852355957031
2011-03-23,53.626380920410156
2011-03-24,52.8919792175293
2011-03-25,53.29079055786133
2011-03-28,53.568023681640625
2011-03-29,53.373470306396484
2011-03-30,52.78010940551758
2011-03-31,52.444515228271484
2011-04-01,54.1322021484375
2011-04-04,54.76934051513672
2011-04-05,57.12820053100586
2011-04-06,58.451107025146484
2011-04-07,59.83237838745117
2011-04-08,58.7721061706543
2011-04-11,57.706966400146484
2011-04-13,58.50461196899414
2011-04-15,60.994789123535156
2011-04-18,60.78564453125
2011-04-19,60.717552185058594
2011-04-20,66.21831512451172
2011-04-21,64.51118469238281
2011-04-25,67.85736846923828
2011-04-26,67.85736846923828
2011-04-27,67.73578643798828
2011-04-28,68.02272033691406
2011-04-29,71.75798797607422
2011-05-02,66.15995025634766
2011-05-03,65.74168395996094
2011-05-04,66.19886779785156
2011-05-05,66.10160064697266
2011-05-06,69.02949523925781
2011-05-09,77.08366394042969
2011-05-10,72.39513397216797
2011-05-11,71.5537109375
2011-05-12,67.76496124267578
2011-05-13,68.50424194335938
2011-05-16,65.44988250732422
2011-05-17,67.99354553222656
2011-05-18,66.3253173828125
2011-05-19,67.69200134277344
2011-05-20,68.9468002319336
2011-05-23,69.65204620361328
2011-05-24,72.90094757080078
2011-05-25,74.53028106689453
2011-05-26,80.31798553466797
2011-05-27,81.33447265625
2011-05-30,81.33447265625
2011-05-31,81.9327163696289
2011-06-01,82.68657684326172
2011-06-02,79.37445068359375
2011-06-03,80.25476837158203
2011-06-06,79.02912902832031
2011-06-07,79.56897735595703
2011-06-08,79.61761474609375
2011-06-09,78.74217224121094
2011-06-10,77.89102935791016
2011-06-13,76.2568588256836
2011-06-14,79.4765853881836
2011-06-15,80.40066528320312
2011-06-16,77.24417114257812
2011-06-17,77.9299545288086
2011-06-20,76.62162780761719
2011-06-21,77.90076446533203
2011-06-22,78.4843978881836
2011-06-23,78.50871276855469
2011-06-24,78.27040100097656
2011-06-27,79.46685028076172
2011-06-28,83.19239807128906
2011-06-29,87.72042846679688
2011-06-30,92.70079040527344
2011-07-01,82.9394760131836
2011-07-04,78.88807678222656
2011-07-05,81.26152801513672
2011-07-06,82.00565338134766
2011-07-07,81.19344329833984
2011-07-08,83.05136108398438
2011-07-11,82.39962768554688
2011-07-12,81.37825775146484
2011-07-13,84.64662170410156
2011-07-14,84.26725769042969
2011-07-15,86.95683288574219
2011-07-18,86.2224349975586
2011-07-19,88.829345703125
2011-07-20,85.1670150756836
2011-07-21,84.09703063964844
2011-07-22,84.56880187988281
2011-07-25,85.1524429321289
2011-07-26,84.34506225585938
2011-07-27,84.08242797851562
2011-07-28,83.9900131225586
2011-07-29,83.12916564941406
2011-08-01,86.78174591064453
2011-08-02,85.00166320800781
2011-08-03,80.95511627197266
2011-08-04,78.74217224121094
2011-08-05,74.3162612915039
2011-08-08,74.38436126708984
2011-08-09,74.38921356201172
2011-08-10,80.35690307617188
2011-08-11,76.63621520996094
2011-08-12,82.97354125976562
2011-08-16,88.21651458740234
2011-08-17,92.14147186279297
2011-08-18,89.48106384277344
2011-08-19,90.57539367675781
2011-08-22,90.89151763916016
2011-08-23,91.38761138916016
2011-08-24,88.57643127441406
2011-08-25,91.19305419921875
2011-08-26,91.46056365966797
2011-08-29,91.40220642089844
2011-08-30,92.1949691772461
2011-09-02,97.57902526855469
2011-09-05,98.09455108642578
2011-09-06,96.82028198242188
2011-09-07,93.06555938720703
2011-09-08,89.80692291259766
2011-09-09,88.94119262695312
2011-09-12,83.4501724243164
2011-09-13,85.19619750976562
2011-09-14,86.06193542480469
2011-09-15,89.79721069335938
2011-09-16,88.10952758789062
2011-09-19,86.33916473388672
2011-09-20,88.9898452758789
2011-09-21,87.24380493164062
2011-09-22,85.08919525146484
2011-09-23,86.67475891113281
2011-09-26,85.83821105957031
2011-09-27,88.23113250732422
2011-09-28,84.59310913085938
2011-09-29,80.23530578613281
2011-09-30,77.15176391601562
2011-10-03,73.23654174804688
2011-10-04,65.01213073730469
2011-10-05,64.04914855957031
2011-10-07,69.1462173461914
2011-10-10,73.14899444580078
2011-10-11,80.18180847167969
2011-10-12,87.56478881835938
2011-10-13,87.57452392578125
2011-10-14,84.64175415039062
2011-10-17,87.3653793334961
2011-10-18,86.1981201171875
2011-10-19,87.11734771728516
2011-10-20,83.49393463134766
2011-10-21,81.07183837890625
2011-10-24,81.91812133789062
2011-10-25,82.4433822631836
2011-10-28,81.5776596069336
2011-10-31,78.50871276855469
2011-11-01,80.26934814453125
2011-11-02,80.8724365234375
2011-11-03,79.18476104736328
2011-11-04,78.47952270507812
2011-11-08,78.19258117675781
2011-11-09,77.59921264648438
2011-11-11,75.21117401123047
2011-11-14,72.47295379638672
2011-11-15,71.3154067993164
2011-11-16,74.8074951171875
2011-11-17,75.66350555419922
2011-11-18,77.04476165771484
2011-11-21,74.0682144165039
2011-11-22,72.1811294555664
2011-11-23,73.95150756835938
2011-11-24,73.21221923828125
2011-11-25,74.28707885742188
2011-11-28,75.44464111328125
2011-11-29,74.15090942382812
2011-11-30,75.12361907958984
2011-12-01,77.2247085571289
2011-12-02,80.7751693725586
2011-12-05,83.2215805053711
2011-12-07,80.05048370361328
2011-12-08,78.24607849121094
2011-12-09,75.15766143798828
2011-12-12,72.77449798583984
2011-12-13,72.40972900390625
2011-12-14,72.32704162597656
2011-12-15,75.99421691894531
2011-12-16,73.28516387939453
2011-12-19,73.86880493164062
2011-12-20,69.18515014648438
2011-12-21,72.48268127441406
2011-12-22,77.4970703125
2011-12-23,74.19954681396484
2011-12-26,75.09442901611328
2011-12-27,74.41840362548828
2011-12-28,72.91067504882812
2011-12-29,75.03121948242188
2011-12-30,73.38246154785156
2012-01-02,73.18790435791016
2012-01-03,73.34355163574219
2012-01-04,73.79098510742188
2012-01-05,72.98849487304688
2012-01-06,73.20735168457031
2012-01-09,71.87959289550781
2012-01-10,75.6051254272461
2012-01-11,76.66539764404297
2012-01-12,76.5438232421875
2012-01-13,76.08662414550781
2012-01-16,75.95530700683594
2012-01-17,80.8724365234375
2012-01-18,78.4308853149414
2012-01-19,81.56307220458984
2012-01-20,81.14480590820312
2012-01-23,80.2790756225586
2012-01-24,84.31103515625
2012-01-25,84.62230682373047
2012-01-27,83.26534271240234
2012-01-30,87.58909606933594
2012-01-31,91.7961654663086
2012-02-01,90.89636993408203
2012-02-02,90.07929992675781
2012-02-03,95.08883666992188
2012-02-06,94.98184204101562
2012-02-07,89.42755126953125
2012-02-08,91.91773986816406
2012-02-09,100.03514099121094
2012-02-10,97.31151580810547
2012-02-13,97.24827575683594
2012-02-14,97.57902526855469
2012-02-15,98.87272644042969
2012-02-16,100.47772979736328
2012-02-17,97.10723114013672
2012-02-21,97.84650421142578
2012-02-22,94.11123657226562
2012-02-23,97.89998626708984
2012-02-24,97.68114471435547
2012-02-27,98.20641326904297
2012-02-28,98.65874481201172
2012-02-29,101.25592041015625
2012-03-01,97.92432403564453
2012-03-02,93.48383331298828
2012-03-05,91.91773986816406
2012-03-06,93.29901123046875
2012-03-07,92.4430160522461
2012-03-09,98.85327911376953
2012-03-12,103.65853881835938
2012-03-13,103.5272216796875
2012-03-14,106.42594909667969
2012-03-15,106.59130096435547
2012-03-16,104.99604034423828
2012-03-19,102.76849365234375
2012-03-20,101.1683578491211
2012-03-21,108.06013488769531
2012-03-22,108.5513687133789
2012-03-23,109.9131851196289
2012-03-26,109.0328598022461
2012-03-27,108.29844665527344
2012-03-28,104.66531372070312
2012-03-29,105.25382232666016
2012-03-30,114.40717315673828
2012-04-02,116.58120727539062
2012-04-03,116.45476531982422
2012-04-04,115.39449310302734
2012-04-09,113.63385772705078
2012-04-10,113.76516723632812
2012-04-11,110.82267761230469
2012-04-12,108.9744873046875
2012-04-13,110.7983627319336
2012-04-16,112.101806640625
2012-04-17,112.23798370361328
2012-04-18,113.72625732421875
2012-04-19,112.86540222167969
2012-04-20,110.81295013427734
2012-04-23,109.91803741455078
2012-04-24,110.59407043457031
2012-04-25,114.01807403564453
2012-04-26,114.44607543945312
2012-04-27,115.26802062988281
2012-04-30,115.30694580078125
2012-05-02,115.2242660522461
2012-05-03,109.7818603515625
2012-05-04,106.69831848144531
2012-05-07,107.86559295654297
2012-05-08,105.08358001708984
2012-05-09,104.04277801513672
2012-05-10,102.22376251220703
2012-05-11,110.02989196777344
2012-05-14,111.69813537597656
2012-05-15,111.71759033203125
2012-05-16,114.5239028930664
2012-05-17,110.13689422607422
2012-05-18,110.78861236572266
2012-05-21,110.3314437866211
2012-05-22,110.33629608154297
2012-05-23,113.51224517822266
2012-05-24,114.04239654541016
2012-05-25,121.20653533935547
2012-05-28,128.58953857421875
2012-05-29,125.6956558227539
2012-05-30,122.74343872070312
2012-05-31,124.28034210205078
2012-06-01,119.99061584472656
2012-06-04,111.82943725585938
2012-06-05,114.92756652832031
2012-06-06,115.66685485839844
2012-06-07,116.91680908203125
2012-06-08,117.59770965576172
2012-06-11,119.58206939697266
2012-06-12,121.89717102050781
2012-06-13,122.01390075683594
2012-06-14,119.76202392578125
2012-06-15,118.40022277832031
2012-06-18,117.18916320800781
2012-06-19,116.8681640625
2012-06-20,117.82144165039062
2012-06-21,115.06375885009766
2012-06-22,110.5503158569336
2012-06-25,111.80025482177734
2012-06-26,110.24876403808594
2012-06-27,110.23416137695312
2012-06-28,111.93641662597656
2012-06-29,113.73600006103516
2012-07-02,119.23676300048828
2012-07-03,119.1248779296875
2012-07-04,118.82335662841797
2012-07-05,120.73475646972656
2012-07-06,120.91470336914062
2012-07-09,120.52075958251953
2012-07-10,120.66667175292969
2012-07-11,120.66178894042969
2012-07-12,121.15788269042969
2012-07-13,119.75716400146484
2012-07-16,119.35346984863281
2012-07-17,119.2853775024414
2012-07-18,119.48966217041016
2012-07-19,118.10839080810547
2012-07-20,122.89420318603516
2012-07-23,120.51589965820312
2012-07-24,117.49557495117188
2012-07-25,115.63768005371094
2012-07-26,111.01721954345703
2012-07-27,110.64759063720703
2012-07-30,109.90829467773438
2012-07-31,109.4073486328125
2012-08-01,108.77994537353516
2012-08-02,108.02607727050781
2012-08-03,110.04936218261719
2012-08-06,111.55708312988281
2012-08-07,113.73111724853516
2012-08-08,117.422607421875
2012-08-09,116.95084381103516
2012-08-10,117.30103302001953
2012-08-13,117.49071502685547
2012-08-14,115.97325134277344
2012-08-16,113.13288879394531
2012-08-17,113.5560302734375
2012-08-21,113.1572265625
2012-08-22,113.03074645996094
2012-08-23,113.77002716064453
2012-08-24,112.16988372802734
2012-08-27,113.04048919677734
2012-08-28,113.3031234741211
2012-08-29,111.97534942626953
2012-08-30,112.70488739013672
2012-08-31,113.33717346191406
2012-09-03,115.93433380126953
2012-09-04,119.61612701416016
2012-09-05,119.29996490478516
2012-09-06,120.19488525390625
2012-09-07,120.33108520507812
2012-09-10,119.52857208251953
2012-09-11,120.4332046508789
2012-09-12,119.30970764160156
2012-09-13,117.98680877685547
2012-09-14,120.16571044921875
2012-09-17,126.28903198242188
2012-09-18,125.14119720458984
2012-09-20,124.88341522216797
2012-09-21,126.49813842773438
2012-09-24,127.45629119873047
2012-09-25,126.38143920898438
2012-09-26,127.92318725585938
2012-09-27,130.95323181152344
2012-09-28,133.52609252929688
2012-10-01,131.07481384277344
2012-10-03,128.83755493164062
2012-10-04,129.8151397705078
2012-10-05,127.76758575439453
2012-10-08,127.0282974243164
2012-10-09,129.94650268554688
2012-10-10,130.5009307861328
2012-10-11,131.51254272460938
2012-10-12,132.75762939453125
2012-10-15,129.6448974609375
2012-10-16,129.37741088867188
2012-10-17,127.86971282958984
2012-10-18,128.4630584716797
2012-10-19,127.14987182617188
2012-10-22,125.36492156982422
2012-10-23,123.32707214355469
2012-10-25,122.39811706542969
2012-10-29,125.41355895996094
2012-10-30,123.12278747558594
2012-10-31,122.85530090332031
2012-11-01,126.89209747314453
2012-11-02,130.77330017089844
2012-11-05,127.86482238769531
2012-11-06,124.52351379394531
2012-11-07,128.17611694335938
2012-11-08,133.54067993164062
2012-11-09,130.58360290527344
2012-11-12,132.7333221435547
2012-11-15,128.83270263671875
2012-11-16,124.15388488769531
2012-11-19,124.59647369384766
2012-11-20,124.41651916503906
2012-11-21,124.4554214477539
2012-11-22,124.60620880126953
2012-11-23,122.37377166748047
2012-11-26,123.0498275756836
2012-11-27,121.6004867553711
2012-11-29,121.49346160888672
2012-11-30,122.34461212158203
2012-12-03,123.50702667236328
2012-12-04,123.68211364746094
2012-12-05,123.10334777832031
2012-12-06,124.15388488769531
2012-12-07,126.94072723388672
2012-12-10,129.7130126953125
2012-12-11,127.07205200195312
2012-12-12,127.91834259033203
2012-12-13,128.9299774169922
2012-12-14,129.09532165527344
2012-12-17,129.89297485351562
2012-12-18,128.2733917236328
2012-12-19,127.68973541259766
2012-12-20,128.8959197998047
2012-12-21,127.24227905273438
2012-12-24,126.6537857055664
2012-12-26,126.87263488769531
2012-12-27,124.7229232788086
2012-12-28,126.18204498291016
2012-12-31,125.33087921142578
2013-01-01,127.68000030517578
2013-01-02,128.90567016601562
2013-01-03,130.38418579101562
2013-01-04,128.44845581054688
2013-01-07,128.1809539794922
2013-01-08,126.72673034667969
2013-01-09,125.91937255859375
2013-01-10,124.23169708251953
2013-01-11,120.81256866455078
2013-01-14,120.97794342041016
2013-01-15,120.64720153808594
2013-01-16,121.00713348388672
2013-01-17,121.19678497314453
2013-01-18,121.97984313964844
2013-01-21,123.01580047607422
2013-01-22,123.15196990966797
2013-01-23,120.96820068359375
2013-01-24,113.96943664550781
2013-01-25,123.47784423828125
2013-01-28,120.64720153808594
2013-01-29,117.797119140625
2013-01-30,116.55689239501953
2013-01-31,116.78547668457031
2013-02-01,116.72225952148438
2013-02-04,110.53572845458984
2013-02-05,101.1391830444336
2013-02-06,110.36063385009766
2013-02-07,114.34394073486328
2013-02-08,110.13689422607422
2013-02-11,111.77107238769531
2013-02-12,111.55708312988281
2013-02-13,110.13689422607422
2013-02-14,107.76345825195312
2013-02-15,108.15739440917969
2013-02-18,107.90449523925781
2013-02-19,107.99689483642578
2013-02-20,108.91612243652344
2013-02-21,105.50672149658203
2013-02-22,105.51158142089844
2013-02-25,106.12928009033203
2013-02-26,104.66044616699219
2013-02-27,101.92708587646484
2013-02-28,101.82495880126953
2013-03-01,103.5904541015625
2013-03-04,103.60504913330078
2013-03-05,105.12250518798828
2013-03-06,108.56596374511719
2013-03-07,110.53572845458984
2013-03-08,111.5181655883789
2013-03-11,112.5444107055664
2013-03-12,115.3458480834961
2013-03-13,115.53067016601562
2013-03-14,122.64614868164062
2013-03-15,126.57598876953125
2013-03-18,122.93310546875
2013-03-19,120.46724700927734
2013-03-20,119.83012390136719
2013-03-21,119.20270538330078
2013-03-22,114.71844482421875
2013-03-25,116.99948120117188
2013-03-26,118.87683868408203
2013-03-28,121.2940673828125
2013-04-01,121.4837417602539
2013-04-02,121.09953308105469
2013-04-03,119.15406036376953
2013-04-04,115.41393280029297
2013-04-05,111.69813537597656
2013-04-08,109.28091430664062
2013-04-09,107.91423034667969
2013-04-10,108.73131561279297
2013-04-11,106.82476806640625
2013-04-12,107.22358703613281
2013-04-15,108.04554748535156
2013-04-16,104.04764556884766
2013-04-17,105.4094467163086
2013-04-18,105.89094543457031
2013-04-22,104.8355484008789
2013-04-23,103.34725952148438
2013-04-25,105.6964111328125
2013-04-26,106.84907531738281
2013-04-29,106.32868194580078
2013-04-30,107.92881774902344
2013-05-02,109.67484283447266
2013-05-03,108.97936248779297
2013-05-06,109.26143646240234
2013-05-07,110.4968032836914
2013-05-08,106.95608520507812
2013-05-09,99.09159851074219
2013-05-10,99.73845672607422
2013-05-13,101.94168853759766
2013-05-14,103.83850860595703
2013-05-15,104.86959838867188
2013-05-16,105.29273986816406
2013-05-17,106.5864486694336
2013-05-20,106.06119537353516
2013-05-21,108.40544128417969
2013-05-22,106.97068786621094
2013-05-23,105.44837951660156
2013-05-24,104.62153625488281
2013-05-27,105.61858367919922
2013-05-28,106.14385986328125
2013-05-29,107.0241928100586
2013-05-30,107.53485870361328
2013-05-31,107.29167938232422
2013-06-03,109.79644775390625
2013-06-04,108.7848129272461
2013-06-05,107.77317810058594
2013-06-06,104.98145294189453
2013-06-07,104.95714569091797
2013-06-10,104.55345153808594
2013-06-11,101.7909164428711
2013-06-12,100.74522399902344
2013-06-13,95.85242462158203
2013-06-14,95.29309844970703
2013-06-17,93.40115356445312
2013-06-18,90.96932220458984
2013-06-19,93.9312973022461
2013-06-20,95.04019165039062
2013-06-21,96.66951751708984
2013-06-24,98.15291595458984
2013-06-25,98.09941864013672
2013-06-26,98.55171203613281
2013-06-27,100.78901672363281
2013-06-28,101.66932678222656
2013-07-01,104.41240692138672
2013-07-02,105.94932556152344
2013-07-03,107.36949157714844
2013-07-04,108.09903717041016
2013-07-05,110.01045227050781
2013-07-08,108.84317016601562
2013-07-09,110.63785552978516
2013-07-10,108.49786376953125
2013-07-11,110.5211181640625
2013-07-12,109.9666748046875
2013-07-15,113.31285858154297
2013-07-16,112.0483169555664
2013-07-17,111.21176147460938
2013-07-18,115.2923583984375
2013-07-19,114.3244857788086
2013-07-22,115.98785400390625
2013-07-23,113.64358520507812
2013-07-24,115.07835388183594
2013-07-25,113.26908111572266
2013-07-26,111.88294219970703
2013-07-29,109.88885498046875
2013-07-30,106.54267883300781
2013-07-31,109.499755859375
2013-08-01,107.25762939453125
2013-08-02,110.78861236572266
2013-08-05,110.44331359863281
2013-08-06,107.14576721191406
2013-08-07,103.98928833007812
2013-08-08,103.5904541015625
2013-08-12,103.02628326416016
2013-08-13,102.93386840820312
2013-08-14,103.11869049072266
2013-08-16,102.24809265136719
2013-08-19,101.15864562988281
2013-08-20,103.34725952148438
2013-08-21,101.86871337890625
2013-08-22,102.11677551269531
2013-08-23,102.18000793457031
2013-08-26,104.66044616699219
2013-08-27,103.6147689819336
2013-08-28,103.93090057373047
2013-08-29,101.26077270507812
2013-08-30,97.78327178955078
2013-09-02,102.47669219970703
2013-09-03,101.48450469970703
2013-09-04,101.67418670654297
2013-09-05,101.28023529052734
2013-09-06,100.72089385986328
2013-09-10,103.84336853027344
2013-09-11,104.35891723632812
2013-09-12,103.79959869384766
2013-09-13,103.14787292480469
2013-09-16,102.35022735595703
2013-09-17,101.04676818847656
2013-09-18,101.80550384521484
2013-09-19,103.3958969116211
2013-09-20,103.78013610839844
2013-09-23,108.201171875
2013-09-24,112.3401107788086
2013-09-25,112.73896026611328
2013-09-26,113.79920959472656
2013-09-27,114.09103393554688
2013-09-30,112.47145080566406
2013-10-01,112.7535400390625
2013-10-03,113.6776123046875
2013-10-04,115.5987548828125
2013-10-07,117.52961730957031
2013-10-08,115.38961029052734
2013-10-09,111.07071685791016
2013-10-10,111.21662139892578
2013-10-11,109.79644775390625
2013-10-14,107.5445785522461
2013-10-15,108.3033218383789
2013-10-17,109.25658416748047
2013-10-18,113.64358520507812
2013-10-21,113.56089782714844
2013-10-22,112.4520034790039
2013-10-23,109.80130004882812
2013-10-24,110.84213256835938
2013-10-25,110.5503158569336
2013-10-28,108.84317016601562
2013-10-29,112.02397918701172
2013-10-30,110.44816589355469
2013-10-31,115.74466705322266
2013-11-01,113.9937744140625
2013-11-05,132.48532104492188
2013-11-06,126.7705078125
2013-11-07,121.37673950195312
2013-11-08,122.5294189453125
2013-11-11,121.2697525024414
2013-11-12,120.18516540527344
2013-11-13,121.2551498413086
