Date,ZYDUSLIFE
2001-08-02,8.185873985290527
2001-08-03,8.243118286132812
2001-08-06,8.104779243469238
2001-08-07,8.009373664855957
2001-08-08,8.023686408996582
2001-08-09,8.100008964538574
2001-08-10,8.00460147857666
2001-08-13,8.028454780578613
2001-08-14,8.033224105834961
2001-08-15,8.033224105834961
2001-08-16,8.123863220214844
2001-08-17,8.114320755004883
2001-08-20,8.152482986450195
2001-08-21,8.181105613708496
2001-08-22,8.181105613708496
2001-08-23,8.200187683105469
2001-08-24,8.181105613708496
2001-08-27,8.190644264221191
2001-08-28,8.147712707519531
2001-08-29,8.1715669631958
2001-08-30,8.786935806274414
2001-08-31,8.6295166015625
2001-09-03,8.858492851257324
2001-09-04,9.039762496948242
2001-09-05,9.507258415222168
2001-09-06,9.774394035339355
2001-09-07,9.640824317932129
2001-09-10,9.760083198547363
2001-09-11,9.927045822143555
2001-09-12,9.612203598022461
2001-09-13,9.817326545715332
2001-09-14,9.197182655334473
2001-09-17,8.581811904907227
2001-09-18,9.259199142456055
2001-09-19,9.779160499572754
2001-09-20,9.359375953674316
2001-09-21,9.240118026733398
2001-09-24,9.464323043823242
2001-09-25,9.631284713745117
2001-09-26,9.659905433654785
2001-09-27,9.636054039001465
2001-09-28,9.717150688171387
2001-10-01,9.631284713745117
2001-10-02,9.631284713745117
2001-10-03,9.578811645507812
2001-10-04,9.659905433654785
2001-10-05,9.736231803894043
2001-10-08,9.659905433654785
2001-10-09,9.82686710357666
2001-10-10,10.280049324035645
2001-10-11,10.02244758605957
2001-10-12,10.122627258300781
2001-10-15,10.575807571411133
2001-10-16,10.633052825927734
2001-10-17,10.800013542175293
2001-10-18,10.604432106018066
2001-10-19,10.71414852142334
2001-10-22,11.13870620727539
2001-10-23,11.463088989257812
2001-10-24,11.606196403503418
2001-10-25,11.29135799407959
2001-10-26,11.29135799407959
2001-10-29,11.33428955078125
2001-10-30,10.81909465789795
2001-10-31,10.771393775939941
2001-11-01,11.043302536010742
2001-11-02,11.267504692077637
2001-11-05,11.305665969848633
2001-11-06,11.277044296264648
2001-11-07,11.11485767364502
2001-11-08,11.13870620727539
2001-11-09,11.086233139038086
2001-11-12,11.606196403503418
2001-11-13,11.43923568725586
2001-11-14,11.658671379089355
2001-11-15,11.482172012329102
2001-11-16,11.482172012329102
2001-11-19,11.539414405822754
2001-11-20,11.429692268371582
2001-11-21,11.482172012329102
2001-11-22,11.43923568725586
2001-11-23,11.424925804138184
2001-11-26,12.431465148925781
2001-11-27,12.584115982055664
2001-11-28,12.006904602050781
2001-11-29,11.944891929626465
2001-11-30,11.944891929626465
2001-12-03,12.250190734863281
2001-12-04,12.25973129272461
2001-12-05,12.183404922485352
2001-12-06,12.345599174499512
2001-12-07,12.240652084350586
2001-12-10,12.426694869995117
2001-12-11,12.436234474182129
2001-12-12,12.593653678894043
2001-12-13,12.52686882019043
2001-12-14,12.579344749450684
2001-12-17,12.579344749450684
2001-12-18,12.655668258666992
2001-12-19,12.46962833404541
2001-12-20,12.364678382873535
2001-12-21,12.212029457092285
2001-12-24,11.491710662841797
2001-12-25,11.491710662841797
2001-12-26,11.630050659179688
2001-12-27,11.649128913879395
2001-12-28,11.677752494812012
2001-12-31,12.226338386535645
2002-01-01,12.078459739685059
2002-01-02,12.364678382873535
2002-01-03,12.421923637390137
2002-01-04,12.393299102783203
2002-01-07,12.436234474182129
2002-01-08,12.150014877319336
2002-01-09,12.245423316955566
2002-01-10,12.374218940734863
2002-01-11,12.421923637390137
2002-01-14,12.493480682373047
2002-01-15,12.407611846923828
2002-01-16,12.226338386535645
2002-01-17,12.235879898071289
2002-01-18,12.13093376159668
2002-01-21,12.407611846923828
2002-01-22,12.388529777526855
2002-01-23,12.398070335388184
2002-01-24,12.08322811126709
2002-01-25,12.059378623962402
2002-01-28,12.059378623962402
2002-01-29,12.183404922485352
2002-01-30,12.08322811126709
2002-01-31,12.102310180664062
2002-02-01,11.997365951538086
2002-02-04,12.011673927307129
2002-02-05,11.620508193969727
2002-02-06,12.016446113586426
2002-02-07,11.839942932128906
2002-02-08,12.006904602050781
2002-02-11,12.002134323120117
2002-02-12,11.88764762878418
2002-02-13,12.002134323120117
2002-02-14,11.863794326782227
2002-02-15,12.011673927307129
2002-02-18,11.944891929626465
2002-02-19,12.016446113586426
2002-02-20,12.002134323120117
2002-02-21,11.820863723754883
2002-02-22,11.897187232971191
2002-02-25,12.006904602050781
2002-02-26,12.712911605834961
2002-02-27,12.33605670928955
2002-02-28,11.811320304870605
2002-03-01,11.921040534973145
2002-03-04,11.983054161071777
2002-03-05,11.968742370605469
2002-03-06,11.949663162231445
2002-03-07,11.95443058013916
2002-03-08,11.844715118408203
2002-03-11,12.040299415588379
2002-03-12,11.854256629943848
2002-03-13,11.940120697021484
2002-03-14,11.944891929626465
2002-03-15,11.906728744506836
2002-03-18,11.901956558227539
2002-03-19,11.906728744506836
2002-03-20,11.901956558227539
2002-03-21,11.901956558227539
2002-03-22,11.892416954040527
2002-03-25,11.892416954040527
2002-03-26,11.93057918548584
2002-03-27,12.011673927307129
2002-03-28,12.326515197753906
2002-03-29,12.326515197753906
2002-04-01,12.359911918640137
2002-04-02,12.421923637390137
2002-04-03,12.607962608337402
2002-04-04,12.965742111206055
2002-04-05,13.361677169799805
2002-04-08,13.542946815490723
2002-04-09,13.147013664245605
2002-04-10,13.66220760345459
2002-04-11,13.700371742248535
2002-04-12,13.251958847045898
2002-04-15,13.433232307434082
2002-04-16,13.385530471801758
2002-04-17,13.652667999267578
2002-04-18,13.304431915283203
2002-04-19,13.08499813079834
2002-04-22,12.875103950500488
2002-04-23,12.846479415893555
2002-04-24,12.841712951660156
2002-04-25,12.712911605834961
2002-04-26,12.832176208496094
2002-04-29,12.817858695983887
2002-04-30,13.051607131958008
2002-05-01,13.051607131958008
2002-05-02,12.884645462036133
2002-05-03,12.908495903015137
2002-05-06,13.099308967590332
2002-05-07,13.271040916442871
2002-05-08,13.471393585205078
2002-05-09,13.35213851928711
2002-05-10,13.35213851928711
2002-05-13,13.337823867797852
2002-05-14,13.347366333007812
2002-05-15,13.13270092010498
2002-05-16,13.07068920135498
2002-05-17,12.879878044128418
2002-05-20,12.383760452270508
2002-05-21,12.359911918640137
2002-05-22,12.545952796936035
2002-05-23,12.340827941894531
2002-05-24,12.364678382873535
2002-05-27,12.398070335388184
2002-05-28,12.374218940734863
2002-05-29,12.388529777526855
2002-05-30,12.44100284576416
2002-05-31,12.44100284576416
2002-06-03,12.522100448608398
2002-06-04,12.755847930908203
2002-06-05,12.674750328063965
2002-06-06,12.669981002807617
2002-06-07,12.44577407836914
2002-06-10,12.584115982055664
2002-06-11,12.865565299987793
2002-06-12,12.808320999145508
2002-06-13,12.851252555847168
2002-06-14,12.746305465698242
2002-06-17,12.87033462524414
2002-06-18,12.765386581420898
2002-06-19,12.741532325744629
2002-06-20,12.760615348815918
2002-06-21,12.794011116027832
2002-06-24,12.760615348815918
2002-06-25,12.736762046813965
2002-06-26,12.574576377868652
2002-06-27,12.641359329223633
2002-06-28,12.71768569946289
2002-07-01,12.770158767700195
2002-07-02,12.866494178771973
2002-07-03,12.965742111206055
2002-07-04,13.047812461853027
2002-07-05,12.994361877441406
2002-07-08,12.889391899108887
2002-07-09,13.06112289428711
2002-07-10,13.1813325881958
2002-07-11,13.190924644470215
2002-07-12,13.15271282196045
2002-07-15,13.15657901763916
2002-07-16,13.06112289428711
2002-07-17,13.137475967407227
2002-07-18,13.143196105957031
2002-07-19,12.971465110778809
2002-07-22,12.933327674865723
2002-07-23,13.013465881347656
2002-07-24,13.047812461853027
2002-07-25,12.866494178771973
2002-07-26,12.694759368896484
2002-07-29,12.507790565490723
2002-07-30,12.561240196228027
2002-07-31,12.48868465423584
2002-08-01,12.412407875061035
2002-08-02,12.49441146850586
2002-08-05,12.647107124328613
2002-08-06,12.771112442016602
2002-08-07,12.866494178771973
2002-08-08,12.761594772338867
2002-08-09,12.856976509094238
2002-08-12,12.956222534179688
2002-08-13,12.752008438110352
2002-08-14,12.828353881835938
2002-08-15,12.828353881835938
2002-08-16,12.856976509094238
2002-08-19,12.727250099182129
2002-08-20,12.771112442016602
2002-08-21,12.761594772338867
2002-08-22,12.771112442016602
2002-08-23,12.694759368896484
2002-08-26,12.48868465423584
2002-08-27,12.431440353393555
2002-08-28,12.322676658630371
2002-08-29,12.227293014526367
2002-08-30,12.2559175491333
2002-09-02,12.345574378967285
2002-09-03,12.383784294128418
2002-09-04,12.284540176391602
2002-09-05,12.265434265136719
2002-09-06,12.141429901123047
2002-09-09,12.15480899810791
2002-09-10,12.15480899810791
2002-09-11,12.181968688964844
2002-09-12,12.172160148620605
2002-09-13,12.113171577453613
2002-09-16,11.91259479522705
2002-09-17,11.863408088684082
2002-09-18,11.621539115905762
2002-09-19,11.460269927978516
2002-09-20,11.509452819824219
2002-09-23,11.489763259887695
2002-09-24,11.420965194702148
2002-09-25,11.385568618774414
2002-09-26,11.316768646240234
2002-09-27,11.385568618774414
2002-09-30,11.385568618774414
2002-10-01,11.18890380859375
2002-10-02,11.18890380859375
2002-10-03,11.224299430847168
2002-10-04,11.224299430847168
2002-10-07,11.312786102294922
2002-10-08,11.385568618774414
2002-10-09,11.25379467010498
2002-10-10,11.332476615905762
2002-10-11,11.208590507507324
2002-10-14,11.21449089050293
2002-10-15,11.21449089050293
2002-10-16,11.243986129760742
2002-10-17,11.238086700439453
2002-10-18,11.385568618774414
2002-10-21,11.23417854309082
2002-10-22,11.228281021118164
2002-10-23,11.283288955688477
2002-10-24,11.106313705444336
2002-10-25,11.110294342041016
2002-10-28,11.139793395996094
2002-10-29,11.228281021118164
2002-10-30,11.312786102294922
2002-10-31,11.057201385498047
2002-11-01,11.283288955688477
2002-11-04,11.352164268493652
2002-11-05,11.332476615905762
2002-11-06,11.332476615905762
2002-11-07,11.302979469299316
2002-11-08,11.287272453308105
2002-11-11,11.273483276367188
2002-11-12,11.293172836303711
2002-11-13,10.92343521118164
2002-11-14,10.962814331054688
2002-11-15,11.017822265625
2002-11-18,10.91952896118164
2002-11-19,10.91952896118164
2002-11-20,11.076817512512207
2002-11-21,11.076817512512207
2002-11-22,11.086698532104492
2002-11-25,11.090607643127441
2002-11-26,11.120100975036621
2002-11-27,11.061110496520996
2002-11-28,11.041422843933105
2002-11-29,11.041422843933105
2002-12-02,11.493746757507324
2002-12-03,11.464253425598145
2002-12-04,11.326576232910156
2002-12-05,11.346266746520996
2002-12-06,11.306888580322266
2002-12-09,11.263675689697266
2002-12-10,11.361968994140625
2002-12-11,11.36587905883789
2002-12-12,11.489763259887695
2002-12-13,11.755230903625488
2002-12-16,11.916501998901367
2002-12-17,11.814223289489746
2002-12-18,11.824104309082031
2002-12-19,11.847701072692871
2002-12-20,11.83391284942627
2002-12-23,11.808320045471191
2002-12-24,11.951898574829102
2002-12-25,11.951898574829102
2002-12-26,11.922401428222656
2002-12-27,11.867317199707031
2002-12-30,11.837821960449219
2002-12-31,11.83391284942627
2003-01-01,11.843720436096191
2003-01-02,12.069883346557617
2003-01-03,12.345157623291016
2003-01-06,12.29014778137207
2003-01-07,12.024681091308594
2003-01-08,12.08957290649414
2003-01-09,12.122978210449219
2003-01-10,12.16817855834961
2003-01-13,12.178062438964844
2003-01-14,12.050191879272461
2003-01-15,12.020698547363281
2003-01-16,12.447434425354004
2003-01-17,12.712903022766113
2003-01-20,12.752204895019531
2003-01-21,12.378636360168457
2003-01-22,12.13868236541748
2003-01-23,12.083671569824219
2003-01-24,12.16228199005127
2003-01-27,12.083671569824219
2003-01-28,12.178062438964844
2003-01-29,12.191776275634766
2003-01-30,12.276358604431152
2003-01-31,12.103289604187012
2003-02-03,11.745426177978516
2003-02-04,11.794607162475586
2003-02-05,11.926310539245605
2003-02-06,11.98139476776123
2003-02-07,11.95580768585205
2003-02-10,11.863408088684082
2003-02-11,11.91259479522705
2003-02-12,11.942089080810547
2003-02-13,11.942089080810547
2003-02-14,11.847701072692871
2003-02-17,11.95580768585205
2003-02-18,11.991202354431152
2003-02-19,11.94599723815918
2003-02-20,11.971589088439941
2003-02-21,11.922401428222656
2003-02-24,11.916501998901367
2003-02-25,11.902710914611816
2003-02-26,11.863408088684082
2003-02-27,11.942089080810547
2003-02-28,12.050191879272461
2003-03-03,11.916501998901367
2003-03-04,11.837821960449219
2003-03-05,11.804415702819824
2003-03-06,11.942089080810547
2003-03-07,11.926310539245605
2003-03-10,11.828015327453613
2003-03-11,11.867317199707031
2003-03-12,11.985301971435547
2003-03-13,11.843720436096191
2003-03-14,11.843720436096191
2003-03-17,11.965685844421387
2003-03-18,11.965685844421387
2003-03-19,11.98139476776123
2003-03-20,11.867317199707031
2003-03-21,11.887004852294922
2003-03-24,11.828015327453613
2003-03-25,11.942089080810547
2003-03-26,11.892908096313477
2003-03-27,11.942089080810547
2003-03-28,11.991202354431152
2003-03-31,12.122978210449219
2003-04-01,11.951898574829102
2003-04-02,12.152473449707031
2003-04-03,12.256668090820312
2003-04-04,12.217362403869629
2003-04-07,12.329449653625488
2003-04-08,12.408130645751953
2003-04-09,12.345157623291016
2003-04-10,12.309761047363281
2003-04-11,12.079690933227539
2003-04-14,12.079690933227539
2003-04-15,12.191776275634766
2003-04-16,12.13868236541748
2003-04-17,12.172160148620605
2003-04-18,12.172160148620605
2003-04-21,12.05417537689209
2003-04-22,12.132783889770508
2003-04-23,12.069883346557617
2003-04-24,12.152473449707031
2003-04-25,11.985301971435547
2003-04-28,12.069883346557617
2003-04-29,11.995183944702148
2003-04-30,12.099381446838379
2003-05-01,12.099381446838379
2003-05-02,11.975496292114258
2003-05-05,11.906694412231445
2003-05-06,11.814223289489746
2003-05-07,11.71983528137207
2003-05-08,11.424873352050781
2003-05-09,11.470149040222168
2003-05-12,11.420965194702148
2003-05-13,11.405257225036621
2003-05-14,11.578251838684082
2003-05-15,11.847701072692871
2003-05-16,11.916501998901367
2003-05-19,11.91259479522705
2003-05-20,11.942089080810547
2003-05-21,11.824104309082031
2003-05-22,11.72573471069336
2003-05-23,11.69623851776123
2003-05-26,11.670724868774414
2003-05-27,11.686430931091309
2003-05-28,11.710029602050781
2003-05-29,11.824104309082031
2003-05-30,11.883098602294922
2003-06-02,12.644102096557617
2003-06-03,12.817099571228027
2003-06-04,12.653909683227539
2003-06-05,12.41794204711914
2003-06-06,12.388442039489746
2003-06-09,12.693214416503906
2003-06-10,12.457244873046875
2003-06-11,12.39825439453125
2003-06-12,12.423837661743164
2003-06-13,12.610625267028809
2003-06-16,13.475899696350098
2003-06-17,14.050044059753418
2003-06-18,13.735466003417969
2003-06-19,13.583999633789062
2003-06-20,13.46601676940918
2003-06-23,13.656783103942871
2003-06-24,13.505393981933594
2003-06-25,13.456208229064941
2003-06-26,13.37162971496582
2003-06-27,14.364690780639648
2003-06-30,17.162933349609375
2003-07-01,18.854034423828125
2003-07-02,18.4705753326416
2003-07-03,18.277896881103516
2003-07-04,18.74983787536621
2003-07-07,18.814725875854492
2003-07-08,18.562976837158203
2003-07-09,18.57286262512207
2003-07-10,18.25820541381836
2003-07-11,18.824533462524414
2003-07-14,19.556045532226562
2003-07-15,18.893333435058594
2003-07-16,19.031007766723633
2003-07-17,18.71635627746582
2003-07-18,17.904251098632812
2003-07-21,17.762670516967773
2003-07-22,17.556194305419922
2003-07-23,18.867822647094727
2003-07-24,18.83434295654297
2003-07-25,20.32294464111328
2003-07-28,23.101499557495117
2003-07-29,24.177154541015625
2003-07-30,23.829097747802734
2003-07-31,23.223386764526367
2003-08-01,23.262767791748047
2003-08-04,24.472116470336914
2003-08-05,23.420059204101562
2003-08-06,23.390565872192383
2003-08-07,23.724824905395508
2003-08-08,23.484947204589844
2003-08-11,24.1082820892334
2003-08-12,24.708087921142578
2003-08-13,24.265644073486328
2003-08-14,23.897897720336914
2003-08-15,23.897897720336914
2003-08-18,24.41902732849121
2003-08-19,24.202665328979492
2003-08-20,25.067935943603516
2003-08-21,26.330381393432617
2003-08-22,26.100313186645508
2003-08-25,25.294029235839844
2003-08-26,27.215267181396484
2003-08-27,27.411861419677734
2003-08-28,28.188648223876953
2003-08-29,29.30552101135254
2003-09-01,29.885652542114258
2003-09-02,30.1649112701416
2003-09-03,28.75497817993164
2003-09-04,29.354721069335938
2003-09-05,29.801067352294922
2003-09-08,33.28752517700195
2003-09-09,32.33774185180664
2003-09-10,31.73410415649414
2003-09-11,31.8363037109375
2003-09-12,30.760730743408203
2003-09-15,28.95555305480957
2003-09-16,30.4755802154541
2003-09-17,31.059598922729492
2003-09-18,29.64377212524414
2003-09-19,29.358613967895508
2003-09-22,29.122652053833008
2003-09-23,29.54149627685547
2003-09-24,29.220544815063477
2003-09-25,30.728105545043945
2003-09-26,32.41682434082031
2003-09-29,32.98439407348633
2003-09-30,32.39091873168945
2003-10-01,32.23759078979492
2003-10-02,32.23759078979492
2003-10-03,32.5263786315918
2003-10-06,34.163360595703125
2003-10-07,33.39265441894531
2003-10-08,33.70527267456055
2003-10-09,33.944244384765625
2003-10-10,33.28311538696289
2003-10-13,33.770992279052734
2003-10-14,33.48624038696289
2003-10-15,33.09394073486328
2003-10-16,33.03815841674805
2003-10-17,32.66573715209961
2003-10-20,31.415151596069336
2003-10-21,30.46523094177246
2003-10-22,30.738037109375
2003-10-23,29.8577938079834
2003-10-24,30.704198837280273
2003-10-27,30.475156784057617
2003-10-28,30.236194610595703
2003-10-29,30.216249465942383
2003-10-30,32.506439208984375
2003-10-31,33.66545486450195
2003-11-03,34.701045989990234
2003-11-04,34.21906661987305
2003-11-05,34.63129425048828
2003-11-06,34.242958068847656
2003-11-07,35.493614196777344
2003-11-10,37.36956024169922
2003-11-11,36.742252349853516
2003-11-12,37.00116729736328
2003-11-13,35.98552703857422
2003-11-14,35.24867248535156
2003-11-17,37.0110969543457
2003-11-18,36.58893585205078
2003-11-19,36.55308532714844
2003-11-20,36.39372253417969
