Date,CERA
2008-12-10,28.32537078857422
2008-12-11,27.666643142700195
2008-12-12,26.722461700439453
2008-12-15,28.105789184570312
2008-12-16,30.257638931274414
2008-12-17,30.147857666015625
2008-12-18,30.411344528198242
2008-12-19,30.696802139282227
2008-12-22,30.674833297729492
2008-12-23,28.544944763183594
2008-12-24,32.03620529174805
2008-12-26,29.862403869628906
2008-12-29,31.179859161376953
2008-12-30,31.94838523864746
2008-12-31,28.36928367614746
2009-01-02,31.39944076538086
2009-01-05,31.575105667114258
2009-01-06,32.05818176269531
2009-01-07,32.05818176269531
2009-01-09,32.05818176269531
2009-01-12,32.05818176269531
2009-01-13,32.05818176269531
2009-01-14,30.47722625732422
2009-01-15,30.696802139282227
2009-01-16,30.696802139282227
2009-01-19,30.696802139282227
2009-01-20,29.99415397644043
2009-01-21,31.289653778076172
2009-01-22,31.311613082885742
2009-01-23,29.862403869628906
2009-01-27,28.36928367614746
2009-01-28,26.9639949798584
2009-01-29,25.910024642944336
2009-01-30,25.910024642944336
2009-02-02,24.614526748657227
2009-02-03,24.614526748657227
2009-02-04,25.84415626525879
2009-02-05,25.84415626525879
2009-02-06,27.11769676208496
2009-02-09,26.349180221557617
2009-02-10,26.349180221557617
2009-02-11,27.622726440429688
2009-02-12,27.622726440429688
2009-02-13,27.622726440429688
2009-02-16,26.261350631713867
2009-02-17,27.40315055847168
2009-02-18,27.40315055847168
2009-02-19,27.40315055847168
2009-02-20,27.40315055847168
2009-02-24,27.40315055847168
2009-02-25,27.40315055847168
2009-02-26,27.40315055847168
2009-02-27,27.40315055847168
2009-03-02,26.349180221557617
2009-03-03,26.349180221557617
2009-03-04,26.349180221557617
2009-03-05,26.349180221557617
2009-03-06,26.349180221557617
2009-03-09,26.349180221557617
2009-03-12,26.327224731445312
2009-03-13,26.371137619018555
2009-03-16,25.690454483032227
2009-03-17,24.548654556274414
2009-03-18,25.251296997070312
2009-03-19,25.251296997070312
2009-03-20,25.251296997070312
2009-03-23,25.251296997070312
2009-03-24,23.999711990356445
2009-03-25,24.702356338500977
2009-03-26,23.648387908935547
2009-03-27,24.812143325805664
2009-03-30,24.812143325805664
2009-03-31,24.812143325805664
2009-04-01,25.053678512573242
2009-04-02,25.053678512573242
2009-04-06,25.053678512573242
2009-04-08,25.470876693725586
2009-04-09,26.568756103515625
2009-04-13,27.139657974243164
2009-04-15,27.71055793762207
2009-04-16,27.622726440429688
2009-04-17,26.568756103515625
2009-04-20,27.359233856201172
2009-04-21,27.22748565673828
2009-04-22,27.22748565673828
2009-04-23,27.22748565673828
2009-04-24,28.65473175048828
2009-04-27,27.29336166381836
2009-04-28,27.29336166381836
2009-04-29,26.41505241394043
2009-04-30,26.41505241394043
2009-05-04,26.41505241394043
2009-05-05,26.349180221557617
2009-05-06,26.349180221557617
2009-05-07,27.644681930541992
2009-05-08,27.666643142700195
2009-05-11,27.666643142700195
2009-05-12,27.666643142700195
2009-05-13,28.435155868530273
2009-05-14,27.886219024658203
2009-05-15,29.291505813598633
2009-05-18,29.291505813598633
2009-05-19,29.291505813598633
2009-05-20,30.74070930480957
2009-05-21,31.179859161376953
2009-05-22,31.048112869262695
2009-05-25,32.60710525512695
2009-05-26,34.25392532348633
2009-05-27,34.25392532348633
2009-05-28,35.96663284301758
2009-05-29,37.76716613769531
2009-06-01,39.65552520751953
2009-06-02,41.653663635253906
2009-06-03,43.673770904541016
2009-06-04,45.86953353881836
2009-06-05,46.63804626464844
2009-06-08,46.089111328125
2009-06-09,44.793609619140625
2009-06-10,46.22085189819336
2009-06-11,45.23276138305664
2009-06-12,45.29863357543945
2009-06-15,43.47614669799805
2009-06-16,43.47614669799805
2009-06-17,43.0369873046875
2009-06-18,42.61980056762695
2009-06-19,44.68381881713867
2009-06-22,43.542015075683594
2009-06-23,43.49811935424805
2009-06-24,45.67191696166992
2009-06-25,46.901546478271484
2009-06-26,46.98937225341797
2009-06-29,45.67191696166992
2009-06-30,44.354454040527344
2009-07-01,45.67191696166992
2009-07-02,43.91530227661133
2009-07-03,43.91530227661133
2009-07-06,42.64176559448242
2009-07-07,44.57402801513672
2009-07-08,44.57402801513672
2009-07-09,43.91530227661133
2009-07-10,44.354454040527344
2009-07-13,45.12297821044922
2009-07-14,45.27666473388672
2009-07-15,44.837528228759766
2009-07-16,44.837528228759766
2009-07-17,44.793609619140625
2009-07-20,46.83567428588867
2009-07-21,50.04148864746094
2009-07-22,48.32878494262695
2009-07-23,50.28302001953125
2009-07-24,50.96371078491211
2009-07-27,52.25920486450195
2009-07-28,52.698360443115234
2009-07-29,50.502593994140625
2009-07-30,50.08539962768555
2009-07-31,48.636199951171875
2009-08-03,47.07720947265625
2009-08-04,47.07720947265625
2009-08-05,46.98937225341797
2009-08-06,46.2647705078125
2009-08-07,48.17509078979492
2009-08-10,48.08725357055664
2009-08-11,47.472442626953125
2009-08-12,45.5401725769043
2009-08-13,46.528263092041016
2009-08-14,47.428524017333984
2009-08-17,45.452335357666016
2009-08-18,45.67191696166992
2009-08-19,45.67191696166992
2009-08-20,46.1110725402832
2009-08-21,46.33064270019531
2009-08-24,48.284873962402344
2009-08-25,46.550228118896484
2009-08-26,46.5941276550293
2009-08-27,48.74598693847656
2009-08-28,50.08761978149414
2009-08-31,49.14847183227539
2009-09-01,49.998172760009766
2009-09-02,49.43916320800781
2009-09-03,49.841651916503906
2009-09-04,50.534828186035156
2009-09-07,51.51869583129883
2009-09-08,51.60813522338867
2009-09-09,49.618045806884766
2009-09-10,52.032981872558594
2009-09-11,52.032981872558594
2009-09-14,51.943538665771484
2009-09-15,59.68029022216797
2009-09-16,57.17591094970703
2009-09-17,55.946083068847656
2009-09-18,56.415653228759766
2009-09-22,56.795780181884766
2009-09-23,57.24298095703125
2009-09-24,58.629356384277344
2009-09-25,56.639259338378906
2009-09-29,57.958526611328125
2009-09-30,64.13003540039062
2009-10-01,72.02330780029297
2009-10-05,70.59223175048828
2009-10-06,67.79716491699219
2009-10-07,66.85802459716797
2009-10-08,63.503929138183594
2009-10-09,63.503929138183594
2009-10-12,64.42073059082031
2009-10-13,64.42073059082031
2009-10-14,62.609519958496094
2009-10-15,61.7150993347168
2009-10-16,62.609519958496094
2009-10-20,71.97859191894531
2009-10-21,71.30776977539062
2009-10-22,68.04312896728516
2009-10-23,68.71394348144531
2009-10-26,68.42326354980469
2009-10-27,67.08163452148438
2009-10-28,64.7337646484375
2009-10-29,64.62195587158203
2009-10-30,60.37346267700195
2009-11-03,60.37346267700195
2009-11-04,59.03183364868164
2009-11-05,61.62564468383789
2009-11-06,63.52631759643555
2009-11-09,63.5933723449707
2009-11-10,63.14617919921875
2009-11-11,65.35987091064453
2009-11-12,64.59960174560547
2009-11-13,62.743675231933594
2009-11-16,66.14250183105469
2009-11-17,63.973514556884766
2009-11-18,65.06917572021484
2009-11-19,67.03689575195312
2009-11-20,63.638126373291016
2009-11-23,61.96107482910156
2009-11-24,61.7150993347168
2009-11-25,62.766048431396484
2009-11-26,62.609519958496094
2009-11-27,62.18467330932617
2009-11-30,61.53621292114258
2009-12-01,62.65424728393555
2009-12-02,62.63187026977539
2009-12-03,63.503929138183594
2009-12-04,63.503929138183594
2009-12-07,70.43571472167969
2009-12-08,77.0544204711914
2009-12-09,79.02216339111328
2009-12-10,78.44078063964844
2009-12-11,78.26189422607422
2009-12-14,78.26189422607422
2009-12-15,77.68051147460938
2009-12-16,80.0507583618164
2009-12-17,78.68673706054688
2009-12-18,78.3289794921875
2009-12-21,78.26189422607422
2009-12-22,79.71533203125
2009-12-23,78.26189422607422
2009-12-24,78.30663299560547
2009-12-29,79.37992858886719
2009-12-30,79.8495101928711
2009-12-31,81.37001037597656
2010-01-04,84.97006225585938
2010-01-05,82.97997283935547
2010-01-06,82.73401641845703
2010-01-07,82.8905258178711
2010-01-08,82.75636291503906
2010-01-11,83.42719268798828
2010-01-12,83.6060791015625
2010-01-13,82.84581756591797
2010-01-14,85.61852264404297
2010-01-15,87.49681091308594
2010-01-18,93.33290100097656
2010-01-19,91.61116027832031
2010-01-20,102.88084411621094
2010-01-21,95.4571533203125
2010-01-22,96.59754180908203
2010-01-25,98.65473175048828
2010-01-27,94.96522521972656
2010-01-28,92.03600311279297
2010-01-29,91.00741577148438
2010-02-01,92.75154113769531
2010-02-02,96.64227294921875
2010-02-03,99.03484344482422
2010-02-04,101.44979095458984
2010-02-05,103.9094467163086
2010-02-08,108.918212890625
2010-02-09,107.06228637695312
2010-02-10,104.93800354003906
2010-02-11,104.37902069091797
2010-02-15,104.2672119140625
2010-02-16,105.45233917236328
2010-02-17,106.5032730102539
2010-02-18,107.03993225097656
2010-02-19,107.10701751708984
2010-02-22,108.8064193725586
2010-02-23,108.53807067871094
2010-02-24,106.9504623413086
2010-02-25,106.45854187011719
2010-02-26,108.33683776855469
2010-03-02,111.04248046875
2010-03-03,112.42880249023438
2010-03-04,112.27230072021484
2010-03-05,114.8213882446289
2010-03-08,115.58164978027344
2010-03-09,115.71580505371094
2010-03-10,115.96177673339844
2010-03-11,116.18538665771484
2010-03-12,116.18538665771484
2010-03-15,115.42514038085938
2010-03-16,115.8052749633789
2010-03-17,116.96798706054688
2010-03-18,116.20775604248047
2010-03-19,114.26236724853516
2010-03-22,114.50833892822266
2010-03-23,111.9368896484375
2010-03-25,111.4673080444336
2010-03-26,110.57289123535156
2010-03-29,109.94680786132812
2010-03-30,110.63996887207031
2010-03-31,111.84745025634766
2010-04-01,111.13189697265625
2010-04-05,110.6623306274414
2010-04-06,111.78035736083984
2010-04-07,110.2151107788086
2010-04-08,109.81262969970703
2010-04-09,108.6946029663086
2010-04-12,108.29210662841797
2010-04-13,110.57289123535156
2010-04-15,111.4673080444336
2010-04-16,111.95924377441406
2010-04-19,115.55928039550781
2010-04-20,114.59778594970703
2010-04-21,114.08349609375
2010-04-22,112.42880249023438
2010-04-23,112.451171875
2010-04-26,110.68468475341797
2010-04-27,113.36795043945312
2010-04-28,112.60769653320312
2010-04-29,116.43135833740234
2010-04-30,117.728271484375
2010-05-03,114.39654541015625
2010-05-04,112.22755432128906
2010-05-05,113.09962463378906
2010-05-06,112.8089370727539
2010-05-07,110.90828704833984
2010-05-10,112.00395965576172
2010-05-11,114.463623046875
2010-05-12,113.21143341064453
2010-05-13,113.16669464111328
2010-05-14,112.13813018798828
2010-05-17,112.22755432128906
2010-05-18,112.02632904052734
2010-05-19,111.53438568115234
2010-05-20,109.90206909179688
2010-05-21,108.76168060302734
2010-05-24,109.25361633300781
2010-05-25,110.50579071044922
2010-05-26,108.89584350585938
2010-05-27,108.44861602783203
2010-05-28,109.67845153808594
2010-05-31,110.03622436523438
2010-06-01,107.17406463623047
2010-06-02,108.35919189453125
2010-06-03,109.11944580078125
2010-06-04,105.83247375488281
2010-06-07,107.03993225097656
2010-06-08,108.22502136230469
2010-06-09,107.33061218261719
2010-06-10,108.73931884765625
2010-06-11,108.67224884033203
2010-06-14,109.67845153808594
2010-06-15,110.01388549804688
2010-06-16,111.89216613769531
2010-06-17,112.5629653930664
2010-06-18,110.23748779296875
2010-06-21,110.7964859008789
2010-06-22,111.8027114868164
2010-06-23,110.46107482910156
2010-06-24,109.63373565673828
2010-06-25,111.6014633178711
2010-06-28,110.97537231445312
2010-06-29,109.70082092285156
2010-06-30,114.84373474121094
2010-07-01,120.38917541503906
2010-07-02,118.91334533691406
2010-07-05,121.23885345458984
2010-07-06,120.83638000488281
2010-07-07,119.51709747314453
2010-07-08,119.69597625732422
2010-07-09,118.6227035522461
2010-07-12,118.73448944091797
2010-07-13,119.71835327148438
2010-07-14,120.12083435058594
2010-07-15,120.72457885742188
2010-07-16,119.71835327148438
2010-07-19,117.70591735839844
2010-07-20,117.7729721069336
2010-07-21,116.3418960571289
2010-07-22,115.42514038085938
2010-07-23,115.69345092773438
2010-07-26,117.31912994384766
2010-07-27,118.0416259765625
2010-07-28,118.98995971679688
2010-07-29,120.09632110595703
2010-07-30,123.16700744628906
2010-08-02,130.70831298828125
2010-08-03,135.63047790527344
2010-08-04,145.92637634277344
2010-08-05,158.27694702148438
2010-08-06,150.60015869140625
2010-08-09,156.22227478027344
2010-08-10,153.8740692138672
2010-08-11,154.68692016601562
2010-08-12,152.47422790527344
2010-08-13,150.26148986816406
2010-08-16,150.1034393310547
2010-08-17,151.52590942382812
2010-08-18,150.32923889160156
2010-08-19,153.89666748046875
2010-08-20,159.56398010253906
2010-08-23,162.34109497070312
2010-08-24,161.52828979492188
2010-08-25,155.54493713378906
2010-08-26,160.76058959960938
2010-08-27,159.54135131835938
2010-08-30,156.7416229248047
2010-08-31,154.79981994628906
2010-09-01,155.02561950683594
2010-09-02,161.4831085205078
2010-09-03,157.599609375
2010-09-06,157.2383270263672
2010-09-07,157.1931915283203
2010-09-08,156.7867431640625
2010-09-09,154.43856811523438
2010-09-13,153.39996337890625
2010-09-14,149.968017578125
2010-09-15,149.42608642578125
2010-09-16,149.60670471191406
2010-09-17,148.38746643066406
2010-09-20,153.17413330078125
2010-09-21,150.78079223632812
2010-09-22,154.70950317382812
2010-09-23,150.5550079345703
2010-09-24,152.0452423095703
2010-09-27,151.86459350585938
2010-09-28,150.78079223632812
2010-09-29,150.1486053466797
2010-09-30,152.94839477539062
2010-10-01,154.93528747558594
2010-10-04,157.2383270263672
2010-10-05,156.47064208984375
2010-10-06,155.7029571533203
2010-10-07,157.4189453125
2010-10-08,154.5288848876953
2010-10-11,157.599609375
2010-10-12,167.35360717773438
2010-10-13,167.76002502441406
2010-10-14,160.94125366210938
2010-10-15,164.5989990234375
2010-10-18,163.42491149902344
2010-10-19,164.7796173095703
2010-10-20,160.98638916015625
2010-10-21,164.4183349609375
2010-10-22,168.52772521972656
2010-10-25,167.62457275390625
2010-10-26,167.30845642089844
2010-10-27,165.14089965820312
2010-10-28,164.96026611328125
2010-10-29,160.21871948242188
2010-11-01,161.7089385986328
2010-11-02,165.54730224609375
2010-11-03,165.45700073242188
2010-11-04,166.49562072753906
2010-11-08,166.67625427246094
2010-11-09,164.86993408203125
2010-11-10,164.64418029785156
2010-11-11,164.37319946289062
2010-11-12,156.38031005859375
2010-11-15,158.27694702148438
2010-11-16,154.34825134277344
2010-11-18,151.45816040039062
2010-11-19,148.52291870117188
2010-11-22,150.50985717773438
2010-11-23,142.11058044433594
2010-11-24,136.96266174316406
2010-11-25,139.49143981933594
2010-11-26,132.98878479003906
2010-11-29,130.82119750976562
2010-11-30,135.2466278076172
2010-12-01,140.84616088867188
2010-12-02,145.1361083984375
2010-12-03,137.36904907226562
2010-12-06,137.91090393066406
2010-12-07,139.98817443847656
2010-12-08,134.43382263183594
2010-12-09,135.69822692871094
2010-12-10,141.16224670410156
2010-12-13,142.3815155029297
2010-12-14,145.94895935058594
2010-12-15,146.67147827148438
2010-12-16,143.28468322753906
2010-12-20,145.54251098632812
2010-12-21,146.85214233398438
2010-12-22,142.6976318359375
2010-12-23,144.2781219482422
2010-12-24,145.5876922607422
2010-12-27,143.60079956054688
2010-12-28,143.91685485839844
2010-12-29,142.6976318359375
2010-12-30,143.69110107421875
2010-12-31,142.5621337890625
2011-01-03,147.21336364746094
2011-01-04,147.93588256835938
2011-01-05,146.4005584716797
2011-01-06,145.09097290039062
2011-01-07,143.69110107421875
2011-01-10,140.57522583007812
2011-01-11,140.3494110107422
2011-01-12,141.97512817382812
2011-01-13,144.45877075195312
2011-01-14,143.7362518310547
2011-01-17,140.80101013183594
2011-01-18,137.86578369140625
2011-01-19,142.7879638671875
2011-01-20,145.40708923339844
2011-01-21,150.82598876953125
2011-01-24,150.4196014404297
2011-01-25,151.68397521972656
2011-01-27,154.98048400878906
2011-01-28,150.46473693847656
2011-01-31,149.92283630371094
2011-02-01,152.361328125
2011-02-02,153.21932983398438
2011-02-03,153.49026489257812
2011-02-04,154.21278381347656
2011-02-07,153.58058166503906
2011-02-08,152.7677459716797
2011-02-09,151.77427673339844
2011-02-10,151.18724060058594
2011-02-11,151.6387939453125
2011-02-14,148.92935180664062
2011-02-15,147.98104858398438
2011-02-16,146.85214233398438
2011-02-17,148.1616668701172
2011-02-18,147.98104858398438
2011-02-21,145.85865783691406
2011-02-22,147.8004150390625
2011-02-23,145.6780242919922
2011-02-24,137.32386779785156
2011-02-25,142.5621337890625
2011-02-28,145.85865783691406
2011-03-01,147.66493225097656
2011-03-03,144.50390625
2011-03-04,147.1230926513672
2011-03-07,141.929931640625
2011-03-08,142.02027893066406
2011-03-09,143.329833984375
2011-03-10,145.09097290039062
2011-03-11,141.7944793701172
2011-03-14,141.11712646484375
2011-03-15,139.1301727294922
2011-03-16,141.02682495117188
2011-03-17,141.3880615234375
2011-03-18,139.7624053955078
2011-03-21,140.48489379882812
2011-03-22,142.3815155029297
2011-03-23,144.45877075195312
2011-03-24,142.2008819580078
2011-03-25,143.4652862548828
2011-03-28,144.14268493652344
2011-03-29,144.2781219482422
2011-03-30,141.70413208007812
2011-03-31,144.00718688964844
2011-04-01,146.35540771484375
2011-04-04,153.2644805908203
2011-04-05,162.34109497070312
2011-04-06,162.02499389648438
2011-04-07,161.2573699951172
2011-04-08,162.47657775878906
2011-04-11,161.39280700683594
2011-04-13,164.4183349609375
2011-04-15,174.21751403808594
2011-04-18,168.34707641601562
2011-04-19,172.6822052001953
2011-04-20,173.63047790527344
2011-04-21,169.88243103027344
2011-04-25,174.80459594726562
2011-04-26,178.055908203125
2011-04-27,182.21044921875
2011-04-28,181.93948364257812
2011-04-29,173.4047088623047
2011-05-02,167.76002502441406
2011-05-03,171.0113525390625
2011-05-04,172.7725067138672
2011-05-05,171.0565185546875
2011-05-06,172.0499725341797
2011-05-09,174.21751403808594
2011-05-10,175.79803466796875
2011-05-11,175.3916473388672
2011-05-12,174.94004821777344
2011-05-13,174.6239776611328
2011-05-16,171.73387145996094
2011-05-17,172.54672241210938
2011-05-18,172.6370391845703
2011-05-19,168.25677490234375
2011-05-20,167.98580932617188
2011-05-23,164.64418029785156
2011-05-24,164.19261169433594
2011-05-25,163.69583129882812
2011-05-26,165.7730712890625
2011-05-27,171.0113525390625
2011-05-30,172.8176727294922
2011-05-31,173.08860778808594
2011-06-01,176.33995056152344
2011-06-02,176.2044677734375
2011-06-03,178.41722106933594
2011-06-06,176.88186645507812
2011-06-07,179.455810546875
2011-06-08,178.50750732421875
2011-06-09,176.33995056152344
2011-06-10,179.6815948486328
2011-06-13,193.2740020751953
2011-06-14,187.35836791992188
2011-06-15,190.7000274658203
2011-06-16,190.7903289794922
2011-06-17,186.2745819091797
2011-06-20,185.4617462158203
2011-06-21,182.7523193359375
2011-06-22,176.52053833007812
2011-06-23,175.57229614257812
2011-06-24,183.61029052734375
2011-06-27,180.584716796875
2011-06-28,182.48135375976562
2011-06-29,191.78379821777344
2011-06-30,187.26803588867188
2011-07-01,189.57107543945312
2011-07-04,194.35775756835938
2011-07-05,198.06068420410156
2011-07-06,195.7576446533203
2011-07-07,194.08682250976562
2011-07-08,192.91275024414062
2011-07-11,193.00302124023438
2011-07-12,190.24842834472656
2011-07-13,192.9578857421875
2011-07-14,195.3060760498047
2011-07-15,191.64830017089844
2011-07-18,202.44094848632812
2011-07-19,216.75588989257812
2011-07-20,206.14385986328125
2011-07-21,197.15750122070312
2011-07-22,193.31915283203125
2011-07-25,201.7635955810547
2011-07-26,204.20213317871094
2011-07-27,205.42137145996094
2011-07-28,203.29898071289062
2011-07-29,203.79568481445312
2011-08-01,203.11831665039062
2011-08-02,196.9317626953125
2011-08-03,197.29299926757812
2011-08-04,194.44808959960938
2011-08-05,186.36489868164062
2011-08-08,180.40411376953125
2011-08-09,179.59129333496094
2011-08-10,185.73269653320312
2011-08-11,188.3840789794922
2011-08-12,188.42979431152344
2011-08-16,183.03562927246094
