Date,PIIND
2012-07-24,95.24740600585938
2012-07-25,92.4457015991211
2012-07-26,92.06279754638672
2012-07-27,91.52115631103516
2012-07-30,91.52115631103516
2012-07-31,93.28620910644531
2012-08-01,95.13531494140625
2012-08-02,95.43415069580078
2012-08-03,95.25670623779297
2012-08-06,95.99447631835938
2012-08-07,95.99447631835938
2012-08-08,96.00382995605469
2012-08-09,96.76960754394531
2012-08-10,96.09722137451172
2012-08-13,94.34150695800781
2012-08-14,94.3321533203125
2012-08-16,95.45282745361328
2012-08-17,98.03034973144531
2012-08-21,98.99226379394531
2012-08-22,98.23580932617188
2012-08-23,95.69562530517578
2012-08-24,95.27537536621094
2012-08-27,99.76738739013672
2012-08-28,100.5331802368164
2012-08-29,100.84136962890625
2012-08-30,101.76593780517578
2012-08-31,99.73937225341797
2012-09-03,98.5906753540039
2012-09-04,97.50736236572266
2012-09-05,97.70464324951172
2012-09-06,99.13233947753906
2012-09-07,97.8173599243164
2012-09-10,100.37222290039062
2012-09-11,102.12870025634766
2012-09-12,98.64393615722656
2012-09-13,97.68584442138672
2012-09-14,98.21184539794922
2012-09-17,100.49431610107422
2012-09-18,101.75297546386719
2012-09-20,101.4429931640625
2012-09-21,101.85627746582031
2012-09-24,103.04916381835938
2012-09-25,102.29774475097656
2012-09-26,102.07229614257812
2012-09-27,102.99283599853516
2012-09-28,101.79052734375
2012-10-01,101.01094055175781
2012-10-03,106.18639373779297
2012-10-04,104.65533447265625
2012-10-05,102.37287902832031
2012-10-08,101.98777770996094
2012-10-09,101.20817565917969
2012-10-10,101.39602661132812
2012-10-11,100.9169921875
2012-10-12,99.79923248291016
2012-10-15,98.9632797241211
2012-10-16,100.87942504882812
2012-10-17,99.51747131347656
2012-10-18,98.87874603271484
2012-10-19,101.4899673461914
2012-10-22,101.37725830078125
2012-10-23,100.90760040283203
2012-10-25,99.63955688476562
2012-10-29,93.93806457519531
2012-10-30,93.44966125488281
2012-10-31,93.9286880493164
2012-11-01,96.19236755371094
2012-11-02,93.93807220458984
2012-11-05,94.36075592041016
2012-11-06,95.1310043334961
2012-11-07,93.7314682006836
2012-11-08,95.58184051513672
2012-11-09,93.9286880493164
2012-11-12,96.69020080566406
2012-11-15,94.51105499267578
2012-11-16,96.74656677246094
2012-11-19,95.25306701660156
2012-11-20,95.8260498046875
2012-11-21,95.8072738647461
2012-11-22,96.14540100097656
2012-11-23,96.11724853515625
2012-11-26,96.94378662109375
2012-11-27,98.54059600830078
2012-11-29,97.68584442138672
2012-11-30,99.47989654541016
2012-12-03,99.43290710449219
2012-12-04,100.1937484741211
2012-12-05,101.70599365234375
2012-12-06,108.69430541992188
2012-12-07,103.04916381835938
2012-12-10,104.52388763427734
2012-12-11,103.51882934570312
2012-12-12,101.5932846069336
2012-12-13,101.40542602539062
2012-12-14,101.34907531738281
2012-12-17,107.46383666992188
2012-12-18,108.83518981933594
2012-12-19,109.10757446289062
2012-12-20,112.76139831542969
2012-12-21,109.66178131103516
2012-12-24,108.74124908447266
2012-12-26,108.52523040771484
2012-12-27,107.0787353515625
2012-12-28,105.56645202636719
2012-12-31,104.30780792236328
2013-01-01,105.34103393554688
2013-01-02,114.31123352050781
2013-01-03,119.08280944824219
2013-01-04,117.8993148803711
2013-01-07,119.8812026977539
2013-01-08,120.93318939208984
2013-01-09,121.32767486572266
2013-01-10,122.28577423095703
2013-01-11,125.48880004882812
2013-01-14,124.91577911376953
2013-01-15,125.29149627685547
2013-01-16,120.63261413574219
2013-01-17,120.56689453125
2013-01-18,119.43973541259766
2013-01-21,119.61817932128906
2013-01-22,122.9902572631836
2013-01-23,118.50983428955078
2013-01-24,113.12773132324219
2013-01-25,117.37329864501953
2013-01-28,116.92244720458984
2013-01-29,117.36389923095703
2013-01-30,117.20421600341797
2013-01-31,115.68258666992188
2013-02-01,113.06198120117188
2013-02-04,113.00560760498047
2013-02-05,110.66678619384766
2013-02-06,112.75201416015625
2013-02-07,112.87413024902344
2013-02-08,112.13207244873047
2013-02-11,112.8835220336914
2013-02-12,112.39508056640625
2013-02-13,117.36389923095703
2013-02-14,116.27434539794922
2013-02-15,114.4521255493164
2013-02-18,114.59300994873047
2013-02-19,114.60240173339844
2013-02-20,119.28003692626953
2013-02-21,118.79163360595703
2013-02-22,119.46793365478516
2013-02-25,119.59941864013672
2013-02-26,118.83860778808594
2013-02-27,118.97948455810547
2013-02-28,116.6594467163086
2013-03-01,118.91372680664062
2013-03-04,117.49540710449219
2013-03-05,119.51490783691406
2013-03-06,119.3364028930664
2013-03-07,118.19048309326172
2013-03-08,120.22874450683594
2013-03-11,122.96206665039062
2013-03-12,121.97579193115234
2013-03-13,122.06974792480469
2013-03-14,120.82046508789062
2013-03-15,120.98956298828125
2013-03-18,121.91004943847656
2013-03-19,119.47730255126953
2013-03-20,119.28003692626953
2013-03-21,119.3364028930664
2013-03-22,116.96002197265625
2013-03-25,114.59300994873047
2013-03-26,114.25485229492188
2013-03-28,119.07341766357422
2013-04-01,119.27069091796875
2013-04-02,119.07341766357422
2013-04-03,121.1867904663086
2013-04-04,120.6701889038086
2013-04-05,117.81476593017578
2013-04-08,117.95565795898438
2013-04-09,117.64570617675781
2013-04-10,113.57860565185547
2013-04-11,115.75772857666016
2013-04-12,124.5494613647461
2013-04-15,116.6594467163086
2013-04-16,131.2653350830078
2013-04-17,127.08556365966797
2013-04-18,129.5746612548828
2013-04-22,130.74876403808594
2013-04-23,128.68231201171875
2013-04-25,128.58836364746094
2013-04-26,117.36389923095703
2013-04-29,122.71784210205078
2013-04-30,124.079833984375
2013-05-02,124.87820434570312
2013-05-03,128.07179260253906
2013-05-06,126.7098159790039
2013-05-07,126.94461822509766
2013-05-08,129.43377685546875
2013-05-09,128.4474639892578
2013-05-10,129.62159729003906
2013-05-13,124.03288269042969
2013-05-14,125.72358703613281
2013-05-15,126.80374145507812
2013-05-16,126.05235290527344
2013-05-17,122.95264434814453
2013-05-20,121.77854919433594
2013-05-21,121.63765716552734
2013-05-22,116.47156524658203
2013-05-23,116.09587097167969
2013-05-24,116.42462158203125
2013-05-27,116.18981170654297
2013-05-28,117.36389923095703
2013-05-29,117.41088104248047
2013-05-30,117.1760482788086
2013-05-31,116.47156524658203
2013-06-03,115.29747009277344
2013-06-04,112.4796371459961
2013-06-05,112.8083724975586
2013-06-06,113.09017181396484
2013-06-07,113.51283264160156
2013-06-10,116.8473129272461
2013-06-11,113.13711547851562
2013-06-12,116.04891204833984
2013-06-13,114.54605102539062
2013-06-14,116.42462158203125
2013-06-17,116.23674774169922
2013-06-18,116.894287109375
2013-06-19,121.16802978515625
2013-06-20,118.72589111328125
2013-06-21,125.2539291381836
2013-06-24,122.76480102539062
2013-06-25,117.1760482788086
2013-06-26,120.22874450683594
2013-06-27,117.36389923095703
2013-06-28,121.07408905029297
2013-07-01,122.9996337890625
2013-07-02,123.5162353515625
2013-07-03,124.3146743774414
2013-07-04,125.2539291381836
2013-07-05,126.80374145507812
2013-07-08,127.13249969482422
2013-07-09,131.35928344726562
2013-07-10,133.331787109375
2013-07-11,131.35928344726562
2013-07-12,132.67428588867188
2013-07-15,132.0637664794922
2013-07-16,131.8289337158203
2013-07-17,134.08322143554688
2013-07-18,133.80140686035156
2013-07-19,129.0110626220703
2013-07-22,125.30088806152344
2013-07-23,121.82552337646484
2013-07-24,120.04090881347656
2013-07-25,121.49678039550781
2013-07-26,122.15426635742188
2013-07-29,119.24247741699219
2013-07-30,122.34211730957031
2013-07-31,119.28945922851562
2013-08-01,117.41088104248047
2013-08-02,114.87479400634766
2013-08-05,130.84268188476562
2013-08-06,124.50247192382812
2013-08-07,128.4005584716797
2013-08-08,126.75676727294922
2013-08-12,127.3673324584961
2013-08-13,125.81749725341797
2013-08-14,122.295166015625
2013-08-16,124.83123016357422
2013-08-19,122.26620483398438
2013-08-20,125.82875061035156
2013-08-21,121.88619995117188
2013-08-22,124.73625946044922
2013-08-23,121.50621795654297
2013-08-26,121.6487045288086
2013-08-27,121.55371856689453
2013-08-28,118.70368194580078
2013-08-29,121.83872985839844
2013-08-30,121.9812240600586
2013-09-02,123.88123321533203
2013-09-03,122.31370544433594
2013-09-04,124.78374481201172
2013-09-05,126.30374145507812
2013-09-06,126.4937515258789
2013-09-10,127.0162582397461
2013-09-11,125.16376495361328
2013-09-12,123.73873901367188
2013-09-13,123.54873657226562
2013-09-16,123.88123321533203
2013-09-17,126.9687728881836
2013-09-18,127.53875732421875
2013-09-19,129.2962646484375
2013-09-20,130.91131591796875
2013-09-23,136.80133056640625
2013-09-24,140.83892822265625
2013-09-25,140.4114227294922
2013-09-26,139.69886779785156
2013-09-27,142.73890686035156
2013-09-30,144.49644470214844
2013-10-01,142.59640502929688
2013-10-03,142.2163848876953
2013-10-04,142.45391845703125
2013-10-07,142.8814239501953
2013-10-08,144.49644470214844
2013-10-09,151.85902404785156
2013-10-10,154.7565155029297
2013-10-11,155.75404357910156
2013-10-14,156.65655517578125
2013-10-15,157.70155334472656
2013-10-17,160.2665557861328
2013-10-18,156.6090850830078
2013-10-21,153.85401916503906
2013-10-22,153.90147399902344
2013-10-23,157.5115966796875
2013-10-24,187.91188049316406
2013-10-25,184.20680236816406
2013-10-28,184.96682739257812
2013-10-29,202.30450439453125
2013-10-30,193.8494110107422
2013-10-31,197.50697326660156
2013-11-01,195.08444213867188
2013-11-05,193.94439697265625
2013-11-06,196.27194213867188
2013-11-07,195.65443420410156
2013-11-08,199.2169647216797
2013-11-11,199.02700805664062
2013-11-12,193.99191284179688
2013-11-13,193.18438720703125
2013-11-14,191.56942749023438
2013-11-18,196.5094451904297
2013-11-19,198.219482421875
2013-11-20,202.30450439453125
2013-11-21,200.97450256347656
2013-11-22,202.3994598388672
2013-11-25,211.85211181640625
2013-11-26,228.0022735595703
2013-11-27,223.91722106933594
2013-11-28,220.9722137451172
2013-11-29,218.21717834472656
2013-12-02,219.49969482421875
2013-12-03,219.26217651367188
2013-12-04,213.32467651367188
2013-12-05,215.0346221923828
2013-12-06,212.6121368408203
2013-12-09,221.44720458984375
2013-12-10,218.6446533203125
2013-12-11,219.40469360351562
2013-12-12,219.7371826171875
2013-12-13,221.25721740722656
2013-12-16,223.58474731445312
2013-12-17,229.90228271484375
2013-12-18,235.07980346679688
2013-12-19,241.53990173339844
2013-12-20,237.07489013671875
2013-12-23,228.09727478027344
2013-12-24,230.7572479248047
2013-12-26,228.0022735595703
2013-12-27,234.74737548828125
2013-12-30,234.1772918701172
2013-12-31,235.36483764648438
2014-01-01,238.6898956298828
2014-01-02,233.74984741210938
2014-01-03,234.03482055664062
2014-01-06,244.62741088867188
2014-01-07,249.42498779296875
2014-01-08,237.02735900878906
2014-01-09,239.59239196777344
2014-01-10,237.7398681640625
2014-01-13,236.5522918701172
2014-01-14,235.83984375
2014-01-15,235.12730407714844
2014-01-16,233.559814453125
2014-01-17,220.49722290039062
2014-01-20,218.9771728515625
2014-01-21,221.0671844482422
2014-01-22,222.44473266601562
2014-01-23,221.01966857910156
2014-01-24,210.80706787109375
2014-01-27,213.18212890625
2014-01-28,219.40469360351562
2014-01-29,230.70982360839844
2014-01-30,224.91476440429688
2014-01-31,225.05722045898438
2014-02-03,231.70733642578125
2014-02-04,225.34222412109375
2014-02-05,223.91722106933594
2014-02-06,228.85731506347656
2014-02-07,239.06983947753906
2014-02-10,237.5023651123047
2014-02-11,233.03732299804688
2014-02-12,232.7998504638672
2014-02-13,222.1597442626953
2014-02-14,224.29722595214844
2014-02-17,229.1422576904297
2014-02-18,228.09727478027344
2014-02-19,225.34222412109375
2014-02-20,230.99478149414062
2014-02-21,240.18128967285156
2014-02-24,240.41925048828125
2014-02-25,240.75242614746094
2014-02-26,239.41969299316406
2014-02-28,242.65638732910156
2014-03-03,251.03375244140625
2014-03-04,259.79180908203125
2014-03-05,263.9804992675781
2014-03-06,259.0302429199219
2014-03-07,247.65419006347656
2014-03-10,245.27430725097656
2014-03-11,243.70358276367188
2014-03-12,248.46339416503906
2014-03-13,247.7018280029297
2014-03-14,244.8935546875
2014-03-18,247.27342224121094
2014-03-19,242.60879516601562
2014-03-20,244.4175567626953
2014-03-21,241.89480590820312
2014-03-24,250.5578155517578
2014-03-25,248.17784118652344
2014-03-26,254.36566162109375
2014-03-27,256.0791015625
2014-03-28,256.4123229980469
2014-03-31,264.9800109863281
2014-04-01,252.46170043945312
2014-04-02,250.46250915527344
2014-04-03,249.8913116455078
2014-04-04,249.74856567382812
2014-04-07,251.46206665039062
2014-04-09,240.32408142089844
2014-04-10,245.7978973388672
2014-04-11,246.7974395751953
2014-04-15,244.56036376953125
2014-04-16,237.94418334960938
2014-04-17,243.3704071044922
2014-04-21,242.08523559570312
2014-04-22,235.84983825683594
2014-04-23,237.08740234375
2014-04-24,237.08740234375
2014-04-25,231.89913940429688
2014-04-28,237.94418334960938
2014-04-29,241.1332550048828
2014-04-30,237.94418334960938
2014-05-02,237.65855407714844
2014-05-05,234.32667541503906
2014-05-06,234.2314910888672
2014-05-07,242.94198608398438
2014-05-08,250.36729431152344
2014-05-09,246.74989318847656
2014-05-12,251.17649841308594
2014-05-13,260.45819091796875
2014-05-14,262.4097900390625
2014-05-15,258.9350280761719
2014-05-16,261.74334716796875
2014-05-19,257.50714111328125
2014-05-20,252.8424835205078
2014-05-21,266.55078125
2014-05-22,268.5975036621094
2014-05-23,284.7809143066406
2014-05-26,295.6809387207031
2014-05-27,307.67578125
2014-05-28,303.62994384765625
2014-05-29,281.639404296875
2014-05-30,281.9250793457031
2014-06-02,303.3443298339844
2014-06-03,299.2508239746094
2014-06-04,294.0625915527344
2014-06-05,299.2508239746094
2014-06-06,305.8669738769531
2014-06-09,300.20281982421875
2014-06-10,296.1093444824219
2014-06-11,301.15484619140625
2014-06-12,296.63299560546875
2014-06-13,298.39404296875
2014-06-16,300.631103515625
2014-06-17,308.5801696777344
2014-06-18,312.8163757324219
2014-06-19,311.91192626953125
2014-06-20,315.3390808105469
2014-06-23,325.2394714355469
2014-06-24,323.62115478515625
2014-06-25,314.6251525878906
2014-06-26,311.2456970214844
2014-06-27,313.1971740722656
2014-06-30,318.5758361816406
2014-07-01,312.6260070800781
2014-07-02,315.4819030761719
2014-07-03,323.8116455078125
2014-07-04,321.6695861816406
2014-07-07,334.2355651855469
2014-07-08,313.1020202636719
2014-07-09,313.1020202636719
2014-07-10,315.5770263671875
2014-07-11,322.05047607421875
2014-07-14,306.96185302734375
2014-07-15,313.7683410644531
2014-07-16,319.38494873046875
2014-07-17,338.2338562011719
2014-07-18,334.3783264160156
2014-07-21,334.18798828125
2014-07-22,356.7496032714844
2014-07-23,368.6016540527344
2014-07-24,361.9378967285156
2014-07-25,378.5496826171875
2014-07-28,385.35626220703125
2014-07-30,381.2153015136719
2014-07-31,378.5496826171875
2014-08-01,364.7937316894531
2014-08-04,385.1182556152344
2014-08-05,376.1697692871094
2014-08-06,393.54315185546875
2014-08-07,388.3550109863281
2014-08-08,386.07025146484375
2014-08-11,383.54754638671875
2014-08-12,385.97509765625
2014-08-13,384.1187438964844
2014-08-14,385.68939208984375
2014-08-18,392.7815856933594
2014-08-19,412.77288818359375
2014-08-20,406.29949951171875
2014-08-21,409.0126953125
2014-08-22,418.24676513671875
2014-08-25,455.13543701171875
2014-08-26,436.2864685058594
2014-08-27,433.002197265625
2014-08-28,431.43145751953125
2014-09-01,438.380859375
2014-09-02,428.8135681152344
2014-09-03,425.2357482910156
2014-09-04,420.7038269042969
2014-09-05,429.1952209472656
2014-09-08,444.22198486328125
2014-09-09,449.7079772949219
2014-09-10,445.7962646484375
2014-09-11,447.0842590332031
2014-09-12,460.87078857421875
2014-09-15,456.3388977050781
2014-09-16,443.36328125
2014-09-17,424.85406494140625
2014-09-18,433.8702392578125
2014-09-19,467.024658203125
2014-09-22,461.68182373046875
2014-09-23,448.181396484375
2014-09-24,437.925048828125
2014-09-25,437.114013671875
2014-09-26,440.4533386230469
2014-09-29,434.82427978515625
2014-09-30,431.1509704589844
2014-10-01,422.2303771972656
2014-10-07,420.7038269042969
2014-10-08,411.5923156738281
2014-10-09,410.4951171875
2014-10-10,405.3907470703125
2014-10-13,399.2846984863281
2014-10-14,393.89404296875
2014-10-15,393.89404296875
2014-10-16,388.5988464355469
2014-10-17,364.0310974121094
2014-10-20,365.8916015625
2014-10-21,388.6465759277344
2014-10-22,408.0144348144531
2014-10-27,417.9847412109375
2014-10-28,422.4211730957031
2014-10-29,395.6113586425781
2014-10-30,410.16119384765625
2014-10-31,425.71270751953125
2014-11-03,442.55242919921875
2014-11-05,414.5976867675781
2014-11-07,433.6316833496094
2014-11-10,443.31561279296875
2014-11-11,434.5379943847656
2014-11-12,426.6191711425781
2014-11-13,413.2738037109375
2014-11-14,412.89111328125
2014-11-17,414.1348571777344
2014-11-18,407.10345458984375
2014-11-19,408.6341247558594
2014-11-20,422.5054931640625
2014-11-21,434.0331726074219
2014-11-24,439.9166259765625
2014-11-25,435.707275390625
2014-11-26,439.486083984375
2014-11-27,422.7447204589844
2014-11-28,425.8537902832031
2014-12-01,426.42779541015625
2014-12-02,430.58929443359375
2014-12-03,427.95843505859375
2014-12-04,431.8807678222656
2014-12-05,478.995849609375
2014-12-08,476.0780029296875
2014-12-09,467.8508605957031
2014-12-10,475.02569580078125
2014-12-11,465.74627685546875
2014-12-12,458.52349853515625
2014-12-15,445.36944580078125
2014-12-16,447.0914611816406
2014-12-17,437.6206359863281
2014-12-18,461.6803894042969
2014-12-19,472.2514953613281
2014-12-22,467.6116638183594
2014-12-23,471.6774597167969
2014-12-24,463.5937194824219
2014-12-26,468.6640319824219
2014-12-29,476.69989013671875
2014-12-30,474.9778747558594
2014-12-31,494.1109924316406
2015-01-01,514.5833740234375
2015-01-02,525.7760620117188
2015-01-05,518.7926635742188
2015-01-06,517.261962890625
2015-01-07,509.1783142089844
2015-01-08,512.4786987304688
2015-01-09,508.7955627441406
2015-01-12,509.27398681640625
2015-01-13,505.2080993652344
2015-01-14,506.4996337890625
2015-01-15,502.0511779785156
2015-01-16,505.0646057128906
2015-01-19,481.4831848144531
2015-01-20,473.0646667480469
2015-01-21,471.2948303222656
2015-01-22,483.6834411621094
2015-01-23,488.65802001953125
2015-01-27,491.0496520996094
2015-01-28,485.309814453125
2015-01-29,465.07659912109375
2015-01-30,479.2350158691406
2015-02-02,483.396484375
2015-02-03,479.52203369140625
2015-02-04,473.3037109375
2015-02-05,483.01373291015625
2015-02-06,474.4996032714844
2015-02-09,480.765625
2015-02-10,474.30828857421875
2015-02-11,477.8957824707031
2015-02-12,492.19769287109375
2015-02-13,549.070556640625
2015-02-16,536.0120849609375
2015-02-18,578.7268676757812
2015-02-19,591.3547973632812
2015-02-20,611.5877075195312
2015-02-23,604.652099609375
2015-02-24,601.8778076171875
2015-02-25,602.643310546875
2015-02-26,581.6446533203125
2015-02-27,567.0079345703125
2015-03-02,585.2799072265625
2015-03-03,613.7881469726562
2015-03-04,615.2711181640625
2015-03-05,643.061767578125
2015-03-09,642.822509765625
2015-03-10,638.4697265625
2015-03-11,618.332275390625
2015-03-12,629.1903076171875
2015-03-13,632.1080932617188
2015-03-16,619.0498046875
2015-03-17,632.1080932617188
2015-03-18,649.8060913085938
2015-03-19,650.5236206054688
2015-03-20,666.0213623046875
2015-03-23,651.8151245117188
2015-03-24,635.8389282226562
2015-03-25,612.8314208984375
2015-03-26,602.7866821289062
2015-03-27,602.404052734375
2015-03-30,590.9241943359375
2015-03-31,579.9227294921875
2015-04-01,583.9884643554688
2015-04-06,607.4741821289062
2015-04-07,610.8224487304688
2015-04-08,625.07666015625
2015-04-09,667.8389282226562
