Date,KTKBANK
2001-03-05,10.45167064666748
2001-03-06,10.45167064666748
2001-03-07,10.801416397094727
2001-03-08,11.47760009765625
2001-03-09,10.70815372467041
2001-03-12,9.851266860961914
2001-03-13,9.0643310546875
2001-03-14,9.55397891998291
2001-03-15,9.367447853088379
2001-03-16,8.755385398864746
2001-03-19,8.65046215057373
2001-03-20,8.364832878112793
2001-03-21,8.761213302612305
2001-03-22,8.504731178283691
2001-03-23,8.5105619430542
2001-03-26,8.114178657531738
2001-03-27,8.35317325592041
2001-03-28,8.52221965789795
2001-03-29,8.3706636428833
2001-03-30,8.195786476135254
2001-04-02,7.869354248046875
2001-04-03,7.8810133934021
2001-04-04,7.729454517364502
2001-04-05,7.729454517364502
2001-04-06,7.81106424331665
2001-04-09,7.51960563659668
2001-04-10,7.286439418792725
2001-04-11,7.251465797424316
2001-04-12,7.257294654846191
2001-04-13,7.257294654846191
2001-04-16,7.292269706726074
2001-04-17,7.123223781585693
2001-04-18,7.560409069061279
2001-04-19,7.665335178375244
2001-04-20,7.461315155029297
2001-04-23,7.449655055999756
2001-04-24,7.40302038192749
2001-04-25,7.51960563659668
2001-04-26,7.51960563659668
2001-04-27,7.356389999389648
2001-04-30,7.152369499206543
2001-05-01,7.152369499206543
2001-05-02,7.32141637802124
2001-05-03,7.309754371643066
2001-05-04,7.257294654846191
2001-05-07,7.455484390258789
2001-05-08,7.26312255859375
2001-05-09,7.32141637802124
2001-05-10,7.37387752532959
2001-05-11,7.344730377197266
2001-05-14,7.344730377197266
2001-05-15,7.327244758605957
2001-05-16,7.338900566101074
2001-05-17,7.554581642150879
2001-05-18,8.160813331604004
2001-05-21,8.254079818725586
2001-05-22,7.828551769256592
2001-05-23,8.254079818725586
2001-05-24,8.125838279724121
2001-05-25,8.160813331604004
2001-05-28,8.073376655578613
2001-05-29,7.927647113800049
2001-05-30,8.009255409240723
2001-05-31,8.044229507446289
2001-06-01,7.974280834197998
2001-06-04,7.595384120941162
2001-06-05,7.490462303161621
2001-06-06,7.577898025512695
2001-06-07,7.5662384033203125
2001-06-08,7.601213455200195
2001-06-11,7.752771854400635
2001-06-12,7.752771854400635
2001-06-13,7.927647113800049
2001-06-14,7.95679235458374
2001-06-15,7.490462303161621
2001-06-18,7.268952369689941
2001-06-19,7.327244758605957
2001-06-20,7.7003092765808105
2001-06-21,7.583727836608887
2001-06-22,7.560409069061279
2001-06-25,7.577898025512695
2001-06-26,7.62453031539917
2001-06-27,7.653677463531494
2001-06-28,7.572070598602295
2001-06-29,7.449655055999756
2001-07-02,7.51960563659668
2001-07-03,7.4846296310424805
2001-07-04,7.51960563659668
2001-07-05,7.51960563659668
2001-07-06,7.37387752532959
2001-07-09,7.344730377197266
2001-07-10,7.36804723739624
2001-07-11,7.36804723739624
2001-07-12,7.187343597412109
2001-07-13,7.426340103149414
2001-07-16,7.426340103149414
2001-07-17,7.280608654022217
2001-07-18,7.175684928894043
2001-07-19,6.9600067138671875
2001-07-20,6.884228706359863
2001-07-23,7.3844451904296875
2001-07-24,7.690828800201416
2001-07-25,7.503248691558838
2001-07-26,7.409456253051758
2001-07-27,7.396950721740723
2001-07-30,7.747102737426758
2001-07-31,7.25313663482666
2001-08-01,7.25313663482666
2001-08-02,7.496993541717529
2001-08-03,7.553267002105713
2001-08-06,7.434467315673828
2001-08-07,7.503248691558838
2001-08-08,7.353181838989258
2001-08-09,7.409456253051758
2001-08-10,7.409456253051758
2001-08-13,7.722091197967529
2001-08-14,7.815881252288818
2001-08-15,7.815881252288818
2001-08-16,7.665817737579346
2001-08-17,7.6595635414123535
2001-08-20,7.809628009796143
2001-08-21,7.665817737579346
2001-08-22,7.665817737579346
2001-08-23,7.4532246589660645
2001-08-24,7.3844451904296875
2001-08-27,7.62830114364624
2001-08-28,7.490739345550537
2001-08-29,7.565773963928223
2001-08-30,7.603290557861328
2001-08-31,7.465729713439941
2001-09-03,7.340675354003906
2001-09-04,7.534510612487793
2001-09-05,7.690828800201416
2001-09-06,7.503248691558838
2001-09-07,7.503248691558838
2001-09-10,7.6595635414123535
2001-09-11,7.528255939483643
2001-09-12,7.290655136108398
2001-09-13,7.503248691558838
2001-09-14,7.747102737426758
2001-09-17,7.003031253814697
2001-09-18,6.815448760986328
2001-09-19,6.996777057647705
2001-09-20,6.752921104431152
2001-09-21,6.502813816070557
2001-09-24,6.315231800079346
2001-09-25,6.502813816070557
2001-09-26,6.396517753601074
2001-09-27,6.4402875900268555
2001-09-28,6.790436744689941
2001-10-01,6.627868175506592
2001-10-02,6.627868175506592
2001-10-03,6.571592807769775
2001-10-04,6.502813816070557
2001-10-05,6.502813816070557
2001-10-08,6.627868175506592
2001-10-09,6.502813816070557
2001-10-10,6.509066104888916
2001-10-11,6.746669292449951
2001-10-12,6.65913200378418
2001-10-15,6.627868175506592
2001-10-16,6.690393447875977
2001-10-17,6.627868175506592
2001-10-18,6.565339088439941
2001-10-19,6.677890300750732
2001-10-22,6.8904829025268555
2001-10-23,6.940502643585205
2001-10-24,6.752921104431152
2001-10-25,6.846712589263916
2001-10-26,6.846712589263916
2001-10-29,7.003031253814697
2001-10-30,6.940502643585205
2001-10-31,6.815448760986328
2001-11-01,7.37819242477417
2001-11-02,8.022222518920898
2001-11-05,8.316099166870117
2001-11-06,8.491174697875977
2001-11-07,8.003462791442871
2001-11-08,7.853398323059082
2001-11-09,7.997209548950195
2001-11-12,8.022222518920898
2001-11-13,7.884660720825195
2001-11-14,7.765859127044678
2001-11-15,7.753354549407959
2001-11-16,7.753354549407959
2001-11-19,7.709585666656494
2001-11-20,7.747102737426758
2001-11-21,7.40320348739624
2001-11-22,7.62830114364624
2001-11-23,7.509499549865723
2001-11-26,7.847144603729248
2001-11-27,7.853398323059082
2001-11-28,7.765859127044678
2001-11-29,7.490739345550537
2001-11-30,7.490739345550537
2001-12-03,7.62830114364624
2001-12-04,7.797123908996582
2001-12-05,7.822136402130127
2001-12-06,7.903420448303223
2001-12-07,7.847144603729248
2001-12-10,7.759608268737793
2001-12-11,7.753354549407959
2001-12-12,7.753354549407959
2001-12-13,7.503248691558838
2001-12-14,7.553267002105713
2001-12-17,7.553267002105713
2001-12-18,7.62830114364624
2001-12-19,7.503248691558838
2001-12-20,7.309412479400635
2001-12-21,7.071809768676758
2001-12-24,7.190610885620117
2001-12-25,7.190610885620117
2001-12-26,7.496993541717529
2001-12-27,7.059301853179932
2001-12-28,7.178106307983398
2001-12-31,7.478236675262451
2002-01-01,7.396950721740723
2002-01-02,7.40320348739624
2002-01-03,7.390698432922363
2002-01-04,7.415709972381592
2002-01-07,7.440719127655029
2002-01-08,7.428214073181152
2002-01-09,7.40320348739624
2002-01-10,7.3844451904296875
2002-01-11,7.37819242477417
2002-01-14,7.465729713439941
2002-01-15,7.496993541717529
2002-01-16,7.547015190124512
2002-01-17,7.603290557861328
2002-01-18,7.647058010101318
2002-01-21,7.878408908843994
2002-01-22,7.859650135040283
2002-01-23,7.847144603729248
2002-01-24,7.859650135040283
2002-01-25,7.865902900695801
2002-01-28,7.865902900695801
2002-01-29,7.734597206115723
2002-01-30,7.872152805328369
2002-01-31,7.990956783294678
2002-02-01,8.384876251220703
2002-02-04,9.610407829284668
2002-02-05,9.153963088989258
2002-02-06,9.491608619689941
2002-02-07,9.554131507873535
2002-02-08,10.49204158782959
2002-02-11,11.398680686950684
2002-02-12,10.960992813110352
2002-02-13,10.929727554321289
2002-02-14,11.029773712158203
2002-02-15,11.261124610900879
2002-02-18,12.724258422851562
2002-02-19,11.911401748657227
2002-02-20,11.379921913146973
2002-02-21,12.236546516418457
2002-02-22,12.974365234375
2002-02-25,13.60588550567627
2002-02-26,13.299506187438965
2002-02-27,12.730508804321289
2002-02-28,11.636284828186035
2002-03-01,12.32408332824707
2002-03-04,12.174018859863281
2002-03-05,12.048962593078613
2002-03-06,12.86181640625
2002-03-07,12.786783218383789
2002-03-08,12.655476570129395
2002-03-11,12.299071311950684
2002-03-12,11.955172538757324
2002-03-13,12.692992210388184
2002-03-14,15.231589317321777
2002-03-15,16.86980438232422
2002-03-18,17.72016716003418
2002-03-19,16.663461685180664
2002-03-20,15.625510215759277
2002-03-21,16.294551849365234
2002-03-22,15.325382232666016
2002-03-25,15.325382232666016
2002-03-26,14.825163841247559
2002-03-27,15.531718254089355
2002-03-28,15.994421005249023
2002-03-29,15.994421005249023
2002-04-01,16.82603645324707
2002-04-02,16.00067710876465
2002-04-03,15.575490951538086
2002-04-04,16.1820011138916
2002-04-05,17.019865036010742
2002-04-08,16.557161331176758
2002-04-09,16.344575881958008
2002-04-10,15.913137435913086
2002-04-11,16.113222122192383
2002-04-12,16.050695419311523
2002-04-15,16.38208770751953
2002-04-16,16.21326446533203
2002-04-17,15.988168716430664
2002-04-18,16.10696792602539
2002-04-19,15.425424575805664
2002-04-22,15.48795223236084
2002-04-23,15.250345230102539
2002-04-24,15.344138145446777
2002-04-25,15.506709098815918
2002-04-26,14.98773193359375
2002-04-29,14.84392261505127
2002-04-30,14.537537574768066
2002-05-01,14.537537574768066
2002-05-02,14.231162071228027
2002-05-03,14.437500953674316
2002-05-06,14.374967575073242
2002-05-07,14.893942832946777
2002-05-08,14.893942832946777
2002-05-09,14.66259479522705
2002-05-10,14.381221771240234
2002-05-13,14.518782615661621
2002-05-14,14.343704223632812
2002-05-15,13.999807357788086
2002-05-16,13.580875396728516
2002-05-17,13.080658912658691
2002-05-20,11.905150413513184
2002-05-21,11.073542594909668
2002-05-22,11.298638343811035
2002-05-23,11.223607063293457
2002-05-24,11.548748016357422
2002-05-27,12.805542945861816
2002-05-28,13.03063678741455
2002-05-29,12.699243545532227
2002-05-30,12.849310874938965
2002-05-31,12.905582427978516
2002-06-03,13.88100528717041
2002-06-04,14.237410545349121
2002-06-05,14.63758373260498
2002-06-06,14.675098419189453
2002-06-07,14.543791770935059
2002-06-10,15.88812255859375
2002-06-11,16.225772857666016
2002-06-12,16.15699577331543
2002-06-13,17.063636779785156
2002-06-14,16.894811630249023
2002-06-17,16.69472312927246
2002-06-18,15.76932144165039
2002-06-19,15.300370216369629
2002-06-20,16.425859451293945
2002-06-21,18.21413230895996
2002-06-24,18.120344161987305
2002-06-25,17.2512149810791
2002-06-26,16.488380432128906
2002-06-27,17.6763973236084
2002-06-28,17.68265151977539
2002-07-01,17.470060348510742
2002-07-02,17.28247833251953
2002-07-03,17.38252067565918
2002-07-04,17.3074893951416
2002-07-05,17.33249855041504
2002-07-08,17.78894805908203
2002-07-09,17.376270294189453
2002-07-10,17.2512149810791
2002-07-11,17.05112648010254
2002-07-12,17.05112648010254
2002-07-15,16.7760066986084
2002-07-16,16.488380432128906
2002-07-17,16.088211059570312
2002-07-18,16.006925582885742
2002-07-19,15.919387817382812
2002-07-22,15.156559944152832
2002-07-23,15.162812232971191
2002-07-24,14.95022201538086
2002-07-25,14.793901443481445
2002-07-26,14.33120346069336
2002-07-29,14.174885749816895
2002-07-30,14.262423515319824
2002-07-31,14.024816513061523
2002-08-01,14.187387466430664
2002-08-02,14.018564224243164
2002-08-05,14.037325859069824
2002-08-06,14.037325859069824
2002-08-07,13.818477630615234
2002-08-08,13.768457412719727
2002-08-09,13.918522834777832
2002-08-12,13.868502616882324
2002-08-13,13.908163070678711
2002-08-14,13.676800727844238
2002-08-15,13.676800727844238
2002-08-16,13.782565116882324
2002-08-19,13.584256172180176
2002-08-20,13.610697746276855
2002-08-21,14.311395645141602
2002-08-22,14.278341293334961
2002-08-23,17.134014129638672
2002-08-26,18.8857479095459
2002-08-27,18.191667556762695
2002-08-28,18.81964874267578
2002-08-29,18.542015075683594
2002-08-30,18.416418075561523
2002-09-02,18.442861557006836
2002-09-03,18.28421401977539
2002-09-04,18.350313186645508
2002-09-05,18.28421401977539
2002-09-06,18.138784408569336
2002-09-09,18.085901260375977
2002-09-10,18.085901260375977
2002-09-11,18.165225982666016
2002-09-12,18.46269416809082
2002-09-13,18.363534927368164
2002-09-16,18.28421401977539
2002-09-17,18.277599334716797
2002-09-18,18.152002334594727
2002-09-19,17.907424926757812
2002-09-20,17.662839889526367
2002-09-23,17.2728271484375
2002-09-24,17.114181518554688
2002-09-25,16.81009864807129
2002-09-26,17.41164779663086
2002-09-27,18.198274612426758
2002-09-30,18.5750675201416
2002-10-01,18.64777946472168
2002-10-02,18.64777946472168
2002-10-03,18.839481353759766
2002-10-04,18.746932983398438
2002-10-07,18.112337112426758
2002-10-08,17.947084426879883
2002-10-09,17.907424926757812
2002-10-10,17.682668685913086
2002-10-11,17.55707359313965
2002-10-14,17.504188537597656
2002-10-15,17.504188537597656
2002-10-16,17.4446964263916
2002-10-17,17.299266815185547
2002-10-18,17.3190975189209
2002-10-21,17.371980667114258
2002-10-22,17.200115203857422
2002-10-23,17.028244018554688
2002-10-24,16.9224796295166
2002-10-25,16.168901443481445
2002-10-28,15.732617378234863
2002-10-29,15.798722267150879
2002-10-30,15.613630294799805
2002-10-31,15.811944007873535
2002-11-01,15.600410461425781
2002-11-04,15.706177711486816
2002-11-05,15.243452072143555
2002-11-06,15.243452072143555
2002-11-07,14.952597618103027
2002-11-08,14.622081756591797
2002-11-11,14.516316413879395
2002-11-12,14.132916450500488
2002-11-13,14.013927459716797
2002-11-14,13.762734413146973
2002-11-15,14.238678932189941
2002-11-18,14.75428581237793
2002-11-19,14.75428581237793
2002-11-20,14.939374923706055
2002-11-21,14.886492729187012
2002-11-22,15.296337127685547
2002-11-25,15.41532039642334
2002-11-26,15.322779655456543
2002-11-27,15.243452072143555
2002-11-28,15.150909423828125
2002-11-29,14.979040145874023
2002-12-02,15.613630294799805
2002-12-03,15.164128303527832
2002-12-04,15.08480453491211
2002-12-05,14.926151275634766
2002-12-06,15.031920433044434
2002-12-09,15.944148063659668
2002-12-10,16.07636070251465
2002-12-11,16.089574813842773
2002-12-12,16.221782684326172
2002-12-13,16.459753036499023
2002-12-16,16.340768814086914
2002-12-17,16.116018295288086
2002-12-18,16.314327239990234
2002-12-19,16.340768814086914
2002-12-20,16.07636070251465
2002-12-23,16.063133239746094
2002-12-24,16.274667739868164
2002-12-25,16.274667739868164
2002-12-26,16.221782684326172
2002-12-27,16.1424617767334
2002-12-30,15.904483795166016
2002-12-31,15.759057998657227
2003-01-01,15.785496711730957
2003-01-02,15.653292655944824
2003-01-03,15.494643211364746
2003-01-06,15.335994720458984
2003-01-07,15.441764831542969
2003-01-08,15.613630294799805
2003-01-09,16.459753036499023
2003-01-10,16.539081573486328
2003-01-13,17.62317657470703
2003-01-14,18.495742797851562
2003-01-15,18.958463668823242
2003-01-16,19.03779411315918
2003-01-17,18.69405174255371
2003-01-20,18.64116859436035
2003-01-21,19.632719039916992
2003-01-22,19.95001983642578
2003-01-23,20.187990188598633
2003-01-24,18.839481353759766
2003-01-27,18.8791446685791
2003-01-28,19.35508918762207
2003-01-29,19.791370391845703
2003-01-30,24.77602195739746
2003-01-31,19.797025680541992
2003-02-03,19.966964721679688
2003-02-04,19.932979583740234
2003-02-05,19.763044357299805
2003-02-06,19.661081314086914
2003-02-07,19.57611846923828
2003-02-10,18.811424255371094
2003-02-11,18.14869499206543
2003-02-12,18.216659545898438
2003-02-13,18.216659545898438
2003-02-14,17.961769104003906
2003-02-17,18.403589248657227
2003-02-18,18.76044273376465
2003-02-19,19.508148193359375
2003-02-20,19.814023971557617
2003-02-21,19.37220001220703
2003-02-24,19.406185150146484
2003-02-25,18.84541130065918
2003-02-26,18.488554000854492
2003-02-27,19.015344619750977
2003-02-28,19.780033111572266
2003-03-03,20.867599487304688
2003-03-04,20.000946044921875
2003-03-05,19.848005294799805
2003-03-06,19.780033111572266
2003-03-07,19.151288986206055
2003-03-10,18.624500274658203
2003-03-11,18.624500274658203
2003-03-12,18.573522567749023
2003-03-13,18.284635543823242
2003-03-14,18.284635543823242
2003-03-17,18.046730041503906
2003-03-18,18.046730041503906
2003-03-19,18.369604110717773
2003-03-20,18.624500274658203
2003-03-21,18.692476272583008
2003-03-24,18.16568374633789
2003-03-25,18.233657836914062
2003-03-26,18.386600494384766
2003-03-27,18.301631927490234
2003-03-28,18.369604110717773
2003-03-31,17.876798629760742
2003-04-01,17.85980796813965
2003-04-02,18.420581817626953
2003-04-03,18.709461212158203
2003-04-04,20.49374771118164
2003-04-07,20.901588439941406
2003-04-08,20.62969207763672
2003-04-09,19.848005294799805
2003-04-10,19.47416114807129
2003-04-11,19.457162857055664
2003-04-14,19.457162857055664
2003-04-15,19.168283462524414
2003-04-16,19.202266693115234
2003-04-17,18.930377960205078
2003-04-18,18.930377960205078
2003-04-21,18.91338348388672
2003-04-22,18.947370529174805
2003-04-23,18.91338348388672
2003-04-24,18.87939453125
2003-04-25,18.641494750976562
2003-04-28,19.389190673828125
2003-04-29,18.91338348388672
2003-04-30,18.930377960205078
2003-05-01,18.930377960205078
2003-05-02,19.33821678161621
2003-05-05,19.966964721679688
2003-05-06,20.47675895690918
2003-05-07,20.170875549316406
2003-05-08,19.966964721679688
2003-05-09,20.73164939880371
2003-05-12,22.023134231567383
2003-05-13,22.48194694519043
2003-05-14,22.7198543548584
2003-05-15,23.671466827392578
2003-05-16,23.484542846679688
2003-05-19,24.16426658630371
2003-05-20,24.028322219848633
2003-05-21,25.897571563720703
2003-05-22,26.84918785095215
2003-05-23,28.85437774658203
2003-05-26,30.17984390258789
2003-05-27,29.924949645996094
2003-05-28,30.145858764648438
2003-05-29,30.604673385620117
2003-05-30,30.1628475189209
2003-06-02,28.293607711791992
2003-06-03,27.71584129333496
2003-06-04,27.919755935668945
2003-06-05,27.172061920166016
2003-06-06,26.254426956176758
2003-06-09,25.21784210205078
2003-06-10,23.97734260559082
2003-06-11,24.249238967895508
2003-06-12,24.77602195739746
2003-06-13,24.402175903320312
2003-06-16,24.249238967895508
2003-06-17,25.404769897460938
2003-06-18,24.810009002685547
2003-06-19,24.657072067260742
2003-06-20,24.928964614868164
2003-06-23,24.674062728881836
2003-06-24,24.402175903320312
2003-06-25,24.94594955444336
2003-06-26,24.53812026977539
2003-06-27,24.53812026977539
2003-06-30,24.079309463500977
2003-07-01,23.909374237060547
2003-07-02,23.671466827392578
2003-07-03,24.91196632385254
2003-07-04,24.70804786682129
2003-07-07,27.070098876953125
2003-07-08,25.77861785888672
2003-07-09,25.132875442504883
2003-07-10,25.081897735595703
2003-07-11,24.860986709594727
2003-07-14,25.404769897460938
2003-07-15,25.421764373779297
2003-07-16,26.101486206054688
2003-07-17,25.62567710876465
2003-07-18,26.203445434570312
2003-07-21,25.982540130615234
2003-07-22,25.132875442504883
2003-07-23,25.727638244628906
2003-07-24,26.007671356201172
2003-07-25,26.585229873657227
2003-07-28,26.585229873657227
2003-07-29,26.200191497802734
2003-07-30,28.40541648864746
2003-07-31,27.49532127380371
2003-08-01,28.947975158691406
2003-08-04,29.525529861450195
2003-08-05,28.895463943481445
2003-08-06,28.37041473388672
2003-08-07,29.000471115112305
2003-08-08,28.650440216064453
2003-08-11,28.52792739868164
2003-08-12,28.3004093170166
2003-08-13,28.93046760559082
2003-08-14,29.66554832458496
2003-08-15,29.66554832458496
2003-08-18,29.26300048828125
2003-08-19,29.788057327270508
2003-08-20,30.050575256347656
2003-08-21,30.803165435791016
2003-08-22,30.873167037963867
2003-08-25,28.650440216064453
2003-08-26,29.98057746887207
2003-08-27,30.453126907348633
2003-08-28,29.998079299926758
2003-08-29,29.333005905151367
2003-09-01,29.17548942565918
2003-09-02,29.333005905151367
2003-09-03,28.772953033447266
2003-09-04,28.247900009155273
2003-09-05,28.58043098449707
2003-09-08,28.510433197021484
2003-09-09,27.897863388061523
2003-09-10,27.67034149169922
2003-09-11,28.177888870239258
2003-09-12,27.600332260131836
2003-09-15,26.952774047851562
2003-09-16,27.127782821655273
2003-09-17,27.075279235839844
2003-09-18,26.16518783569336
2003-09-19,26.077678680419922
2003-09-22,26.567724227905273
2003-09-23,26.707740783691406
2003-09-24,27.810352325439453
2003-09-25,27.775346755981445
2003-09-26,28.37041473388672
2003-09-29,28.70294189453125
2003-09-30,28.56292724609375
2003-10-01,28.107879638671875
2003-10-02,28.107879638671875
2003-10-03,27.775346755981445
2003-10-06,28.632938385009766
2003-10-07,27.950368881225586
2003-10-08,28.265392303466797
2003-10-09,28.440420150756836
2003-10-10,28.52792739868164
2003-10-13,28.492919921875
2003-10-14,27.950368881225586
2003-10-15,27.67034149169922
2003-10-16,28.440420150756836
2003-10-17,29.473024368286133
2003-10-20,29.21050262451172
2003-10-21,29.157989501953125
2003-10-22,28.84296226501465
2003-10-23,28.335407257080078
2003-10-24,28.52792739868164
2003-10-27,29.490530014038086
2003-10-28,28.825454711914062
2003-10-29,30.908172607421875
2003-10-30,30.15559196472168
2003-10-31,30.22559928894043
2003-11-03,29.473024368286133
2003-11-04,29.420520782470703
2003-11-05,29.508026123046875
2003-11-06,29.473024368286133
2003-11-07,29.280500411987305
2003-11-10,29.07048225402832
2003-11-11,29.140491485595703
2003-11-12,29.630538940429688
2003-11-13,29.875560760498047
2003-11-14,29.12299156188965
2003-11-17,30.173091888427734
2003-11-18,29.700544357299805
2003-11-19,29.455520629882812
2003-11-20,28.93046760559082
2003-11-21,28.895463943481445
2003-11-24,29.21050262451172
2003-11-25,29.087980270385742
2003-11-26,29.087980270385742
2003-11-27,29.280500411987305
2003-11-28,29.140491485595703
2003-12-01,29.508026123046875
2003-12-02,30.278106689453125
