Date,RVNL
2019-12-13,19.308488845825195
2019-12-16,19.184720993041992
2019-12-17,19.184720993041992
2019-12-18,19.14345932006836
2019-12-19,19.102203369140625
2019-12-20,18.854658126831055
2019-12-23,18.937177658081055
2019-12-24,18.937177658081055
2019-12-26,18.895915985107422
2019-12-27,18.813400268554688
2019-12-30,18.854658126831055
2019-12-31,18.937177658081055
2020-01-01,18.97843360900879
2020-01-02,19.597293853759766
2020-01-03,20.669984817504883
2020-01-06,19.6798095703125
2020-01-07,20.25741195678711
2020-01-08,20.79376220703125
2020-01-09,21.206335067749023
2020-01-10,20.75250244140625
2020-01-13,20.95878791809082
2020-01-14,20.79376220703125
2020-01-15,20.835018157958984
2020-01-16,21.082561492919922
2020-01-17,20.835018157958984
2020-01-20,20.669984817504883
2020-01-21,20.33992576599121
2020-01-22,20.504955291748047
2020-01-23,21.990224838256836
2020-01-24,21.74268341064453
2020-01-27,21.618907928466797
2020-01-28,22.361547470092773
2020-01-29,23.84680938720703
2020-01-30,22.732858657836914
2020-01-31,22.567832946777344
2020-02-03,19.803579330444336
2020-02-04,20.29867172241211
2020-02-05,20.835018157958984
2020-02-06,20.79376220703125
2020-02-07,20.711244583129883
2020-02-10,20.38118553161621
2020-02-11,20.33992576599121
2020-02-12,19.72106170654297
2020-02-13,19.102203369140625
2020-02-14,18.937177658081055
2020-02-17,18.44208335876465
2020-02-18,18.565858840942383
2020-02-19,19.267236709594727
2020-02-20,19.473522186279297
2020-02-24,18.937177658081055
2020-02-25,18.648374557495117
2020-02-26,18.524600982666016
2020-02-27,18.112024307250977
2020-02-28,17.3281307220459
2020-03-02,16.709272384643555
2020-03-03,16.585498809814453
2020-03-04,16.461727142333984
2020-03-05,16.50298309326172
2020-03-06,15.636575698852539
2020-03-09,14.811427116394043
2020-03-11,14.770170211791992
2020-03-12,13.119872093200684
2020-03-13,14.027535438537598
2020-03-16,13.408673286437988
2020-03-17,13.16112995147705
2020-03-18,11.882147789001465
2020-03-19,11.469573020935059
2020-03-20,11.428317070007324
2020-03-23,9.15915584564209
2020-03-24,9.076641082763672
2020-03-25,9.612987518310547
2020-03-26,10.561909675598145
2020-03-27,10.520652770996094
2020-03-30,10.273106575012207
2020-03-31,10.561909675598145
2020-04-01,11.428317070007324
2020-04-03,12.542266845703125
2020-04-07,13.779993057250977
2020-04-08,14.44011116027832
2020-04-09,15.141489028930664
2020-04-13,14.481368064880371
2020-04-15,13.862505912780762
2020-04-16,14.522625923156738
2020-04-17,15.224003791809082
2020-04-20,15.224003791809082
2020-04-21,14.605141639709473
2020-04-22,14.44011116027832
2020-04-23,14.563883781433105
2020-04-24,14.275078773498535
2020-04-27,14.068795204162598
2020-04-28,14.233823776245117
2020-04-29,14.19256591796875
2020-04-30,14.068795204162598
2020-05-04,14.068795204162598
2020-05-05,13.779993057250977
2020-05-06,13.57370376586914
2020-05-07,13.656219482421875
2020-05-08,13.491188049316406
2020-05-11,14.151308059692383
2020-05-12,14.852684020996094
2020-05-13,15.595318794250488
2020-05-14,14.852684020996094
2020-05-15,14.522625923156738
2020-05-18,13.986279487609863
2020-05-19,13.532444953918457
2020-05-20,14.19256591796875
2020-05-21,14.563883781433105
2020-05-22,14.151308059692383
2020-05-26,13.945023536682129
2020-05-27,13.945023536682129
2020-05-28,13.945023536682129
2020-05-29,14.027535438537598
2020-06-01,14.39885425567627
2020-06-02,14.44011116027832
2020-06-03,14.481368064880371
2020-06-04,14.39885425567627
2020-06-05,15.719091415405273
2020-06-08,16.37921142578125
2020-06-09,15.719091415405273
2020-06-10,15.389032363891602
2020-06-11,15.347776412963867
2020-06-12,15.100228309631348
2020-06-15,15.141489028930664
2020-06-16,15.017714500427246
2020-06-17,14.893942832946777
2020-06-18,15.347776412963867
2020-06-19,15.595318794250488
2020-06-22,15.719091415405273
2020-06-23,16.709272384643555
2020-06-24,16.37921142578125
2020-06-25,16.255441665649414
2020-06-26,16.04915428161621
2020-06-29,15.719091415405273
2020-06-30,15.554062843322754
2020-07-01,15.595318794250488
2020-07-02,16.75052833557129
2020-07-03,16.420467376708984
2020-07-06,16.75052833557129
2020-07-07,16.668014526367188
2020-07-08,16.50298309326172
2020-07-09,16.50298309326172
2020-07-10,16.214183807373047
2020-07-13,16.29669761657715
2020-07-14,15.801608085632324
2020-07-15,15.719091415405273
2020-07-16,15.389032363891602
2020-07-17,16.255441665649414
2020-07-20,16.544239044189453
2020-07-21,16.337953567504883
2020-07-22,16.255441665649414
2020-07-23,15.76034927368164
2020-07-24,15.884123802185059
2020-07-27,15.842864990234375
2020-07-28,15.719091415405273
2020-07-29,15.719091415405273
2020-07-30,16.04915428161621
2020-07-31,15.842864990234375
2020-08-03,15.801608085632324
2020-08-04,15.76034927368164
2020-08-05,15.801608085632324
2020-08-06,15.801608085632324
2020-08-07,15.801608085632324
2020-08-10,15.76034927368164
2020-08-11,15.966638565063477
2020-08-12,16.337953567504883
2020-08-13,16.461727142333984
2020-08-14,18.235795974731445
2020-08-17,19.06094741821289
2020-08-18,18.772146224975586
2020-08-19,18.895915985107422
2020-08-20,19.06094741821289
2020-08-21,18.772146224975586
2020-08-24,18.565858840942383
2020-08-25,18.40082359313965
2020-08-26,18.112024307250977
2020-08-27,18.029508590698242
2020-08-28,18.153282165527344
2020-08-31,17.781963348388672
2020-09-01,17.451904296875
2020-09-02,17.493162155151367
2020-09-03,17.534420013427734
2020-09-04,17.286874771118164
2020-09-07,17.823223114013672
2020-09-08,17.3281307220459
2020-09-09,16.956815719604492
2020-09-10,17.204360961914062
2020-09-11,17.61693572998047
2020-09-14,17.69944953918457
2020-09-15,17.57567596435547
2020-09-16,17.410648345947266
2020-09-17,17.204360961914062
2020-09-18,17.61693572998047
2020-09-21,16.791786193847656
2020-09-22,15.842864990234375
2020-09-23,15.884123802185059
2020-09-24,15.595318794250488
2020-09-25,15.966638565063477
2020-09-28,16.17292594909668
2020-09-29,16.04915428161621
2020-09-30,16.007892608642578
2020-10-01,15.966638565063477
2020-10-05,15.925376892089844
2020-10-06,15.966638565063477
2020-10-07,15.67783260345459
2020-10-08,15.595318794250488
2020-10-09,15.430292129516602
2020-10-12,15.554062843322754
2020-10-13,15.389032363891602
2020-10-14,15.471548080444336
2020-10-15,15.265259742736816
2020-10-16,15.306516647338867
2020-10-19,15.389032363891602
2020-10-20,15.801608085632324
2020-10-21,15.512803077697754
2020-10-22,15.430292129516602
2020-10-23,15.512803077697754
2020-10-26,15.347776412963867
2020-10-27,15.306516647338867
2020-10-28,15.100228309631348
2020-10-29,15.100228309631348
2020-10-30,15.017714500427246
2020-11-02,14.935200691223145
2020-11-03,14.976457595825195
2020-11-04,14.935200691223145
2020-11-05,15.224003791809082
2020-11-06,15.224003791809082
2020-11-09,15.182744026184082
2020-11-10,15.636575698852539
2020-11-11,15.512803077697754
2020-11-12,15.430292129516602
2020-11-13,15.347776412963867
2020-11-14,15.512803077697754
2020-11-17,15.595318794250488
2020-11-18,15.67783260345459
2020-11-19,15.925376892089844
2020-11-20,15.884123802185059
2020-11-23,17.080589294433594
2020-11-24,17.204360961914062
2020-11-25,16.998077392578125
2020-11-26,17.204360961914062
2020-11-27,18.029508590698242
2020-12-01,18.937177658081055
2020-12-02,19.06094741821289
2020-12-03,19.597293853759766
2020-12-04,19.844839096069336
2020-12-07,20.33992576599121
2020-12-08,20.20150375366211
2020-12-09,19.725662231445312
2020-12-10,18.947019577026367
2020-12-11,20.2447566986084
2020-12-14,20.1149845123291
2020-12-15,20.02846908569336
2020-12-16,20.590824127197266
2020-12-17,20.677339553833008
2020-12-18,20.504310607910156
2020-12-21,19.03353500366211
2020-12-22,19.206567764282227
2020-12-23,19.725662231445312
2020-12-24,19.7689208984375
2020-12-28,20.07172966003418
2020-12-29,19.812179565429688
2020-12-30,19.7689208984375
2020-12-31,20.763856887817383
2021-01-01,20.677339553833008
2021-01-04,20.80711555480957
2021-01-05,23.705400466918945
2021-01-06,24.311016082763672
2021-01-07,25.132919311523438
2021-01-08,28.76659393310547
2021-01-11,30.194110870361328
2021-01-12,28.4205265045166
2021-01-13,28.593557357788086
2021-01-14,27.036273956298828
2021-01-15,27.295818328857422
2021-01-18,27.036273956298828
2021-01-19,26.993013381958008
2021-01-20,26.73346519470215
2021-01-21,25.998077392578125
2021-01-22,25.046403884887695
2021-01-25,24.873371124267578
2021-01-27,23.748661041259766
2021-01-28,26.0845947265625
2021-01-29,27.07952880859375
2021-02-01,26.214366912841797
2021-02-02,25.652013778686523
2021-02-03,25.522241592407227
2021-02-04,26.993013381958008
2021-02-05,26.73346519470215
2021-02-08,27.382335662841797
2021-02-09,26.81998062133789
2021-02-10,26.473918914794922
2021-02-11,27.59862518310547
2021-02-12,28.160978317260742
2021-02-15,26.863239288330078
2021-02-16,26.60369110107422
2021-02-17,26.56043243408203
2021-02-18,26.517173767089844
2021-02-19,26.517173767089844
2021-02-22,25.781787872314453
2021-02-23,25.738527297973633
2021-02-24,26.0845947265625
2021-02-25,28.334012985229492
2021-02-26,27.46885108947754
2021-03-01,28.074460983276367
2021-03-02,28.204233169555664
2021-03-03,27.7283992767334
2021-03-04,27.944686889648438
2021-03-05,27.2525634765625
2021-03-08,27.512107849121094
2021-03-09,26.863239288330078
2021-03-10,27.425594329833984
2021-03-12,27.07952880859375
2021-03-15,26.60369110107422
2021-03-16,26.473918914794922
2021-03-17,26.517173767089844
2021-03-18,25.652013778686523
2021-03-19,25.219432830810547
2021-03-22,26.214366912841797
2021-03-23,26.344144821166992
2021-03-24,23.92169189453125
2021-03-25,23.96495246887207
2021-03-26,25.262693405151367
2021-03-30,25.60875701904297
2021-03-31,25.176176071166992
2021-04-01,25.652013778686523
2021-04-05,25.522241592407227
2021-04-06,25.954822540283203
2021-04-07,26.25762939453125
2021-04-08,26.473369598388672
2021-04-09,26.15874671936035
2021-04-12,24.315946578979492
2021-04-13,24.675518035888672
2021-04-15,24.4957332611084
2021-04-16,24.90024757385254
2021-04-19,24.046268463134766
2021-04-20,24.046268463134766
2021-04-22,23.82154083251953
2021-04-23,23.82154083251953
2021-04-26,23.956375122070312
2021-04-27,24.675518035888672
2021-04-28,24.90024757385254
2021-04-29,24.54067611694336
2021-04-30,24.450786590576172
2021-05-03,24.765411376953125
2021-05-04,25.214872360229492
2021-05-05,25.43960189819336
2021-05-06,25.529495239257812
2021-05-07,25.304763793945312
2021-05-10,26.023906707763672
2021-05-11,26.38347816467285
2021-05-12,26.608205795288086
2021-05-14,26.248638153076172
2021-05-17,26.338529586791992
2021-05-18,26.338529586791992
2021-05-19,26.608205795288086
2021-05-20,26.787992477416992
2021-05-21,26.922832489013672
2021-05-24,27.05767250061035
2021-05-25,26.967777252197266
2021-05-26,26.922832489013672
2021-05-27,26.608205795288086
2021-05-28,25.978960037231445
2021-05-31,26.5183162689209
2021-06-01,26.338529586791992
2021-06-02,26.698101043701172
2021-06-03,26.787992477416992
2021-06-04,27.552080154418945
2021-06-07,28.361114501953125
2021-06-08,28.271221160888672
2021-06-09,27.95659637451172
2021-06-10,28.271221160888672
2021-06-11,28.585844039916992
2021-06-14,30.024131774902344
2021-06-15,29.394878387451172
2021-06-16,29.125198364257812
2021-06-17,28.63079261779785
2021-06-18,28.136381149291992
2021-06-21,28.945415496826172
2021-06-22,28.900470733642578
2021-06-23,28.81057357788086
2021-06-24,29.035303115844727
2021-06-25,29.394878387451172
2021-06-28,29.260038375854492
2021-06-29,29.529712677001953
2021-06-30,30.293806076049805
2021-07-01,29.304983139038086
2021-07-02,28.945415496826172
2021-07-05,28.990358352661133
2021-07-06,28.675737380981445
2021-07-07,28.81057357788086
2021-07-08,29.035303115844727
2021-07-09,28.900470733642578
2021-07-12,28.945415496826172
2021-07-13,28.81057357788086
2021-07-14,28.63079261779785
2021-07-15,28.540895462036133
2021-07-16,28.361114501953125
2021-07-19,27.95659637451172
2021-07-20,27.32734489440918
2021-07-22,27.59702491760254
2021-07-23,27.192508697509766
2021-07-26,27.102617263793945
2021-07-27,27.05767250061035
2021-07-28,26.83293914794922
2021-07-29,26.787992477416992
2021-07-30,26.608205795288086
2021-08-02,26.922832489013672
2021-08-03,26.922832489013672
2021-08-04,26.65315055847168
2021-08-05,26.2935848236084
2021-08-06,26.65315055847168
2021-08-09,27.05767250061035
2021-08-10,26.2935848236084
2021-08-11,26.113800048828125
2021-08-12,26.608205795288086
2021-08-13,26.65315055847168
2021-08-16,26.248638153076172
2021-08-17,25.934011459350586
2021-08-18,25.799175262451172
2021-08-20,25.25981903076172
2021-08-23,24.85529899597168
2021-08-24,24.9451904296875
2021-08-25,24.90024757385254
2021-08-26,25.03508758544922
2021-08-27,25.214872360229492
2021-08-30,25.304763793945312
2021-08-31,25.34971046447754
2021-09-01,25.3946590423584
2021-09-02,25.304763793945312
2021-09-03,26.967777252197266
2021-09-06,26.38347816467285
2021-09-07,28.31616973876953
2021-09-08,27.866703033447266
2021-09-09,27.41724395751953
2021-09-13,27.14756202697754
2021-09-14,27.23745346069336
2021-09-15,27.012723922729492
2021-09-16,27.192508697509766
2021-09-17,27.05767250061035
2021-09-20,27.59702491760254
2021-09-21,27.14756202697754
2021-09-22,27.32734489440918
2021-09-23,27.192508697509766
2021-09-24,27.012723922729492
2021-09-27,26.83293914794922
2021-09-28,27.14756202697754
2021-09-29,27.32734489440918
2021-09-30,27.14756202697754
2021-10-01,26.967777252197266
2021-10-04,27.14756202697754
2021-10-05,27.776811599731445
2021-10-06,27.821760177612305
2021-10-07,27.776811599731445
2021-10-08,27.821760177612305
2021-10-11,27.23745346069336
2021-10-12,27.102617263793945
2021-10-13,27.14756202697754
2021-10-14,27.552080154418945
2021-10-18,30.608427047729492
2021-10-19,29.304983139038086
2021-10-20,29.2150936126709
2021-10-21,32.27144241333008
2021-10-22,38.69875717163086
2021-10-25,34.833377838134766
2021-10-26,33.889503479003906
2021-10-27,33.350154876708984
2021-10-28,32.94563293457031
2021-10-29,31.73208236694336
2021-11-01,32.54111862182617
2021-11-02,32.406280517578125
2021-11-03,31.866928100585938
2021-11-04,32.67595672607422
2021-11-08,35.37273025512695
2021-11-09,35.327789306640625
2021-11-10,34.51875686645508
2021-11-11,34.56370544433594
2021-11-12,33.84457015991211
2021-11-15,33.484989166259766
2021-11-16,33.080474853515625
2021-11-17,33.12541961669922
2021-11-18,32.406280517578125
2021-11-22,31.327564239501953
2021-11-23,32.81079864501953
2021-11-24,32.361331939697266
2021-11-25,32.81079864501953
2021-11-26,31.50735092163086
2021-11-29,29.889286041259766
2021-11-30,30.47231674194336
2021-12-01,31.01889991760254
2021-12-02,31.337749481201172
2021-12-03,31.611042022705078
2021-12-06,30.88225746154785
2021-12-07,31.292192459106445
2021-12-08,31.702138900756836
2021-12-09,33.06861114501953
2021-12-10,33.34189987182617
2021-12-13,33.06861114501953
2021-12-14,32.47647476196289
2021-12-15,32.157630920410156
2021-12-16,31.56549072265625
2021-12-17,31.24665069580078
2021-12-20,30.38121795654297
2021-12-21,30.56341552734375
2021-12-22,31.01889991760254
2021-12-23,31.110002517700195
2021-12-24,30.836708068847656
2021-12-27,30.654516220092773
2021-12-28,31.155548095703125
2021-12-29,31.201101303100586
2021-12-30,30.745609283447266
2021-12-31,31.656585693359375
2022-01-03,32.157630920410156
2022-01-04,32.11207962036133
2022-01-05,31.7476863861084
2022-01-06,32.11207962036133
2022-01-07,32.47647476196289
2022-01-10,32.795310974121094
2022-01-11,32.795310974121094
2022-01-12,32.52202224731445
2022-01-13,32.47647476196289
2022-01-14,33.11415481567383
2022-01-17,34.98167037963867
2022-01-18,34.116241455078125
2022-01-19,34.20733642578125
2022-01-20,34.025142669677734
2022-01-21,33.84294891357422
2022-01-24,32.294281005859375
2022-01-25,32.43092346191406
2022-01-27,32.47647476196289
2022-01-28,32.52202224731445
2022-01-31,32.795310974121094
2022-02-01,32.52202224731445
2022-02-02,32.47647476196289
2022-02-03,32.33982849121094
2022-02-04,31.929882049560547
2022-02-07,31.7476863861084
2022-02-08,31.383296966552734
2022-02-09,31.155548095703125
2022-02-10,32.33982849121094
2022-02-11,31.56549072265625
2022-02-14,30.517864227294922
2022-02-15,30.745609283447266
2022-02-16,30.88225746154785
2022-02-17,30.19902229309082
2022-02-18,30.107919692993164
2022-02-21,29.470232009887695
2022-02-22,28.422607421875
2022-02-23,28.87809944152832
2022-02-24,26.600645065307617
2022-02-25,28.24040985107422
2022-02-28,28.194866180419922
2022-03-02,28.285959243774414
2022-03-03,28.331510543823242
2022-03-04,27.96711540222168
2022-03-07,27.28388214111328
2022-03-08,27.96711540222168
2022-03-09,29.151391983032227
2022-03-10,29.697975158691406
2022-03-11,29.83462905883789
2022-03-14,29.697975158691406
2022-03-15,29.88017463684082
2022-03-16,30.19902229309082
2022-03-17,31.474397659301758
2022-03-21,32.613121032714844
2022-03-22,32.613121032714844
2022-03-23,32.93196105957031
2022-03-24,33.24633026123047
2022-03-25,32.484230041503906
2022-03-28,31.57925033569336
2022-03-29,31.674510955810547
2022-03-30,31.055301666259766
2022-03-31,31.15056800842285
2022-04-01,31.817405700683594
2022-04-04,32.19845199584961
2022-04-05,32.91291809082031
2022-04-06,32.62712478637695
2022-04-07,32.484230041503906
2022-04-08,32.960540771484375
2022-04-11,33.055809020996094
2022-04-12,33.055809020996094
2022-04-13,33.19869613647461
2022-04-18,32.72238540649414
2022-04-19,33.008174896240234
2022-04-20,33.72264099121094
2022-04-21,34.2465705871582
2022-04-22,34.10367965698242
2022-04-25,33.151065826416016
2022-04-26,33.10343933105469
2022-04-27,32.484230041503906
2022-04-28,32.341339111328125
2022-04-29,32.05556106567383
2022-05-02,31.960296630859375
2022-05-04,31.436355590820312
2022-05-05,31.293458938598633
2022-05-06,30.864784240722656
2022-05-09,30.62663459777832
2022-05-10,30.578996658325195
2022-05-11,29.67401695251465
2022-05-12,29.007184982299805
2022-05-13,29.53112030029297
2022-05-16,29.769277572631836
2022-05-17,30.62663459777832
2022-05-18,30.62663459777832
2022-05-19,29.912168502807617
2022-05-20,30.340843200683594
2022-05-23,30.102689743041992
2022-05-24,29.912168502807617
2022-05-25,29.43585968017578
2022-05-26,29.626384735107422
2022-05-27,30.055057525634766
2022-05-30,30.81715202331543
2022-05-31,30.864784240722656
2022-06-01,31.817405700683594
2022-06-02,31.674510955810547
2022-06-03,31.055301666259766
2022-06-06,30.769519805908203
2022-06-07,30.721891403198242
2022-06-08,30.38847541809082
2022-06-09,30.245580673217773
2022-06-10,30.48373794555664
2022-06-13,29.102441787719727
2022-06-14,29.388227462768555
2022-06-15,29.19770622253418
2022-06-16,28.673765182495117
2022-06-17,28.76902961730957
2022-06-20,27.864044189453125
2022-06-21,28.62613296508789
2022-06-22,28.673765182495117
2022-06-23,28.673765182495117
2022-06-24,28.76902961730957
2022-06-27,29.007184982299805
2022-06-28,28.959552764892578
2022-06-29,28.673765182495117
2022-06-30,28.57850456237793
2022-07-01,28.57850456237793
2022-07-04,28.816659927368164
2022-07-05,28.816659927368164
2022-07-06,28.959552764892578
2022-07-07,29.150074005126953
2022-07-08,29.43585968017578
2022-07-11,29.53112030029297
2022-07-12,30.055057525634766
2022-07-13,29.48349380493164
2022-07-14,29.245336532592773
2022-07-15,29.0548152923584
2022-07-18,29.48349380493164
2022-07-19,29.43585968017578
2022-07-20,29.19770622253418
2022-07-21,29.43585968017578
2022-07-22,29.48349380493164
2022-07-25,29.388227462768555
2022-07-26,29.34059715270996
2022-07-27,29.53112030029297
2022-07-28,29.48349380493164
2022-07-29,29.48349380493164
2022-08-01,29.626384735107422
2022-08-02,29.53112030029297
2022-08-03,29.53112030029297
2022-08-04,29.48349380493164
2022-08-05,29.48349380493164
2022-08-08,29.626384735107422
2022-08-10,29.721647262573242
2022-08-11,29.53112030029297
2022-08-12,29.48349380493164
2022-08-16,29.53112030029297
2022-08-17,29.721647262573242
2022-08-18,29.721647262573242
2022-08-19,29.67401695251465
2022-08-22,29.43585968017578
2022-08-23,29.245336532592773
2022-08-24,29.292966842651367
2022-08-25,30.055057525634766
2022-08-26,30.769519805908203
2022-08-29,31.293458938598633
2022-08-30,31.341093063354492
2022-09-01,31.38872528076172
2022-09-02,31.245830535888672
2022-09-05,31.38872528076172
2022-09-06,31.341093063354492
2022-09-07,31.57925033569336
2022-09-08,32.0079231262207
2022-09-09,32.24607849121094
2022-09-12,32.38896942138672
2022-09-13,32.86528015136719
2022-09-14,32.531864166259766
2022-09-15,32.341339111328125
2022-09-16,32.19845199584961
2022-09-19,32.579490661621094
2022-09-20,32.91291809082031
2022-09-21,33.19869613647461
2022-09-22,34.5899658203125
2022-09-23,33.77439498901367
2022-09-26,32.287174224853516
2022-09-27,32.239200592041016
2022-09-28,31.855403900146484
2022-09-29,31.615522384643555
2022-09-30,32.335140228271484
2022-10-03,34.446048736572266
2022-10-04,34.398067474365234
2022-10-06,34.82984924316406
2022-10-07,34.541996002197266
2022-10-10,36.94074249267578
2022-10-11,35.357566833496094
2022-10-12,35.50149154663086
2022-10-13,35.309593200683594
2022-10-14,35.309593200683594
2022-10-17,36.26909255981445
2022-10-18,36.31707000732422
2022-10-19,35.549468994140625
2022-10-20,34.30211639404297
2022-10-21,34.637943267822266
2022-10-24,35.64542007446289
2022-10-25,37.85226821899414
2022-10-27,39.579368591308594
2022-10-28,39.0036735534668
2022-10-31,38.37999725341797
2022-11-01,38.571895599365234
2022-11-02,38.3320198059082
2022-11-03,40.92266845703125
2022-11-04,44.184967041015625
2022-11-07,48.74259567260742
2022-11-09,49.89399337768555
2022-11-10,47.11144256591797
2022-11-11,49.078426361083984
2022-11-14,52.34071731567383
2022-11-15,58.19367218017578
2022-11-16,61.168121337890625
2022-11-17,58.57746887207031
2022-11-18,60.64038848876953
2022-11-21,59.297096252441406
2022-11-22,55.65099334716797
2022-11-23,61.216094970703125
2022-11-24,64.430419921875
2022-11-25,70.33134460449219
2022-11-28,76.85594177246094
2022-11-29,74.79300689697266
2022-11-30,71.09893798828125
2022-12-01,72.0104751586914
2022-12-02,72.10641479492188
2022-12-05,68.50829315185547
2022-12-06,69.08399200439453
2022-12-07,67.59676361083984
2022-12-08,67.78866577148438
2022-12-09,64.622314453125
2022-12-12,67.83663177490234
2022-12-13,69.61172485351562
2022-12-14,71.00298309326172
2022-12-15,69.8515853881836
2022-12-16,67.30892181396484
2022-12-19,67.21296691894531
2022-12-20,70.57121276855469
2022-12-21,67.06904602050781
2022-12-22,63.75875473022461
2022-12-23,60.5924186706543
2022-12-26,61.12014389038086
2022-12-27,60.97621536254883
2022-12-28,63.99863815307617
2022-12-29,65.77372741699219
2022-12-30,65.48587036132812
2023-01-02,65.77372741699219
2023-01-03,69.0360107421875
2023-01-04,70.42729949951172
2023-01-05,69.13197326660156
2023-01-06,69.51576232910156
2023-01-09,69.22791290283203
2023-01-10,67.50081634521484
2023-01-11,69.27588653564453
2023-01-12,72.7301025390625
2023-01-13,76.3282241821289
