Date,SCHNEIDER
2013-03-01,80.5999984741211
2013-03-04,78.0
2013-03-05,75.8499984741211
2013-03-06,76.30000305175781
2013-03-07,74.69999694824219
2013-03-08,74.6500015258789
2013-03-11,75.80000305175781
2013-03-12,77.0
2013-03-13,77.0
2013-03-14,75.5999984741211
2013-03-15,75.4000015258789
2013-03-18,73.3499984741211
2013-03-19,75.0
2013-03-20,74.6500015258789
2013-03-21,75.0
2013-03-22,74.1500015258789
2013-03-25,73.25
2013-03-26,72.80000305175781
2013-03-28,72.80000305175781
2013-04-01,73.19999694824219
2013-04-02,75.75
2013-04-03,75.80000305175781
2013-04-04,74.1500015258789
2013-04-05,75.5
2013-04-08,74.80000305175781
2013-04-09,74.3499984741211
2013-04-10,74.0
2013-04-11,74.0
2013-04-12,74.0999984741211
2013-04-15,73.30000305175781
2013-04-16,74.19999694824219
2013-04-17,73.80000305175781
2013-04-18,74.8499984741211
2013-04-22,75.75
2013-04-23,75.8499984741211
2013-04-25,74.3499984741211
2013-04-26,74.75
2013-04-29,75.94999694824219
2013-04-30,76.44999694824219
2013-05-02,74.75
2013-05-03,74.19999694824219
2013-05-06,74.8499984741211
2013-05-07,74.30000305175781
2013-05-08,74.8499984741211
2013-05-09,76.75
2013-05-10,77.0
2013-05-13,76.9000015258789
2013-05-14,78.75
2013-05-15,76.80000305175781
2013-05-16,78.19999694824219
2013-05-17,84.0999984741211
2013-05-20,81.1500015258789
2013-05-21,80.25
2013-05-22,80.69999694824219
2013-05-23,77.0
2013-05-24,76.69999694824219
2013-05-27,75.19999694824219
2013-05-28,74.94999694824219
2013-05-29,73.80000305175781
2013-05-30,73.25
2013-05-31,73.4000015258789
2013-06-03,73.4000015258789
2013-06-04,72.25
2013-06-05,72.5999984741211
2013-06-06,72.80000305175781
2013-06-07,71.69999694824219
2013-06-10,70.5
2013-06-11,70.0
2013-06-12,69.55000305175781
2013-06-13,69.55000305175781
2013-06-14,69.5999984741211
2013-06-17,69.75
2013-06-18,69.0999984741211
2013-06-19,68.9000015258789
2013-06-20,68.05000305175781
2013-06-21,68.5999984741211
2013-06-24,65.8499984741211
2013-06-25,65.25
2013-06-26,65.05000305175781
2013-06-27,65.69999694824219
2013-06-28,65.6500015258789
2013-07-01,70.4000015258789
2013-07-02,69.75
2013-07-03,68.69999694824219
2013-07-04,68.9000015258789
2013-07-05,68.0999984741211
2013-07-08,66.9000015258789
2013-07-09,67.94999694824219
2013-07-10,67.0999984741211
2013-07-11,71.30000305175781
2013-07-12,71.25
2013-07-15,70.94999694824219
2013-07-16,70.25
2013-07-17,69.25
2013-07-18,73.0
2013-07-19,72.6500015258789
2013-07-22,70.3499984741211
2013-07-23,70.25
2013-07-24,68.5999984741211
2013-07-25,67.5999984741211
2013-07-26,66.3499984741211
2013-07-29,65.80000305175781
2013-07-30,65.30000305175781
2013-07-31,63.349998474121094
2013-08-01,63.29999923706055
2013-08-02,61.95000076293945
2013-08-05,60.20000076293945
2013-08-06,57.150001525878906
2013-08-07,56.849998474121094
2013-08-08,60.20000076293945
2013-08-12,62.20000076293945
2013-08-13,60.900001525878906
2013-08-14,61.650001525878906
2013-08-16,58.0
2013-08-19,58.0
2013-08-20,57.0
2013-08-21,56.04999923706055
2013-08-22,55.849998474121094
2013-08-23,58.0
2013-08-26,57.95000076293945
2013-08-27,56.099998474121094
2013-08-28,55.0
2013-08-29,57.150001525878906
2013-08-30,58.45000076293945
2013-09-02,58.650001525878906
2013-09-03,58.900001525878906
2013-09-04,58.75
2013-09-05,66.3499984741211
2013-09-06,69.8499984741211
2013-09-10,67.5999984741211
2013-09-11,66.9000015258789
2013-09-12,66.1500015258789
2013-09-13,66.80000305175781
2013-09-16,64.05000305175781
2013-09-17,63.45000076293945
2013-09-18,63.099998474121094
2013-09-19,63.0
2013-09-20,61.900001525878906
2013-09-23,61.650001525878906
2013-09-24,61.20000076293945
2013-09-25,58.54999923706055
2013-09-26,58.599998474121094
2013-09-27,59.25
2013-09-30,58.25
2013-10-01,58.650001525878906
2013-10-03,58.650001525878906
2013-10-04,59.0
2013-10-07,58.75
2013-10-08,58.75
2013-10-09,59.29999923706055
2013-10-10,62.150001525878906
2013-10-11,61.25
2013-10-14,59.900001525878906
2013-10-15,58.650001525878906
2013-10-17,59.20000076293945
2013-10-18,59.75
2013-10-21,62.0
2013-10-22,64.25
2013-10-23,63.5
2013-10-24,64.55000305175781
2013-10-25,63.79999923706055
2013-10-28,65.4000015258789
2013-10-29,64.5
2013-10-30,63.900001525878906
2013-10-31,64.3499984741211
2013-11-01,63.70000076293945
2013-11-05,63.349998474121094
2013-11-06,67.55000305175781
2013-11-07,64.4000015258789
2013-11-08,63.599998474121094
2013-11-11,63.0
2013-11-12,61.900001525878906
2013-11-13,61.5
2013-11-14,61.900001525878906
2013-11-18,61.849998474121094
2013-11-19,62.0
2013-11-20,62.45000076293945
2013-11-21,63.849998474121094
2013-11-22,65.94999694824219
2013-11-25,68.3499984741211
2013-11-26,66.69999694824219
2013-11-27,65.1500015258789
2013-11-28,66.05000305175781
2013-11-29,67.0
2013-12-02,66.55000305175781
2013-12-03,69.19999694824219
2013-12-04,68.69999694824219
2013-12-05,67.5999984741211
2013-12-06,67.5
2013-12-09,66.55000305175781
2013-12-10,66.55000305175781
2013-12-11,66.75
2013-12-12,68.5999984741211
2013-12-13,68.8499984741211
2013-12-16,66.55000305175781
2013-12-17,66.9000015258789
2013-12-18,66.80000305175781
2013-12-19,66.25
2013-12-20,69.0
2013-12-23,69.69999694824219
2013-12-24,71.19999694824219
2013-12-26,70.5999984741211
2013-12-27,71.05000305175781
2013-12-30,72.94999694824219
2013-12-31,72.19999694824219
2014-01-01,72.80000305175781
2014-01-02,73.8499984741211
2014-01-03,73.3499984741211
2014-01-06,71.19999694824219
2014-01-07,70.80000305175781
2014-01-08,70.5999984741211
2014-01-09,69.05000305175781
2014-01-10,66.94999694824219
2014-01-13,74.30000305175781
2014-01-14,76.4000015258789
2014-01-15,73.0
2014-01-16,71.55000305175781
2014-01-17,69.05000305175781
2014-01-20,71.30000305175781
2014-01-21,73.5999984741211
2014-01-22,72.75
2014-01-23,71.69999694824219
2014-01-24,69.75
2014-01-27,66.55000305175781
2014-01-28,66.55000305175781
2014-01-29,65.05000305175781
2014-01-30,63.849998474121094
2014-01-31,64.6500015258789
2014-02-03,66.1500015258789
2014-02-04,67.19999694824219
2014-02-05,67.0999984741211
2014-02-06,67.44999694824219
2014-02-07,69.0
2014-02-10,68.69999694824219
2014-02-11,67.4000015258789
2014-02-12,66.25
2014-02-13,67.05000305175781
2014-02-14,66.55000305175781
2014-02-17,65.8499984741211
2014-02-18,67.05000305175781
2014-02-19,69.0
2014-02-20,67.3499984741211
2014-02-21,67.8499984741211
2014-02-24,67.30000305175781
2014-02-25,67.25
2014-02-26,68.05000305175781
2014-02-28,67.5999984741211
2014-03-03,68.5
2014-03-04,69.55000305175781
2014-03-05,72.30000305175781
2014-03-06,76.0
2014-03-07,76.1500015258789
2014-03-10,78.05000305175781
2014-03-11,81.30000305175781
2014-03-12,80.0
2014-03-13,81.75
2014-03-14,81.6500015258789
2014-03-18,81.0
2014-03-19,80.1500015258789
2014-03-20,79.25
2014-03-21,80.44999694824219
2014-03-24,81.0999984741211
2014-03-25,86.0999984741211
2014-03-26,84.75
2014-03-27,83.69999694824219
2014-03-28,83.6500015258789
2014-03-31,86.30000305175781
2014-04-01,85.80000305175781
2014-04-02,88.69999694824219
2014-04-03,87.19999694824219
2014-04-04,88.05000305175781
2014-04-07,86.55000305175781
2014-04-09,92.5999984741211
2014-04-10,92.80000305175781
2014-04-11,90.5999984741211
2014-04-15,89.9000015258789
2014-04-16,90.0999984741211
2014-04-17,91.8499984741211
2014-04-21,90.8499984741211
2014-04-22,89.4000015258789
2014-04-23,91.05000305175781
2014-04-24,91.05000305175781
2014-04-25,96.0
2014-04-28,92.94999694824219
2014-04-29,92.9000015258789
2014-04-30,92.19999694824219
2014-05-02,92.0
2014-05-05,91.8499984741211
2014-05-06,92.5
2014-05-07,93.0999984741211
2014-05-08,93.0
2014-05-09,94.0
2014-05-12,94.30000305175781
2014-05-13,94.9000015258789
2014-05-14,96.55000305175781
2014-05-15,93.94999694824219
2014-05-16,104.0999984741211
2014-05-19,113.80000305175781
2014-05-20,115.30000305175781
2014-05-21,118.9000015258789
2014-05-22,115.4000015258789
2014-05-23,119.44999694824219
2014-05-26,115.5
2014-05-27,112.19999694824219
2014-05-28,118.55000305175781
2014-05-29,120.30000305175781
2014-05-30,119.44999694824219
2014-06-02,118.55000305175781
2014-06-03,122.44999694824219
2014-06-04,122.55000305175781
2014-06-05,124.5
2014-06-06,125.30000305175781
2014-06-09,126.30000305175781
2014-06-10,124.3499984741211
2014-06-11,127.80000305175781
2014-06-12,130.0500030517578
2014-06-13,125.6500015258789
2014-06-16,123.4000015258789
2014-06-17,125.55000305175781
2014-06-18,124.75
2014-06-19,122.9000015258789
2014-06-20,121.75
2014-06-23,120.3499984741211
2014-06-24,126.3499984741211
2014-06-25,126.3499984741211
2014-06-26,123.30000305175781
2014-06-27,125.75
2014-06-30,132.0
2014-07-01,138.60000610351562
2014-07-02,144.4499969482422
2014-07-03,138.75
2014-07-04,138.39999389648438
2014-07-07,134.64999389648438
2014-07-08,132.25
2014-07-09,130.5
2014-07-10,131.89999389648438
2014-07-11,130.0
2014-07-14,130.10000610351562
2014-07-15,135.4499969482422
2014-07-16,135.35000610351562
2014-07-17,137.85000610351562
2014-07-18,144.25
2014-07-21,147.10000610351562
2014-07-22,140.5500030517578
2014-07-23,140.14999389648438
2014-07-24,139.14999389648438
2014-07-25,140.0500030517578
2014-07-28,139.4499969482422
2014-07-30,139.25
2014-07-31,140.0
2014-08-01,136.25
2014-08-04,135.14999389648438
2014-08-05,135.3000030517578
2014-08-06,135.5
2014-08-07,129.75
2014-08-08,128.6999969482422
2014-08-11,131.9499969482422
2014-08-12,129.35000610351562
2014-08-13,123.75
2014-08-14,121.25
2014-08-18,126.8499984741211
2014-08-19,130.1999969482422
2014-08-20,130.5
2014-08-21,127.4000015258789
2014-08-22,125.3499984741211
2014-08-25,123.75
2014-08-26,125.9000015258789
2014-08-27,128.25
2014-08-28,134.39999389648438
2014-09-01,130.3000030517578
2014-09-02,135.0500030517578
2014-09-03,136.0
2014-09-04,132.89999389648438
2014-09-05,137.9499969482422
2014-09-08,143.1999969482422
2014-09-09,171.64999389648438
2014-09-10,162.14999389648438
2014-09-11,162.4499969482422
2014-09-12,157.9499969482422
2014-09-15,156.89999389648438
2014-09-16,155.89999389648438
2014-09-17,154.75
2014-09-18,154.0
2014-09-19,168.60000610351562
2014-09-22,165.6999969482422
2014-09-23,162.6999969482422
2014-09-24,162.0
2014-09-25,160.85000610351562
2014-09-26,161.9499969482422
2014-09-29,163.75
2014-09-30,160.10000610351562
2014-10-01,156.39999389648438
2014-10-07,153.75
2014-10-08,150.64999389648438
2014-10-09,148.6999969482422
2014-10-10,145.64999389648438
2014-10-13,155.85000610351562
2014-10-14,155.89999389648438
2014-10-15,155.89999389648438
2014-10-16,147.1999969482422
2014-10-17,149.75
2014-10-20,146.5
2014-10-21,147.9499969482422
2014-10-22,149.4499969482422
2014-10-27,147.5
2014-10-28,148.4499969482422
2014-10-29,151.1999969482422
2014-10-30,154.3000030517578
2014-10-31,154.0
2014-11-03,150.60000610351562
2014-11-05,153.1999969482422
2014-11-07,150.25
2014-11-10,149.4499969482422
2014-11-11,148.25
2014-11-12,146.35000610351562
2014-11-13,150.64999389648438
2014-11-14,152.14999389648438
2014-11-17,149.0500030517578
2014-11-18,153.10000610351562
2014-11-19,150.8000030517578
2014-11-20,147.39999389648438
2014-11-21,150.85000610351562
2014-11-24,149.8000030517578
2014-11-25,145.25
2014-11-26,146.25
2014-11-27,145.4499969482422
2014-11-28,143.75
2014-12-01,143.4499969482422
2014-12-02,144.25
2014-12-03,147.39999389648438
2014-12-04,154.0500030517578
2014-12-05,154.6999969482422
2014-12-08,149.39999389648438
2014-12-09,144.5
2014-12-10,165.75
2014-12-11,157.8000030517578
2014-12-12,155.8000030517578
2014-12-15,156.75
2014-12-16,146.8000030517578
2014-12-17,143.8000030517578
2014-12-18,151.3000030517578
2014-12-19,153.39999389648438
2014-12-22,149.60000610351562
2014-12-23,151.0500030517578
2014-12-24,150.0500030517578
2014-12-26,151.39999389648438
2014-12-29,150.5500030517578
2014-12-30,155.4499969482422
2014-12-31,155.0
2015-01-01,154.1999969482422
2015-01-02,151.8000030517578
2015-01-05,153.10000610351562
2015-01-06,148.14999389648438
2015-01-07,150.39999389648438
2015-01-08,155.0
2015-01-09,153.89999389648438
2015-01-12,155.10000610351562
2015-01-13,154.14999389648438
2015-01-14,151.1999969482422
2015-01-15,151.75
2015-01-16,150.9499969482422
2015-01-19,151.8000030517578
2015-01-20,151.25
2015-01-21,149.8000030517578
2015-01-22,150.1999969482422
2015-01-23,149.10000610351562
2015-01-27,158.4499969482422
2015-01-28,164.9499969482422
2015-01-29,159.6999969482422
2015-01-30,157.8000030517578
2015-02-02,157.1999969482422
2015-02-03,156.5500030517578
2015-02-04,159.8000030517578
2015-02-05,154.75
2015-02-06,154.10000610351562
2015-02-09,153.60000610351562
2015-02-10,150.0500030517578
2015-02-11,156.0
2015-02-12,159.89999389648438
2015-02-13,164.4499969482422
2015-02-16,163.5500030517578
2015-02-18,167.35000610351562
2015-02-19,179.3000030517578
2015-02-20,179.0500030517578
2015-02-23,179.1999969482422
2015-02-24,182.0500030517578
2015-02-25,177.10000610351562
2015-02-26,179.85000610351562
2015-02-27,191.9499969482422
2015-03-02,185.89999389648438
2015-03-03,190.3000030517578
2015-03-04,186.85000610351562
2015-03-05,192.35000610351562
2015-03-09,186.39999389648438
2015-03-10,183.1999969482422
2015-03-11,183.39999389648438
2015-03-12,185.60000610351562
2015-03-13,199.14999389648438
2015-03-16,189.64999389648438
2015-03-17,194.14999389648438
2015-03-18,193.60000610351562
2015-03-19,193.10000610351562
2015-03-20,192.14999389648438
2015-03-23,195.9499969482422
2015-03-24,192.0500030517578
2015-03-25,188.0
2015-03-26,187.9499969482422
2015-03-27,193.60000610351562
2015-03-30,210.1999969482422
2015-03-31,217.3000030517578
2015-04-01,225.25
2015-04-06,227.4499969482422
2015-04-07,226.0500030517578
2015-04-08,228.39999389648438
2015-04-09,225.64999389648438
2015-04-10,221.75
2015-04-13,222.14999389648438
2015-04-15,214.89999389648438
2015-04-16,208.35000610351562
2015-04-17,207.0
2015-04-20,200.5500030517578
2015-04-21,201.64999389648438
2015-04-22,202.4499969482422
2015-04-23,202.60000610351562
2015-04-24,191.6999969482422
2015-04-27,183.35000610351562
2015-04-28,186.64999389648438
2015-04-29,191.89999389648438
2015-04-30,188.8000030517578
2015-05-04,196.8000030517578
2015-05-05,195.4499969482422
2015-05-06,187.1999969482422
2015-05-07,179.89999389648438
2015-05-08,183.3000030517578
2015-05-11,186.35000610351562
2015-05-12,184.6999969482422
2015-05-13,190.14999389648438
2015-05-14,191.8000030517578
2015-05-15,192.75
2015-05-18,201.1999969482422
2015-05-19,199.5500030517578
2015-05-20,197.75
2015-05-21,202.75
2015-05-22,203.60000610351562
2015-05-25,198.6999969482422
2015-05-26,201.6999969482422
2015-05-27,202.14999389648438
2015-05-28,203.89999389648438
2015-05-29,218.89999389648438
2015-06-01,212.10000610351562
2015-06-02,207.1999969482422
2015-06-03,203.39999389648438
2015-06-04,205.5
2015-06-05,204.8000030517578
2015-06-08,202.85000610351562
2015-06-09,208.4499969482422
2015-06-10,214.35000610351562
2015-06-11,207.39999389648438
2015-06-12,206.8000030517578
2015-06-15,208.64999389648438
2015-06-16,206.60000610351562
2015-06-17,207.4499969482422
2015-06-18,222.60000610351562
2015-06-19,219.35000610351562
2015-06-22,216.8000030517578
2015-06-23,220.10000610351562
2015-06-24,226.3000030517578
2015-06-25,221.10000610351562
2015-06-26,219.0
2015-06-29,212.14999389648438
2015-06-30,210.64999389648438
2015-07-01,214.14999389648438
2015-07-02,215.60000610351562
2015-07-03,217.25
2015-07-06,218.60000610351562
2015-07-07,222.3000030517578
2015-07-08,217.3000030517578
2015-07-09,215.60000610351562
2015-07-10,214.39999389648438
2015-07-13,213.75
2015-07-14,215.0
2015-07-15,212.9499969482422
2015-07-16,215.10000610351562
2015-07-17,213.5
2015-07-20,216.60000610351562
2015-07-21,210.75
2015-07-22,212.6999969482422
2015-07-23,210.14999389648438
2015-07-24,206.0
2015-07-27,197.8000030517578
2015-07-28,195.75
2015-07-29,198.9499969482422
2015-07-30,201.5500030517578
2015-07-31,199.35000610351562
2015-08-03,198.14999389648438
2015-08-04,197.85000610351562
2015-08-05,223.60000610351562
2015-08-06,220.8000030517578
2015-08-07,212.25
2015-08-10,219.25
2015-08-11,211.3000030517578
2015-08-12,201.3000030517578
2015-08-13,195.8000030517578
2015-08-14,203.64999389648438
2015-08-17,197.75
2015-08-18,199.64999389648438
2015-08-19,203.60000610351562
2015-08-20,202.4499969482422
2015-08-21,199.10000610351562
2015-08-24,184.85000610351562
2015-08-25,178.6999969482422
2015-08-26,175.89999389648438
2015-08-27,187.60000610351562
2015-08-28,184.85000610351562
2015-08-31,184.14999389648438
2015-09-01,177.39999389648438
2015-09-02,171.85000610351562
2015-09-03,172.5500030517578
2015-09-04,167.5
2015-09-07,161.64999389648438
2015-09-08,164.39999389648438
2015-09-09,168.35000610351562
2015-09-10,166.6999969482422
2015-09-11,166.4499969482422
2015-09-14,168.6999969482422
2015-09-15,166.39999389648438
2015-09-16,166.0500030517578
2015-09-18,165.85000610351562
2015-09-21,168.0500030517578
2015-09-22,165.6999969482422
2015-09-23,166.1999969482422
2015-09-24,165.10000610351562
2015-09-28,162.8000030517578
2015-09-29,163.25
2015-09-30,166.75
2015-10-01,167.1999969482422
2015-10-05,168.10000610351562
2015-10-06,168.14999389648438
2015-10-07,168.85000610351562
2015-10-08,166.4499969482422
2015-10-09,169.6999969482422
2015-10-12,168.35000610351562
2015-10-13,166.64999389648438
2015-10-14,165.5500030517578
2015-10-15,166.5
2015-10-16,166.9499969482422
2015-10-19,168.64999389648438
2015-10-20,176.64999389648438
2015-10-21,174.1999969482422
2015-10-23,170.5
2015-10-26,166.25
2015-10-27,167.0500030517578
2015-10-28,167.5
2015-10-29,166.6999969482422
2015-10-30,167.3000030517578
2015-11-02,166.9499969482422
2015-11-03,167.5
2015-11-04,169.5
2015-11-05,168.39999389648438
2015-11-06,167.0500030517578
2015-11-09,163.5500030517578
2015-11-10,164.35000610351562
2015-11-13,171.0500030517578
2015-11-16,174.1999969482422
2015-11-17,172.35000610351562
2015-11-18,170.5500030517578
2015-11-19,170.5500030517578
2015-11-20,171.14999389648438
2015-11-23,170.25
2015-11-24,168.35000610351562
2015-11-26,168.6999969482422
2015-11-27,168.35000610351562
2015-11-30,171.0
2015-12-01,174.39999389648438
2015-12-02,171.5
2015-12-03,170.5500030517578
2015-12-04,168.9499969482422
2015-12-07,166.25
2015-12-08,162.1999969482422
2015-12-09,155.5
2015-12-10,158.5500030517578
2015-12-11,153.4499969482422
2015-12-14,161.5500030517578
2015-12-15,165.5
2015-12-16,164.4499969482422
2015-12-17,166.60000610351562
2015-12-18,163.89999389648438
2015-12-21,163.0
2015-12-22,162.9499969482422
2015-12-23,165.0
2015-12-24,163.35000610351562
2015-12-28,163.4499969482422
2015-12-29,164.64999389648438
2015-12-30,165.5500030517578
2015-12-31,164.3000030517578
2016-01-01,171.0
2016-01-04,165.75
2016-01-05,170.25
2016-01-06,173.64999389648438
2016-01-07,167.25
2016-01-08,177.9499969482422
2016-01-11,182.8000030517578
2016-01-12,173.25
2016-01-13,169.6999969482422
2016-01-14,168.0500030517578
2016-01-15,156.9499969482422
2016-01-18,147.0
2016-01-19,149.8000030517578
2016-01-20,144.64999389648438
2016-01-21,146.3000030517578
2016-01-22,151.60000610351562
2016-01-25,150.35000610351562
2016-01-27,152.0
2016-01-28,158.25
2016-01-29,160.3000030517578
2016-02-01,158.1999969482422
2016-02-02,153.4499969482422
2016-02-03,148.64999389648438
2016-02-04,147.0
2016-02-05,155.5500030517578
2016-02-08,149.3000030517578
2016-02-09,148.75
2016-02-10,145.6999969482422
2016-02-11,138.5
2016-02-12,136.5
2016-02-15,142.14999389648438
2016-02-16,139.39999389648438
2016-02-17,137.35000610351562
2016-02-18,143.0
2016-02-19,146.5
2016-02-22,145.5
2016-02-23,139.0500030517578
2016-02-24,138.35000610351562
2016-02-25,138.35000610351562
2016-02-26,136.4499969482422
2016-02-29,132.4499969482422
2016-03-01,142.0500030517578
2016-03-02,144.0500030517578
2016-03-03,149.8000030517578
2016-03-04,148.85000610351562
2016-03-08,149.0
2016-03-09,147.3000030517578
2016-03-10,146.25
2016-03-11,144.0500030517578
2016-03-14,141.6999969482422
2016-03-15,143.0500030517578
2016-03-16,146.75
2016-03-17,145.10000610351562
2016-03-18,143.89999389648438
2016-03-21,153.89999389648438
2016-03-22,151.1999969482422
2016-03-23,148.85000610351562
