Date,HDFCBANK
1996-09-09,1.4045848846435547
1996-09-10,1.4121768474578857
1996-09-11,1.4140751361846924
1996-09-12,1.4102790355682373
1996-09-13,1.4140751361846924
1996-09-16,1.4102790355682373
1996-09-17,1.429260015487671
1996-09-18,1.4121768474578857
1996-09-19,1.3988903760910034
1996-09-20,1.387501835823059
1996-09-23,1.3818079233169556
1996-09-24,1.3761135339736938
1996-09-25,1.3780114650726318
1996-09-26,1.3723173141479492
1996-09-27,1.368520975112915
1996-09-30,1.3590304851531982
1996-10-01,1.3780114650726318
1996-10-02,1.3780114650726318
1996-10-03,1.3495402336120605
1996-10-04,1.3590304851531982
1996-10-07,1.309680461883545
1996-10-08,1.292597770690918
1996-10-09,1.3115782737731934
1996-10-10,1.330559492111206
1996-10-11,1.3286610841751099
1996-10-14,1.3077820539474487
1996-10-15,1.3400495052337646
1996-10-16,1.3286610841751099
1996-10-17,1.3343557119369507
1996-10-18,1.347641944885254
1996-10-21,1.347641944885254
1996-10-22,1.419769525527954
1996-10-23,1.489998459815979
1996-10-24,1.4045848846435547
1996-10-25,1.4273618459701538
1996-10-28,1.4444442987442017
1996-10-29,1.4539347887039185
1996-10-30,1.4539347887039185
1996-10-31,1.4311578273773193
1996-11-01,1.4482407569885254
1996-11-04,1.4558333158493042
1996-11-05,1.4482407569885254
1996-11-06,1.4482407569885254
1996-11-07,1.4425463676452637
1996-11-08,1.4482407569885254
1996-11-11,1.50328528881073
1996-11-12,1.50328528881073
1996-11-13,1.4918967485427856
1996-11-14,1.4805084466934204
1996-11-15,1.4786099195480347
1996-11-18,1.4729162454605103
1996-11-19,1.452036738395691
1996-11-20,1.4444442987442017
1996-11-21,1.4444442987442017
1996-11-22,1.4444442987442017
1996-11-25,1.4444442987442017
1996-11-26,1.4444442987442017
1996-11-27,1.4349541664123535
1996-11-28,1.4444442987442017
1996-11-29,1.4425463676452637
1996-12-02,1.4425463676452637
1996-12-03,1.4463430643081665
1996-12-04,1.4102790355682373
1996-12-05,1.419769525527954
1996-12-06,1.4159730672836304
1996-12-09,1.4140751361846924
1996-12-10,1.4178712368011475
1996-12-11,1.438750147819519
1996-12-12,1.4330559968948364
1996-12-13,1.4235656261444092
1996-12-16,1.4482407569885254
1996-12-17,1.4748139381408691
1996-12-18,1.4615271091461182
1996-12-19,1.452036738395691
1996-12-20,1.4748139381408691
1996-12-23,1.488100528717041
1996-12-24,1.5013868808746338
1996-12-25,1.5013868808746338
1996-12-26,1.5545332431793213
1996-12-27,1.5545332431793213
1996-12-30,1.5545332431793213
1996-12-31,1.488100528717041
1997-01-01,1.5924955606460571
1997-01-02,1.5659221410751343
1997-01-03,1.575412631034851
1997-01-06,1.5773109197616577
1997-01-07,1.5981897115707397
1997-01-08,1.6437437534332275
1997-01-09,1.6551319360733032
1997-01-10,1.770916223526001
1997-01-13,1.75193452835083
1997-01-14,1.7481383085250854
1997-01-15,1.871514081954956
1997-01-16,1.7557308673858643
1997-01-17,1.7538325786590576
1997-01-20,1.685500979423523
1997-01-21,1.6304571628570557
1997-01-22,1.7253615856170654
1997-01-23,1.7253615856170654
1997-01-24,1.7253615856170654
1997-01-27,1.78040611743927
1997-01-28,1.8487372398376465
1997-01-29,1.7861003875732422
1997-01-30,1.7917945384979248
1997-01-31,1.7481383085250854
1997-02-03,1.6949924230575562
1997-02-04,1.731055498123169
1997-02-05,1.746240496635437
1997-02-06,1.7538325786590576
1997-02-07,1.746240496635437
1997-02-10,1.75193452835083
1997-02-11,1.770916223526001
1997-02-12,1.795590877532959
1997-02-13,1.7785078287124634
1997-02-14,1.78040611743927
1997-02-17,1.789896845817566
1997-02-18,1.7633230686187744
1997-02-19,1.7823039293289185
1997-02-20,1.7481383085250854
1997-02-21,1.7329535484313965
1997-02-24,1.69309401512146
1997-02-25,1.6892976760864258
1997-02-26,1.7101771831512451
1997-02-27,1.7766101360321045
1997-02-28,1.839246392250061
1997-03-03,2.0138707160949707
1997-03-04,2.0157694816589355
1997-03-05,2.0878963470458984
1997-03-06,2.07271146774292
1997-03-07,2.07271146774292
1997-03-10,1.9607243537902832
1997-03-11,1.9227627515792847
1997-03-12,2.0024826526641846
1997-03-13,1.9645209312438965
1997-03-14,1.9607243537902832
1997-03-17,1.9531313180923462
1997-03-18,1.9189660549163818
1997-03-19,1.8829030990600586
1997-03-20,1.8753105401992798
1997-03-21,1.871514081954956
1997-03-24,1.871514081954956
1997-03-25,1.8449407815933228
1997-03-26,1.8942911624908447
1997-03-27,1.898087501525879
1997-03-28,1.898087501525879
1997-03-31,1.7158704996109009
1997-04-01,1.7633230686187744
1997-04-02,1.8582278490066528
1997-04-03,1.9113738536834717
1997-04-04,1.898087501525879
1997-04-07,1.9094760417938232
1997-04-08,1.9094760417938232
1997-04-09,1.9816032648086548
1997-04-10,1.9227627515792847
1997-04-11,1.9702149629592896
1997-04-14,1.9702149629592896
1997-04-15,1.9683160781860352
1997-04-16,1.9683160781860352
1997-04-17,2.0822014808654785
1997-04-18,2.0822014808654785
1997-04-21,2.179004430770874
1997-04-22,2.1941885948181152
1997-04-23,2.1676156520843506
1997-04-24,2.1638197898864746
1997-04-25,2.1524314880371094
1997-04-28,2.1657180786132812
1997-04-29,2.1676156520843506
1997-04-30,2.209373712539673
1997-05-01,2.209373712539673
1997-05-02,2.2017815113067627
1997-05-05,2.199883460998535
1997-05-06,2.2017815113067627
1997-05-07,2.2017815113067627
1997-05-08,2.3555264472961426
1997-05-09,2.363119125366211
1997-05-12,2.2454373836517334
1997-05-13,2.285297155380249
1997-05-14,2.292889356613159
1997-05-15,2.277704954147339
1997-05-16,2.272010326385498
1997-05-19,2.2549281120300293
1997-05-20,2.285297155380249
1997-05-21,2.2397427558898926
1997-05-22,2.1903932094573975
1997-05-23,2.182800531387329
1997-05-26,2.1676156520843506
1997-05-27,2.0992848873138428
1997-05-28,2.076507329940796
1997-05-29,2.1220614910125732
1997-05-30,2.148635149002075
1997-06-02,2.2511308193206787
1997-06-03,2.3213610649108887
1997-06-04,2.425755739212036
1997-06-05,2.404876708984375
1997-06-06,2.404876708984375
1997-06-09,2.422178268432617
1997-06-10,2.4394795894622803
1997-06-11,2.4548580646514893
1997-06-12,2.466392755508423
1997-06-13,2.493305206298828
1997-06-16,2.462548017501831
1997-06-17,2.5067617893218994
1997-06-18,2.481771230697632
1997-06-19,2.4702374935150146
1997-06-20,2.4452462196350098
1997-06-23,2.414489269256592
1997-06-24,2.420255422592163
1997-06-25,2.379885673522949
1997-06-26,2.389497756958008
1997-06-27,2.3760414123535156
1997-06-30,2.402954339981079
1997-07-01,2.4721593856811523
1997-07-02,2.5067617893218994
1997-07-03,2.468315362930298
1997-07-04,2.5048396587371826
1997-07-07,2.4856162071228027
1997-07-08,2.514450788497925
1997-07-09,2.6913087368011475
1997-07-10,2.7643587589263916
1997-07-11,2.720144748687744
1997-07-14,2.6490166187286377
1997-07-15,2.662473678588867
1997-07-16,2.70284366607666
1997-07-17,2.739367961883545
1997-07-18,2.739367961883545
1997-07-21,2.704765558242798
1997-07-22,2.814340591430664
1997-07-23,2.868166446685791
1997-07-24,2.848942518234253
1997-07-25,2.8450980186462402
1997-07-28,2.8470206260681152
1997-07-29,2.8162620067596436
1997-07-30,2.8374085426330566
1997-07-31,2.8470206260681152
1997-08-01,2.8739330768585205
1997-08-04,2.885467290878296
1997-08-05,2.925837755203247
1997-08-06,2.943138837814331
1997-08-07,2.893157482147217
1997-08-08,2.868166446685791
1997-08-11,2.854710102081299
1997-08-12,2.7682032585144043
1997-08-13,2.74129056930542
1997-08-14,2.7682032585144043
1997-08-15,2.7682032585144043
1997-08-18,2.739367961883545
1997-08-19,2.720144748687744
1997-08-20,2.6740076541900635
1997-08-21,2.6720852851867676
1997-08-22,2.512528896331787
1997-08-25,2.5029172897338867
1997-08-26,2.4779274463653564
1997-08-27,2.5279078483581543
1997-08-28,2.5625104904174805
1997-08-29,2.6374826431274414
1997-09-01,2.6163365840911865
1997-09-02,2.5913455486297607
1997-09-03,2.6567065715789795
1997-09-04,2.610569953918457
1997-09-05,2.697075843811035
1997-09-08,2.7374463081359863
1997-09-09,2.70284366607666
1997-09-10,2.6759300231933594
1997-09-11,2.679774045944214
1997-09-12,2.6586287021636963
1997-09-15,2.6490166187286377
1997-09-16,2.6701626777648926
1997-09-17,2.6586287021636963
1997-09-18,2.622103691101074
1997-09-19,2.652862071990967
1997-09-22,2.620181083679199
1997-09-23,2.608647346496582
1997-09-24,2.608647346496582
1997-09-25,2.5951907634735107
1997-09-26,2.6144142150878906
1997-09-29,2.791271448135376
1997-09-30,2.795116662979126
1997-10-01,2.697075843811035
1997-10-02,2.697075843811035
1997-10-03,2.697075843811035
1997-10-06,2.697075843811035
1997-10-07,2.697075843811035
1997-10-08,2.697075843811035
1997-10-09,2.773970365524292
1997-10-10,2.772047996520996
1997-10-13,2.74129056930542
1997-10-14,2.718222141265869
1997-10-15,2.7643587589263916
1997-10-16,2.9719738960266113
1997-10-17,2.962362051010132
1997-10-20,3.260328531265259
1997-10-21,3.2910866737365723
1997-10-22,3.219959020614624
1997-10-23,3.1392195224761963
1997-10-24,3.152676582336426
1997-10-27,3.114229202270508
1997-10-28,3.0065758228302
1997-10-29,3.1872787475585938
1997-10-30,3.1180737018585205
1997-10-31,3.1180737018585205
1997-11-03,3.085392951965332
1997-11-04,3.0661697387695312
1997-11-05,2.9911975860595703
1997-11-06,2.9892752170562744
1997-11-07,2.9719738960266113
1997-11-10,2.8989241123199463
1997-11-11,2.8970024585723877
1997-11-12,2.8777785301208496
1997-11-13,2.8181848526000977
1997-11-14,2.8181848526000977
1997-11-17,2.7682032585144043
1997-11-18,2.7643587589263916
1997-11-19,2.687464475631714
1997-11-20,2.700920820236206
1997-11-21,2.729757070541382
1997-11-24,2.685542106628418
1997-11-25,2.812417984008789
1997-11-26,2.7605140209198
1997-11-27,2.7835819721221924
1997-11-28,2.7278337478637695
1997-12-01,2.7163000106811523
1997-12-02,2.687464475631714
1997-12-03,2.6951534748077393
1997-12-04,2.687464475631714
1997-12-05,2.7124547958374023
1997-12-08,2.7989614009857178
1997-12-09,2.7316787242889404
1997-12-10,2.729757070541382
1997-12-11,2.7163000106811523
1997-12-12,2.698998212814331
1997-12-15,2.718222141265869
1997-12-16,2.7239890098571777
1997-12-17,2.7797369956970215
1997-12-18,2.9143030643463135
1997-12-19,2.9123804569244385
1997-12-22,2.9911975860595703
1997-12-23,3.0565574169158936
1997-12-24,3.0046536922454834
1997-12-25,3.0046536922454834
1997-12-26,3.0411789417266846
1997-12-29,3.077704429626465
1997-12-30,3.012343406677246
1997-12-31,3.0950047969818115
1998-01-01,3.10461688041687
1998-01-02,3.108461618423462
1998-01-05,3.07193660736084
1998-01-06,3.0084989070892334
1998-01-07,3.0027315616607666
1998-01-08,2.964285135269165
1998-01-09,2.9027693271636963
1998-01-12,2.718222141265869
1998-01-13,2.7682032585144043
1998-01-14,2.812417984008789
1998-01-15,2.795116662979126
1998-01-16,3.0565574169158936
1998-01-19,3.0315680503845215
1998-01-20,3.020033121109009
1998-01-21,3.110384464263916
1998-01-22,3.0277223587036133
1998-01-23,3.000809669494629
1998-01-26,3.000809669494629
1998-01-27,2.889312267303467
1998-01-28,2.8277974128723145
1998-01-29,2.752824544906616
1998-01-30,2.7835819721221924
1998-02-02,2.7662811279296875
1998-02-03,2.662473678588867
1998-02-04,2.6701626777648926
1998-02-05,2.593268394470215
1998-02-06,2.5951907634735107
1998-02-09,2.5971131324768066
1998-02-10,2.3914201259613037
1998-02-11,2.4106438159942627
1998-02-12,2.420255422592163
1998-02-13,2.4164109230041504
1998-02-16,2.4164109230041504
1998-02-17,2.42986798286438
1998-02-18,2.4875380992889404
1998-02-19,2.508683681488037
1998-02-20,2.4875380992889404
1998-02-23,2.6067254543304443
1998-02-24,2.6317152976989746
1998-02-25,2.7624361515045166
1998-02-26,2.720144748687744
1998-02-27,2.7278337478637695
1998-03-02,2.7989614009857178
1998-03-03,2.6509389877319336
1998-03-04,2.8028059005737305
1998-03-05,2.7797369956970215
1998-03-06,2.7662811279296875
1998-03-09,2.775893211364746
1998-03-10,2.735523223876953
1998-03-11,2.752824544906616
1998-03-12,2.718222141265869
1998-03-13,2.718222141265869
1998-03-16,2.7470576763153076
1998-03-17,2.6778526306152344
1998-03-18,2.697075843811035
1998-03-19,2.704765558242798
1998-03-20,2.8277974128723145
1998-03-23,2.8085734844207764
1998-03-24,2.8162620067596436
1998-03-25,2.941215991973877
1998-03-26,2.8335635662078857
1998-03-27,2.8374085426330566
1998-03-30,2.7797369956970215
1998-03-31,2.70284366607666
1998-04-01,2.7989614009857178
1998-04-02,2.8258745670318604
1998-04-03,2.854710102081299
1998-04-06,3.0623250007629395
1998-04-07,3.035411834716797
1998-04-08,3.035411834716797
1998-04-09,3.018110990524292
1998-04-10,2.995042085647583
1998-04-13,2.900846481323242
1998-04-14,2.900846481323242
1998-04-15,3.0661697387695312
1998-04-16,2.995042085647583
1998-04-17,2.9738962650299072
1998-04-20,2.9296820163726807
1998-04-21,3.0084989070892334
1998-04-22,3.1411421298980713
1998-04-23,3.0469465255737305
1998-04-24,3.0315680503845215
1998-04-27,2.983508348464966
1998-04-28,3.0027315616607666
1998-04-29,2.9316043853759766
1998-04-30,2.9527499675750732
1998-05-01,2.9527499675750732
1998-05-04,2.95851731300354
1998-05-05,2.9604403972625732
1998-05-06,2.925837755203247
1998-05-07,2.925837755203247
1998-05-08,2.8450980186462402
1998-05-11,2.9354493618011475
1998-05-12,2.812417984008789
1998-05-13,2.720144748687744
1998-05-14,2.8374085426330566
1998-05-15,2.810495615005493
1998-05-18,2.791271448135376
1998-05-19,2.7970387935638428
1998-05-20,2.8623998165130615
1998-05-21,2.7835819721221924
1998-05-22,2.7855045795440674
1998-05-25,2.7432122230529785
1998-05-26,2.7682032585144043
1998-05-27,2.735523223876953
1998-05-28,2.6951534748077393
1998-05-29,2.6701626777648926
1998-06-01,2.6144142150878906
1998-06-02,2.50099515914917
1998-06-03,2.5913455486297607
1998-06-04,2.593268394470215
1998-06-05,2.5625104904174805
1998-06-08,2.4452462196350098
1998-06-09,2.539442539215088
1998-06-10,2.4510138034820557
1998-06-11,2.4607784748077393
1998-06-12,2.4529666900634766
1998-06-15,2.316256046295166
1998-06-16,2.320162534713745
1998-06-17,2.5017919540405273
1998-06-18,2.431483507156372
1998-06-19,2.4256246089935303
1998-06-22,2.2732903957366943
1998-06-23,2.3064916133880615
1998-06-24,2.3787522315979004
1998-06-25,2.396329402923584
1998-06-26,2.3728933334350586
1998-06-29,2.370940685272217
1998-06-30,2.548663377761841
1998-07-01,2.4041411876678467
1998-07-02,2.3143038749694824
1998-07-03,2.2303245067596436
1998-07-06,2.2322778701782227
1998-07-07,2.218606948852539
1998-07-08,2.3357863426208496
1998-07-09,2.3494575023651123
1998-07-10,2.466637372970581
1998-07-13,2.6189706325531006
1998-07-14,2.7029502391815186
1998-07-15,2.5857701301574707
1998-07-16,2.6404547691345215
1998-07-17,2.6092066764831543
1998-07-20,2.6189706325531006
1998-07-21,2.579911708831787
1998-07-22,2.538898468017578
1998-07-23,2.4744491577148438
1998-07-24,2.4080474376678467
1998-07-27,2.359222412109375
1998-07-28,2.435389757156372
1998-07-29,2.464684009552002
1998-07-30,2.46273136138916
1998-07-31,2.4920263290405273
1998-08-03,2.3846116065979004
1998-08-04,2.329927921295166
1998-08-05,2.468590497970581
1998-08-06,2.386564254760742
1998-08-07,2.361176013946533
1998-08-10,2.3455512523651123
1998-08-11,2.4724960327148438
1998-08-12,2.464684009552002
1998-08-13,2.4119534492492676
1998-08-14,2.376800060272217
1998-08-17,2.3787522315979004
1998-08-18,2.4217185974121094
1998-08-19,2.4568722248077393
1998-08-20,2.4236717224121094
1998-08-21,2.3826591968536377
1998-08-24,2.3416454792022705
1998-08-25,2.3377392292022705
1998-08-26,2.3377392292022705
1998-08-27,2.363128662109375
1998-08-28,2.1990768909454346
1998-08-31,2.2576663494110107
1998-09-01,2.2225124835968018
1998-09-02,2.245948314666748
1998-09-03,2.2811028957366943
1998-09-04,2.2732903957366943
1998-09-07,2.4568722248077393
1998-09-08,2.509603977203369
1998-09-09,2.513510227203369
1998-09-10,2.533039093017578
1998-09-11,2.4920263290405273
1998-09-14,2.656078577041626
1998-09-15,2.624830484390259
1998-09-16,2.5955352783203125
1998-09-17,2.5916290283203125
1998-09-18,2.6326422691345215
1998-09-21,2.79278826713562
1998-09-22,2.679514169692993
1998-09-23,2.728339910507202
1998-09-24,2.6990437507629395
1998-09-25,2.6736555099487305
1998-09-28,2.5623345375061035
1998-09-29,2.4724960327148438
1998-09-30,2.533039093017578
1998-10-01,2.533039093017578
1998-10-02,2.533039093017578
1998-10-05,2.388517379760742
1998-10-06,2.4080474376678467
1998-10-07,2.4705426692962646
1998-10-08,2.419764995574951
1998-10-09,2.4217185974121094
1998-10-12,2.285008430480957
1998-10-13,2.2342309951782227
1998-10-14,2.3123507499694824
1998-10-15,2.2283713817596436
1998-10-16,2.1893112659454346
1998-10-19,2.1795473098754883
1998-10-20,2.0076828002929688
1998-10-21,2.0076828002929688
1998-10-22,2.099473237991333
1998-10-23,2.0936150550842285
1998-10-26,2.156111240386963
1998-10-27,2.0623669624328613
1998-10-28,2.036978006362915
1998-10-29,2.0877561569213867
1998-10-30,2.0799436569213867
1998-11-02,2.0213541984558105
1998-11-03,1.9139385223388672
1998-11-04,1.9139385223388672
1998-11-05,1.947139859199524
1998-11-06,1.952999234199524
1998-11-09,2.0252597332000732
1998-11-10,2.148298740386963
1998-11-11,2.2322778701782227
1998-11-12,2.245948314666748
1998-11-13,2.1795473098754883
1998-11-16,2.138533592224121
1998-11-17,2.109238624572754
1998-11-18,2.2010295391082764
1998-11-19,2.1326744556427
1998-11-20,2.0936150550842285
1998-11-23,2.0506482124328613
1998-11-24,2.0897090435028076
1998-11-25,2.0897090435028076
1998-11-26,2.0291659832000732
1998-11-27,1.9803409576416016
1998-11-30,1.9979175329208374
1998-12-01,2.0408835411071777
1998-12-02,2.0623669624328613
1998-12-03,2.0233070850372314
1998-12-04,1.999870777130127
1998-12-07,2.033071517944336
1998-12-08,2.0213541984558105
1998-12-09,2.0408835411071777
1998-12-10,2.0174477100372314
1998-12-11,2.0389304161071777
1998-12-14,2.0447893142700195
1998-12-15,2.0408835411071777
1998-12-16,2.042837381362915
1998-12-17,1.9842466115951538
1998-12-18,2.0779905319213867
1998-12-21,2.109238624572754
1998-12-22,2.0389304161071777
1998-12-23,2.0779905319213867
1998-12-24,2.1131443977355957
1998-12-25,2.1131443977355957
1998-12-28,2.1287686824798584
1998-12-29,2.138533592224121
1998-12-30,2.21665358543396
1998-12-31,2.138533592224121
1999-01-01,2.156111240386963
1999-01-04,2.1580636501312256
1999-01-05,2.1873586177825928
1999-01-06,2.2225124835968018
1999-01-07,2.3826591968536377
1999-01-08,2.536945343017578
1999-01-11,2.4978857040405273
1999-01-12,2.503744125366211
1999-01-13,2.572099447250366
1999-01-14,2.5623345375061035
1999-01-15,2.4041411876678467
1999-01-18,2.3045380115509033
1999-01-19,2.1873586177825928
1999-01-20,2.1873586177825928
1999-01-21,2.2068891525268555
1999-01-22,2.2342309951782227
1999-01-25,2.1717350482940674
1999-01-26,2.1717350482940674
1999-01-27,2.2264187335968018
1999-01-28,2.1990768909454346
1999-01-29,2.370940685272217
1999-02-01,2.208841562271118
1999-02-02,2.1600167751312256
1999-02-03,2.1873586177825928
1999-02-04,2.1639227867126465
1999-02-05,2.1287686824798584
1999-02-08,2.001824140548706
1999-02-09,1.9920587539672852
1999-02-10,2.031118154525757
1999-02-11,2.0526018142700195
1999-02-12,2.031118154525757
1999-02-15,2.0233070850372314
1999-02-16,1.9979175329208374
1999-02-17,2.0936150550842285
1999-02-18,2.148298740386963
1999-02-19,2.1873586177825928
1999-02-22,2.0740854740142822
1999-02-23,2.066272497177124
1999-02-24,2.0701792240142822
1999-02-25,2.0115885734558105
1999-02-26,1.962763786315918
1999-03-01,2.0194010734558105
1999-03-02,2.0194010734558105
1999-03-03,2.1814992427825928
1999-03-04,2.357269287109375
1999-03-05,2.4510140419006348
1999-03-08,2.4998388290405273
1999-03-09,2.4510140419006348
1999-03-10,2.255713701248169
1999-03-11,2.109238624572754
1999-03-12,2.2732903957366943
1999-03-15,2.242042303085327
1999-03-16,2.076037883758545
1999-03-17,2.105332374572754
1999-03-18,2.1873586177825928
1999-03-19,2.1131443977355957
1999-03-22,2.150252103805542
1999-03-23,2.249854564666748
1999-03-24,2.363128662109375
1999-03-25,2.4236717224121094
1999-03-26,2.476402521133423
1999-03-29,2.476402521133423
1999-03-30,2.54671049118042
1999-03-31,2.7166213989257812
1999-04-01,2.6404547691345215
1999-04-02,2.6404547691345215
1999-04-05,2.4861674308776855
1999-04-06,2.685373067855835
1999-04-07,2.581864833831787
1999-04-08,2.5506162643432617
1999-04-09,2.548663377761841
1999-04-12,2.5623345375061035
1999-04-13,2.538898468017578
1999-04-14,2.538898468017578
1999-04-15,2.544757843017578
1999-04-16,2.7498230934143066
1999-04-19,2.6762030124664307
1999-04-20,2.6742122173309326
1999-04-21,2.6065614223480225
1999-04-22,2.5548276901245117
1999-04-23,2.5707457065582275
1999-04-26,2.365802526473999
1999-04-27,2.365802526473999
1999-04-28,2.4274849891662598
1999-04-29,2.51304292678833
1999-04-30,2.578704357147217
1999-05-03,2.52299165725708
1999-05-04,2.622479200363159
1999-05-05,2.6702330112457275
1999-05-06,2.6941099166870117
1999-05-07,2.9109914302825928
1999-05-10,3.1437911987304688
1999-05-11,3.064201593399048
1999-05-12,2.964714527130127
1999-05-13,3.068181276321411
1999-05-14,3.064201593399048
1999-05-17,2.8731863498687744
1999-05-18,2.8731863498687744
1999-05-19,3.103997230529785
1999-05-20,3.0263967514038086
1999-05-21,2.9686942100524902
1999-05-24,2.964714527130127
1999-05-25,2.9985406398773193
1999-05-26,2.9627256393432617
1999-05-27,2.9050216674804688
1999-05-28,3.004509925842285
1999-05-31,3.227360248565674
1999-06-01,3.064201593399048
1999-06-02,3.086088180541992
