Date,KEI
2007-11-14,71.72435760498047
2007-11-15,70.28987884521484
2007-11-16,76.11746978759766
2007-11-19,76.6554183959961
2007-11-20,76.6554183959961
2007-11-21,71.72435760498047
2007-11-22,72.08300018310547
2007-11-23,71.1864242553711
2007-11-26,74.41402435302734
2007-11-27,73.24850463867188
2007-11-28,73.74160766601562
2007-11-29,72.1726303100586
2007-11-30,72.889892578125
2007-12-03,72.44161987304688
2007-12-04,74.2347183227539
2007-12-05,77.7761001586914
2007-12-06,85.57611846923828
2007-12-07,90.5968246459961
2007-12-10,85.17269134521484
2007-12-11,85.30715942382812
2007-12-12,84.45543670654297
2007-12-13,84.27611541748047
2007-12-14,89.87960052490234
2007-12-17,87.01062774658203
2007-12-18,85.84508514404297
2007-12-19,83.06578063964844
2007-12-20,79.25542449951172
2007-12-24,87.54855346679688
2007-12-26,87.4588851928711
2007-12-27,86.0692367553711
2007-12-28,87.23475646972656
2007-12-31,90.05889129638672
2008-01-01,92.4795913696289
2008-01-02,93.33133697509766
2008-01-03,92.61407470703125
2008-01-04,89.65545654296875
2008-01-07,108.12448120117188
2008-01-08,118.52449035644531
2008-01-09,142.0142059326172
2008-01-10,127.89349365234375
2008-01-11,115.11759948730469
2008-01-14,115.56587219238281
2008-01-15,113.1451644897461
2008-01-16,111.62102508544922
2008-01-17,116.37277221679688
2008-01-18,104.17962646484375
2008-01-21,94.2278823852539
2008-01-22,84.81404876708984
2008-01-23,81.58646392822266
2008-01-24,78.26920318603516
2008-01-25,81.13816833496094
2008-01-28,77.05887603759766
2008-01-29,79.07610321044922
2008-01-30,80.24160766601562
2008-01-31,76.02780151367188
2008-02-01,78.89679718017578
2008-02-04,82.39334869384766
2008-02-05,83.78301239013672
2008-02-06,80.77955627441406
2008-02-07,78.00025939941406
2008-02-08,80.33126831054688
2008-02-11,77.41747283935547
2008-02-12,73.56230163574219
2008-02-13,71.23124694824219
2008-02-14,71.99333953857422
2008-02-15,73.60713195800781
2008-02-18,73.11402130126953
2008-02-19,71.1864242553711
2008-02-20,71.1864242553711
2008-02-21,70.73815155029297
2008-02-22,70.55882263183594
2008-02-25,69.79676818847656
2008-02-26,68.90021514892578
2008-02-27,71.72435760498047
2008-02-28,75.13127136230469
2008-02-29,74.86229705810547
2008-03-03,72.1726303100586
2008-03-04,73.06919860839844
2008-03-05,72.84504699707031
2008-03-07,69.48296356201172
2008-03-10,62.758811950683594
2008-03-11,65.89674377441406
2008-03-12,66.07606506347656
2008-03-13,60.9656982421875
2008-03-14,60.9656982421875
2008-03-17,55.13810729980469
2008-03-18,52.44843673706055
2008-03-19,49.44498062133789
2008-03-24,45.724281311035156
2008-03-25,49.982913970947266
2008-03-26,49.80360412597656
2008-03-27,51.641536712646484
2008-03-28,56.66225051879883
2008-03-31,52.44843673706055
2008-04-01,57.513973236083984
2008-04-02,56.75189971923828
2008-04-03,55.317413330078125
2008-04-04,54.689823150634766
2008-04-07,59.12777328491211
2008-04-08,56.03466033935547
2008-04-09,56.931209564208984
2008-04-10,53.793270111083984
2008-04-11,56.57258224487305
2008-04-15,61.27949905395508
2008-04-16,61.862274169921875
2008-04-17,60.38294982910156
2008-04-21,62.57952117919922
2008-04-22,63.655364990234375
2008-04-23,63.700199127197266
2008-04-24,62.66915512084961
2008-04-25,61.23467254638672
2008-04-28,60.9656982421875
2008-04-29,60.9656982421875
2008-04-30,62.40019607543945
2008-05-02,65.98641967773438
2008-05-05,66.07606506347656
2008-05-06,65.26917266845703
2008-05-07,62.98293685913086
2008-05-08,61.41396713256836
2008-05-09,58.58983612060547
2008-05-12,58.0070686340332
2008-05-13,57.87260055541992
2008-05-14,58.948463439941406
2008-05-15,59.03811264038086
2008-05-16,59.17259216308594
2008-05-20,58.455352783203125
2008-05-21,59.03811264038086
2008-05-22,57.91741180419922
2008-05-23,56.931209564208984
2008-05-26,55.45188522338867
2008-05-27,54.73465347290039
2008-05-28,55.45188522338867
2008-05-29,55.317413330078125
2008-05-30,51.95533752441406
2008-06-02,52.00016403198242
2008-06-03,49.53463363647461
2008-06-04,48.503597259521484
2008-06-05,47.517391204833984
2008-06-06,49.489803314208984
2008-06-09,46.844974517822266
2008-06-10,44.15530776977539
2008-06-11,43.34840774536133
2008-06-12,44.96221160888672
2008-06-13,45.36566162109375
2008-06-16,45.54497146606445
2008-06-17,47.15876770019531
2008-06-18,46.53118133544922
2008-06-19,43.93117141723633
2008-06-20,41.24150466918945
2008-06-23,40.34495544433594
2008-06-24,39.224266052246094
2008-06-25,41.01736068725586
2008-06-26,39.44839859008789
2008-06-27,39.00012969970703
2008-06-30,36.041500091552734
2008-07-01,34.606998443603516
2008-07-02,34.203556060791016
2008-07-03,34.29320526123047
2008-07-04,33.88976287841797
2008-07-07,36.48976516723633
2008-07-08,35.14493942260742
2008-07-09,38.10356903076172
2008-07-10,41.24150466918945
2008-07-11,41.68977737426758
2008-07-14,39.00012969970703
2008-07-15,35.772525787353516
2008-07-16,34.96562194824219
2008-07-17,34.96562194824219
2008-07-18,34.83113479614258
2008-07-21,34.696659088134766
2008-07-22,36.041500091552734
2008-07-23,37.20701217651367
2008-07-24,36.22080993652344
2008-07-25,36.13114929199219
2008-07-28,36.75872802734375
2008-07-29,35.369075775146484
2008-07-30,35.05528259277344
2008-07-31,35.5035514831543
2008-08-01,35.05528259277344
2008-08-04,35.90699768066406
2008-08-05,37.65528106689453
2008-08-06,36.57942199707031
2008-08-07,37.07253646850586
2008-08-08,37.65528106689453
2008-08-11,40.12080383300781
2008-08-12,38.37253189086914
2008-08-13,37.431148529052734
2008-08-14,36.432987213134766
2008-08-18,35.84316635131836
2008-08-19,35.07185363769531
2008-08-20,35.11722183227539
2008-08-21,34.39128875732422
2008-08-22,33.98295211791992
2008-08-25,34.119056701660156
2008-08-26,33.93757629394531
2008-08-27,34.119056701660156
2008-08-28,33.166263580322266
2008-08-29,33.89220428466797
2008-09-01,33.21164321899414
2008-09-02,33.39311981201172
2008-09-04,33.12090301513672
2008-09-05,32.667198181152344
2008-09-08,32.80330276489258
2008-09-09,32.80330276489258
2008-09-10,33.07552719116211
2008-09-11,32.0319938659668
2008-09-12,31.578271865844727
2008-09-15,28.583786010742188
2008-09-16,29.2189884185791
2008-09-17,27.903221130371094
2008-09-18,27.131908416748047
2008-09-19,28.2208194732666
2008-09-22,28.13007926940918
2008-09-23,27.404142379760742
2008-09-24,27.676366806030273
2008-09-25,27.041166305541992
2008-09-26,25.407812118530273
2008-09-29,24.318904876708984
2008-09-30,22.5494327545166
2008-10-01,23.320743560791016
2008-10-03,22.5494327545166
2008-10-06,21.279041290283203
2008-10-07,18.874372482299805
2008-10-08,17.8762149810791
2008-10-10,17.69472885131836
2008-10-13,18.148435592651367
2008-10-14,20.144763946533203
2008-10-15,18.55677604675293
2008-10-16,17.24101448059082
2008-10-17,17.8762149810791
2008-10-20,18.2845516204834
2008-10-21,17.966949462890625
2008-10-22,18.148435592651367
2008-10-23,16.197481155395508
2008-10-24,15.698399543762207
2008-10-27,14.700236320495605
2008-10-29,16.333599090576172
2008-10-31,15.925251960754395
2008-11-03,17.24101448059082
2008-11-04,17.33176040649414
2008-11-05,17.059528350830078
2008-11-06,16.424335479736328
2008-11-07,16.923418045043945
2008-11-10,17.014158248901367
2008-11-11,16.333599090576172
2008-11-12,15.199315071105957
2008-11-14,15.426173210144043
2008-11-17,15.653026580810547
2008-11-18,15.199315071105957
2008-11-19,14.155780792236328
2008-11-20,14.06503963470459
2008-11-21,13.429845809936523
2008-11-24,11.206659317016602
2008-11-25,10.88906192779541
2008-11-26,9.936269760131836
2008-11-27,9.936269760131836
2008-11-28,9.75478458404541
2008-12-01,9.39181900024414
2008-12-02,9.028847694396973
2008-12-03,8.983474731445312
2008-12-04,10.117753028869629
2008-12-05,10.163125991821289
2008-12-08,9.845526695251465
2008-12-10,10.43535327911377
2008-12-11,10.253867149353027
2008-12-12,11.52425765991211
2008-12-15,13.792810440063477
2008-12-16,15.698399543762207
2008-12-17,14.155780792236328
2008-12-18,14.473377227783203
2008-12-19,14.97245979309082
2008-12-22,14.06503963470459
2008-12-23,14.019667625427246
2008-12-24,13.520583152770996
2008-12-26,12.703906059265137
2008-12-29,12.431679725646973
2008-12-30,12.25019359588623
2008-12-31,12.477049827575684
2009-01-02,13.611328125
2009-01-05,13.792810440063477
2009-01-06,13.747440338134766
2009-01-07,12.25019359588623
2009-01-09,11.841856002807617
2009-01-12,10.752949714660645
2009-01-13,10.616836547851562
2009-01-14,9.800154685974121
2009-01-15,9.52793025970459
2009-01-16,9.52793025970459
2009-01-19,9.981640815734863
2009-01-20,9.800154685974121
2009-01-21,9.800154685974121
2009-01-22,9.618671417236328
2009-01-23,9.437186241149902
2009-01-27,9.664042472839355
2009-01-28,9.981640815734863
2009-01-29,9.7094144821167
2009-01-30,9.800154685974121
2009-02-02,9.936269760131836
2009-02-03,9.437186241149902
2009-02-04,9.255701065063477
2009-02-05,9.255701065063477
2009-02-06,9.074217796325684
2009-02-09,9.437186241149902
2009-02-10,9.255701065063477
2009-02-11,9.34644603729248
2009-02-12,9.52793025970459
2009-02-13,9.5733003616333
2009-02-16,9.301074981689453
2009-02-17,9.21033000946045
2009-02-18,9.164958953857422
2009-02-19,9.028847694396973
2009-02-20,9.028847694396973
2009-02-24,8.529764175415039
2009-02-25,8.393651008605957
2009-02-26,8.34827995300293
2009-02-27,8.257537841796875
2009-03-02,8.212167739868164
2009-03-03,8.121426582336426
2009-03-04,8.166799545288086
2009-03-05,8.030682563781738
2009-03-06,7.894567966461182
2009-03-09,7.7130866050720215
2009-03-12,7.440858364105225
2009-03-13,8.121426582336426
2009-03-16,8.166799545288086
2009-03-17,8.166799545288086
2009-03-18,8.393651008605957
2009-03-19,8.302910804748535
2009-03-20,8.393651008605957
2009-03-23,8.62050724029541
2009-03-24,9.164958953857422
2009-03-25,9.52793025970459
2009-03-26,9.618671417236328
2009-03-27,9.52793025970459
2009-03-30,9.074217796325684
2009-03-31,8.983474731445312
2009-04-01,9.301074981689453
2009-04-02,10.208495140075684
2009-04-06,10.979804992675781
2009-04-08,12.204824447631836
2009-04-09,12.840018272399902
2009-04-13,13.157614707946777
2009-04-15,13.656699180603027
2009-04-16,12.840018272399902
2009-04-17,12.567792892456055
2009-04-20,12.567792892456055
2009-04-21,12.567792892456055
2009-04-22,12.567792892456055
2009-04-23,11.3427734375
2009-04-24,12.567792892456055
2009-04-27,12.567792892456055
2009-04-28,12.567792892456055
2009-04-29,10.707576751708984
2009-04-30,12.567792892456055
2009-05-04,12.567792892456055
2009-05-05,12.567792892456055
2009-05-06,12.567792892456055
2009-05-07,12.567792892456055
2009-05-08,12.567792892456055
2009-05-11,12.567792892456055
2009-05-12,12.477049827575684
2009-05-13,12.567792892456055
2009-05-14,12.567792892456055
2009-05-15,12.567792892456055
2009-05-18,13.021503448486328
2009-05-19,13.702071189880371
2009-05-20,14.428008079528809
2009-05-21,15.153949737548828
2009-05-22,15.925251960754395
2009-05-25,16.741933822631836
2009-05-26,17.60398292541504
2009-05-27,18.511402130126953
2009-05-28,19.464197158813477
2009-05-29,20.46236228942871
2009-06-01,21.50589942932129
2009-06-02,22.594802856445312
2009-06-03,23.72907829284668
2009-06-04,24.954099655151367
2009-06-05,26.224489212036133
2009-06-08,25.044841766357422
2009-06-09,24.77261734008789
2009-06-10,26.315229415893555
2009-06-11,25.407812118530273
2009-06-12,25.407812118530273
2009-06-15,24.228166580200195
2009-06-16,23.04851531982422
2009-06-17,24.18278694152832
2009-06-18,23.366111755371094
2009-06-19,22.45869255065918
2009-06-22,23.320743560791016
2009-06-23,23.59296417236328
2009-06-24,23.50222396850586
2009-06-25,26.315229415893555
2009-06-26,25.770782470703125
2009-06-29,24.50038719177246
2009-06-30,23.27536964416504
2009-07-01,22.730913162231445
2009-07-02,23.638336181640625
2009-07-03,24.50038719177246
2009-07-06,23.910566329956055
2009-07-07,22.730913162231445
2009-07-08,21.596635818481445
2009-07-09,20.54426383972168
2009-07-10,20.72728729248047
2009-07-13,19.720661163330078
2009-07-14,18.759796142578125
2009-07-15,20.86454963684082
2009-07-16,21.550888061523438
2009-07-17,21.962684631347656
2009-07-20,24.158952713012695
2009-07-21,24.708023071289062
2009-07-22,24.06743812561035
2009-07-23,24.61650848388672
2009-07-24,24.708023071289062
2009-07-27,24.891042709350586
2009-07-28,24.158952713012695
2009-07-29,23.60988426208496
2009-07-30,23.792909622192383
2009-07-31,23.564130783081055
2009-08-03,23.24384117126465
2009-08-04,22.87779426574707
2009-08-05,22.42024040222168
2009-08-06,22.42024040222168
2009-08-07,22.099952697753906
2009-08-10,21.962684631347656
2009-08-11,21.688152313232422
2009-08-12,21.916927337646484
2009-08-13,22.60326385498047
2009-08-14,23.426868438720703
2009-08-17,22.008432388305664
2009-08-18,22.008432388305664
2009-08-19,22.008432388305664
2009-08-20,22.008432388305664
2009-08-21,22.008432388305664
2009-08-24,24.2047061920166
2009-08-25,25.440109252929688
2009-08-26,26.72126579284668
2009-08-27,28.093935012817383
2009-08-28,29.51235580444336
2009-08-31,31.022293090820312
2009-09-01,32.577980041503906
2009-09-02,31.891651153564453
2009-09-03,30.061424255371094
2009-09-04,30.839269638061523
2009-09-07,32.16617965698242
2009-09-08,32.25769805908203
2009-09-09,31.571359634399414
2009-09-10,30.747760772705078
2009-09-11,30.65625
2009-09-14,30.29019546508789
2009-09-15,30.61049461364746
2009-09-16,30.473222732543945
2009-09-17,30.427471160888672
2009-09-18,30.518980026245117
2009-09-22,30.427471160888672
2009-09-23,29.51235580444336
2009-09-24,29.51235580444336
2009-09-25,29.283578872680664
2009-09-29,30.885019302368164
2009-09-30,31.434097290039062
2009-10-01,30.885019302368164
2009-10-05,30.107181549072266
2009-10-06,29.10055923461914
2009-10-07,29.375091552734375
2009-10-08,29.283578872680664
2009-10-09,28.231204986572266
2009-10-12,28.82602310180664
2009-10-13,28.82602310180664
2009-10-14,29.009050369262695
2009-10-15,29.603866577148438
2009-10-16,30.198692321777344
2009-10-20,30.244443893432617
2009-10-21,31.388336181640625
2009-10-22,30.473222732543945
2009-10-23,30.152929306030273
2009-10-26,28.597246170043945
2009-10-27,27.361841201782227
2009-10-28,26.76702117919922
2009-10-29,26.950044631958008
2009-10-30,27.45335578918457
2009-11-03,26.172199249267578
2009-11-04,26.629756927490234
2009-11-05,27.316089630126953
2009-11-06,27.041553497314453
2009-11-09,28.276958465576172
2009-11-10,27.9566707611084
2009-11-11,28.002424240112305
2009-11-12,27.68213653564453
2009-11-13,27.087310791015625
2009-11-16,28.643001556396484
2009-11-17,28.41422462463379
2009-11-18,28.459980010986328
2009-11-19,27.910911560058594
2009-11-20,28.82602310180664
2009-11-23,28.643001556396484
2009-11-24,28.505735397338867
2009-11-25,28.002424240112305
2009-11-26,28.82602310180664
2009-11-27,26.355220794677734
2009-11-30,26.99580192565918
2009-12-01,28.002424240112305
2009-12-02,28.322715759277344
2009-12-03,28.139690399169922
2009-12-04,28.002424240112305
2009-12-07,27.59062385559082
2009-12-08,28.505735397338867
2009-12-09,28.734508514404297
2009-12-10,28.368465423583984
2009-12-11,28.093935012817383
2009-12-14,27.865158081054688
2009-12-15,27.27033042907715
2009-12-16,27.27033042907715
2009-12-17,28.368465423583984
2009-12-18,28.002424240112305
2009-12-21,27.27033042907715
2009-12-22,27.27033042907715
2009-12-23,27.45335578918457
2009-12-24,27.59062385559082
2009-12-29,28.139690399169922
2009-12-30,28.734508514404297
2009-12-31,29.558115005493164
2010-01-04,30.473222732543945
2010-01-05,32.852516174316406
2010-01-06,34.087913513183594
