Date,MSTCLTD
2019-12-12,108.72589111328125
2019-12-13,115.599365234375
2019-12-16,113.68574523925781
2019-12-17,111.88927459716797
2019-12-18,112.2798080444336
2019-12-19,112.2798080444336
2019-12-20,111.22534942626953
2019-12-23,113.64669036865234
2019-12-24,114.07627868652344
2019-12-26,112.12360382080078
2019-12-27,113.64669036865234
2019-12-30,113.41236877441406
2019-12-31,111.22534942626953
2020-01-01,107.63240814208984
2020-01-02,109.85846710205078
2020-01-03,108.49158477783203
2020-01-06,103.84418487548828
2020-01-07,105.21105194091797
2020-01-08,106.34362030029297
2020-01-09,111.45968627929688
2020-01-10,108.80401611328125
2020-01-13,109.89752960205078
2020-01-14,109.46793365478516
2020-01-15,111.42060089111328
2020-01-16,115.7165298461914
2020-01-17,112.08454132080078
2020-01-20,109.70226287841797
2020-01-21,108.14009857177734
2020-01-22,107.82769012451172
2020-01-23,108.33537292480469
2020-01-24,108.64778900146484
2020-01-27,105.2501220703125
2020-01-28,101.9305419921875
2020-01-29,98.65001678466797
2020-01-30,94.8227310180664
2020-01-31,93.96356201171875
2020-02-03,88.3007583618164
2020-02-04,93.1043701171875
2020-02-05,99.19676971435547
2020-02-06,95.52571105957031
2020-02-07,111.57684326171875
2020-02-10,110.05372619628906
2020-02-11,112.8656234741211
2020-02-12,108.60875701904297
2020-02-13,127.08120727539062
2020-02-14,120.71542358398438
2020-02-17,132.66590881347656
2020-02-18,126.61258697509766
2020-02-19,134.7748260498047
2020-02-20,151.88038635253906
2020-02-24,167.03330993652344
2020-02-25,150.35731506347656
2020-02-26,135.3215789794922
2020-02-27,144.8507080078125
2020-02-28,130.4788818359375
2020-03-02,117.43494415283203
2020-03-03,114.97451782226562
2020-03-04,111.88927459716797
2020-03-05,112.70943450927734
2020-03-06,107.35901641845703
2020-03-09,102.00865936279297
2020-03-11,96.9316635131836
2020-03-12,92.08898162841797
2020-03-13,87.59777069091797
2020-03-16,83.22373962402344
2020-03-17,79.08404541015625
2020-03-18,75.13960266113281
2020-03-19,71.39044189453125
2020-03-20,68.07085418701172
2020-03-23,64.67317199707031
2020-03-24,61.470741271972656
2020-03-25,64.5169448852539
2020-03-26,62.095619201660156
2020-03-27,59.479007720947266
2020-03-30,58.9713020324707
2020-03-31,61.90034866333008
2020-04-01,64.98560333251953
2020-04-03,67.21167755126953
2020-04-07,70.29692077636719
2020-04-08,67.48503875732422
2020-04-09,70.84367370605469
2020-04-13,67.40693664550781
2020-04-15,70.49219512939453
2020-04-16,70.21881866455078
2020-04-17,73.69459533691406
2020-04-20,77.36568450927734
2020-04-21,73.49932861328125
2020-04-22,70.6093521118164
2020-04-23,72.95258331298828
2020-04-24,69.78921508789062
2020-04-27,70.99988555908203
2020-04-28,69.90637969970703
2020-04-29,72.36678314208984
2020-04-30,71.03894805908203
2020-05-04,68.85194396972656
2020-05-05,68.7347640991211
2020-05-06,72.1715087890625
2020-05-07,69.9454345703125
2020-05-08,70.88272857666016
2020-05-11,74.00704193115234
2020-05-12,73.10879516601562
2020-05-13,76.74079895019531
2020-05-14,80.56806945800781
2020-05-15,82.67699432373047
2020-05-18,78.57633972167969
2020-05-19,74.67095947265625
2020-05-20,71.89813232421875
2020-05-21,75.49108123779297
2020-05-22,78.77159881591797
2020-05-26,82.67699432373047
2020-05-27,86.77763366699219
2020-05-28,91.11261749267578
2020-05-29,87.83209228515625
2020-06-01,91.85465240478516
2020-06-02,89.66764068603516
2020-06-03,88.37886047363281
2020-06-04,92.75288391113281
2020-06-05,96.18960571289062
2020-06-08,103.41458892822266
2020-06-09,110.17091369628906
2020-06-10,105.36726379394531
2020-06-11,99.74351501464844
2020-06-12,102.63349151611328
2020-06-15,99.74351501464844
2020-06-16,97.20500946044922
2020-06-17,98.02516174316406
2020-06-18,105.44538116455078
2020-06-19,104.82051086425781
2020-06-22,104.5862045288086
2020-06-23,104.85958099365234
2020-06-24,102.71163177490234
2020-06-25,104.62525939941406
2020-06-26,104.31282043457031
2020-06-29,100.8760757446289
2020-06-30,95.44760131835938
2020-07-01,109.31171417236328
2020-07-02,106.92943572998047
2020-07-03,105.83592987060547
2020-07-06,107.43712615966797
2020-07-07,111.10820770263672
2020-07-08,109.54600524902344
2020-07-09,131.4552459716797
2020-07-10,128.40902709960938
2020-07-13,132.50970458984375
2020-07-14,126.41729736328125
2020-07-15,127.04216003417969
2020-07-16,121.65271759033203
2020-07-17,125.05040740966797
2020-07-20,129.50254821777344
2020-07-21,127.23741912841797
2020-07-22,123.8397216796875
2020-07-23,124.23028564453125
2020-07-24,119.66101837158203
2020-07-27,112.16265869140625
2020-07-28,114.31061553955078
2020-07-29,117.08343505859375
2020-07-30,112.67034912109375
2020-07-31,110.48332214355469
2020-08-03,108.45252990722656
2020-08-04,109.27265167236328
2020-08-05,119.03611755371094
2020-08-06,119.11424255371094
2020-08-07,124.77705383300781
2020-08-10,118.56745147705078
2020-08-11,118.05976867675781
2020-08-12,116.88815307617188
2020-08-13,117.04438781738281
2020-08-14,114.93547821044922
2020-08-17,122.86341094970703
2020-08-18,123.13677978515625
2020-08-19,120.48110961914062
2020-08-20,121.61368560791016
2020-08-21,124.97229766845703
2020-08-24,122.277587890625
2020-08-25,120.59823608398438
2020-08-26,119.6219253540039
2020-08-27,119.23137664794922
2020-08-28,118.25505065917969
2020-08-31,112.2798080444336
2020-09-01,108.37442016601562
2020-09-02,110.83480834960938
2020-09-03,116.77099609375
2020-09-04,118.60653686523438
2020-09-07,122.04325866699219
2020-09-08,119.03611755371094
2020-09-09,115.599365234375
2020-09-10,117.74735260009766
2020-09-11,116.06803131103516
2020-09-14,122.66813659667969
2020-09-15,127.86228942871094
2020-09-16,131.13058471679688
2020-09-17,130.373291015625
2020-09-18,137.06935119628906
2020-09-21,135.5946044921875
2020-09-22,134.7974853515625
2020-09-23,133.6017608642578
2020-09-24,126.02886199951172
2020-09-25,131.92774963378906
2020-09-28,130.65228271484375
2020-09-29,127.74270629882812
2020-09-30,130.93128967285156
2020-10-01,128.6195831298828
2020-10-05,127.50354766845703
2020-10-06,133.76116943359375
2020-10-07,133.80104064941406
2020-10-08,130.4928741455078
2020-10-09,127.46369934082031
2020-10-12,125.39114379882812
2020-10-13,122.44169616699219
2020-10-14,121.32569122314453
2020-10-15,121.0068130493164
2020-10-16,119.8908462524414
2020-10-19,122.88009643554688
2020-10-20,122.40185546875
2020-10-21,121.7641372680664
2020-10-22,121.72427368164062
2020-10-23,126.42743682861328
2020-10-26,121.0865478515625
2020-10-27,121.32569122314453
2020-10-28,117.61898803710938
2020-10-29,117.53926086425781
2020-10-30,117.18052673339844
2020-11-02,115.34707641601562
2020-11-03,116.58267974853516
2020-11-04,114.4702377319336
2020-11-05,114.94851684570312
2020-11-06,119.25313568115234
2020-11-09,117.65882873535156
2020-11-10,117.2602310180664
2020-11-11,116.78194427490234
2020-11-12,115.94496154785156
2020-11-13,119.01397705078125
2020-11-14,119.8908462524414
2020-11-17,117.18052673339844
2020-11-18,116.54281616210938
2020-11-19,119.45240020751953
2020-11-20,117.81822967529297
2020-11-23,118.49579620361328
2020-11-24,119.81111145019531
2020-11-25,118.45596313476562
2020-11-26,121.5648193359375
2020-11-27,125.78973388671875
2020-12-01,127.06515502929688
2020-12-02,129.2174530029297
2020-12-03,131.8480224609375
2020-12-04,132.64515686035156
2020-12-07,130.09426879882812
2020-12-08,127.6231460571289
2020-12-09,129.69573974609375
2020-12-10,125.35127258300781
2020-12-11,125.5505599975586
2020-12-14,132.3661651611328
2020-12-15,128.9783172607422
2020-12-16,129.97470092773438
2020-12-17,127.54341125488281
2020-12-18,127.54341125488281
2020-12-21,120.36911010742188
2020-12-22,123.15912628173828
2020-12-23,130.6124725341797
2020-12-24,131.1704559326172
2020-12-28,129.05801391601562
2020-12-29,133.52203369140625
2020-12-30,131.68858337402344
2020-12-31,130.5725860595703
2021-01-01,140.33761596679688
2021-01-04,139.6201934814453
2021-01-05,136.75047302246094
2021-01-06,146.51553344726562
2021-01-07,144.3233642578125
2021-01-08,144.2038116455078
2021-01-11,142.64935302734375
2021-01-12,151.93609619140625
2021-01-13,155.00509643554688
2021-01-14,175.45193481445312
2021-01-15,205.0260772705078
2021-01-18,186.3330078125
2021-01-19,194.9421844482422
2021-01-20,189.5215606689453
2021-01-21,186.25326538085938
2021-01-22,180.5935516357422
2021-01-25,177.56434631347656
2021-01-27,161.90048217773438
2021-01-28,167.67977905273438
2021-01-29,161.9403076171875
2021-02-01,178.1223602294922
2021-02-02,195.89874267578125
2021-02-03,192.8695526123047
2021-02-04,211.5228271484375
2021-02-05,241.33612060546875
2021-02-08,288.60687255859375
2021-02-09,282.3492736816406
2021-02-10,273.7400817871094
2021-02-11,285.6574401855469
2021-02-12,236.8720703125
2021-02-15,221.36753845214844
2021-02-16,221.84585571289062
2021-02-17,219.21533203125
2021-02-18,226.94760131835938
2021-02-19,224.15757751464844
2021-02-22,213.23670959472656
2021-02-23,215.7078857421875
2021-02-24,227.7049102783203
2021-02-25,228.38246154785156
2021-02-26,218.6971435546875
2021-03-01,247.5139923095703
2021-03-02,247.47412109375
2021-03-03,250.90184020996094
2021-03-04,253.97088623046875
2021-03-05,255.2462921142578
2021-03-08,273.5009460449219
2021-03-09,261.7031555175781
2021-03-10,261.5038757324219
2021-03-12,253.45278930664062
2021-03-15,254.4491729736328
2021-03-16,253.45278930664062
2021-03-17,253.93101501464844
2021-03-18,260.86614990234375
2021-03-19,243.3289031982422
2021-03-22,249.6264190673828
2021-03-23,260.66693115234375
2021-03-24,251.5794677734375
2021-03-25,237.7489776611328
2021-03-26,238.26712036132812
2021-03-30,235.23797607421875
2021-03-31,237.90838623046875
2021-04-01,243.2891082763672
2021-04-05,236.99159240722656
2021-04-06,232.56747436523438
2021-04-07,228.18321228027344
2021-04-08,233.60372924804688
2021-04-09,230.61444091796875
2021-04-12,212.4395294189453
2021-04-13,215.98684692382812
2021-04-15,211.92138671875
2021-04-16,214.27294921875
2021-04-19,200.52218627929688
2021-04-20,201.51861572265625
2021-04-22,210.80538940429688
2021-04-23,212.5192413330078
2021-04-26,209.8488311767578
2021-04-27,212.47938537597656
2021-04-28,213.35623168945312
2021-04-29,210.0082244873047
2021-04-30,202.03677368164062
2021-05-03,205.78335571289062
2021-05-04,202.6346435546875
2021-05-05,203.79049682617188
2021-05-06,203.31219482421875
2021-05-07,213.1171112060547
2021-05-10,211.44308471679688
2021-05-11,216.50497436523438
2021-05-12,215.86724853515625
2021-05-14,209.41038513183594
2021-05-17,206.0225067138672
2021-05-18,211.7221221923828
2021-05-19,219.61390686035156
2021-05-20,221.72628784179688
2021-05-21,222.00531005859375
2021-05-24,220.012451171875
2021-05-25,215.07008361816406
2021-05-26,213.79470825195312
2021-05-27,214.39256286621094
2021-05-28,216.74412536621094
2021-05-31,211.761962890625
2021-06-01,207.4175262451172
2021-06-02,207.69650268554688
2021-06-03,205.2651824951172
2021-06-04,205.2651824951172
2021-06-07,206.7399139404297
2021-06-08,206.8196563720703
2021-06-09,206.5007781982422
2021-06-10,206.97906494140625
2021-06-11,219.37469482421875
2021-06-14,213.43597412109375
2021-06-15,215.07008361816406
2021-06-16,210.68580627441406
2021-06-17,209.05165100097656
2021-06-18,205.50436401367188
2021-06-21,204.98622131347656
2021-06-22,205.58404541015625
2021-06-23,205.6239471435547
2021-06-24,204.4680938720703
2021-06-25,214.8309783935547
2021-06-28,220.0522918701172
2021-06-29,219.93272399902344
2021-06-30,227.50559997558594
2021-07-01,222.20457458496094
2021-07-02,223.28070068359375
2021-07-05,231.0130157470703
2021-07-06,247.11541748046875
2021-07-07,253.09400939941406
2021-07-08,247.43429565429688
2021-07-09,245.87986755371094
2021-07-12,246.23851013183594
2021-07-13,243.92678833007812
2021-07-14,249.30758666992188
2021-07-15,251.22071838378906
2021-07-16,249.2677459716797
2021-07-19,244.2855987548828
2021-07-20,235.63645935058594
2021-07-22,238.9446563720703
2021-07-23,239.38308715820312
2021-07-26,235.07852172851562
2021-07-27,229.69775390625
2021-07-28,225.4728546142578
2021-07-29,229.5782012939453
2021-07-30,226.3896026611328
2021-08-02,225.35336303710938
2021-08-03,230.53482055664062
2021-08-04,229.81729125976562
2021-08-05,223.8387451171875
2021-08-06,223.67930603027344
2021-08-09,222.04513549804688
2021-08-10,211.8416748046875
2021-08-11,207.09864807128906
2021-08-12,212.35980224609375
2021-08-13,231.09274291992188
2021-08-16,226.0308837890625
2021-08-17,215.14984130859375
2021-08-18,211.44308471679688
2021-08-20,208.37408447265625
2021-08-23,200.1634979248047
2021-08-24,205.6239471435547
2021-08-25,205.6637725830078
2021-08-26,204.02963256835938
2021-08-27,205.34494018554688
2021-08-30,208.5335235595703
2021-08-31,209.33067321777344
2021-09-01,207.97552490234375
2021-09-02,221.08859252929688
2021-09-03,216.02670288085938
2021-09-06,214.27294921875
2021-09-07,222.2843017578125
2021-09-08,223.67930603027344
2021-09-09,241.5353546142578
2021-09-13,253.57232666015625
2021-09-14,249.70611572265625
2021-09-15,249.30758666992188
2021-09-16,246.59732055664062
2021-09-17,260.869873046875
2021-09-20,255.53280639648438
2021-09-21,250.72132873535156
2021-09-22,257.4735412597656
2021-09-23,254.5624542236328
2021-09-24,247.97198486328125
2021-09-27,239.64288330078125
2021-09-28,247.68887329101562
2021-09-29,248.69970703125
2021-09-30,251.00436401367188
2021-10-01,254.31985473632812
2021-10-04,252.3386688232422
2021-10-05,267.541259765625
2021-10-06,269.5628662109375
2021-10-07,277.2045593261719
2021-10-08,285.0484924316406
2021-10-11,316.6666259765625
2021-10-12,341.0069274902344
2021-10-13,334.61865234375
2021-10-14,371.2503967285156
2021-10-18,414.3917541503906
2021-10-19,384.7143249511719
2021-10-20,360.4953918457031
2021-10-21,378.5282287597656
2021-10-22,369.6735534667969
2021-10-25,333.5673828125
2021-10-26,363.6491394042969
2021-10-27,349.902099609375
2021-10-28,340.2388000488281
2021-10-29,314.9281005859375
2021-11-01,306.7202453613281
2021-11-02,316.2623291015625
2021-11-03,313.189453125
2021-11-04,318.688232421875
2021-11-08,314.4428405761719
2021-11-09,326.0469970703125
2021-11-10,321.80157470703125
2021-11-11,315.7366638183594
2021-11-12,315.7770690917969
2021-11-15,299.9680480957031
2021-11-16,302.2726745605469
2021-11-17,293.5796813964844
2021-11-18,284.9676208496094
2021-11-22,282.03985595703125
2021-11-23,280.90130615234375
2021-11-24,287.6107482910156
2021-11-25,298.99639892578125
2021-11-26,282.52783203125
2021-11-29,266.9131774902344
2021-11-30,272.19940185546875
2021-12-01,271.5487060546875
2021-12-02,280.9420166015625
2021-12-03,278.2581787109375
2021-12-06,273.25665283203125
2021-12-07,277.64825439453125
2021-12-08,285.2929382324219
2021-12-09,288.3426818847656
2021-12-10,297.7765197753906
2021-12-13,290.1318054199219
2021-12-14,283.178466796875
2021-12-15,280.21002197265625
2021-12-16,275.53375244140625
2021-12-17,265.73394775390625
2021-12-20,256.6253356933594
2021-12-21,263.1721496582031
2021-12-22,266.4658508300781
2021-12-23,270.8981628417969
2021-12-24,266.9131774902344
2021-12-27,264.10736083984375
2021-12-28,272.15869140625
2021-12-29,269.4342346191406
2021-12-30,266.18121337890625
2021-12-31,267.6856994628906
2022-01-03,271.8740539550781
2022-01-04,274.1919250488281
2022-01-05,288.66796875
2022-01-06,283.3004455566406
2022-01-07,276.95697021484375
2022-01-10,278.0142517089844
2022-01-11,291.9210205078125
2022-01-12,295.4587097167969
2022-01-13,307.33233642578125
2022-01-14,303.02203369140625
2022-01-17,301.7615051269531
2022-01-18,290.8638000488281
2022-01-19,291.1077880859375
2022-01-20,294.23883056640625
2022-01-21,287.4887390136719
2022-01-24,267.2791442871094
2022-01-25,270.69482421875
2022-01-27,268.7430114746094
2022-01-28,278.8274230957031
2022-01-31,288.01739501953125
2022-02-01,283.01580810546875
2022-02-02,280.9826354980469
2022-02-03,275.0051574707031
2022-02-04,271.50811767578125
2022-02-07,279.2747802734375
2022-02-08,271.2641296386719
2022-02-09,278.7867431640625
2022-02-10,275.4117431640625
2022-02-11,269.1903076171875
2022-02-14,268.9056396484375
2022-02-15,276.0623779296875
2022-02-16,283.9104309082031
2022-02-17,285.57757568359375
2022-02-18,278.7461242675781
2022-02-21,265.937255859375
2022-02-22,261.9958801269531
2022-02-23,263.86285400390625
2022-02-24,235.1532745361328
2022-02-25,254.1546630859375
2022-02-28,254.23764038085938
2022-03-02,258.5108642578125
2022-03-03,262.4937438964844
2022-03-04,250.17184448242188
2022-03-07,246.6454315185547
2022-03-08,250.21331787109375
2022-03-09,258.22052001953125
2022-03-10,258.6354064941406
2022-03-11,259.7970275878906
2022-03-14,263.0745544433594
2022-03-15,259.4651794433594
2022-03-16,261.04168701171875
2022-03-17,263.19903564453125
2022-03-21,258.96728515625
2022-03-22,257.30780029296875
2022-03-23,258.0960388183594
2022-03-24,257.63970947265625
2022-03-25,253.11749267578125
2022-03-28,244.4879913330078
2022-03-29,238.63819885253906
2022-03-30,251.25054931640625
2022-03-31,253.98876953125
2022-04-01,261.24908447265625
2022-04-04,274.15185546875
2022-04-05,275.60394287109375
2022-04-06,273.1976318359375
2022-04-07,271.9944763183594
2022-04-08,291.36932373046875
2022-04-11,285.1046447753906
2022-04-12,288.7555847167969
2022-04-13,294.6883239746094
2022-04-18,289.25341796875
2022-04-19,292.65545654296875
2022-04-20,291.99163818359375
2022-04-21,311.61541748046875
2022-04-22,308.835693359375
2022-04-25,296.2648620605469
2022-04-26,297.6340026855469
2022-04-27,287.84283447265625
2022-04-28,281.6611633300781
2022-04-29,280.4165344238281
2022-05-02,280.95587158203125
2022-05-04,269.67120361328125
2022-05-05,272.61676025390625
2022-05-06,267.14044189453125
2022-05-09,260.41937255859375
2022-05-10,242.37216186523438
2022-05-11,241.0859832763672
2022-05-12,239.92433166503906
2022-05-13,237.6425323486328
2022-05-16,242.16470336914062
2022-05-17,255.06739807128906
2022-05-18,258.5939025878906
2022-05-19,247.0602569580078
2022-05-20,256.56103515625
2022-05-23,249.50804138183594
2022-05-24,246.27198791503906
2022-05-25,238.9701385498047
2022-05-26,238.92864990234375
2022-05-27,237.39364624023438
2022-05-30,241.8328094482422
2022-05-31,241.0030517578125
2022-06-01,244.7784423828125
2022-06-02,240.83705139160156
2022-06-03,237.89144897460938
2022-06-06,234.24053955078125
2022-06-07,233.65969848632812
2022-06-08,231.12890625
2022-06-09,233.57675170898438
2022-06-10,231.08741760253906
2022-06-13,221.46224975585938
2022-06-14,222.6239013671875
2022-06-15,229.84275817871094
2022-06-16,220.96438598632812
2022-06-17,217.1475372314453
2022-06-20,203.6639404296875
2022-06-21,210.42648315429688
2022-06-22,205.904296875
2022-06-23,203.16610717773438
2022-06-24,207.23191833496094
2022-06-27,207.6468048095703
2022-06-28,203.4980010986328
2022-06-29,202.58526611328125
2022-06-30,199.80560302734375
2022-07-01,203.45651245117188
2022-07-04,200.0959930419922
2022-07-05,197.1918487548828
2022-07-06,192.75267028808594
2022-07-07,192.8356170654297
2022-07-08,190.3463592529297
2022-07-11,190.8856964111328
2022-07-12,190.8856964111328
2022-07-13,190.55377197265625
2022-07-14,191.9228973388672
2022-07-15,189.84844970703125
2022-07-18,195.90573120117188
2022-07-19,204.78414916992188
2022-07-20,204.12034606933594
2022-07-21,209.43077087402344
2022-07-22,207.27340698242188
2022-07-25,202.8756561279297
2022-07-26,196.52801513671875
2022-07-27,210.302001953125
2022-07-28,205.32347106933594
2022-07-29,206.31915283203125
2022-08-01,207.14894104003906
2022-08-02,217.81129455566406
2022-08-03,212.0445098876953
2022-08-04,207.23191833496094
2022-08-05,207.85421752929688
2022-08-08,208.35208129882812
2022-08-10,214.53378295898438
2022-08-11,216.15184020996094
2022-08-12,210.96583557128906
2022-08-16,206.89999389648438
2022-08-17,211.1732940673828
2022-08-18,210.75839233398438
2022-08-19,211.09027099609375
2022-08-22,207.81272888183594
2022-08-23,209.43077087402344
2022-08-24,213.24766540527344
2022-08-25,212.832763671875
2022-08-26,217.72833251953125
2022-08-29,223.49517822265625
2022-08-30,228.10035705566406
2022-09-01,224.15895080566406
2022-09-02,224.11746215820312
2022-09-05,231.5852813720703
2022-09-06,228.68116760253906
2022-09-07,240.54666137695312
2022-09-08,247.8070526123047
2022-09-09,242.4966278076172
2022-09-12,239.67544555664062
2022-09-13,235.98300170898438
2022-09-14,236.27345275878906
2022-09-15,239.855224609375
2022-09-16,234.12429809570312
2022-09-19,234.4193115234375
2022-09-20,235.4727783203125
2022-09-21,231.21676635742188
2022-09-22,241.83578491210938
2022-09-23,233.197265625
2022-09-26,217.81654357910156
2022-09-27,216.00454711914062
2022-09-28,211.41140747070312
2022-09-29,212.67559814453125
2022-09-30,213.9818878173828
2022-10-03,214.4032440185547
2022-10-04,223.25247192382812
2022-10-06,225.1908721923828
2022-10-07,229.95257568359375
2022-10-10,229.15191650390625
2022-10-11,223.0417938232422
2022-10-12,218.95431518554688
2022-10-13,217.64797973632812
2022-10-14,218.78575134277344
2022-10-17,215.11965942382812
2022-10-18,218.15365600585938
2022-10-19,219.83920288085938
2022-10-20,217.47940063476562
2022-10-21,215.5831756591797
2022-10-24,217.43728637695312
2022-10-25,214.23471069335938
2022-10-27,214.8668212890625
2022-10-28,222.32537841796875
2022-10-31,227.2135467529297
2022-11-01,224.2638397216797
2022-11-02,226.70787048339844
2022-11-03,224.47451782226562
2022-11-04,230.7532196044922
2022-11-07,235.641357421875
2022-11-09,239.98162841796875
2022-11-10,241.11944580078125
2022-11-11,235.641357421875
2022-11-14,241.70932006835938
2022-11-15,242.46786499023438
2022-11-16,246.76605224609375
2022-11-17,243.4370880126953
2022-11-18,248.37705993652344
2022-11-21,244.55392456054688
2022-11-22,239.39907836914062
2022-11-23,237.29421997070312
2022-11-24,237.68080139160156
2022-11-25,242.577880859375
2022-11-28,291.0762939453125
2022-11-29,284.20318603515625
2022-11-30,292.5367736816406
2022-12-01,286.0503234863281
2022-12-02,286.9524230957031
2022-12-05,282.95745849609375
2022-12-06,280.5089111328125
2022-12-07,274.666748046875
2022-12-08,271.1872253417969
2022-12-09,268.1372985839844
2022-12-12,276.1702575683594
2022-12-13,276.7716369628906
2022-12-14,279.6068115234375
2022-12-15,275.39703369140625
2022-12-16,272.9484558105469
2022-12-19,271.96044921875
2022-12-20,271.96044921875
2022-12-21,257.82763671875
2022-12-22,248.849609375
2022-12-23,231.40914916992188
2022-12-26,245.62783813476562
2022-12-27,250.0524139404297
2022-12-28,250.69676208496094
2022-12-29,248.67779541015625
2022-12-30,252.88760375976562
2023-01-02,262.6817932128906
2023-01-03,260.2762145996094
2023-01-04,256.3241271972656
2023-01-05,255.8516082763672
2023-01-06,251.9425048828125
2023-01-09,253.61785888671875
