Date,IDFCFIRSTB
2016-08-19,51.3603515625
2016-08-22,51.264163970947266
2016-08-23,51.55270767211914
2016-08-24,51.60080337524414
2016-08-25,52.61069869995117
2016-08-26,52.22597122192383
2016-08-29,52.46642303466797
2016-08-30,53.283958435058594
2016-08-31,53.90912628173828
2016-09-01,56.842628479003906
2016-09-02,57.419715881347656
2016-09-06,57.75634765625
2016-09-07,58.621971130371094
2016-09-08,60.449398040771484
2016-09-09,61.36311340332031
2016-09-12,60.73794174194336
2016-09-14,61.747833251953125
2016-09-15,62.70964050292969
2016-09-16,63.863800048828125
2016-09-19,65.4507827758789
2016-09-20,65.2103271484375
2016-09-21,65.40269470214844
2016-09-22,66.65304565429688
2016-09-23,69.05755615234375
2016-09-26,70.35598754882812
2016-09-27,73.86656951904297
2016-09-28,78.00232696533203
2016-09-29,75.02073669433594
2016-09-30,76.8000717163086
2016-10-03,75.83826446533203
2016-10-04,75.64591217041016
2016-10-05,73.38566589355469
2016-10-06,70.69261932373047
2016-10-07,70.74070739746094
2016-10-10,70.98115539550781
2016-10-13,71.36587524414062
2016-10-14,72.760498046875
2016-10-17,72.5200424194336
2016-10-18,73.8184814453125
2016-10-19,74.34747314453125
2016-10-20,74.39556121826172
2016-10-21,73.48184204101562
2016-10-24,75.26119232177734
2016-10-25,75.26119232177734
2016-10-26,75.06883239746094
2016-10-27,74.15511322021484
2016-10-28,75.74208068847656
2016-11-01,75.54972839355469
2016-11-02,73.86656951904297
2016-11-03,72.42386627197266
2016-11-04,70.01935577392578
2016-11-07,70.25980377197266
2016-11-08,69.5384521484375
2016-11-09,69.15373229980469
2016-11-10,71.6544189453125
2016-11-11,71.36587524414062
2016-11-15,69.97126007080078
2016-11-16,69.63463592529297
2016-11-17,69.00946044921875
2016-11-18,69.10563659667969
2016-11-21,65.73932647705078
2016-11-22,66.60494995117188
2016-11-23,66.74921417236328
2016-11-24,65.54696655273438
2016-11-25,67.1820297241211
2016-11-28,67.37439727783203
2016-11-29,68.38428497314453
2016-11-30,65.83549499511719
2016-12-01,65.40269470214844
2016-12-02,64.29661560058594
2016-12-05,63.623355865478516
2016-12-06,63.76762771606445
2016-12-07,62.565372467041016
2016-12-08,63.95998001098633
2016-12-09,65.35459899902344
2016-12-12,63.95998001098633
2016-12-13,63.71953582763672
2016-12-14,62.27682876586914
2016-12-15,61.60356903076172
2016-12-16,61.266937255859375
2016-12-19,60.06467819213867
2016-12-20,58.9105110168457
2016-12-21,58.33342742919922
2016-12-22,57.227352142333984
2016-12-23,56.506004333496094
2016-12-26,54.053401947021484
2016-12-27,58.7662467956543
2016-12-28,57.32353591918945
2016-12-29,57.03499221801758
2016-12-30,57.75634765625
2017-01-02,58.477699279785156
2017-01-03,58.42961120605469
2017-01-04,57.61207580566406
2017-01-05,58.33342742919922
2017-01-06,58.33342742919922
2017-01-09,59.53568649291992
2017-01-10,59.48759078979492
2017-01-11,60.449398040771484
2017-01-12,60.641761779785156
2017-01-13,60.83412170410156
2017-01-16,61.45929718017578
2017-01-17,62.1325569152832
2017-01-18,62.373008728027344
2017-01-19,62.27682876586914
2017-01-20,60.689849853515625
2017-01-23,60.9302978515625
2017-01-24,61.21883773803711
2017-01-25,63.09435272216797
2017-01-27,60.112770080566406
2017-01-30,59.43950653076172
2017-01-31,57.6601676940918
2017-02-01,58.525787353515625
2017-02-02,57.996795654296875
2017-02-03,59.29523468017578
2017-02-06,59.96849060058594
2017-02-07,60.641761779785156
2017-02-08,60.593666076660156
2017-02-09,60.06467819213867
2017-02-10,60.353214263916016
2017-02-13,60.9302978515625
2017-02-14,59.96849060058594
2017-02-15,59.39141845703125
2017-02-16,59.48759078979492
2017-02-17,60.497493743896484
2017-02-20,60.9783935546875
2017-02-21,60.593666076660156
2017-02-22,60.689849853515625
2017-02-23,60.353214263916016
2017-02-27,59.72804260253906
2017-02-28,60.112770080566406
2017-03-01,59.7761344909668
2017-03-02,57.8525276184082
2017-03-03,57.996795654296875
2017-03-06,58.57388687133789
2017-03-07,58.33342742919922
2017-03-08,57.94871139526367
2017-03-09,57.80443572998047
2017-03-10,57.563987731933594
2017-03-14,58.477699279785156
2017-03-15,59.10287094116211
2017-03-16,59.39141845703125
2017-03-17,59.48759078979492
2017-03-20,59.24714279174805
2017-03-21,59.00669479370117
2017-03-22,57.996795654296875
2017-03-23,58.18915939331055
2017-03-24,58.621971130371094
2017-03-27,58.42961120605469
2017-03-28,58.18915939331055
2017-03-29,58.141075134277344
2017-03-30,57.37162780761719
2017-03-31,57.03499221801758
2017-04-03,57.51589584350586
2017-04-05,58.141075134277344
2017-04-06,58.237247467041016
2017-04-07,57.94871139526367
2017-04-10,57.94871139526367
2017-04-11,58.57388687133789
2017-04-12,57.996795654296875
2017-04-13,57.75634765625
2017-04-17,57.13117599487305
2017-04-18,56.842628479003906
2017-04-19,56.31364440917969
2017-04-20,56.40982437133789
2017-04-21,56.55409240722656
2017-04-24,56.506004333496094
2017-04-25,57.13117599487305
2017-04-26,58.862422943115234
2017-04-27,62.70964050292969
2017-04-28,63.2386360168457
2017-05-02,62.80582046508789
2017-05-03,62.66154861450195
2017-05-04,63.38290023803711
2017-05-05,62.46918487548828
2017-05-08,62.66154861450195
2017-05-09,62.46918487548828
2017-05-10,62.66154861450195
2017-05-11,62.75773239135742
2017-05-12,61.89210891723633
2017-05-15,61.266937255859375
2017-05-16,60.9302978515625
2017-05-17,60.9783935546875
2017-05-18,59.24714279174805
2017-05-19,58.33342742919922
2017-05-22,57.467803955078125
2017-05-23,56.16937255859375
2017-05-24,54.67857360839844
2017-05-25,55.20756530761719
2017-05-26,56.121280670166016
2017-05-29,54.96711349487305
2017-05-30,55.7365608215332
2017-05-31,55.351837158203125
2017-06-01,55.640377044677734
2017-06-02,56.457908630371094
2017-06-05,56.890724182128906
2017-06-06,56.7945442199707
2017-06-07,56.7945442199707
2017-06-08,56.55409240722656
2017-06-09,56.457908630371094
2017-06-12,55.7365608215332
2017-06-13,55.688472747802734
2017-06-14,55.784645080566406
2017-06-15,55.688472747802734
2017-06-16,55.111385345458984
2017-06-19,55.015201568603516
2017-06-20,55.063297271728516
2017-06-21,54.96711349487305
2017-06-22,54.96711349487305
2017-06-23,54.67857360839844
2017-06-27,53.57250213623047
2017-06-28,53.18777847290039
2017-06-29,52.80305862426758
2017-06-30,52.61069869995117
2017-07-03,52.85114669799805
2017-07-04,54.48621368408203
2017-07-05,59.96849060058594
2017-07-06,60.8822135925293
2017-07-07,62.22873306274414
2017-07-10,62.70964050292969
2017-07-11,59.63187026977539
2017-07-12,61.41120147705078
2017-07-13,60.353214263916016
2017-07-14,60.353214263916016
2017-07-17,59.29523468017578
2017-07-18,59.63187026977539
2017-07-19,59.58377456665039
2017-07-20,59.72981643676758
2017-07-21,58.756221771240234
2017-07-24,58.90226364135742
2017-07-25,58.90226364135742
2017-07-26,58.756221771240234
2017-07-27,57.587913513183594
2017-07-28,58.9509391784668
2017-07-31,57.8799934387207
2017-08-01,57.53923034667969
2017-08-02,56.80904006958008
2017-08-03,56.51696014404297
2017-08-04,55.78676986694336
2017-08-07,56.03016662597656
2017-08-08,55.15393829345703
2017-08-09,54.813175201416016
2017-08-10,52.6712760925293
2017-08-11,51.84372329711914
2017-08-14,53.01203918457031
2017-08-16,54.277706146240234
2017-08-17,54.91054153442383
2017-08-18,54.37506103515625
2017-08-21,53.206756591796875
2017-08-22,53.01203918457031
2017-08-23,54.229026794433594
2017-08-24,53.74222946166992
2017-08-28,54.52110290527344
2017-08-29,53.74222946166992
2017-08-30,54.082984924316406
2017-08-31,53.40147399902344
2017-09-01,55.738094329833984
2017-09-04,55.64073181152344
2017-09-05,55.93281173706055
2017-09-06,56.22488784790039
2017-09-07,55.738094329833984
2017-09-08,54.7158203125
2017-09-11,54.76449966430664
2017-09-12,55.88412857055664
2017-09-13,57.344512939453125
2017-09-14,59.1943359375
2017-09-15,58.85358810424805
2017-09-18,59.145660400390625
2017-09-19,58.31810760498047
2017-09-20,58.415462493896484
2017-09-21,57.6365966796875
2017-09-22,56.03016662597656
2017-09-25,55.10525894165039
2017-09-26,55.64073181152344
2017-09-27,54.86186218261719
2017-09-28,54.86186218261719
2017-09-29,54.91054153442383
2017-10-03,54.86186218261719
2017-10-04,54.52110290527344
2017-10-05,55.15393829345703
2017-10-06,55.88412857055664
2017-10-09,58.026031494140625
2017-10-10,57.49055480957031
2017-10-11,56.41960525512695
2017-10-12,57.78262710571289
2017-10-13,57.6365966796875
2017-10-16,56.41960525512695
2017-10-17,55.93281173706055
2017-10-18,54.813175201416016
2017-10-19,54.86186218261719
2017-10-23,54.91054153442383
2017-10-24,55.543373107910156
2017-10-25,55.93281173706055
2017-10-26,55.64073181152344
2017-10-27,55.44601058959961
2017-10-30,54.37506103515625
2017-10-31,55.15393829345703
2017-11-01,60.65472412109375
2017-11-02,57.8799934387207
2017-11-03,57.24715805053711
2017-11-06,55.738094329833984
2017-11-07,54.86186218261719
2017-11-08,54.61845779418945
2017-11-09,54.813175201416016
2017-11-10,54.42374038696289
2017-11-13,54.03430938720703
2017-11-14,53.8395881652832
2017-11-15,53.1580696105957
2017-11-16,52.817317962646484
2017-11-17,53.49883270263672
2017-11-20,53.45015335083008
2017-11-21,53.40147399902344
2017-11-22,53.35279083251953
2017-11-23,53.10939407348633
2017-11-24,53.206756591796875
2017-11-27,53.64487075805664
2017-11-28,53.74222946166992
2017-11-29,54.52110290527344
2017-11-30,53.45015335083008
2017-12-01,53.1580696105957
2017-12-04,52.9146728515625
2017-12-05,52.37920379638672
2017-12-06,51.795047760009766
2017-12-07,52.087120056152344
2017-12-08,52.135807037353516
2017-12-11,52.57392120361328
2017-12-12,51.94108581542969
2017-12-13,50.967491149902344
2017-12-14,50.724098205566406
2017-12-15,51.16221237182617
2017-12-18,50.87013626098633
2017-12-19,52.2331657409668
2017-12-20,52.28184127807617
2017-12-21,53.74222946166992
2017-12-22,53.547508239746094
2017-12-26,53.59619140625
2017-12-27,53.74222946166992
2017-12-28,52.6712760925293
2017-12-29,52.817317962646484
2018-01-01,53.40147399902344
2018-01-02,52.525238037109375
2018-01-03,52.7199592590332
2018-01-04,53.10939407348633
2018-01-05,56.71167755126953
2018-01-08,61.67699432373047
2018-01-09,61.141517639160156
2018-01-10,61.57963943481445
2018-01-11,66.73967742919922
2018-01-12,65.7174072265625
2018-01-15,62.553226470947266
2018-01-16,58.46414566040039
2018-01-17,59.145660400390625
2018-01-18,56.7603645324707
2018-01-19,57.14979553222656
2018-01-22,57.78262710571289
2018-01-23,57.92866897583008
2018-01-24,57.587913513183594
2018-01-25,56.663002014160156
2018-01-29,56.41960525512695
2018-01-30,55.59204864501953
2018-01-31,55.29997634887695
2018-02-01,54.61845779418945
2018-02-02,51.30825424194336
2018-02-05,51.55165100097656
2018-02-06,49.945220947265625
2018-02-07,50.82145309448242
2018-02-08,51.84372329711914
2018-02-09,51.795047760009766
2018-02-12,52.2331657409668
2018-02-14,52.37920379638672
2018-02-15,51.84372329711914
2018-02-16,51.69768142700195
2018-02-19,50.87013626098633
2018-02-20,50.82145309448242
2018-02-21,50.967491149902344
2018-02-22,50.04258728027344
2018-02-23,50.57805633544922
2018-02-26,50.91881561279297
2018-02-27,50.675418853759766
2018-02-28,50.13994216918945
2018-03-01,50.4807014465332
2018-03-05,49.50710678100586
2018-03-06,48.82559585571289
2018-03-07,47.60860824584961
2018-03-08,48.144081115722656
2018-03-09,48.63087844848633
2018-03-12,48.4361572265625
2018-03-13,48.82559585571289
2018-03-14,48.97163009643555
2018-03-15,48.922950744628906
2018-03-16,48.87427520751953
2018-03-19,48.04671859741211
2018-03-20,47.949363708496094
2018-03-21,47.998043060302734
2018-03-22,47.803321838378906
2018-03-23,46.48897933959961
2018-03-26,46.245574951171875
2018-03-27,47.462562561035156
2018-03-28,46.09954071044922
2018-04-02,46.68369674682617
2018-04-03,47.462562561035156
2018-04-04,46.975772857666016
2018-04-05,48.1927604675293
2018-04-06,48.533512115478516
2018-04-09,49.02031326293945
2018-04-10,48.29011535644531
2018-04-11,48.095401763916016
2018-04-12,47.60860824584961
2018-04-13,47.657283782958984
2018-04-16,47.75464630126953
2018-04-17,47.85200500488281
2018-04-18,48.144081115722656
2018-04-19,48.04671859741211
2018-04-20,47.365211486816406
2018-04-23,47.21916961669922
2018-04-24,46.537654876708984
2018-04-25,46.14822006225586
2018-04-26,45.95349884033203
2018-04-27,46.68369674682617
2018-04-30,47.073123931884766
2018-05-02,46.537654876708984
2018-05-03,45.515384674072266
2018-05-04,45.174625396728516
2018-05-07,44.63915252685547
2018-05-08,44.34707260131836
2018-05-09,44.2010383605957
2018-05-10,42.54593276977539
2018-05-11,42.74065399169922
2018-05-14,41.182899475097656
2018-05-15,39.917232513427734
2018-05-16,40.306671142578125
2018-05-17,41.08554458618164
2018-05-18,39.917232513427734
2018-05-21,39.187042236328125
2018-05-22,40.209312438964844
2018-05-23,39.38176345825195
2018-05-24,38.99232482910156
2018-05-25,39.77119827270508
2018-05-28,40.988182067871094
2018-05-29,39.77119827270508
2018-05-30,38.99232482910156
2018-05-31,39.625160217285156
2018-06-01,39.67383575439453
2018-06-04,38.11609649658203
2018-06-05,37.33721923828125
2018-06-06,39.917232513427734
2018-06-07,40.93950271606445
2018-06-08,40.79346466064453
2018-06-11,41.036869049072266
2018-06-12,41.81573486328125
2018-06-13,42.59461212158203
2018-06-14,42.98405075073242
2018-06-15,42.107818603515625
2018-06-18,41.28026580810547
2018-06-19,40.06327438354492
2018-06-20,41.08554458618164
2018-06-21,41.377620697021484
2018-06-22,40.93950271606445
2018-06-25,41.13422393798828
2018-06-26,40.5987548828125
2018-06-27,39.86855697631836
2018-06-28,38.26212692260742
2018-06-29,37.82400894165039
2018-07-02,37.58061218261719
2018-07-03,38.164772033691406
2018-07-04,38.359493255615234
2018-07-05,37.33721923828125
2018-07-06,37.87269973754883
2018-07-09,37.87269973754883
2018-07-10,38.40816879272461
2018-07-11,38.40816879272461
2018-07-12,38.164772033691406
2018-07-13,37.045143127441406
2018-07-16,35.14664077758789
2018-07-17,36.46099090576172
2018-07-18,35.8768310546875
2018-07-19,35.97418975830078
2018-07-20,35.8768310546875
2018-07-23,37.466941833496094
2018-07-24,38.460758209228516
2018-07-25,38.16261672973633
2018-07-26,37.96384811401367
2018-07-27,39.05704879760742
2018-07-30,41.04468536376953
2018-07-31,39.80241394042969
2018-08-01,39.305503845214844
2018-08-02,39.85210037231445
2018-08-03,40.89561462402344
2018-08-06,41.243446350097656
2018-08-07,41.19375991821289
2018-08-08,40.79623031616211
2018-08-09,42.5354118347168
2018-08-10,43.13170623779297
2018-08-13,44.324283599853516
2018-08-14,44.27459716796875
2018-08-16,45.069644927978516
2018-08-17,46.311920166015625
2018-08-20,47.603885650634766
2018-08-21,46.80883026123047
2018-08-23,47.00759506225586
2018-08-24,46.56037521362305
2018-08-27,46.9082145690918
2018-08-28,47.15666961669922
2018-08-29,47.951725006103516
2018-08-30,48.2498664855957
2018-08-31,47.30574035644531
2018-09-03,47.603885650634766
2018-09-04,44.672122955322266
2018-09-05,44.57273864746094
2018-09-06,44.622432708740234
2018-09-07,45.4671745300293
2018-09-10,44.523048400878906
2018-09-11,43.62861633300781
2018-09-12,43.38016128540039
2018-09-14,44.57273864746094
2018-09-17,43.97644805908203
2018-09-18,43.578922271728516
2018-09-19,43.032318115234375
2018-09-21,40.249629974365234
2018-09-24,38.560142517089844
2018-09-25,37.715396881103516
2018-09-26,38.01354217529297
2018-09-27,36.42343521118164
2018-09-28,36.075592041015625
2018-10-01,37.119102478027344
2018-10-03,37.2681770324707
2018-10-04,36.473121643066406
2018-10-05,35.1314697265625
2018-10-08,33.541358947753906
2018-10-09,33.39228439331055
2018-10-10,35.678070068359375
2018-10-11,34.93270492553711
2018-10-12,36.27436065673828
2018-10-15,35.8768310546875
2018-10-16,36.075592041015625
2018-10-17,34.88301467895508
2018-10-19,35.1314697265625
2018-10-22,34.584869384765625
2018-10-23,34.18734359741211
2018-10-24,35.03208923339844
2018-10-25,33.83950424194336
2018-10-26,33.143829345703125
2018-10-29,34.03826904296875
2018-10-30,34.435794830322266
2018-10-31,34.386104583740234
2018-11-01,34.88301467895508
2018-11-02,35.379920959472656
2018-11-05,35.03208923339844
2018-11-06,34.93270492553711
2018-11-07,34.93270492553711
2018-11-09,36.32404708862305
2018-11-12,35.92652130126953
2018-11-13,35.1314697265625
2018-11-14,35.479305267333984
2018-11-15,36.373741149902344
2018-11-16,36.22467041015625
2018-11-19,35.82714080810547
2018-11-20,35.28054428100586
2018-11-21,36.17497634887695
2018-11-22,38.75890350341797
2018-11-26,39.4545783996582
2018-11-27,39.553958892822266
2018-11-28,38.560142517089844
2018-11-29,38.212303161621094
2018-11-30,38.212303161621094
2018-12-03,38.112918853759766
2018-12-04,38.75890350341797
2018-12-05,37.516632080078125
2018-12-06,36.373741149902344
2018-12-07,36.27436065673828
2018-12-10,35.678070068359375
2018-12-11,36.17497634887695
2018-12-12,37.367557525634766
2018-12-13,39.15643310546875
2018-12-14,38.90797805786133
2018-12-17,39.10673904418945
2018-12-18,40.94530487060547
2018-12-19,42.5354118347168
2018-12-20,43.62861633300781
2018-12-21,42.88325119018555
2018-12-24,42.83355712890625
2018-12-26,42.83355712890625
2018-12-27,42.485721588134766
2018-12-28,42.684486389160156
2018-12-31,43.08201217651367
2019-01-01,43.08201217651367
2019-01-02,42.436031341552734
2019-01-03,42.78386688232422
2019-01-04,44.870887756347656
2019-01-07,45.86470413208008
2019-01-08,45.71562957763672
2019-01-09,45.96408462524414
2019-01-10,46.659759521484375
2019-01-11,46.41130447387695
2019-01-14,46.610069274902344
2019-01-15,46.75914001464844
2019-01-16,48.05110168457031
2019-01-17,46.95790100097656
2019-01-18,46.80883026123047
2019-01-21,46.1131591796875
2019-01-22,46.610069274902344
2019-01-23,47.00759506225586
2019-01-24,46.80883026123047
2019-01-25,46.36161422729492
2019-01-28,45.4671745300293
2019-01-29,45.914398193359375
2019-01-30,44.473358154296875
2019-01-31,44.92057418823242
2019-02-01,44.523048400878906
2019-02-04,43.032318115234375
2019-02-05,42.684486389160156
2019-02-06,41.342830657958984
2019-02-07,44.22490310668945
2019-02-08,43.97644805908203
2019-02-11,44.7218132019043
2019-02-12,44.97026824951172
2019-02-14,44.423667907714844
2019-02-15,44.125526428222656
2019-02-18,42.83355712890625
2019-02-19,43.13170623779297
2019-02-20,44.473358154296875
2019-02-21,44.7218132019043
2019-02-22,45.26841354370117
2019-02-25,45.616249084472656
2019-02-26,45.21872329711914
2019-02-27,44.672122955322266
2019-02-28,44.473358154296875
2019-03-01,47.206356048583984
2019-03-05,50.734413146972656
2019-03-06,50.93317413330078
2019-03-07,48.647396087646484
2019-03-08,48.647396087646484
2019-03-11,49.790283203125
2019-03-12,49.54182815551758
2019-03-13,49.74059295654297
2019-03-14,50.287193298339844
2019-03-15,51.72822952270508
2019-03-18,51.92699432373047
2019-03-19,52.22513961791992
2019-03-20,52.026371002197266
2019-03-22,52.473594665527344
2019-03-25,51.479774475097656
2019-03-26,52.22513961791992
2019-03-27,53.3680305480957
2019-03-28,54.312156677246094
2019-04-01,55.5544319152832
2019-04-02,54.61030197143555
2019-04-03,54.212772369384766
2019-04-04,53.66617202758789
2019-04-05,53.86494064331055
2019-04-08,53.86494064331055
2019-04-09,54.312156677246094
2019-04-10,54.212772369384766
2019-04-11,54.06370162963867
2019-04-12,53.86494064331055
2019-04-15,53.66617202758789
2019-04-16,53.31834030151367
2019-04-18,52.67235565185547
2019-04-22,51.52946472167969
2019-04-23,51.33070373535156
2019-04-24,51.77791976928711
2019-04-25,52.42390060424805
2019-04-26,51.62885284423828
2019-04-30,49.641212463378906
2019-05-02,50.18781280517578
2019-05-03,50.33688735961914
2019-05-06,49.93935775756836
2019-05-07,48.448631286621094
2019-05-08,49.044921875
2019-05-09,48.349246978759766
2019-05-10,48.84615707397461
2019-05-13,42.684486389160156
2019-05-14,41.491905212402344
2019-05-15,40.498085021972656
2019-05-16,40.89561462402344
2019-05-17,41.491905212402344
2019-05-20,42.78386688232422
2019-05-21,43.13170623779297
2019-05-22,42.3863410949707
2019-05-23,41.79004669189453
2019-05-24,44.77150344848633
2019-05-27,45.616249084472656
2019-05-28,45.26841354370117
2019-05-29,45.56655502319336
2019-05-30,45.4671745300293
2019-05-31,45.11934280395508
2019-06-03,45.01995849609375
2019-06-04,45.21872329711914
2019-06-06,42.13788604736328
2019-06-07,42.286956787109375
2019-06-10,41.93912124633789
2019-06-11,42.286956787109375
2019-06-12,42.3863410949707
2019-06-13,41.79004669189453
2019-06-14,41.541595458984375
2019-06-17,41.14406967163086
2019-06-18,40.69684982299805
2019-06-19,40.249629974365234
2019-06-20,41.83974075317383
2019-06-21,42.13788604736328
2019-06-24,42.13788604736328
2019-06-25,42.18757629394531
2019-06-26,42.58510208129883
2019-06-27,42.63479995727539
2019-06-28,42.98263168334961
2019-07-01,43.97644805908203
2019-07-02,44.125526428222656
2019-07-03,44.672122955322266
2019-07-04,44.7218132019043
2019-07-05,43.13170623779297
2019-07-08,41.83974075317383
2019-07-09,42.684486389160156
2019-07-10,42.3863410949707
2019-07-11,42.485721588134766
2019-07-12,42.83355712890625
2019-07-15,42.08819580078125
2019-07-16,41.79004669189453
2019-07-17,42.93294143676758
2019-07-18,41.541595458984375
2019-07-19,40.00117492675781
2019-07-22,39.901798248291016
2019-07-23,38.808597564697266
2019-07-24,37.367557525634766
2019-07-25,38.70921325683594
2019-07-26,42.08819580078125
2019-07-29,41.243446350097656
2019-07-30,39.553958892822266
2019-07-31,41.690670013427734
2019-08-01,41.29314041137695
2019-08-02,41.09437561035156
2019-08-05,40.84592056274414
2019-08-06,41.44221496582031
2019-08-07,41.09437561035156
2019-08-08,42.18757629394531
2019-08-09,44.075828552246094
2019-08-13,42.88325119018555
2019-08-14,44.02614212036133
2019-08-16,45.4671745300293
2019-08-19,45.16903305053711
2019-08-20,44.622432708740234
2019-08-21,43.181396484375
