Date,NAVINFLUOR
2010-12-14,33.550559997558594
2010-12-15,33.42068862915039
2010-12-16,33.59600830078125
2010-12-20,33.66093444824219
2010-12-21,33.66742706298828
2010-12-22,34.297264099121094
2010-12-23,33.96612548828125
2010-12-24,35.3686637878418
2010-12-27,35.12190246582031
2010-12-28,35.290733337402344
2010-12-29,38.17373275756836
2010-12-30,37.84907531738281
2010-12-31,37.92698287963867
2011-01-03,38.35554885864258
2011-01-04,38.72565460205078
2011-01-05,40.97881317138672
2011-01-06,40.02430725097656
2011-01-07,38.21917724609375
2011-01-10,36.45951843261719
2011-01-11,36.85559844970703
2011-01-12,36.73222732543945
2011-01-13,36.667301177978516
2011-01-14,36.06342315673828
2011-01-17,35.6348762512207
2011-01-18,36.23225784301758
2011-01-19,36.45951843261719
2011-01-20,37.74518966674805
2011-01-21,37.375057220458984
2011-01-24,37.77114486694336
2011-01-25,37.79712677001953
2011-01-27,36.34913635253906
2011-01-28,35.34918212890625
2011-01-31,35.99849319458008
2011-02-01,35.849159240722656
2011-02-02,35.69982147216797
2011-02-03,35.297218322753906
2011-02-04,35.08945083618164
2011-02-07,34.73881530761719
2011-02-08,33.56353759765625
2011-02-09,31.472713470458984
2011-02-10,31.836334228515625
2011-02-11,32.031124114990234
2011-02-14,34.16739273071289
2011-02-15,33.725868225097656
2011-02-16,33.82974624633789
2011-02-17,33.81676483154297
2011-02-18,33.73236846923828
2011-02-21,33.66742706298828
2011-02-22,33.16745376586914
2011-02-23,32.93368911743164
2011-02-24,32.00515365600586
2011-02-25,30.894804000854492
2011-02-28,30.63507843017578
2011-03-01,31.933734893798828
2011-03-03,31.80386734008789
2011-03-04,31.88828468322754
2011-03-07,31.40778160095215
2011-03-08,31.349336624145508
2011-03-09,33.634952545166016
