Date,AUROPHARMA
1996-12-25,2.587400197982788
1996-12-26,2.7420260906219482
1996-12-27,2.7420260906219482
1996-12-30,2.7420260906219482
1996-12-31,2.7626426219940186
1997-01-01,2.7832589149475098
1997-01-02,2.8884053230285645
1997-01-03,2.9688096046447754
1997-01-06,3.010042667388916
1997-01-07,2.9193294048309326
1997-01-08,2.9688096046447754
1997-01-09,3.12962007522583
1997-01-10,2.927576780319214
1997-01-13,2.818307638168335
1997-01-14,2.680175542831421
1997-01-15,2.845109701156616
1997-01-16,2.886343002319336
1997-01-17,2.8141846656799316
1997-01-20,2.797691822052002
1997-01-21,2.7461490631103516
1997-01-22,2.8389244079589844
1997-01-23,2.8389244079589844
1997-01-24,2.7358410358428955
1997-01-27,2.7626426219940186
1997-01-28,2.7111001014709473
1997-01-29,2.663682460784912
1997-01-30,2.7420260906219482
1997-01-31,2.680175542831421
1997-02-03,2.680175542831421
1997-02-04,2.6760518550872803
1997-02-05,2.680175542831421
1997-02-06,2.680175542831421
1997-02-07,2.6822378635406494
1997-02-10,2.6822378635406494
1997-02-11,2.7935681343078613
1997-02-12,2.824492931365967
1997-02-13,2.8842811584472656
1997-02-14,2.8203701972961426
1997-02-17,2.847170829772949
1997-02-18,2.78532075881958
1997-02-19,2.8038763999938965
1997-02-20,2.8038763999938965
1997-02-21,2.7007923126220703
1997-02-24,2.7090394496917725
1997-02-25,2.680175542831421
1997-02-26,2.680175542831421
1997-02-27,2.758518934249878
1997-02-28,2.845109701156616
1997-03-03,3.2141494750976562
1997-03-04,3.3192946910858154
1997-03-05,3.5172157287597656
1997-03-06,3.756368637084961
1997-03-07,3.756368637084961
1997-03-10,3.494537115097046
1997-03-11,3.4141311645507812
1997-03-12,3.4079458713531494
1997-03-13,3.2368276119232178
1997-03-14,3.257444381713867
1997-03-17,3.2966160774230957
1997-03-18,3.257444381713867
1997-03-19,3.1234359741210938
1997-03-20,3.0822014808654785
1997-03-21,3.076016426086426
1997-03-24,3.076016426086426
1997-03-25,3.051276206970215
1997-03-26,3.010042667388916
1997-03-27,2.886343002319336
1997-03-28,2.886343002319336
1997-03-31,2.690484046936035
1997-04-01,2.4636998176574707
1997-04-02,2.628633737564087
1997-04-03,2.7296547889709473
1997-04-04,2.752333641052246
1997-04-07,2.7090394496917725
1997-04-08,2.7090394496917725
1997-04-09,2.878096342086792
1997-04-10,2.731717348098755
1997-04-11,2.638941764831543
1997-04-14,2.638941764831543
1997-04-15,2.680175542831421
1997-04-16,2.680175542831421
1997-04-17,2.7420260906219482
1997-04-18,2.7420260906219482
1997-04-21,2.9255144596099854
1997-04-22,2.9172682762145996
1997-04-23,2.937885046005249
1997-04-24,2.8657259941101074
1997-04-25,2.845109701156616
1997-04-28,2.8842811584472656
1997-04-29,2.8038763999938965
1997-04-30,2.999734878540039
1997-05-01,2.999734878540039
1997-05-02,3.010042667388916
1997-05-05,2.999734878540039
1997-05-06,2.896651029586792
1997-05-07,2.927576780319214
1997-05-08,3.016228675842285
1997-05-09,3.049215316772461
1997-05-12,3.030660629272461
1997-05-13,3.038907527923584
1997-05-14,3.1543610095977783
1997-05-15,3.113128185272217
1997-05-16,3.092510461807251
1997-05-19,3.280122756958008
1997-05-20,3.2966160774230957
1997-05-21,3.5110297203063965
1997-05-22,3.758430004119873
1997-05-23,3.836775064468384
1997-05-26,3.830589771270752
1997-05-27,3.6862728595733643
1997-05-28,3.6512234210968018
1997-05-29,3.6656551361083984
1997-05-30,3.632669448852539
1997-06-02,3.717198610305786
1997-06-03,3.733691453933716
1997-06-04,3.6512234210968018
1997-06-05,3.525463104248047
1997-06-06,3.348158121109009
1997-06-09,3.1337435245513916
1997-06-10,3.1646692752838135
1997-06-11,3.3131096363067627
1997-06-12,3.36258864402771
1997-06-13,3.2986769676208496
1997-06-16,3.1564221382141113
1997-06-17,3.1667306423187256
1997-06-18,3.2059013843536377
1997-06-19,3.216209888458252
1997-06-20,3.2904317378997803
1997-06-23,3.282184362411499
1997-06-24,3.3811442852020264
1997-06-25,3.6079275608062744
1997-06-26,3.7254436016082764
1997-06-27,3.628544569015503
1997-06-30,3.3811442852020264
1997-07-01,3.1749773025512695
1997-07-02,3.3028011322021484
1997-07-03,3.2986769676208496
1997-07-04,3.2409512996673584
1997-07-07,3.275998115539551
1997-07-08,3.092510461807251
1997-07-09,3.3089864253997803
1997-07-10,3.50484561920166
1997-07-11,3.4512414932250977
1997-07-14,3.282184362411499
1997-07-15,3.2945544719696045
1997-07-16,3.3399107456207275
1997-07-17,3.3399107456207275
1997-07-18,3.3399107456207275
1997-07-21,3.216209888458252
1997-07-22,3.257444381713867
1997-07-23,3.4862897396087646
1997-07-24,3.6821489334106445
1997-07-25,3.6120519638061523
1997-07-28,3.6491622924804688
1997-07-29,3.7275068759918213
1997-07-30,3.9893381595611572
1997-07-31,4.269725799560547
1997-08-01,4.242923259735107
1997-08-04,4.25941801071167
1997-08-05,4.44909143447876
1997-08-06,4.453217029571533
1997-08-07,4.442907333374023
1997-08-08,4.308898448944092
1997-08-11,4.2449846267700195
1997-08-12,4.319207668304443
1997-08-13,4.280034065246582
1997-08-14,4.269725799560547
1997-08-15,4.269725799560547
1997-08-18,4.174887657165527
1997-08-19,4.174887657165527
1997-08-20,4.034695148468018
1997-08-21,3.8264665603637695
1997-08-22,3.6491622924804688
1997-08-25,3.7275068759918213
1997-08-26,3.585249900817871
1997-08-27,3.585249900817871
1997-08-28,3.583188772201538
1997-08-29,3.4636118412017822
1997-09-01,3.3811442852020264
1997-09-02,3.3728983402252197
1997-09-03,3.385268211364746
1997-09-04,3.412069320678711
1997-09-05,3.438870429992676
1997-09-08,3.4223783016204834
1997-09-09,3.2986769676208496
1997-09-10,3.2986769676208496
1997-09-11,3.2986769676208496
1997-09-12,3.2306430339813232
1997-09-15,3.2182724475860596
1997-09-16,3.2182724475860596
1997-09-17,3.076016426086426
1997-09-18,3.0203516483306885
1997-09-19,3.010042667388916
1997-09-22,2.89046573638916
1997-09-23,2.929638147354126
1997-09-24,3.010042667388916
1997-09-25,3.0265376567840576
1997-09-26,2.989426612854004
1997-09-29,2.9688096046447754
1997-09-30,2.927576780319214
1997-10-01,2.824492931365967
1997-10-02,2.824492931365967
1997-10-03,2.824492931365967
1997-10-06,2.824492931365967
1997-10-07,2.824492931365967
1997-10-08,2.824492931365967
1997-10-09,2.799752712249756
1997-10-10,2.886343002319336
1997-10-13,2.845109701156616
1997-10-14,2.89046573638916
1997-10-15,2.9234533309936523
1997-10-16,2.929638147354126
1997-10-17,3.0904486179351807
1997-10-20,3.119312286376953
1997-10-21,3.2017781734466553
1997-10-22,3.1749773025512695
1997-10-23,3.195594072341919
1997-10-24,3.137866973876953
1997-10-27,3.1543610095977783
1997-10-28,3.098696231842041
1997-10-29,3.2120871543884277
1997-10-30,3.2079648971557617
1997-10-31,3.2079648971557617
1997-11-03,3.2327046394348145
1997-11-04,3.216209888458252
1997-11-05,3.2368276119232178
1997-11-06,3.1646692752838135
1997-11-07,3.1770389080047607
1997-11-10,3.1770389080047607
1997-11-11,3.1770389080047607
1997-11-12,3.1564221382141113
1997-11-13,3.1399290561676025
1997-11-14,3.1399290561676025
1997-11-17,3.360527753829956
1997-11-18,3.329603672027588
1997-11-19,3.2017781734466553
1997-11-20,3.1337435245513916
1997-11-21,3.2120871543884277
1997-11-24,3.135805130004883
1997-11-25,3.1543610095977783
1997-11-26,3.2945544719696045
1997-11-27,3.3873298168182373
1997-11-28,3.2883694171905518
1997-12-01,3.317233085632324
1997-12-02,3.2986769676208496
1997-12-03,3.2883694171905518
1997-12-04,3.195594072341919
1997-12-05,3.269813299179077
1997-12-08,3.2780613899230957
1997-12-09,3.2244579792022705
1997-12-10,3.216209888458252
1997-12-11,3.1749773025512695
1997-12-12,3.257444381713867
1997-12-15,3.377020835876465
1997-12-16,3.3399107456207275
1997-12-17,3.490413188934326
1997-12-18,3.4244399070739746
1997-12-19,3.4636118412017822
1997-12-22,3.535771131515503
1997-12-23,3.5873122215270996
1997-12-24,3.628544569015503
1997-12-25,3.628544569015503
1997-12-26,3.8821322917938232
1997-12-29,4.15427303314209
1997-12-30,4.300650596618652
1997-12-31,4.477954387664795
1998-01-01,4.2924041748046875
1998-01-02,4.236739635467529
1998-01-05,4.308898448944092
1998-01-06,4.065619945526123
1998-01-07,4.329514026641846
1998-01-08,4.123348236083984
1998-01-09,3.9914000034332275
1998-01-12,3.673902988433838
1998-01-13,3.6409149169921875
1998-01-14,3.7934794425964355
1998-01-15,3.6388535499572754
1998-01-16,3.739874839782715
1998-01-19,3.7934794425964355
1998-01-20,3.7110133171081543
1998-01-21,3.787294864654541
1998-01-22,3.6800880432128906
1998-01-23,3.5460784435272217
1998-01-26,3.5460784435272217
1998-01-27,3.632669448852539
1998-01-28,3.5460784435272217
1998-01-29,3.50484561920166
1998-01-30,3.325479030609131
1998-02-02,3.4223783016204834
1998-02-03,3.4450559616088867
1998-02-04,3.506906270980835
1998-02-05,3.4883522987365723
1998-02-06,3.391453981399536
1998-02-09,3.3976380825042725
1998-02-10,3.2842464447021484
1998-02-11,3.2986769676208496
1998-02-12,3.2986769676208496
1998-02-13,3.300739288330078
1998-02-16,3.300739288330078
1998-02-17,3.257444381713867
1998-02-18,3.3811442852020264
1998-02-19,3.2986769676208496
1998-02-20,3.4223783016204834
1998-02-23,3.4553654193878174
1998-02-24,3.5007221698760986
1998-02-25,3.731628894805908
1998-02-26,3.910994291305542
1998-02-27,4.209938049316406
1998-03-02,4.37280797958374
1998-03-03,3.9377965927124023
1998-03-04,4.2449846267700195
1998-03-05,4.174887657165527
1998-03-06,4.106853485107422
1998-03-09,4.12747049331665
1998-03-10,3.960474729537964
1998-03-11,4.080051422119141
1998-03-12,4.007893085479736
1998-03-13,4.007893085479736
1998-03-16,3.9584145545959473
1998-03-17,3.8676986694335938
1998-03-18,4.014079570770264
1998-03-19,3.970783233642578
1998-03-20,3.9893381595611572
1998-03-23,3.9893381595611572
1998-03-24,3.847083806991577
1998-03-25,4.040879726409912
1998-03-26,3.9584145545959473
1998-03-27,3.9584145545959473
1998-03-30,3.9377965927124023
1998-03-31,3.830589771270752
1998-04-01,4.086236000061035
1998-04-02,4.133655548095703
1998-04-03,4.15427303314209
1998-04-06,4.288280963897705
1998-04-07,4.133655548095703
1998-04-08,4.133655548095703
1998-04-09,4.5439276695251465
1998-04-10,4.997495651245117
1998-04-13,5.164491653442383
1998-04-14,5.164491653442383
1998-04-15,5.681971549987793
1998-04-16,6.248932361602783
1998-04-17,6.131418704986572
1998-04-20,5.96235990524292
1998-04-21,6.185020923614502
1998-04-22,6.440668106079102
1998-04-23,5.838658809661865
1998-04-24,5.535592555999756
1998-04-27,5.046977996826172
1998-04-28,4.764528274536133
1998-04-29,5.011928081512451
1998-04-30,5.310871601104736
1998-05-01,5.310871601104736
1998-05-04,5.564457893371582
1998-05-05,5.7355756759643555
1998-05-06,5.89638614654541
1998-05-07,5.89638614654541
1998-05-08,6.071629047393799
1998-05-11,6.149973392486572
1998-05-12,5.964423179626465
1998-05-13,6.020085334777832
1998-05-14,6.038642406463623
1998-05-15,6.044827938079834
1998-05-18,6.601478576660156
1998-05-19,7.263276100158691
1998-05-20,7.991048812866211
1998-05-21,8.325037002563477
1998-05-22,8.471417427062988
1998-05-25,9.071365356445312
1998-05-26,9.07548999786377
1998-05-27,9.982623100280762
1998-05-28,10.803169250488281
1998-05-29,10.388772010803223
1998-06-01,9.904280662536621
1998-06-02,8.916741371154785
1998-06-03,9.256913185119629
1998-06-04,9.087855339050293
1998-06-05,8.572443008422852
1998-06-08,7.7168426513671875
1998-06-09,8.487911224365234
1998-06-10,9.310521125793457
1998-06-11,9.005390167236328
1998-06-12,9.896031379699707
1998-06-15,9.137336730957031
1998-06-16,8.597180366516113
1998-06-17,9.263100624084473
1998-06-18,9.518744468688965
1998-06-19,8.867257118225098
1998-06-22,7.982800006866455
1998-06-23,7.694167613983154
1998-06-24,8.463171005249023
1998-06-25,9.217741012573242
1998-06-26,9.021883010864258
1998-06-29,8.854889869689941
1998-06-30,9.085798263549805
1998-07-01,9.35999870300293
1998-07-02,9.044559478759766
1998-07-03,8.597180366516113
1998-07-06,8.456984519958496
1998-07-07,8.240511894226074
1998-07-08,8.477601051330566
1998-07-09,8.259062767028809
1998-07-10,8.382762908935547
1998-07-13,8.772421836853027
1998-07-14,8.852826118469238
1998-07-15,9.559979438781738
1998-07-16,10.32280158996582
1998-07-17,10.417637825012207
1998-07-20,10.271260261535645
1998-07-21,10.62999153137207
1998-07-22,10.749567031860352
1998-07-23,10.564014434814453
1998-07-24,10.718639373779297
1998-07-27,11.186641693115234
1998-07-28,12.048418998718262
1998-07-29,12.759697914123535
1998-07-30,13.040087699890137
1998-07-31,13.151415824890137
1998-08-03,12.687539100646973
1998-08-04,12.091714859008789
1998-08-05,12.15769100189209
1998-08-06,11.922659873962402
1998-08-07,12.036050796508789
1998-08-10,12.069039344787598
1998-08-11,12.662798881530762
1998-08-12,12.320562362670898
1998-08-13,12.495803833007812
1998-08-14,12.223661422729492
1998-08-17,11.805145263671875
1998-08-18,11.419608116149902
1998-08-19,11.586604118347168
1998-08-20,11.965953826904297
1998-08-21,11.650517463684082
1998-08-24,11.592790603637695
1998-08-25,12.005125045776367
1998-08-26,12.005125045776367
1998-08-27,12.965868949890137
1998-08-28,12.400964736938477
1998-08-31,12.359731674194336
1998-09-01,11.838127136230469
1998-09-02,12.407150268554688
1998-09-03,12.011308670043945
1998-09-04,11.902043342590332
1998-09-07,12.291698455810547
1998-09-08,12.695786476135254
1998-09-09,12.994729995727539
1998-09-10,12.854535102844238
1998-09-11,12.701972007751465
1998-09-14,12.980294227600098
1998-09-15,13.079253196716309
1998-09-16,13.755481719970703
1998-09-17,14.582218170166016
1998-09-18,14.425528526306152
1998-09-21,14.165757179260254
1998-09-22,14.157513618469238
1998-09-23,14.543048858642578
1998-09-24,14.507996559143066
1998-09-25,14.588401794433594
1998-09-28,15.524399757385254
1998-09-29,15.860450744628906
1998-09-30,17.130441665649414
1998-10-01,17.130441665649414
1998-10-02,17.130441665649414
1998-10-05,15.813031196594238
1998-10-06,16.01508140563965
1998-10-07,17.297439575195312
1998-10-08,17.78812026977539
1998-10-09,17.856151580810547
1998-10-12,17.49948501586914
1998-10-13,16.769651412963867
1998-10-14,17.447940826416016
1998-10-15,17.163434982299805
1998-10-16,17.099519729614258
1998-10-19,16.019207000732422
1998-10-20,15.5594482421875
1998-10-21,15.5594482421875
1998-10-22,9.08991813659668
1998-10-23,9.310521125793457
1998-10-26,9.807381629943848
1998-10-27,9.89397144317627
1998-10-28,9.628016471862793
1998-10-29,9.448648452758789
1998-10-30,9.463083267211914
1998-11-02,8.760053634643555
1998-11-03,8.82396125793457
1998-11-04,8.82396125793457
1998-11-05,8.652841567993164
1998-11-06,8.586871147155762
1998-11-09,8.428119659423828
1998-11-10,8.646656036376953
1998-11-11,8.494094848632812
1998-11-12,8.327096939086914
1998-11-13,8.265250205993652
1998-11-16,7.834359169006348
1998-11-17,8.100316047668457
1998-11-18,8.30854606628418
1998-11-19,8.081759452819824
1998-11-20,7.92919921875
1998-11-23,7.52304744720459
1998-11-24,7.090093612670898
1998-11-25,7.090093612670898
1998-11-26,6.815891742706299
1998-11-27,6.968457221984863
1998-11-30,7.133390426635742
1998-12-01,7.269457817077637
1998-12-02,7.463257789611816
1998-12-03,7.45707368850708
1998-12-04,7.483874797821045
1998-12-07,7.869408130645752
1998-12-08,7.943626880645752
1998-12-09,7.875593185424805
1998-12-10,7.793126106262207
1998-12-11,7.638500213623047
1998-12-14,7.53953742980957
1998-12-15,7.226164817810059
1998-12-16,7.463257789611816
1998-12-17,7.164316177368164
1998-12-18,7.209672451019287
1998-12-21,7.275645732879639
1998-12-22,7.174624443054199
1998-12-23,7.174624443054199
1998-12-24,7.432332992553711
1998-12-25,7.432332992553711
1998-12-28,7.508615493774414
1998-12-29,7.795187473297119
1998-12-30,7.710659980773926
1998-12-31,7.545724868774414
1999-01-01,7.669427394866943
1999-01-04,7.62819242477417
1999-01-05,7.7395243644714355
1999-01-06,8.329161643981934
1999-01-07,8.997142791748047
1999-01-08,9.718728065490723
1999-01-11,9.277528762817383
1999-01-12,9.277528762817383
1999-01-13,9.407414436340332
1999-01-14,9.232173919677734
1999-01-15,9.58678150177002
1999-01-18,9.625955581665039
1999-01-19,9.463083267211914
1999-01-20,9.463083267211914
1999-01-21,10.22177791595459
1999-01-22,10.906250953674316
1999-01-25,11.780403137207031
1999-01-26,11.780403137207031
1999-01-27,12.724649429321289
1999-01-28,11.875238418579102
1999-01-29,12.289639472961426
1999-02-01,13.273053169250488
1999-02-02,14.219364166259766
1999-02-03,15.357399940490723
1999-02-04,14.679110527038574
1999-02-05,14.78013801574707
1999-02-08,13.598800659179688
1999-02-09,13.318414688110352
1999-02-10,13.776100158691406
1999-02-11,13.611169815063477
1999-02-12,14.701797485351562
1999-02-15,15.879008293151855
1999-02-16,17.151058197021484
1999-02-17,18.266427993774414
1999-02-18,18.71999740600586
1999-02-19,18.350955963134766
1999-02-22,16.88304901123047
1999-02-23,16.20475196838379
1999-02-24,16.16351890563965
1999-02-25,15.62748908996582
1999-02-26,15.462559700012207
1999-03-01,17.563398361206055
1999-03-02,17.563398361206055
1999-03-03,17.64792251586914
1999-03-04,16.245986938476562
1999-03-05,16.287221908569336
1999-03-08,16.16351890563965
1999-03-09,15.668718338012695
1999-03-10,16.92222023010254
1999-03-11,17.196414947509766
1999-03-12,18.431365966796875
1999-03-15,19.907522201538086
1999-03-16,21.441404342651367
1999-03-17,23.049514770507812
1999-03-18,23.95664405822754
1999-03-19,24.18755340576172
1999-03-22,22.53409194946289
1999-03-23,21.276470184326172
1999-03-24,21.977439880371094
1999-03-25,21.884666442871094
1999-03-26,20.699201583862305
1999-03-29,20.699201583862305
1999-03-30,19.833297729492188
1999-03-31,21.420785903930664
1999-04-01,23.136104583740234
1999-04-02,23.136104583740234
1999-04-05,21.28677749633789
1999-04-06,21.024948120117188
1999-04-07,20.847639083862305
1999-04-08,20.530149459838867
1999-04-09,19.565282821655273
1999-04-12,18.884931564331055
1999-04-13,18.555057525634766
1999-04-14,18.555057525634766
1999-04-15,18.039644241333008
1999-04-16,19.482818603515625
1999-04-19,19.359115600585938
1999-04-20,20.57550048828125
1999-04-21,20.833215713500977
1999-04-22,19.874534606933594
1999-04-23,19.583839416503906
1999-04-26,18.016965866088867
1999-04-27,18.016965866088867
1999-04-28,17.812868118286133
1999-04-29,19.05192756652832
1999-04-30,19.066349029541016
1999-05-03,17.988100051879883
1999-05-04,19.284893035888672
1999-05-05,19.014814376831055
1999-05-06,18.899362564086914
1999-05-07,20.117813110351562
1999-05-10,21.13214874267578
1999-05-11,20.82290267944336
1999-05-12,20.917736053466797
1999-05-13,21.222869873046875
1999-05-14,21.482635498046875
1999-05-17,20.002355575561523
1999-05-18,19.42508316040039
1999-05-19,20.97959327697754
1999-05-20,20.61673355102539
1999-05-21,20.451793670654297
1999-05-24,20.13224220275879
1999-05-25,20.078636169433594
1999-05-26,19.853918075561523
1999-05-27,19.05398941040039
1999-05-28,17.93656349182129
1999-05-31,19.371479034423828
1999-06-01,18.596296310424805
1999-06-02,19.86216163635254
1999-06-03,20.410566329956055
1999-06-04,20.410566329956055
1999-06-07,20.152849197387695
1999-06-08,20.039466857910156
1999-06-09,20.121936798095703
1999-06-10,19.936372756958008
1999-06-11,19.76320457458496
1999-06-14,19.256032943725586
1999-06-15,19.21891975402832
1999-06-16,19.231290817260742
1999-06-17,19.185935974121094
1999-06-18,19.16119384765625
1999-06-21,19.30963897705078
1999-06-22,19.559097290039062
1999-06-23,19.744647979736328
1999-06-24,19.51580047607422
1999-06-25,19.367366790771484
1999-06-28,19.41684341430664
1999-06-29,19.21891975402832
1999-06-30,19.297266006469727
1999-07-01,19.05605697631836
1999-07-02,18.695261001586914
1999-07-05,18.798343658447266
1999-07-06,19.5797061920166
1999-07-07,19.629196166992188
1999-07-08,19.379735946655273
1999-07-09,19.451892852783203
1999-07-12,19.781757354736328
1999-07-13,20.00029945373535
1999-07-14,20.330162048339844
