Date,CGPOWER
2004-03-23,0.10644102841615677
2004-03-24,0.10597649216651917
2004-03-25,0.10953845083713531
2004-03-26,0.11149997264146805
2004-03-29,0.11382275074720383
2004-03-30,0.11397770792245865
2004-03-31,0.1134098619222641
2004-04-01,0.12017214298248291
2004-04-02,0.12244343757629395
2004-04-05,0.12471474707126617
2004-04-06,0.13158032298088074
2004-04-07,0.12776029109954834
2004-04-08,0.12729576230049133
2004-04-09,0.12729576230049133
2004-04-12,0.1356065571308136
2004-04-13,0.136122927069664
2004-04-14,0.136122927069664
2004-04-15,0.13916842639446259
2004-04-16,0.1384456604719162
2004-04-19,0.13158032298088074
2004-04-20,0.12987679243087769
2004-04-21,0.13441944122314453
2004-04-22,0.13039293885231018
2004-04-23,0.129825159907341
2004-04-26,0.129825159907341
2004-04-27,0.1283280998468399
2004-04-28,0.1386522650718689
2004-04-29,0.13436777889728546
2004-04-30,0.13632933795452118
2004-05-03,0.1314769685268402
2004-05-04,0.13555505871772766
2004-05-05,0.13426446914672852
2004-05-06,0.1346258521080017
2004-05-07,0.13323210179805756
2004-05-10,0.13534846901893616
2004-05-11,0.1275022029876709
2004-05-12,0.1266763061285019
2004-05-13,0.1327674239873886
2004-05-14,0.12776029109954834
2004-05-17,0.10231143981218338
2004-05-18,0.1109321266412735
2004-05-19,0.11325493454933167
2004-05-20,0.1105707660317421
2004-05-21,0.10597649216651917
2004-05-24,0.11067404597997665
2004-05-25,0.11124186962842941
2004-05-26,0.11686848849058151
2004-05-27,0.11815892904996872
2004-05-28,0.10933180898427963
2004-05-31,0.10613144934177399
2004-06-01,0.11119024455547333
2004-06-02,0.10860920697450638
2004-06-03,0.11041581630706787
2004-06-04,0.10891895741224289
2004-06-07,0.10928012430667877
2004-06-08,0.10680241137742996
2004-06-09,0.10484084486961365
2004-06-10,0.105408675968647
2004-06-11,0.10447945445775986
2004-06-14,0.10133074969053268
2004-06-15,0.10174361616373062
2004-06-16,0.10009181499481201
2004-06-17,0.09761408716440201
2004-06-18,0.09678816050291061
2004-06-21,0.09673650562763214
2004-06-22,0.09673650562763214
2004-06-23,0.0969429537653923
2004-06-24,0.09606538712978363
2004-06-25,0.09570399671792984
2004-06-28,0.09854312241077423
2004-06-29,0.09756240993738174
2004-06-30,0.09632346779108047
2004-07-01,0.1009177565574646
2004-07-02,0.10783495008945465
2004-07-05,0.10835112631320953
2004-07-06,0.10860920697450638
2004-07-07,0.1093834638595581
2004-07-08,0.226040318608284
2004-07-09,0.23715515434741974
2004-07-12,0.2351134866476059
2004-07-13,0.23261834681034088
2004-07-14,0.22921603918075562
2004-07-15,0.2347734570503235
2004-07-16,0.2600654065608978
2004-07-19,0.2734488844871521
2004-07-20,0.2706131339073181
2004-07-21,0.28070732951164246
2004-07-22,0.2795732915401459
2004-07-23,0.27514997124671936
2004-07-26,0.27038660645484924
2004-07-27,0.27038660645484924
2004-07-28,0.2661898136138916
2004-07-29,0.271634042263031
2004-07-30,0.2736753821372986
2004-08-02,0.27129361033439636
2004-08-03,0.26811790466308594
2004-08-04,0.2643752098083496
2004-08-05,0.2741292715072632
2004-08-06,0.2752634584903717
2004-08-09,0.2756035625934601
2004-08-10,0.28785279393196106
2004-08-11,0.3056592047214508
2004-08-12,0.3001018166542053
2004-08-13,0.2987406551837921
2004-08-16,0.2886465787887573
2004-08-17,0.28025373816490173
2004-08-18,0.2770780920982361
2004-08-19,0.2779856324195862
2004-08-20,0.2777586281299591
2004-08-23,0.27378880977630615
2004-08-24,0.2775315046310425
2004-08-25,0.2820684015750885
2004-08-26,0.29284319281578064
2004-08-27,0.30611273646354675
2004-08-30,0.31303125619888306
2004-08-31,0.3046385943889618
2004-09-01,0.3008958697319031
2004-09-02,0.3001018166542053
2004-09-03,0.3137117624282837
2004-09-06,0.3280024230480194
2004-09-07,0.32460010051727295
2004-09-08,0.32063028216362
2004-09-09,0.33809664845466614
2004-09-10,0.33049753308296204
2004-09-13,0.3386636972427368
2004-09-14,0.3387770652770996
2004-09-15,0.3488713204860687
2004-09-16,0.346943199634552
2004-09-17,0.34127238392829895
2004-09-20,0.339571088552475
2004-09-21,0.33900371193885803
2004-09-22,0.3405917286872864
2004-09-23,0.3492113947868347
2004-09-24,0.361120343208313
2004-09-27,0.35862502455711365
2004-09-28,0.34898442029953003
2004-09-29,0.3472832143306732
2004-09-30,0.34796392917633057
2004-10-01,0.37166810035705566
2004-10-04,0.3953724503517151
2004-10-05,0.3940112292766571
2004-10-06,0.4021773934364319
2004-10-07,0.3958258032798767
2004-10-08,0.3868657052516937
2004-10-11,0.38323649764060974
2004-10-12,0.3809683620929718
2004-10-13,0.3809683620929718
2004-10-14,0.369399756193161
2004-10-15,0.3806277811527252
2004-10-18,0.3726887106895447
2004-10-19,0.3737097680568695
2004-10-20,0.3673582673072815
2004-10-21,0.3715546727180481
2004-10-22,0.3715546727180481
2004-10-25,0.37416329979896545
2004-10-26,0.37643152475357056
2004-10-27,0.3785865306854248
2004-10-28,0.3938977122306824
2004-10-29,0.39072200655937195
2004-11-01,0.39083555340766907
2004-11-02,0.38970139622688293
2004-11-03,0.40149685740470886
2004-11-04,0.42395350337028503
2004-11-05,0.41794243454933167
2004-11-08,0.4164680540561676
2004-11-09,0.40626007318496704
2004-11-10,0.39741387963294983
2004-11-11,0.4122715890407562
2004-11-12,0.40557965636253357
2004-11-15,0.40557965636253357
2004-11-16,0.41136401891708374
2004-11-17,0.4129520058631897
2004-11-18,0.41465330123901367
2004-11-19,0.4067141115665436
2004-11-22,0.4003627300262451
2004-11-23,0.40875545144081116
2004-11-24,0.4041054844856262
2004-11-25,0.4068272113800049
2004-11-26,0.4068272113800049
2004-11-29,0.42837679386138916
2004-11-30,0.4174884855747223
2004-12-01,0.4109105169773102
2004-12-02,0.5974715948104858
2004-12-03,0.5988867282867432
2004-12-06,0.5859907269477844
2004-12-07,0.5914953947067261
2004-12-08,0.5820589661598206
2004-12-09,0.5874060392379761
2004-12-10,0.575768232345581
2004-12-13,0.5925958752632141
2004-12-14,0.5966853499412537
2004-12-15,0.5954269170761108
2004-12-16,0.5993589162826538
2004-12-17,0.6025041937828064
2004-12-20,0.6036052703857422
2004-12-21,0.6080082058906555
2004-12-22,0.6383616924285889
2004-12-23,0.622477650642395
2004-12-24,0.619331955909729
2004-12-27,0.6312848925590515
2004-12-28,0.6363174915313721
2004-12-29,0.6413499712944031
2004-12-30,0.6485841870307922
2004-12-31,0.669816255569458
2005-01-03,0.6597504019737244
2005-01-04,0.6704450845718384
2005-01-05,0.6410353779792786
2005-01-06,0.617916464805603
2005-01-07,0.6347442865371704
2005-01-10,0.6238929033279419
2005-01-11,0.6202754378318787
2005-01-12,0.6333291530609131
2005-01-13,0.6295549869537354
2005-01-14,0.6142992377281189
2005-01-17,0.6259375810623169
2005-01-18,0.6249940395355225
2005-01-19,0.6292402744293213
2005-01-20,0.6204329133033752
2005-01-24,0.6141418218612671
2005-01-25,0.6187030673027039
2005-01-27,0.6415073871612549
2005-01-28,0.6666702628135681
2005-01-31,0.6388338208198547
2005-02-01,0.6658840179443359
2005-02-02,0.7291072607040405
2005-02-03,0.7556857466697693
2005-02-04,0.7487656474113464
2005-02-07,0.7572583556175232
2005-02-08,0.792487382888794
2005-02-09,0.836523175239563
2005-02-10,0.7906000018119812
2005-02-11,0.8121460676193237
2005-02-14,0.8014514446258545
2005-02-15,0.785724401473999
2005-02-16,0.7692113518714905
2005-02-17,0.7728279829025269
2005-02-18,0.7687393426895142
2005-02-21,0.7541130781173706
2005-02-22,0.7522257566452026
2005-02-23,0.8620007634162903
2005-02-24,0.8047542572021484
2005-02-25,0.8368374109268188
2005-02-28,0.8542947173118591
2005-03-01,0.8557098507881165
2005-03-02,0.8794581294059753
2005-03-03,0.9379627704620361
2005-03-04,1.0736877918243408
2005-03-07,1.0420758724212646
2005-03-08,1.0129809379577637
2005-03-09,1.0126659870147705
2005-03-10,0.969102680683136
2005-03-11,1.0098353624343872
2005-03-14,0.9849866628646851
2005-03-15,0.9492864012718201
2005-03-16,0.9678438901901245
2005-03-17,0.9450400471687317
2005-03-18,0.9544762969017029
2005-03-21,0.9873461127281189
2005-03-22,0.9780665040016174
2005-03-23,0.9220781326293945
2005-03-24,0.9293130040168762
2005-03-28,0.9249094724655151
2005-03-29,0.9312003254890442
2005-03-30,1.1129058599472046
2005-03-31,1.17206871509552
2005-04-01,1.1959614753723145
2005-04-04,1.1764302253723145
2005-04-05,1.142866611480713
2005-04-06,1.185721755027771
2005-04-07,1.1813603639602661
2005-04-08,1.1678967475891113
2005-04-11,1.1631566286087036
2005-04-12,1.1783264875411987
2005-04-13,1.1931172609329224
2005-04-15,1.1813603639602661
2005-04-18,1.1682764291763306
2005-04-19,1.1360405683517456
2005-04-20,1.1593642234802246
2005-04-21,1.2170097827911377
2005-04-22,1.2118898630142212
2005-04-25,1.1980475187301636
2005-04-26,1.1851532459259033
2005-04-27,1.1916004419326782
2005-04-28,1.223077654838562
2005-04-29,1.1961510181427002
2005-05-02,1.17415452003479
2005-05-03,1.2204232215881348
2005-05-04,1.2192853689193726
2005-05-05,1.229904294013977
2005-05-06,1.2477293014526367
2005-05-09,1.249625325202942
2005-05-10,1.2206130027770996
2005-05-11,1.2232675552368164
2005-05-12,1.2319903373718262
2005-05-13,1.242419958114624
2005-05-16,1.2589170932769775
2005-05-17,1.2627092599868774
2005-05-18,1.265553593635559
2005-05-19,1.2718111276626587
2005-05-20,1.2744665145874023
2005-05-23,1.3247169256210327
2005-05-24,1.321493148803711
2005-05-25,1.3084089756011963
2005-05-26,1.3131498098373413
2005-05-27,1.3129600286483765
2005-05-30,1.2930495738983154
2005-05-31,1.2621406316757202
2005-06-01,1.2847058773040771
2005-06-02,1.2799655199050903
2005-06-03,1.2801547050476074
2005-06-06,1.2687771320343018
2005-06-07,1.2636574506759644
2005-06-08,1.2683985233306885
2005-06-09,1.264036774635315
2005-06-10,1.2530380487442017
2005-06-13,1.2693465948104858
2005-06-14,1.2797757387161255
2005-06-15,1.290205478668213
2005-06-16,1.2911535501480103
2005-06-17,1.2437468767166138
2005-06-20,1.227439045906067
2005-06-21,1.2228877544403076
2005-06-22,1.2190959453582764
2005-06-23,1.2052526473999023
2005-06-24,1.2137861251831055
2005-06-27,1.1900832653045654
2005-06-28,1.1851532459259033
2005-06-29,1.1834462881088257
2005-06-30,1.1919794082641602
2005-07-01,1.1961510181427002
2005-07-04,1.2448841333389282
2005-07-05,1.26972496509552
2005-07-06,1.2750344276428223
2005-07-07,1.2492460012435913
2005-07-08,1.2611924409866333
2005-07-11,1.2714320421218872
2005-07-12,1.2881193161010742
2005-07-13,1.277500033378601
2005-07-14,1.2591065168380737
2005-07-15,1.3262335062026978
2005-07-18,1.3713643550872803
2005-07-19,1.375915288925171
2005-07-20,1.371174693107605
2005-07-21,1.3560045957565308
2005-07-22,1.3853964805603027
2005-07-25,1.4620044231414795
2005-07-26,1.4864665269851685
2005-07-27,1.5427852869033813
2005-07-28,1.5427852869033813
2005-07-29,1.5023947954177856
2005-08-01,1.5035325288772583
2005-08-02,1.5537828207015991
2005-08-03,1.593225121498108
2005-08-04,1.5530246496200562
2005-08-05,1.6049813032150269
2005-08-08,1.5994820594787598
2005-08-09,1.6053611040115356
2005-08-10,1.7179979085922241
2005-08-11,1.7181872129440308
2005-08-12,1.6908810138702393
2005-08-16,1.6958122253417969
2005-08-17,1.6707816123962402
2005-08-18,1.6694539785385132
2005-08-19,1.6793148517608643
2005-08-22,1.6914504766464233
2005-08-23,1.6190143823623657
2005-08-24,1.571797490119934
2005-08-25,1.5860190391540527
2005-08-26,1.595500111579895
2005-08-29,1.5651605129241943
2005-08-30,1.547525405883789
2005-08-31,1.569901466369629
2005-09-01,1.6366496086120605
2005-09-02,1.6795042753219604
2005-09-05,1.7035863399505615
2005-09-06,1.643855094909668
2005-09-08,1.6051714420318604
2005-09-09,1.580330729484558
2005-09-12,1.6222375631332397
2005-09-13,1.6248923540115356
2005-09-14,1.5837434530258179
2005-09-15,1.6053611040115356
2005-09-16,1.5968281030654907
2005-09-19,1.6527669429779053
2005-09-20,1.6461299657821655
2005-09-21,1.6049813032150269
2005-09-22,1.5691428184509277
2005-09-23,1.5882947444915771
2005-09-26,1.643855094909668
2005-09-27,1.7030178308486938
2005-09-28,1.856233835220337
2005-09-29,1.7557331323623657
2005-09-30,1.7963125705718994
2005-10-03,1.7411320209503174
2005-10-04,1.7291860580444336
2005-10-05,1.7015000581741333
2005-10-06,1.6713505983352661
2005-10-07,1.695432186126709
2005-10-10,1.7267204523086548
2005-10-11,1.8440979719161987
2005-10-13,1.7348741292953491
2005-10-14,1.6999835968017578
2005-10-17,1.673057198524475
2005-10-18,1.6789352893829346
2005-10-19,1.7375298738479614
2005-10-20,1.8760099411010742
2005-10-21,1.8673081398010254
2005-10-24,1.8070002794265747
2005-10-25,1.767537236213684
2005-10-26,1.7819063663482666
2005-10-27,1.7881793975830078
2005-10-28,1.748919129371643
2005-10-31,1.7790722846984863
2005-11-02,1.7568110227584839
2005-11-04,1.7568110227584839
2005-11-07,1.7845368385314941
2005-11-08,1.854153037071228
2005-11-09,1.899485468864441
2005-11-10,1.9282230138778687
2005-11-11,1.8879505395889282
2005-11-14,1.9338890314102173
2005-11-16,1.939353108406067
2005-11-17,1.907580018043518
2005-11-18,1.9122343063354492
2005-11-21,1.9541264772415161
2005-11-22,1.9452217817306519
