Date,DIVISLAB
2006-10-06,95.27114868164062
2006-10-09,98.17749786376953
2006-10-10,97.64326477050781
2006-10-11,95.7163314819336
2006-10-12,97.6220932006836
2006-10-13,97.61361694335938
2006-10-16,97.01580810546875
2006-10-17,98.16900634765625
2006-10-18,101.46753692626953
2006-10-19,101.86817932128906
2006-10-20,102.8412094116211
2006-10-23,104.92080688476562
2006-10-26,108.25533294677734
2006-10-27,111.2061996459961
2006-10-30,110.52359771728516
2006-10-31,114.031982421875
2006-11-01,119.06033325195312
2006-11-02,121.15049743652344
2006-11-03,119.98033905029297
2006-11-06,120.21564483642578
