Date,EICHERMOT
1996-11-04,0.8551633358001709
1996-11-05,0.7960793375968933
1996-11-06,0.7587631940841675
1996-11-07,0.7058985233306885
1996-11-08,0.7556536197662354
1996-11-11,0.7836408019065857
1996-11-12,0.7836408019065857
1996-11-13,0.806963324546814
1996-11-14,0.8007441759109497
1996-11-15,0.806963324546814
1996-11-18,0.8162923455238342
1996-11-19,0.8022988438606262
1996-11-20,0.7820857763290405
1996-11-21,0.7696471214294434
1996-11-22,0.7618728280067444
1996-11-25,0.7090081572532654
1996-11-26,0.7136727571487427
1996-11-27,0.7385503053665161
1996-11-28,0.7214469909667969
1996-11-29,0.7230018377304077
1996-12-02,0.6934598088264465
1996-12-03,0.6732469797134399
1996-12-04,0.684130847454071
1996-12-05,0.7261115312576294
1996-12-06,0.7058985233306885
1996-12-09,0.7136727571487427
1996-12-10,0.7152276039123535
1996-12-11,0.7649828195571899
1996-12-12,0.7307761907577515
1996-12-13,0.7230018377304077
1996-12-16,0.7152276039123535
1996-12-17,0.7214469909667969
1996-12-18,0.7245566844940186
1996-12-19,0.7416598796844482
1996-12-20,0.7680925726890564
1996-12-23,0.7712021470069885
1996-12-24,0.7680925726890564
1996-12-25,0.7680925726890564
1996-12-26,0.8225116729736328
1996-12-27,0.8225116729736328
1996-12-30,0.8225116729736328
1996-12-31,0.8504986763000488
1997-01-01,0.9018087387084961
1997-01-02,0.964002251625061
1997-01-03,0.9360153079032898
1997-01-06,0.9251313805580139
1997-01-07,0.9158023595809937
1997-01-08,0.9655573964118958
1997-01-09,0.9329055547714233
1997-01-10,0.9593378305435181
1997-01-13,0.9437894225120544
1997-01-14,0.9158023595809937
1997-01-15,0.9655573964118958
1997-01-16,0.9562283158302307
1997-01-17,0.9329055547714233
1997-01-20,0.8676022291183472
1997-01-21,0.8318405747413635
1997-01-22,0.8365053534507751
1997-01-23,0.8365053534507751
1997-01-24,0.8302859663963318
1997-01-27,0.8225116729736328
1997-01-28,0.8147375583648682
1997-01-29,0.824066698551178
1997-01-30,0.8147375583648682
1997-01-31,0.7774213552474976
1997-02-03,0.7618728280067444
1997-02-04,0.7463246583938599
1997-02-05,0.7478793263435364
1997-02-06,0.7509889602661133
1997-02-07,0.7572082877159119
1997-02-10,0.7976342439651489
1997-02-11,0.7743116021156311
1997-02-12,0.806963324546814
1997-02-13,0.7867501974105835
1997-02-14,0.7774213552474976
1997-02-17,0.7727566361427307
1997-02-18,0.7774213552474976
1997-02-19,0.7960793375968933
1997-02-20,0.7836408019065857
1997-02-21,0.7960793375968933
1997-02-24,0.7805309891700745
1997-02-25,0.7898598313331604
1997-02-26,0.7851954102516174
1997-02-27,0.8318405747413635
1997-02-28,0.8318405747413635
1997-03-03,0.9329055547714233
1997-03-04,0.8753765225410461
1997-03-05,0.8940346837043762
1997-03-06,0.8551633358001709
1997-03-07,0.8551633358001709
1997-03-10,0.8256214261054993
1997-03-11,0.7929697632789612
1997-03-12,0.8007441759109497
1997-03-13,0.8007441759109497
1997-03-14,0.8411700129508972
1997-03-17,0.8116277456283569
1997-03-18,0.8100729584693909
1997-03-19,0.8162923455238342
1997-03-20,0.799189031124115
1997-03-21,0.7805309891700745
1997-03-24,0.7805309891700745
1997-03-25,0.7556536197662354
1997-03-26,0.7618728280067444
1997-03-27,0.7463246583938599
1997-03-28,0.7463246583938599
1997-03-31,0.6996791958808899
1997-04-01,0.6996791958808899
1997-04-02,0.7230018377304077
1997-04-03,0.7307761907577515
1997-04-04,0.7012341022491455
1997-04-07,0.7027888894081116
1997-04-08,0.7027888894081116
1997-04-09,0.7463246583938599
1997-04-10,0.7307761907577515
1997-04-11,0.6887953281402588
1997-04-14,0.6887953281402588
1997-04-15,0.7090081572532654
1997-04-16,0.7090081572532654
1997-04-17,0.7385503053665161
1997-04-18,0.7385503053665161
1997-04-21,0.7680925726890564
1997-04-22,0.740105152130127
1997-04-23,0.7307761907577515
1997-04-24,0.6934598088264465
1997-04-25,0.6794662475585938
1997-04-28,0.6763564944267273
1997-04-29,0.6623629331588745
1997-04-30,0.6685823202133179
1997-05-01,0.6685823202133179
1997-05-02,0.6685823202133179
1997-05-05,0.6623629331588745
1997-05-06,0.6250466704368591
1997-05-07,0.6530337333679199
1997-05-08,0.6483694911003113
1997-05-09,0.6530337333679199
1997-05-12,0.631266176700592
1997-05-13,0.6094984412193298
1997-05-14,0.6468145847320557
1997-05-15,0.6530337333679199
1997-05-16,0.6592531800270081
1997-05-19,0.6390402913093567
1997-05-20,0.6437047719955444
1997-05-21,0.6530337333679199
1997-05-22,0.6608080267906189
1997-05-23,0.6514791250228882
1997-05-26,0.6919049620628357
1997-05-27,0.7105631828308105
1997-05-28,0.6996791958808899
1997-05-29,0.7105631828308105
1997-05-30,0.7058985233306885
1997-06-02,0.6576982736587524
1997-06-03,0.621937096118927
1997-06-04,0.6266016960144043
1997-06-05,0.6359305381774902
1997-06-06,0.6297112703323364
1997-06-09,0.6157174706459045
1997-06-10,0.5955047011375427
1997-06-11,0.612608015537262
1997-06-12,0.5970594882965088
1997-06-13,0.5908401608467102
1997-06-16,0.5659626722335815
1997-06-17,0.5550787448883057
1997-06-18,0.5815111398696899
1997-06-19,0.5986143946647644
1997-06-20,0.586175799369812
1997-06-23,0.5923949480056763
1997-06-24,0.5908401608467102
1997-06-25,0.5939498543739319
1997-06-26,0.586175799369812
1997-06-27,0.5846208930015564
1997-06-30,0.5970594882965088
1997-07-01,0.5892853736877441
1997-07-02,0.6017240881919861
1997-07-03,0.6048338413238525
1997-07-04,0.583065927028656
1997-07-07,0.5955047011375427
1997-07-08,0.5892853736877441
1997-07-09,0.6172725558280945
1997-07-10,0.6374854445457458
1997-07-11,0.6452599167823792
1997-07-14,0.6343759298324585
1997-07-15,0.6203821301460266
1997-07-16,0.6234919428825378
1997-07-17,0.6141629219055176
1997-07-18,0.6141629219055176
1997-07-21,1.0297025442123413
1997-07-22,1.053223967552185
1997-07-23,1.129014253616333
1997-07-24,1.1603758335113525
1997-07-25,1.1368545293807983
1997-07-28,1.1603758335113525
1997-07-29,1.1499217748641968
1997-07-30,1.1603758335113525
1997-07-31,1.1786701679229736
1997-08-01,1.225712537765503
1997-08-04,1.3119560480117798
1997-08-05,1.3772926330566406
1997-08-06,1.3772926330566406
1997-08-07,1.283207893371582
1997-08-08,1.283207893371582
1997-08-11,1.2440063953399658
1997-08-12,1.2283258438110352
1997-08-13,1.196963906288147
1997-08-14,1.1865102052688599
1997-08-15,1.1865102052688599
1997-08-18,1.1054929494857788
1997-08-19,1.0375432968139648
1997-08-20,1.0192487239837646
1997-08-21,1.0061817169189453
1997-08-22,0.9486854672431946
1997-08-25,0.8964166045188904
1997-08-26,0.9147106409072876
1997-08-27,0.9669795632362366
1997-08-28,0.8990297913551331
1997-08-29,0.8833488821983337
1997-09-01,0.8598280549049377
1997-09-02,0.8441470861434937
1997-09-03,0.8389202356338501
1997-09-04,0.8232395052909851
1997-09-05,0.8493741154670715
1997-09-08,0.8363067507743835
1997-09-09,0.812785804271698
1997-09-10,0.8363067507743835
1997-09-11,0.83107990026474
1997-09-12,0.8232395052909851
1997-09-15,0.7892646193504333
1997-09-16,0.7474492192268372
1997-09-17,0.7500625252723694
1997-09-18,0.7396087646484375
1997-09-19,0.7474492192268372
1997-09-22,0.7213146686553955
1997-09-23,0.7108607888221741
1997-09-24,0.7552894949913025
1997-09-25,0.7579032182693481
1997-09-26,0.7735836505889893
1997-09-29,0.7579032182693481
1997-09-30,0.736995279788971
1997-10-01,0.7605167627334595
1997-10-02,0.7605167627334595
1997-10-03,0.7605167627334595
1997-10-06,0.7605167627334595
1997-10-07,0.7605167627334595
1997-10-08,0.7605167627334595
1997-10-09,0.8153991103172302
1997-10-10,0.8336933255195618
1997-10-13,0.7971049547195435
1997-10-14,0.812785804271698
1997-10-15,0.7971049547195435
1997-10-16,0.8153991103172302
1997-10-17,0.8389202356338501
1997-10-20,0.8206260800361633
1997-10-21,0.7683567404747009
1997-10-22,0.7918781638145447
1997-10-23,0.7840375900268555
1997-10-24,0.7997185587882996
1997-10-27,0.7709705829620361
1997-10-28,0.7187010049819946
1997-10-29,0.7291550636291504
1997-10-30,0.7396087646484375
1997-10-31,0.7396087646484375
1997-11-03,0.7552894949913025
1997-11-04,0.7448357343673706
1997-11-05,0.7552894949913025
1997-11-06,0.7317684292793274
1997-11-07,0.689953088760376
1997-11-10,0.6951798796653748
1997-11-11,0.6847262382507324
1997-11-12,0.6794992685317993
1997-11-13,0.6533648371696472
1997-11-14,0.6533648371696472
1997-11-17,0.6716588735580444
1997-11-18,0.6664319038391113
1997-11-19,0.6533648371696472
1997-11-20,0.6873396635055542
1997-11-21,0.689953088760376
1997-11-24,0.6873396635055542
1997-11-25,0.689953088760376
1997-11-26,0.6794992685317993
1997-11-27,0.6742724180221558
1997-11-28,0.6794992685317993
1997-12-01,0.6533648371696472
1997-12-02,0.6559780240058899
1997-12-03,0.6585916876792908
1997-12-04,0.6794992685317993
1997-12-05,0.6612048745155334
1997-12-08,0.6402974128723145
1997-12-09,0.6115493178367615
1997-12-10,0.6350703835487366
1997-12-11,0.6063225269317627
1997-12-12,0.5880281925201416
1997-12-15,0.5749608874320984
1997-12-16,0.5932551026344299
1997-12-17,0.6089359521865845
1997-12-18,0.6089359521865845
1997-12-19,0.5984819531440735
1997-12-22,0.6272303462028503
1997-12-23,0.6324571371078491
1997-12-24,0.6402974128723145
1997-12-25,0.6402974128723145
1997-12-26,0.6402974128723145
1997-12-29,0.6507512927055359
1997-12-30,0.6402974128723145
1997-12-31,0.6402974128723145
1998-01-01,0.6873396635055542
1998-01-02,0.7239280939102173
1998-01-05,0.7500625252723694
1998-01-06,0.7134741544723511
1998-01-07,0.7187010049819946
1998-01-08,0.6847262382507324
1998-01-09,0.6167761087417603
1998-01-12,0.6063225269317627
1998-01-13,0.6272303462028503
1998-01-14,0.6429110169410706
1998-01-15,0.6402974128723145
1998-01-16,0.6167761087417603
1998-01-19,0.6272303462028503
1998-01-20,0.6298435926437378
1998-01-21,0.6272303462028503
1998-01-22,0.6115493178367615
1998-01-23,0.5958686470985413
1998-01-26,0.5958686470985413
1998-01-27,0.5723474025726318
1998-01-28,0.5749608874320984
1998-01-29,0.5775744915008545
1998-01-30,0.5801879167556763
1998-02-02,0.5880281925201416
1998-02-03,0.5749608874320984
1998-02-04,0.5723474025726318
1998-02-05,0.5645071268081665
1998-02-06,0.5618936419487
1998-02-09,0.5749608874320984
1998-02-10,0.5775744915008545
1998-02-11,0.5645071268081665
1998-02-12,0.5566666722297668
1998-02-13,0.5566666722297668
1998-02-16,0.5566666722297668
1998-02-17,0.5383724570274353
1998-02-18,0.5749608874320984
1998-02-19,0.5749608874320984
1998-02-20,0.5618936419487
1998-02-23,0.5775744915008545
1998-02-24,0.5775744915008545
1998-02-25,0.5749608874320984
1998-02-26,0.5801879167556763
1998-02-27,0.5749608874320984
1998-03-02,0.5723474025726318
1998-03-03,0.548826277256012
1998-03-04,0.5540531277656555
1998-03-05,0.5618936419487
1998-03-06,0.5749608874320984
1998-03-09,0.5749608874320984
1998-03-10,0.5749608874320984
1998-03-11,0.5697339177131653
1998-03-12,0.5801879167556763
1998-03-13,0.5801879167556763
1998-03-16,0.5958686470985413
1998-03-17,0.548826277256012
1998-03-18,0.6010953783988953
1998-03-19,0.5932551026344299
1998-03-20,0.6141629219055176
1998-03-23,0.6141629219055176
1998-03-24,0.5958686470985413
1998-03-25,0.6455244421958923
1998-03-26,0.6664319038391113
1998-03-27,0.6664319038391113
1998-03-30,0.6638184189796448
1998-03-31,0.6272303462028503
1998-04-01,0.6429110169410706
1998-04-02,0.6507512927055359
1998-04-03,0.6638184189796448
1998-04-06,0.6638184189796448
1998-04-07,0.7187010049819946
1998-04-08,0.7187010049819946
1998-04-09,0.7892646193504333
1998-04-10,0.8389202356338501
1998-04-13,0.8180124759674072
1998-04-14,0.8180124759674072
1998-04-15,0.8990297913551331
1998-04-16,0.8389202356338501
1998-04-17,0.8284664750099182
1998-04-20,0.7840375900268555
1998-04-21,0.7552894949913025
1998-04-22,0.7448357343673706
1998-04-23,0.7291550636291504
1998-04-24,0.7317684292793274
1998-04-27,0.7030203342437744
1998-04-28,0.6612048745155334
1998-04-29,0.6429110169410706
1998-04-30,0.689953088760376
1998-05-01,0.689953088760376
1998-05-04,0.6794992685317993
1998-05-05,0.6559780240058899
1998-05-06,0.6507512927055359
1998-05-07,0.6507512927055359
1998-05-08,0.6690453886985779
1998-05-11,0.676885724067688
1998-05-12,0.6507512927055359
1998-05-13,0.6063225269317627
1998-05-14,0.6402974128723145
1998-05-15,0.6533648371696472
1998-05-18,0.6585916876792908
1998-05-19,0.676885724067688
1998-05-20,0.6794992685317993
1998-05-21,0.689953088760376
1998-05-22,0.676885724067688
1998-05-25,0.6533648371696472
1998-05-26,0.6402974128723145
1998-05-27,0.6402974128723145
1998-05-28,0.6272303462028503
1998-05-29,0.6272303462028503
1998-06-01,0.6481378078460693
1998-06-02,0.6010953783988953
1998-06-03,0.5880281925201416
1998-06-04,0.5749608874320984
1998-06-05,0.548826277256012
1998-06-08,0.4965570271015167
1998-06-09,0.5148512721061707
1998-06-10,0.5645071268081665
1998-06-11,0.5723474025726318
1998-06-12,0.5697339177131653
1998-06-15,0.5749608874320984
1998-06-16,0.5566666722297668
1998-06-17,0.5226917266845703
1998-06-18,0.5540531277656555
1998-06-19,0.5645071268081665
1998-06-22,0.5279186367988586
1998-06-23,0.5331456065177917
1998-06-24,0.4834897816181183
1998-06-25,0.548826277256012
1998-06-26,0.5645071268081665
1998-06-29,0.5226917266845703
1998-06-30,0.5148512721061707
1998-07-01,0.5017840266227722
1998-07-02,0.5070109367370605
1998-07-03,0.5122381448745728
1998-07-06,0.4991706311702728
1998-07-07,0.5226917266845703
1998-07-08,0.5043975114822388
1998-07-09,0.5122381448745728
1998-07-10,0.5148512721061707
1998-07-13,0.5200783014297485
1998-07-14,0.5226917266845703
1998-07-15,0.5984819531440735
1998-07-16,0.6010953783988953
1998-07-17,0.5984819531440735
1998-07-20,0.5697339177131653
1998-07-21,0.5357589721679688
1998-07-22,0.5671204924583435
1998-07-23,0.5566666722297668
1998-07-24,0.5435994267463684
1998-07-27,0.6216695308685303
1998-07-28,0.5782973170280457
1998-07-29,0.601429283618927
1998-07-30,0.589863121509552
1998-07-31,0.589863121509552
1998-08-03,0.589863121509552
1998-08-04,0.5782973170280457
1998-08-05,0.584080159664154
1998-08-06,0.5782973170280457
1998-08-07,0.5811888575553894
1998-08-10,0.5638399720191956
1998-08-11,0.5378164649009705
1998-08-12,0.5638399720191956
1998-08-13,0.5464910268783569
1998-08-14,0.5782973170280457
1998-08-17,0.5754057168960571
1998-08-18,0.5667314529418945
1998-08-19,0.5493825078010559
1998-08-20,0.5754057168960571
1998-08-21,0.5782973170280457
1998-08-24,0.5493825078010559
1998-08-25,0.5349250435829163
1998-08-26,0.5349250435829163
1998-08-27,0.5782973170280457
1998-08-28,0.5782973170280457
1998-08-31,0.601429283618927
1998-09-01,0.601429283618927
1998-09-02,0.6361271739006042
1998-09-03,0.6476931571960449
1998-09-04,0.6505843997001648
1998-09-07,0.6390183568000793
1998-09-08,0.6621502041816711
1998-09-09,0.6505843997001648
1998-09-10,0.6303439736366272
1998-09-11,0.6216695308685303
1998-09-14,0.6361271739006042
1998-09-15,0.6187782287597656
1998-09-16,0.6332356333732605
1998-09-17,0.6361271739006042
1998-09-18,0.6361271739006042
1998-09-21,0.6129952669143677
1998-09-22,0.5956462621688843
1998-09-23,0.6216695308685303
1998-09-24,0.6361271739006042
1998-09-25,0.6592589020729065
1998-09-28,0.6158866286277771
1998-09-29,0.6332356333732605
1998-09-30,0.6361271739006042
1998-10-01,0.6361271739006042
1998-10-02,0.6361271739006042
1998-10-05,0.6101035475730896
1998-10-06,0.6072121262550354
1998-10-07,0.7286546230316162
1998-10-08,0.6072121262550354
1998-10-09,0.601429283618927
1998-10-12,0.6245611310005188
1998-10-13,0.6072121262550354
1998-10-14,0.6072121262550354
1998-10-15,0.6072121262550354
1998-10-16,0.6072121262550354
1998-10-19,0.6072121262550354
1998-10-20,0.5782973170280457
1998-10-21,0.5782973170280457
1998-10-22,0.43372297286987305
1998-10-23,0.6043205857276917
1998-10-26,0.6361271739006042
1998-10-27,0.601429283618927
1998-10-28,0.6129952669143677
1998-10-29,0.6072121262550354
1998-10-30,0.6129952669143677
1998-11-02,0.5782973170280457
1998-11-03,0.6245611310005188
1998-11-04,0.6245611310005188
1998-11-05,0.6245611310005188
1998-11-06,0.6303439736366272
1998-11-09,0.6303439736366272
1998-11-10,0.6245611310005188
1998-11-11,0.6910653114318848
1998-11-12,0.6332356333732605
1998-11-13,0.6794992685317993
1998-11-16,0.6476931571960449
1998-11-17,0.7835928201675415
1998-11-18,0.8385310769081116
1998-11-19,0.7546777725219727
1998-11-20,0.7402204275131226
1998-11-23,0.6939568519592285
1998-11-24,0.6794992685317993
1998-11-25,0.6794992685317993
1998-11-26,0.6390183568000793
1998-11-27,0.6390183568000793
1998-11-30,0.6303439736366272
1998-12-01,0.6245611310005188
1998-12-02,0.6766078472137451
1998-12-03,0.6650418639183044
1998-12-04,0.6881739497184753
1998-12-07,0.6910653114318848
1998-12-08,0.685282289981842
1998-12-09,0.6881739497184753
1998-12-10,0.6505843997001648
1998-12-11,0.6794992685317993
1998-12-14,0.6592589020729065
1998-12-15,0.7228716015815735
1998-12-16,0.7026313543319702
1998-12-17,0.6563675403594971
1998-12-18,0.6650418639183044
1998-12-21,0.6794992685317993
1998-12-22,0.6910653114318848
1998-12-23,0.7084142565727234
1998-12-24,0.7141970992088318
1998-12-25,0.7141970992088318
1998-12-28,0.7373289465904236
1998-12-29,0.7373289465904236
1998-12-30,0.7373289465904236
1998-12-31,0.7257632613182068
1999-01-01,0.7055227756500244
1999-01-04,0.7170886397361755
1999-01-05,0.6939568519592285
1999-01-06,0.7315461039543152
1999-01-07,0.7575693130493164
1999-01-08,0.7517864108085632
1999-01-11,0.7517864108085632
1999-01-12,0.7344374656677246
1999-01-13,0.7199800610542297
1999-01-14,0.6997396349906921
1999-01-15,0.6939568519592285
1999-01-18,0.6968480348587036
1999-01-19,0.6968480348587036
1999-01-20,0.6968480348587036
1999-01-21,0.6939568519592285
1999-01-22,0.7026313543319702
1999-01-25,0.6939568519592285
1999-01-26,0.6939568519592285
1999-01-27,0.8096160888671875
1999-01-28,0.7807013988494873
1999-01-29,0.7546777725219727
1999-02-01,0.7228716015815735
1999-02-02,0.7228716015815735
1999-02-03,0.6939568519592285
1999-02-04,0.6361271739006042
1999-02-05,0.6939568519592285
1999-02-08,0.6361271739006042
1999-02-09,0.6534759998321533
1999-02-10,0.6794992685317993
1999-02-11,0.6881739497184753
1999-02-12,0.6476931571960449
1999-02-15,0.6881739497184753
1999-02-16,0.6939568519592285
1999-02-17,0.7084142565727234
1999-02-18,0.6968480348587036
1999-02-19,0.6939568519592285
1999-02-22,0.6939568519592285
1999-02-23,0.6939568519592285
1999-02-24,0.6939568519592285
1999-02-25,0.7084142565727234
1999-02-26,0.8096160888671875
1999-03-01,0.7922671437263489
1999-03-02,0.7922671437263489
1999-03-03,0.7807013988494873
1999-03-04,0.7170886397361755
1999-03-05,0.7141970992088318
1999-03-08,0.7026313543319702
1999-03-09,0.8674459457397461
1999-03-10,0.7951586842536926
1999-03-11,0.8009417653083801
1999-03-12,0.7749184370040894
1999-03-15,0.7373289465904236
1999-03-16,0.7749184370040894
1999-03-17,0.7084142565727234
1999-03-18,0.7228716015815735
1999-03-19,0.7633525133132935
1999-03-22,0.7026313543319702
1999-03-23,0.8009417653083801
1999-03-24,0.7431119084358215
1999-03-25,0.7517864108085632
1999-03-26,0.7344374656677246
1999-03-29,0.7344374656677246
1999-03-30,0.7257632613182068
1999-03-31,0.7113057374954224
1999-04-01,0.7141970992088318
1999-04-02,0.7141970992088318
1999-04-05,0.6939568519592285
1999-04-06,0.7084142565727234
1999-04-07,0.7084142565727234
1999-04-08,0.7286546230316162
1999-04-09,0.7257632613182068
1999-04-12,0.7807013988494873
1999-04-13,0.7373289465904236
1999-04-14,0.7373289465904236
1999-04-15,0.7922671437263489
1999-04-16,0.8963605761528015
1999-04-19,0.8674459457397461
1999-04-20,1.075632929801941
1999-04-21,1.0553925037384033
1999-04-22,1.012020230293274
1999-04-23,0.997562825679779
1999-04-26,0.8153991103172302
1999-04-27,0.8153991103172302
1999-04-28,0.8674459457397461
1999-04-29,0.9079267978668213
1999-04-30,0.9831055402755737
1999-05-03,0.9541903138160706
1999-05-04,0.9686479568481445
1999-05-05,0.9831055402755737
1999-05-06,0.9831055402755737
1999-05-07,0.931058406829834
1999-05-10,0.9108180999755859
1999-05-11,0.879011869430542
1999-05-12,0.9050353169441223
1999-05-13,0.9166010618209839
1999-05-14,0.9252756237983704
