Date,RITES
2019-04-24,69.62548065185547
2019-04-25,70.01124572753906
2019-04-26,69.26824951171875
2019-04-30,70.11124420166016
2019-05-02,70.11124420166016
2019-05-03,71.04000091552734
2019-05-06,70.8828125
2019-05-07,70.32556915283203
2019-05-08,68.91107177734375
2019-05-09,67.79660034179688
2019-05-10,67.853759765625
2019-05-13,69.08251190185547
2019-05-14,69.12538146972656
2019-05-15,66.46782684326172
2019-05-16,65.49622344970703
2019-05-17,66.6964111328125
2019-05-20,70.91138458251953
2019-05-21,70.82568359375
2019-05-22,72.86884307861328
2019-05-23,72.56878662109375
2019-05-24,76.12651062011719
2019-05-27,77.71248626708984
2019-05-28,78.04110717773438
2019-05-29,79.29844665527344
2019-05-30,80.94157409667969
2019-05-31,80.08428955078125
2019-06-03,79.74137878417969
2019-06-04,78.66978454589844
2019-06-06,79.18415069580078
2019-06-07,80.5986557006836
2019-06-10,79.94139862060547
2019-06-11,78.46971893310547
2019-06-12,78.6554946899414
2019-06-13,78.84123992919922
2019-06-14,84.01349639892578
2019-06-17,83.68486022949219
2019-06-18,82.64183807373047
2019-06-19,79.8842544555664
2019-06-20,80.07000732421875
2019-06-21,80.78439331054688
2019-06-24,79.11270141601562
2019-06-25,78.01251983642578
2019-06-26,79.59848022460938
2019-06-27,83.12763977050781
2019-06-28,83.35624694824219
2019-07-01,83.19908142089844
2019-07-02,84.770751953125
2019-07-03,84.81362915039062
2019-07-04,87.29971313476562
2019-07-05,85.98522186279297
2019-07-08,82.89903259277344
2019-07-09,83.0133285522461
2019-07-10,83.0133285522461
2019-07-11,82.8829345703125
2019-07-12,82.92640686035156
2019-07-15,83.36104583740234
2019-07-16,83.41899108886719
2019-07-17,83.60730743408203
2019-07-18,84.47657775878906
2019-07-19,84.65039825439453
2019-07-22,84.07093811035156
2019-07-23,84.05643463134766
2019-07-24,84.80978393554688
2019-07-25,87.89562225341797
2019-07-26,87.663818359375
2019-07-29,85.80943298339844
2019-07-30,87.46099090576172
2019-07-31,87.95355224609375
2019-08-01,87.08432006835938
2019-08-02,85.82392883300781
2019-08-05,83.85359191894531
2019-08-06,85.96878051757812
2019-08-07,86.939453125
2019-08-08,86.18247985839844
2019-08-09,86.92493438720703
2019-08-13,84.57073974609375
2019-08-14,83.5204086303711
2019-08-16,82.88656616210938
2019-08-19,84.3534164428711
2019-08-20,84.7155990600586
2019-08-21,84.87860107421875
2019-08-22,82.05353546142578
2019-08-23,77.94270324707031
2019-08-26,79.42768096923828
2019-08-27,86.00137329101562
2019-08-28,82.56060028076172
2019-08-29,80.35127258300781
2019-08-30,80.3693618774414
2019-09-03,80.42369079589844
2019-09-04,81.03942108154297
2019-09-05,81.72755432128906
2019-09-06,82.72359466552734
2019-09-09,83.9188003540039
2019-09-11,84.69751739501953
2019-09-12,85.82027435302734
2019-09-13,86.85250854492188
2019-09-16,85.82027435302734
2019-09-17,84.5888442993164
2019-09-18,85.16834259033203
2019-09-19,85.24077606201172
2019-09-20,85.94705200195312
2019-09-23,86.61709594726562
2019-09-24,95.32771301269531
2019-09-25,96.32371520996094
2019-09-26,99.13066101074219
2019-09-27,97.8268051147461
2019-09-30,96.14262390136719
2019-10-01,95.68988800048828
2019-10-03,95.5087890625
2019-10-04,94.42225646972656
2019-10-07,94.60332489013672
2019-10-09,94.62144470214844
2019-10-10,98.46060180664062
2019-10-11,102.51714324951172
2019-10-14,97.01188659667969
2019-10-15,95.34581756591797
2019-10-16,94.98363494873047
2019-10-17,94.82064056396484
2019-10-18,96.35992431640625
2019-10-22,100.14482116699219
2019-10-23,104.8351058959961
2019-10-24,100.12667846679688
2019-10-25,101.10458374023438
2019-10-27,102.01006317138672
2019-10-29,100.48887634277344
2019-10-30,103.47691345214844
2019-10-31,102.31793212890625
2019-11-01,103.9477767944336
2019-11-04,103.36827087402344
2019-11-05,102.86119079589844
2019-11-06,102.1006088256836
2019-11-07,103.6942138671875
2019-11-08,104.05641174316406
2019-11-11,104.96187591552734
2019-11-13,104.18318176269531
2019-11-14,105.66815948486328
2019-11-15,106.91767883300781
2019-11-18,108.9278335571289
2019-11-19,113.9803695678711
2019-11-20,110.82931518554688
2019-11-21,110.72065734863281
2019-11-22,106.84526062011719
2019-11-25,102.46280670166016
2019-11-26,102.13683319091797
2019-11-27,102.13683319091797
2019-11-28,101.39433288574219
2019-11-29,101.4305648803711
2019-12-02,101.50299835205078
2019-12-03,101.39433288574219
2019-12-04,101.575439453125
2019-12-05,101.48489379882812
2019-12-06,101.39433288574219
2019-12-09,101.4124526977539
2019-12-10,96.01585388183594
2019-12-11,97.17486572265625
2019-12-12,96.81265258789062
2019-12-13,96.95753479003906
2019-12-16,99.112548828125
2019-12-17,101.05026245117188
2019-12-18,101.53922271728516
2019-12-19,101.68409729003906
2019-12-20,102.29981994628906
2019-12-23,102.17306518554688
2019-12-24,102.20926666259766
2019-12-26,105.48705291748047
2019-12-27,103.36827087402344
2019-12-30,105.03431701660156
2019-12-31,104.94377899169922
2020-01-01,106.64606475830078
2020-01-02,108.85539245605469
2020-01-03,112.09696960449219
2020-01-06,108.45700073242188
2020-01-07,110.50337982177734
2020-01-08,111.33636474609375
2020-01-09,112.4999771118164
2020-01-10,114.77177429199219
2020-01-13,113.94066619873047
2020-01-14,114.1807632446289
2020-01-15,115.52903747558594
2020-01-16,117.63460540771484
2020-01-17,118.28104400634766
2020-01-20,117.39449310302734
2020-01-21,115.56599426269531
2020-01-22,117.72697448730469
2020-01-23,117.11746215820312
2020-01-24,116.71109008789062
2020-01-27,117.35759735107422
2020-01-28,116.63723754882812
2020-01-29,121.38401794433594
2020-01-30,117.46839141845703
2020-01-31,114.75328826904297
2020-02-03,114.60556030273438
2020-02-04,116.24939727783203
2020-02-05,114.43931579589844
2020-02-06,116.3232421875
2020-02-07,113.62664031982422
2020-02-10,111.57649993896484
2020-02-11,111.50260925292969
2020-02-12,112.81400299072266
2020-02-13,117.43144226074219
2020-02-14,117.56071472167969
2020-02-17,116.53196716308594
2020-02-18,117.13053131103516
2020-02-19,119.99237823486328
2020-02-20,119.28156280517578
2020-02-24,119.31901550292969
2020-02-25,118.92617797851562
2020-02-26,119.03842163085938
2020-02-27,111.9492416381836
2020-02-28,109.55500793457031
2020-03-02,110.19098663330078
2020-03-03,109.12479400634766
2020-03-04,107.74061584472656
2020-03-05,108.11471557617188
2020-03-06,105.88883972167969
2020-03-09,100.3895492553711
2020-03-11,102.67156982421875
2020-03-12,91.97234344482422
2020-03-13,100.40827178955078
2020-03-16,100.01545715332031
2020-03-17,97.32194519042969
2020-03-18,90.8126220703125
2020-03-19,84.77091217041016
2020-03-20,91.59822082519531
2020-03-23,77.4572982788086
2020-03-24,77.75656127929688
2020-03-25,81.29180145263672
2020-03-26,90.4759292602539
2020-03-27,92.21549224853516
2020-03-30,90.62557983398438
2020-03-31,92.06585693359375
2020-04-01,91.26154327392578
2020-04-03,89.07307434082031
2020-04-07,87.80111694335938
2020-04-08,87.74501037597656
2020-04-09,89.80255126953125
2020-04-13,88.68025970458984
2020-04-15,90.0831298828125
2020-04-16,96.06871032714844
2020-04-17,100.55789184570312
2020-04-20,99.06153106689453
2020-04-21,94.8529052734375
2020-04-22,92.21549224853516
2020-04-23,97.13490295410156
2020-04-24,94.94641876220703
2020-04-27,91.65434265136719
2020-04-28,87.7824478149414
2020-04-29,87.42701721191406
2020-04-30,86.24861907958984
2020-05-04,84.62126922607422
2020-05-05,84.04141998291016
2020-05-06,84.30329895019531
2020-05-07,86.77235412597656
2020-05-08,87.44572448730469
2020-05-11,90.12052917480469
2020-05-12,89.18529510498047
2020-05-13,89.27881622314453
2020-05-14,87.10904693603516
2020-05-15,85.76226806640625
2020-05-18,84.93926239013672
2020-05-19,85.14501190185547
2020-05-20,85.79969024658203
2020-05-21,85.20113372802734
2020-05-22,83.74213409423828
2020-05-26,84.50904083251953
2020-05-27,84.95796966552734
2020-05-28,84.65867614746094
2020-05-29,84.93926239013672
2020-06-01,87.6701889038086
2020-06-02,90.99966430664062
2020-06-03,90.21405029296875
2020-06-04,89.39105224609375
2020-06-05,91.93492126464844
2020-06-08,92.68313598632812
2020-06-09,91.22413635253906
2020-06-10,90.86873626708984
2020-06-11,88.99822998046875
2020-06-12,88.2874526977539
2020-06-15,91.09320068359375
2020-06-16,88.75505065917969
2020-06-17,86.30471801757812
2020-06-18,89.18529510498047
2020-06-19,89.4658432006836
2020-06-22,89.57808685302734
2020-06-23,89.8586654663086
2020-06-24,88.11911010742188
2020-06-25,88.60543823242188
2020-06-26,89.33493041992188
2020-06-29,89.33493041992188
2020-06-30,92.1219711303711
2020-07-01,96.44281005859375
2020-07-02,100.35216522216797
2020-07-03,98.21976470947266
2020-07-06,101.53056335449219
2020-07-07,100.8384780883789
2020-07-08,96.92915344238281
2020-07-09,96.7233657836914
2020-07-10,95.56369018554688
2020-07-13,92.90757751464844
2020-07-14,91.16801452636719
2020-07-15,90.02699279785156
2020-07-16,91.65434265136719
2020-07-17,92.38385772705078
2020-07-20,94.4413833618164
2020-07-21,93.11333465576172
2020-07-22,93.50614166259766
2020-07-23,92.1780776977539
2020-07-24,91.84138488769531
2020-07-27,90.83132934570312
2020-07-28,90.43852233886719
2020-07-29,90.60684967041016
2020-07-30,89.4658432006836
2020-07-31,88.90470886230469
2020-08-03,88.73638916015625
2020-08-04,90.56945037841797
2020-08-05,89.12915802001953
2020-08-06,90.25146484375
2020-08-07,91.6356430053711
2020-08-10,92.68313598632812
2020-08-11,93.91764831542969
2020-08-12,93.52484130859375
2020-08-13,93.30036163330078
2020-08-14,92.98239135742188
2020-08-17,98.05145263671875
2020-08-18,98.21976470947266
2020-08-19,98.66006469726562
2020-08-20,97.22437286376953
2020-08-21,97.81779479980469
2020-08-24,96.74581909179688
2020-08-25,96.78409576416016
2020-08-26,97.5498046875
2020-08-27,98.50691223144531
2020-08-28,97.3392333984375
2020-08-31,94.123291015625
2020-09-01,93.45333099365234
2020-09-02,93.74046325683594
2020-09-03,95.8078384399414
2020-09-04,94.41043853759766
2020-09-07,92.6110610961914
2020-09-08,92.95561218261719
2020-09-09,91.8453598022461
2020-09-10,91.9985122680664
2020-09-11,92.72589111328125
2020-09-14,96.24810791015625
2020-09-15,97.99007415771484
2020-09-16,95.67385864257812
2020-09-17,96.86067962646484
2020-09-18,97.7795181274414
2020-09-21,94.41043853759766
2020-09-22,91.34765625
2020-09-23,93.7021713256836
2020-09-24,92.40049743652344
2020-09-25,94.33387756347656
2020-09-28,96.22898864746094
2020-09-29,93.77875518798828
2020-09-30,96.99466705322266
2020-10-01,97.72208404541016
2020-10-05,98.2006607055664
2020-10-06,96.20982360839844
2020-10-07,95.2909927368164
2020-10-08,93.5873031616211
2020-10-09,93.41502380371094
2020-10-12,92.01763916015625
2020-10-13,91.46248626708984
2020-10-14,91.9985122680664
2020-10-15,91.4816665649414
2020-10-16,91.74964141845703
2020-10-19,92.8790512084961
2020-10-20,92.20907592773438
2020-10-21,91.71138000488281
2020-10-22,91.78792572021484
2020-10-23,92.01763916015625
2020-10-26,91.8453598022461
2020-10-27,92.09419250488281
2020-10-28,92.13249206542969
2020-10-29,91.63478088378906
2020-10-30,91.6730728149414
2020-11-02,91.21365356445312
2020-11-03,91.69222259521484
2020-11-04,91.63478088378906
2020-11-05,92.22819519042969
2020-11-06,92.74506378173828
2020-11-09,93.01304626464844
2020-11-10,92.80245208740234
2020-11-11,94.965576171875
2020-11-12,95.2718505859375
2020-11-13,94.965576171875
2020-11-14,95.06128692626953
2020-11-17,94.37216186523438
2020-11-18,98.14321899414062
2020-11-19,96.07583618164062
2020-11-20,95.2718505859375
2020-11-23,94.6401596069336
2020-11-24,95.40585327148438
2020-11-25,94.56358337402344
2020-11-26,95.19528198242188
2020-11-27,94.04674530029297
2020-12-01,95.2718505859375
2020-12-02,96.28640747070312
2020-12-03,98.88977813720703
2020-12-04,104.1539535522461
2020-12-07,102.79480743408203
2020-12-08,102.06742858886719
2020-12-09,103.36909484863281
2020-12-10,100.55516815185547
2020-12-11,101.51228332519531
2020-12-14,99.46404266357422
2020-12-15,104.34537506103516
2020-12-16,106.2404556274414
2020-12-17,106.22130584716797
2020-12-18,103.6562271118164
2020-12-21,100.22972869873047
2020-12-22,100.59345245361328
2020-12-23,102.0865478515625
2020-12-24,101.9142837524414
2020-12-28,102.4885482788086
2020-12-29,102.16312408447266
2020-12-30,103.06282806396484
2020-12-31,103.98167419433594
2021-01-01,104.30709838867188
2021-01-04,105.20677185058594
2021-01-05,106.50848388671875
2021-01-06,107.40814971923828
2021-01-07,106.89130401611328
2021-01-08,106.6963882446289
2021-01-11,104.8447036743164
2021-01-12,104.53285217285156
2021-01-13,103.96759796142578
2021-01-14,104.29894256591797
2021-01-15,102.56417846679688
2021-01-18,101.02435302734375
2021-01-19,101.94046783447266
2021-01-20,101.76504516601562
2021-01-21,101.76504516601562
2021-01-22,100.67351531982422
2021-01-25,100.28369903564453
2021-01-27,98.9777603149414
2021-01-28,100.79045867919922
2021-01-29,98.99725341796875
2021-02-01,100.55657196044922
2021-02-02,101.68708801269531
2021-02-03,103.3828125
2021-02-04,101.4142074584961
2021-02-05,100.65404510498047
2021-02-08,100.67351531982422
2021-02-09,99.32860565185547
2021-02-10,95.70319366455078
2021-02-11,93.94895935058594
2021-02-12,93.8125228881836
2021-02-15,93.52015686035156
2021-02-16,95.27437591552734
2021-02-17,96.85319519042969
2021-02-18,96.50234985351562
2021-02-19,95.46929931640625
2021-02-22,93.65660095214844
2021-02-23,95.60574340820312
2021-02-24,96.03455352783203
2021-02-25,96.580322265625
2021-02-26,95.46929931640625
2021-03-01,100.9464111328125
2021-03-02,105.35147857666016
2021-03-03,103.92861938476562
2021-03-04,103.96759796142578
2021-03-05,101.33624267578125
2021-03-08,101.9599609375
2021-03-09,100.34217071533203
2021-03-10,101.3557357788086
2021-03-12,101.39472198486328
2021-03-15,100.400634765625
2021-03-16,101.14134216308594
2021-03-17,96.65827941894531
2021-03-18,97.88658142089844
2021-03-19,96.65827941894531
2021-03-22,96.77713775634766
2021-03-23,98.54032897949219
2021-03-24,96.36112213134766
2021-03-25,95.2715072631836
2021-03-26,96.10359191894531
2021-03-30,95.70735931396484
2021-03-31,95.41018676757812
2021-04-01,96.97526550292969
2021-04-05,96.59883880615234
2021-04-06,97.4111099243164
2021-04-07,96.22244262695312
2021-04-08,96.97526550292969
2021-04-09,96.22244262695312
2021-04-12,93.40926361083984
2021-04-13,95.82621765136719
2021-04-15,94.5979232788086
2021-04-16,94.22151947021484
2021-04-19,93.38944244384766
2021-04-20,93.86490631103516
2021-04-22,93.86490631103516
2021-04-23,94.69698333740234
2021-04-26,96.04412078857422
2021-04-27,97.0743179321289
2021-04-28,95.21208953857422
2021-04-29,94.043212890625
2021-04-30,94.578125
2021-05-03,94.77622985839844
2021-05-04,94.5979232788086
2021-05-05,94.181884765625
2021-05-06,94.83566284179688
2021-05-07,94.43944549560547
2021-05-10,94.36019134521484
2021-05-11,95.5884780883789
2021-05-12,97.47052764892578
2021-05-14,96.47997283935547
2021-05-17,98.18372344970703
2021-05-18,98.38184356689453
2021-05-19,98.59976196289062
2021-05-20,97.0743179321289
2021-05-21,98.06487274169922
2021-05-24,98.08467864990234
2021-05-25,97.74790954589844
2021-05-26,98.42145538330078
2021-05-27,99.47145080566406
2021-05-28,98.06487274169922
2021-05-31,96.97526550292969
2021-06-01,96.65827941894531
2021-06-02,97.0346908569336
2021-06-03,98.26296997070312
2021-06-04,98.81766510009766
2021-06-07,104.86003875732422
2021-06-08,106.28644561767578
2021-06-09,104.78083038330078
2021-06-10,108.52509307861328
2021-06-11,109.95153045654297
2021-06-14,110.34774017333984
2021-06-15,111.83357238769531
2021-06-16,109.5552978515625
2021-06-17,106.28644561767578
2021-06-18,104.84025573730469
2021-06-21,105.69213104248047
2021-06-22,107.23738861083984
2021-06-23,108.08926391601562
2021-06-24,107.97040557861328
2021-06-25,107.11852264404297
2021-06-28,109.61473846435547
2021-06-29,109.57508087158203
2021-06-30,109.4166259765625
2021-07-01,109.00056457519531
2021-07-02,108.2279281616211
2021-07-05,109.47603607177734
2021-07-06,109.57508087158203
2021-07-07,106.97985076904297
2021-07-08,114.46845245361328
2021-07-09,112.70523834228516
2021-07-12,113.33924102783203
2021-07-13,118.07408142089844
2021-07-14,116.42976379394531
2021-07-15,112.64583587646484
2021-07-16,112.80430603027344
2021-07-19,110.50621795654297
2021-07-20,108.80247497558594
2021-07-22,110.52605438232422
2021-07-23,110.58547973632812
2021-07-26,113.06185150146484
2021-07-27,111.02130126953125
2021-07-28,109.93171691894531
2021-07-29,110.54583740234375
2021-07-30,109.57508087158203
2021-08-02,110.8628158569336
2021-08-03,108.64398193359375
2021-08-04,106.82136535644531
2021-08-05,105.0978012084961
2021-08-06,106.28644561767578
2021-08-09,107.77230072021484
2021-08-10,105.05818176269531
2021-08-11,105.25629425048828
2021-08-12,106.12799835205078
2021-08-13,106.26664733886719
2021-08-16,105.0978012084961
2021-08-17,105.25629425048828
2021-08-18,106.01482391357422
2021-08-20,103.1803207397461
2021-08-23,101.82294464111328
2021-08-24,102.3818588256836
2021-08-25,104.43787384033203
2021-08-26,103.49967193603516
2021-08-27,105.75533294677734
2021-08-30,106.59371948242188
2021-08-31,109.88733673095703
2021-09-01,108.15068054199219
2021-09-02,111.76368713378906
2021-09-03,109.36832427978516
2021-09-06,108.68965148925781
2021-09-07,109.48811340332031
2021-09-08,109.48811340332031
2021-09-09,109.46814727783203
2021-09-13,109.40827178955078
2021-09-14,109.90729522705078
2021-09-15,111.50419616699219
2021-09-16,112.72184753417969
2021-09-17,111.86351013183594
2021-09-20,112.14701080322266
2021-09-21,111.4990005493164
2021-09-22,111.74201965332031
2021-09-23,111.27622985839844
2021-09-24,111.86351013183594
2021-09-27,112.04576873779297
2021-09-28,110.42572021484375
2021-09-29,110.7497329711914
2021-09-30,110.7497329711914
2021-10-01,111.47874450683594
2021-10-04,112.18751525878906
2021-10-05,118.0601577758789
2021-10-06,116.64259338378906
2021-10-07,114.73906707763672
2021-10-08,114.17205810546875
2021-10-11,114.17205810546875
2021-10-12,115.81237030029297
2021-10-13,117.37161254882812
2021-10-14,115.0630874633789
2021-10-18,116.15662384033203
2021-10-19,116.37936401367188
2021-10-20,115.0630874633789
2021-10-21,115.5288314819336
2021-10-22,125.14783477783203
2021-10-25,115.3870849609375
2021-10-26,114.6377944946289
2021-10-27,114.25306701660156
2021-10-28,115.08332824707031
2021-10-29,114.71879577636719
2021-11-01,114.13155364990234
2021-11-02,114.21257019042969
2021-11-03,113.88855743408203
2021-11-04,114.69857025146484
2021-11-08,117.06786346435547
2021-11-09,115.63008880615234
2021-11-10,115.77184295654297
2021-11-11,115.95408630371094
2021-11-12,119.0929183959961
2021-11-15,118.0601577758789
2021-11-16,116.13633728027344
2021-11-17,116.58186340332031
2021-11-18,115.44781494140625
2021-11-22,113.88855743408203
2021-11-23,114.94156646728516
2021-11-24,115.82477569580078
2021-11-25,115.68102264404297
2021-11-26,112.72325134277344
2021-11-29,112.4151382446289
2021-11-30,114.05835723876953
2021-12-01,113.52433776855469
2021-12-02,112.76432800292969
2021-12-03,112.02489471435547
2021-12-06,108.63578796386719
2021-12-07,110.97737121582031
2021-12-08,110.99789428710938
2021-12-09,110.11468505859375
2021-12-10,110.48441314697266
2021-12-13,111.81950378417969
2021-12-14,109.95037078857422
2021-12-15,109.47793579101562
2021-12-16,109.76549530029297
2021-12-17,109.4573974609375
2021-12-20,107.30072021484375
2021-12-21,107.8963623046875
2021-12-22,107.85527801513672
2021-12-23,107.91690063476562
2021-12-24,106.52019500732422
2021-12-27,105.6985855102539
2021-12-28,106.52019500732422
2021-12-29,106.52019500732422
2021-12-30,104.89753723144531
2021-12-31,108.55364990234375
2022-01-03,111.5524673461914
2022-01-04,109.43685150146484
2022-01-05,110.89521789550781
2022-01-06,111.59354400634766
2022-01-07,112.16866302490234
2022-01-10,111.69623565673828
2022-01-11,111.7784194946289
2022-01-12,114.18159484863281
2022-01-13,113.19567108154297
2022-01-14,113.19567108154297
2022-01-17,112.88754272460938
2022-01-18,109.99143981933594
2022-01-19,112.2918930053711
2022-01-20,113.66810607910156
2022-01-21,111.20331573486328
2022-01-24,107.91690063476562
2022-01-25,110.320068359375
2022-01-27,109.72443389892578
2022-01-28,110.07359313964844
2022-01-31,112.74378204345703
2022-02-01,112.16866302490234
2022-02-02,110.99789428710938
2022-02-03,108.71794891357422
2022-02-04,108.16338348388672
2022-02-07,108.84120178222656
2022-02-08,108.12232208251953
2022-02-09,109.12877655029297
2022-02-10,107.2596206665039
2022-02-11,106.62289428710938
2022-02-14,105.20562744140625
2022-02-15,105.57535552978516
2022-02-16,105.53427124023438
2022-02-17,104.60997772216797
2022-02-18,102.96676635742188
2022-02-21,102.6586685180664
2022-02-22,103.11055755615234
2022-02-23,104.48670959472656
2022-02-24,100.50199890136719
2022-02-25,101.07708740234375
2022-02-28,99.26959228515625
2022-03-02,98.63284301757812
2022-03-03,101.48792266845703
2022-03-04,102.10409545898438
2022-03-07,100.60468292236328
2022-03-08,100.66631317138672
2022-03-09,101.83707427978516
2022-03-10,102.5765151977539
2022-03-11,102.55599212646484
2022-03-14,101.07708740234375
2022-03-15,103.39811706542969
2022-03-16,106.21208190917969
2022-03-17,107.5882568359375
2022-03-21,108.22500610351562
2022-03-22,108.69741821289062
2022-03-23,109.16984558105469
2022-03-24,111.38917541503906
2022-03-25,112.02325439453125
2022-03-28,107.64801788330078
2022-03-29,106.86595916748047
2022-03-30,106.97164154052734
2022-03-31,110.96644592285156
2022-04-01,110.5648422241211
2022-04-04,110.6705322265625
2022-04-05,112.82647705078125
2022-04-06,111.13552856445312
2022-04-07,108.36666107177734
2022-04-08,110.24781036376953
2022-04-11,112.72076416015625
2022-04-12,117.37079620361328
2022-04-13,114.87670135498047
2022-04-18,116.58875274658203
