Date,CEMPRO
2004-12-03,16.7381649017334
2004-12-06,17.340742111206055
2004-12-07,17.139875411987305
2004-12-08,16.80511474609375
2004-12-09,16.53730583190918
2004-12-10,16.470354080200195
2004-12-13,16.403400421142578
2004-12-14,17.541595458984375
2004-12-15,17.675500869750977
2004-12-16,17.07292938232422
2004-12-17,17.809406280517578
2004-12-20,17.340742111206055
2004-12-21,17.541595458984375
2004-12-22,16.93902015686035
2004-12-23,17.00597381591797
2004-12-24,16.604259490966797
2004-12-27,17.407691955566406
2004-12-28,17.809406280517578
2004-12-29,17.340742111206055
2004-12-30,16.80511474609375
2004-12-31,17.00597381591797
2005-01-03,17.876359939575195
2005-01-04,17.206836700439453
2005-01-05,16.470354080200195
2005-01-06,15.800827980041504
2005-01-07,16.068639755249023
2005-01-10,16.336450576782227
2005-01-11,16.00168228149414
2005-01-12,15.46606159210205
2005-01-13,15.934731483459473
2005-01-14,15.599970817565918
2005-01-17,15.800827980041504
2005-01-18,16.00168228149414
2005-01-19,16.00168228149414
2005-01-20,16.00168228149414
2005-01-24,15.599970817565918
2005-01-25,15.800827980041504
2005-01-27,16.470354080200195
2005-01-28,15.800827980041504
2005-01-31,16.403400421142578
2005-02-01,16.135587692260742
2005-02-02,17.00597381591797
2005-02-03,16.67121124267578
2005-02-04,17.340742111206055
2005-02-07,17.206836700439453
2005-02-08,17.943309783935547
2005-02-09,18.010263442993164
2005-02-10,18.14417266845703
2005-02-11,18.14417266845703
2005-02-14,17.742450714111328
2005-02-15,17.876359939575195
2005-02-16,17.474645614624023
2005-02-17,17.00597381591797
2005-02-18,17.07292938232422
2005-02-21,16.872068405151367
2005-02-22,16.67121124267578
2005-02-23,17.407691955566406
2005-02-24,17.876359939575195
2005-02-25,19.215412139892578
2005-02-28,20.21969985961914
2005-03-01,19.416271209716797
2005-03-02,19.884939193725586
2005-03-03,18.478931427001953
2005-03-04,18.14417266845703
2005-03-07,18.813697814941406
2005-03-08,19.951892852783203
2005-03-09,20.085798263549805
2005-03-10,20.55446434020996
2005-03-11,20.487512588500977
2005-03-14,21.35789680480957
2005-03-15,23.500383377075195
2005-03-16,25.843725204467773
2005-03-17,27.115825653076172
2005-03-18,28.454879760742188
2005-03-21,29.86088752746582
2005-03-22,30.79822540283203
2005-03-23,29.526119232177734
2005-03-24,28.2540225982666
2005-03-28,27.45058822631836
2005-03-29,28.387928009033203
2005-03-30,29.793933868408203
2005-03-31,31.26689338684082
2005-04-01,32.806800842285156
2005-04-04,33.67718505859375
2005-04-05,33.8780403137207
2005-04-06,33.409385681152344
2005-04-07,34.34670639038086
2005-04-08,33.945003509521484
2005-04-11,32.53899383544922
2005-04-12,32.67290115356445
2005-04-13,32.338138580322266
2005-04-15,31.86946678161621
2005-04-18,31.13298988342285
2005-04-19,32.67290115356445
2005-04-20,32.806800842285156
2005-04-21,33.67718505859375
2005-04-22,34.413673400878906
2005-04-25,35.01624298095703
2005-04-26,34.34670639038086
2005-04-27,34.68148422241211
2005-04-28,34.14585876464844
2005-04-29,32.67290115356445
2005-05-02,30.999086380004883
2005-05-03,30.79822540283203
2005-05-04,31.199941635131836
2005-05-05,31.199941635131836
2005-05-06,30.79822540283203
2005-05-09,32.271175384521484
2005-05-10,33.945003509521484
2005-05-11,35.618812561035156
2005-05-12,37.42652893066406
2005-05-13,39.30120849609375
2005-05-16,39.23426055908203
2005-05-17,37.359580993652344
2005-05-18,38.36387252807617
2005-05-19,40.10464096069336
2005-05-20,40.037689208984375
2005-05-23,41.84540939331055
2005-05-24,40.50635528564453
2005-05-25,39.23426055908203
2005-05-26,38.49777603149414
2005-05-27,39.63597106933594
2005-05-30,37.62739944458008
2005-05-31,36.42224884033203
2005-06-01,38.02911376953125
2005-06-02,37.091773986816406
2005-06-03,37.9621467590332
2005-06-06,37.02482604980469
2005-06-07,35.75271987915039
2005-06-08,37.56044387817383
2005-06-09,37.359580993652344
2005-06-10,36.89092254638672
2005-06-13,37.02482604980469
2005-06-14,36.6900520324707
2005-06-15,36.6900520324707
2005-06-16,35.55186080932617
2005-06-17,34.7484245300293
2005-06-20,32.2042236328125
2005-06-21,34.81538391113281
2005-06-22,34.614524841308594
2005-06-23,33.67718505859375
2005-06-24,34.480613708496094
2005-06-27,32.73985290527344
2005-06-28,32.73985290527344
2005-06-29,33.811092376708984
2005-06-30,32.40508270263672
2005-07-01,33.208518981933594
2005-07-04,34.01194763183594
2005-07-05,33.34242248535156
2005-07-06,34.64967346191406
2005-07-07,31.802515029907227
2005-07-08,33.8780403137207
2005-07-11,31.86946678161621
2005-07-12,32.338138580322266
2005-07-13,31.400794982910156
2005-07-14,31.13298988342285
2005-07-15,31.601655960083008
2005-07-18,31.86946678161621
2005-07-19,32.67290115356445
2005-07-20,32.13727951049805
2005-07-21,30.530412673950195
2005-07-22,31.601655960083008
2005-07-25,30.86518096923828
2005-07-26,30.9321231842041
2005-07-27,31.066038131713867
2005-07-28,31.066038131713867
2005-07-29,30.73127555847168
2005-08-01,30.195650100708008
2005-08-02,27.316680908203125
2005-08-03,26.647159576416016
2005-08-04,26.647159576416016
2005-08-05,27.517541885375977
2005-08-08,27.517541885375977
2005-08-09,27.048873901367188
2005-08-10,28.387928009033203
2005-08-11,27.986209869384766
2005-08-12,28.454879760742188
2005-08-16,29.057451248168945
2005-08-17,31.601655960083008
2005-08-18,34.7484245300293
2005-08-19,36.489200592041016
2005-08-22,36.82395935058594
2005-08-23,34.94929122924805
2005-08-24,34.21281814575195
2005-08-25,35.95357131958008
2005-08-26,35.95357131958008
2005-08-29,35.28404998779297
2005-08-30,35.01624298095703
2005-08-31,36.75701141357422
2005-09-01,38.631683349609375
2005-09-02,40.57331466674805
2005-09-05,42.58188247680664
2005-09-06,43.519229888916016
2005-09-08,41.71150588989258
2005-09-09,40.23854446411133
2005-09-12,40.97502517700195
2005-09-13,40.70722198486328
2005-09-14,41.443695068359375
2005-09-15,42.180171966552734
2005-09-16,43.18446350097656
2005-09-19,42.046268463134766
2005-09-20,40.3724479675293
2005-09-21,39.70292282104492
2005-09-22,38.02911376953125
2005-09-23,36.82395935058594
2005-09-26,36.15443420410156
2005-09-27,36.020530700683594
2005-09-28,36.020530700683594
2005-09-29,35.81966781616211
2005-09-30,35.28404998779297
2005-10-03,37.02482604980469
2005-10-04,36.08748245239258
2005-10-05,36.35529708862305
2005-10-06,37.02482604980469
2005-10-07,36.020530700683594
2005-10-10,35.95357131958008
2005-10-11,35.35100173950195
2005-10-13,36.020530700683594
2005-10-14,34.94929122924805
2005-10-17,33.34242248535156
2005-10-18,33.4763298034668
2005-10-19,33.409385681152344
2005-10-20,32.67290115356445
2005-10-21,33.34242248535156
2005-10-24,32.6059455871582
2005-10-25,32.67290115356445
2005-10-26,34.01194763183594
2005-10-27,33.34242248535156
2005-10-28,33.34242248535156
2005-10-31,33.67718505859375
2005-11-02,34.01194763183594
2005-11-04,34.01194763183594
2005-11-07,35.01624298095703
2005-11-08,35.95357131958008
2005-11-09,33.409385681152344
2005-11-10,34.68148422241211
2005-11-11,34.547569274902344
2005-11-14,34.21281814575195
2005-11-16,33.67718505859375
2005-11-17,34.07889938354492
2005-11-18,34.34670639038086
2005-11-21,34.34670639038086
2005-11-22,33.34242248535156
2005-11-23,34.01194763183594
2005-11-24,33.07461166381836
2005-11-25,33.67718505859375
2005-11-28,36.28834533691406
2005-11-29,34.68148422241211
2005-11-30,37.76129913330078
2005-12-01,38.49777603149414
2005-12-02,39.56902313232422
2005-12-05,39.90378952026367
2005-12-06,42.046268463134766
2005-12-07,40.30549621582031
2005-12-08,41.6445426940918
2005-12-09,41.376739501953125
2005-12-12,43.452274322509766
2005-12-13,45.594764709472656
2005-12-14,46.59904479980469
2005-12-15,45.3939094543457
2005-12-16,44.05485534667969
2005-12-19,46.264286041259766
2005-12-20,44.79132080078125
2005-12-21,46.86686325073242
2005-12-22,46.73295593261719
2005-12-23,47.938106536865234
2005-12-26,46.197330474853516
2005-12-27,45.79561996459961
2005-12-28,46.532100677490234
2005-12-29,48.8084831237793
2005-12-30,49.67887878417969
2006-01-02,49.411067962646484
2006-01-03,50.95097732543945
2006-01-04,53.09345245361328
2006-01-05,52.75869369506836
2006-01-06,52.22307586669922
2006-01-09,51.75440979003906
2006-01-10,54.29861068725586
2006-01-12,57.04366683959961
2006-01-13,56.5080451965332
2006-01-16,57.31147384643555
2006-01-17,55.57070541381836
2006-01-18,54.36555099487305
2006-01-19,56.039371490478516
2006-01-20,56.842803955078125
2006-01-23,57.04366683959961
2006-01-24,58.315757751464844
2006-01-25,57.04366683959961
2006-01-27,56.24022674560547
2006-01-30,53.76298141479492
2006-01-31,52.08917236328125
2006-02-01,50.08059310913086
2006-02-02,48.00505828857422
2006-02-03,50.41535949707031
2006-02-06,52.022212982177734
2006-02-07,49.745819091796875
2006-02-08,48.87543869018555
2006-02-10,48.138954162597656
2006-02-13,50.75011444091797
2006-02-14,51.88831329345703
2006-02-15,57.04366683959961
