Date,TMPV
1993-03-01,20.85899543762207
1993-03-02,20.64829444885254
1993-03-03,21.175037384033203
1993-03-04,21.06969451904297
1993-03-05,20.75364875793457
1993-03-08,20.75364875793457
1993-03-09,20.016212463378906
1993-03-10,19.700159072875977
1993-03-11,20.43760108947754
1993-03-12,20.964340209960938
1993-03-15,21.385730743408203
1993-03-16,21.491085052490234
1993-03-17,20.85899543762207
1993-03-18,20.85899543762207
1993-03-19,21.06969451904297
1993-03-22,21.06969451904297
1993-03-23,20.964340209960938
1993-03-24,20.964340209960938
1993-03-25,20.964340209960938
1993-03-26,21.06969451904297
1993-03-29,20.64829444885254
1993-03-30,19.594810485839844
1993-03-31,20.22690200805664
1993-04-01,20.22690200805664
1993-04-02,20.22690200805664
1993-04-05,20.22690200805664
1993-04-06,20.22690200805664
1993-04-07,21.06969451904297
1993-04-08,20.64829444885254
1993-04-09,20.64829444885254
1993-04-12,19.06806755065918
1993-04-13,18.330631256103516
1993-04-14,18.330631256103516
1993-04-15,18.752025604248047
1993-04-16,18.22528076171875
1993-04-19,17.69853973388672
1993-04-20,16.118310928344727
1993-04-21,15.275527954101562
1993-04-22,15.170178413391113
1993-04-23,14.116695404052734
1993-04-26,13.695300102233887
1993-04-27,14.53808307647705
1993-04-28,14.959477424621582
1993-04-29,14.854131698608398
1993-04-30,14.53808307647705
1993-05-03,13.695300102233887
1993-05-04,14.432737350463867
1993-05-05,14.53808307647705
1993-05-06,14.53808307647705
1993-05-07,14.53808307647705
1993-05-10,14.643434524536133
1993-05-11,15.064826011657715
1993-05-12,15.170178413391113
1993-05-13,14.748784065246582
1993-05-14,15.170178413391113
1993-05-17,14.748784065246582
1993-05-18,14.748784065246582
1993-05-19,14.748784065246582
1993-05-20,14.748784065246582
1993-05-21,14.748784065246582
1993-05-24,14.748784065246582
1993-05-25,14.432737350463867
1993-05-26,13.90599250793457
1993-05-27,13.90599250793457
1993-05-28,13.273907661437988
1993-05-31,13.484602928161621
1993-06-01,13.484602928161621
1993-06-02,14.53808307647705
1993-06-03,15.170178413391113
1993-06-04,16.223663330078125
1993-06-07,16.329010009765625
1993-06-08,16.539710998535156
1993-06-09,16.01296615600586
1993-06-10,17.487842559814453
1993-06-11,17.066450119018555
1993-06-14,16.434356689453125
1993-06-15,16.434356689453125
1993-06-16,16.434356689453125
1993-06-17,16.01296615600586
1993-06-18,16.434356689453125
1993-06-21,16.118310928344727
1993-06-22,16.329010009765625
1993-06-23,16.01296615600586
1993-06-24,16.223663330078125
1993-06-25,15.802271842956543
1993-06-28,15.380877494812012
1993-06-29,15.907622337341309
1993-06-30,16.223663330078125
1993-07-01,16.223663330078125
1993-07-02,16.434356689453125
1993-07-05,16.223663330078125
1993-07-06,16.329010009765625
1993-07-07,16.223663330078125
1993-07-08,16.118310928344727
1993-07-09,15.907622337341309
1993-07-12,15.696919441223145
1993-07-13,15.802271842956543
1993-07-14,15.907622337341309
1993-07-15,15.591570854187012
1993-07-16,15.486224174499512
1993-07-19,15.380877494812012
1993-07-20,15.380877494812012
1993-07-21,15.802271842956543
1993-07-22,16.539710998535156
1993-07-23,16.539710998535156
1993-07-26,16.961105346679688
1993-07-27,17.487842559814453
1993-07-28,17.38249397277832
1993-07-29,19.384117126464844
1993-07-30,20.22690200805664
1993-08-02,20.22690200805664
1993-08-03,19.594810485839844
1993-08-04,19.384117126464844
1993-08-05,19.384117126464844
1993-08-06,19.805511474609375
1993-08-09,19.805511474609375
1993-08-10,20.016212463378906
1993-08-11,20.016212463378906
1993-08-12,20.64829444885254
1993-08-13,21.06969451904297
1993-08-16,20.43760108947754
1993-08-17,20.85899543762207
1993-08-18,21.06969451904297
1993-08-19,21.912479400634766
1993-08-20,22.965967178344727
1993-08-23,22.965967178344727
1993-08-24,22.755268096923828
1993-08-25,22.54456901550293
1993-08-26,22.860612869262695
1993-08-27,22.860612869262695
1993-08-30,22.54456901550293
1993-08-31,22.54456901550293
1993-09-01,22.54456901550293
1993-09-02,23.17666244506836
1993-09-03,22.64991569519043
1993-09-06,22.1231746673584
1993-09-07,21.7017822265625
1993-09-08,21.7017822265625
1993-09-09,22.333873748779297
1993-09-10,22.755268096923828
1993-09-13,23.071311950683594
1993-09-14,22.965967178344727
1993-09-15,22.755268096923828
1993-09-16,22.54456901550293
1993-09-17,22.755268096923828
1993-09-20,22.755268096923828
1993-09-21,22.54456901550293
1993-09-22,22.439224243164062
1993-09-23,22.439224243164062
1993-09-24,22.333873748779297
1993-09-27,22.333873748779297
1993-09-28,22.333873748779297
1993-09-29,21.912479400634766
1993-09-30,22.228525161743164
1993-10-01,21.7017822265625
1993-10-04,21.807130813598633
1993-10-05,21.807130813598633
1993-10-06,21.807130813598633
1993-10-07,22.965967178344727
1993-10-08,24.230152130126953
1993-10-11,24.230152130126953
1993-10-12,24.230152130126953
1993-10-13,24.230152130126953
1993-10-14,24.230152130126953
1993-10-15,24.230152130126953
1993-10-18,24.230152130126953
1993-10-19,24.440845489501953
1993-10-20,24.230152130126953
1993-10-21,23.703401565551758
1993-10-22,23.17666244506836
1993-10-25,23.17666244506836
1993-10-26,22.965967178344727
1993-10-27,23.387359619140625
1993-10-28,22.965967178344727
1993-10-29,22.755268096923828
1993-11-01,22.228525161743164
1993-11-02,22.228525161743164
1993-11-03,22.333873748779297
1993-11-04,22.755268096923828
1993-11-05,22.860612869262695
1993-11-08,23.071311950683594
1993-11-09,23.49271011352539
1993-11-10,23.91409683227539
1993-11-11,23.91409683227539
1993-11-12,23.91409683227539
1993-11-15,23.91409683227539
1993-11-16,24.546192169189453
1993-11-17,24.546192169189453
1993-11-18,24.756887435913086
1993-11-19,24.862232208251953
1993-11-22,24.651535034179688
1993-11-23,24.440845489501953
1993-11-24,24.019451141357422
1993-11-25,24.019451141357422
1993-11-26,24.862232208251953
1993-11-29,24.862232208251953
1993-11-30,24.862232208251953
1993-12-01,25.705028533935547
1993-12-02,26.969205856323242
1993-12-03,26.969205856323242
1993-12-06,26.547815322875977
1993-12-07,28.23339080810547
1993-12-08,28.865474700927734
1993-12-09,28.65477752685547
1993-12-10,29.497568130493164
1993-12-13,30.972448348999023
1993-12-14,30.972448348999023
1993-12-15,30.972448348999023
1993-12-16,30.972448348999023
1993-12-17,30.972448348999023
1993-12-20,30.972448348999023
1993-12-21,30.972448348999023
1993-12-22,30.972448348999023
1993-12-23,30.972448348999023
1993-12-24,29.497568130493164
1993-12-27,29.497568130493164
1993-12-28,29.497568130493164
1993-12-29,29.497568130493164
1993-12-30,29.497568130493164
1993-12-31,29.497568130493164
1994-01-03,30.761754989624023
1994-01-04,31.39383888244629
1994-01-05,30.972448348999023
1994-01-06,32.44732666015625
1994-01-07,34.975685119628906
1994-01-10,36.4505615234375
1994-01-11,37.714752197265625
1994-01-12,38.76823425292969
1994-01-13,37.925445556640625
1994-01-14,38.346832275390625
1994-01-17,37.504051208496094
1994-01-18,37.082664489746094
1994-01-19,36.239871978759766
1994-01-20,35.81847381591797
1994-01-21,35.81847381591797
1994-01-24,37.082664489746094
1994-01-25,38.76823425292969
1994-01-26,38.76823425292969
1994-01-27,38.76823425292969
1994-01-28,38.87357711791992
1994-01-31,38.13613510131836
1994-02-01,37.82010269165039
1994-02-02,38.76823425292969
1994-02-03,37.082664489746094
1994-02-04,36.66126251220703
1994-02-07,38.346832275390625
1994-02-08,39.82170867919922
1994-02-09,38.87357711791992
1994-02-10,38.76823425292969
1994-02-11,37.504051208496094
1994-02-14,36.66126251220703
1994-02-15,36.239871978759766
1994-02-16,35.9238166809082
1994-02-17,36.345218658447266
1994-02-18,36.66126251220703
1994-02-21,39.40031814575195
1994-02-22,39.82170867919922
1994-02-23,37.925445556640625
1994-02-24,42.56078338623047
1994-02-25,45.93193435668945
1994-02-28,47.196102142333984
1994-03-01,44.667747497558594
1994-03-02,43.82495880126953
1994-03-03,42.98217010498047
1994-03-04,40.87520217895508
1994-03-07,40.24311828613281
1994-03-08,41.928680419921875
1994-03-09,41.50729751586914
1994-03-10,41.50729751586914
1994-03-11,41.29658889770508
1994-03-14,41.29658889770508
1994-03-15,41.29658889770508
1994-03-16,41.29658889770508
1994-03-17,41.29658889770508
1994-03-18,40.45380401611328
1994-03-21,40.45380401611328
1994-03-22,39.61102294921875
1994-03-23,38.76823425292969
1994-03-24,38.346832275390625
1994-03-25,37.925445556640625
1994-03-28,38.346832275390625
1994-03-29,38.97893142700195
1994-03-30,39.61102294921875
1994-03-31,39.61102294921875
1994-04-01,39.61102294921875
1994-04-04,39.18962097167969
1994-04-05,38.76823425292969
1994-04-06,39.61102294921875
1994-04-07,39.18962097167969
1994-04-08,39.40031814575195
1994-04-11,39.40031814575195
1994-04-12,40.87520217895508
1994-04-13,40.66450119018555
1994-04-14,40.66450119018555
1994-04-15,39.61102294921875
1994-04-18,39.18962097167969
1994-04-19,38.76823425292969
1994-04-20,38.76823425292969
1994-04-21,38.346832275390625
1994-04-22,38.55754089355469
1994-04-25,38.76823425292969
1994-04-26,38.13613510131836
1994-04-27,38.55754089355469
1994-04-28,38.13613510131836
1994-04-29,38.346832275390625
1994-05-02,38.55754089355469
1994-05-03,38.66288757324219
1994-05-04,38.76823425292969
1994-05-05,39.82170867919922
1994-05-06,41.29658889770508
1994-05-09,41.928680419921875
1994-05-10,42.13938903808594
1994-05-11,42.771461486816406
1994-05-12,42.771461486816406
1994-05-13,43.403564453125
1994-05-16,44.03565216064453
1994-05-17,43.192867279052734
1994-05-18,43.403564453125
1994-05-19,43.403564453125
1994-05-20,42.771461486816406
1994-05-23,42.56078338623047
1994-05-24,42.35007858276367
1994-05-25,42.35007858276367
1994-05-26,42.45542907714844
1994-05-27,43.93030548095703
1994-05-30,43.5089225769043
1994-05-31,42.771461486816406
1994-06-01,42.771461486816406
1994-06-02,43.82495880126953
1994-06-03,45.014007568359375
1994-06-06,44.5893440246582
1994-06-07,43.74002456665039
1994-06-08,43.52769470214844
1994-06-09,43.95235824584961
1994-06-10,43.95235824584961
1994-06-13,43.52769470214844
1994-06-14,42.89070129394531
1994-06-15,43.10303497314453
1994-06-16,43.52769470214844
1994-06-17,44.377017974853516
1994-06-20,45.65099334716797
1994-06-21,45.65099334716797
1994-06-22,45.65099334716797
1994-06-23,44.377017974853516
1994-06-24,43.52769470214844
1994-06-27,42.678382873535156
1994-06-28,42.89070129394531
1994-06-29,41.19206237792969
1994-06-30,41.40439224243164
1994-07-01,41.61671829223633
1994-07-04,41.19206237792969
1994-07-05,40.55506896972656
1994-07-06,40.76740264892578
1994-07-07,40.76740264892578
1994-07-08,40.97972869873047
1994-07-11,41.19206237792969
1994-07-12,41.19206237792969
1994-07-13,41.19206237792969
1994-07-14,41.19206237792969
1994-07-15,40.130409240722656
1994-07-18,38.00711441040039
1994-07-19,39.705745697021484
1994-07-20,39.4934196472168
1994-07-21,39.28108596801758
1994-07-22,39.17491912841797
1994-07-25,39.06875228881836
1994-07-26,39.2386360168457
1994-07-27,39.28108596801758
1994-07-28,39.4934196472168
