Date,SJVN
2013-03-04,9.433358192443848
2013-03-05,9.579611778259277
2013-03-06,9.774616241455078
2013-03-07,9.75024127960205
2013-03-08,9.701489448547363
2013-03-11,9.701489448547363
2013-03-12,9.65273666381836
2013-03-13,9.65273666381836
2013-03-14,9.53085994720459
2013-03-15,9.482107162475586
2013-03-18,9.335855484008789
2013-03-19,9.335855484008789
2013-03-20,9.262725830078125
2013-03-21,9.18960189819336
2013-03-22,9.092100143432617
2013-03-25,9.140849113464355
2013-03-26,9.18960189819336
2013-03-28,9.213977813720703
2013-04-01,9.433358192443848
2013-04-02,9.482107162475586
2013-04-03,9.53085994720459
2013-04-04,9.408978462219238
2013-04-05,9.408978462219238
2013-04-08,9.384604454040527
2013-04-09,9.408978462219238
2013-04-10,9.433358192443848
2013-04-11,9.384604454040527
2013-04-12,9.603986740112305
2013-04-15,9.482107162475586
2013-04-16,9.506484031677246
2013-04-17,9.433358192443848
2013-04-18,9.555235862731934
2013-04-22,9.65273666381836
2013-04-23,9.65273666381836
2013-04-25,9.701489448547363
2013-04-26,9.701489448547363
2013-04-29,9.701489448547363
2013-04-30,9.75024127960205
2013-05-02,9.798989295959473
2013-05-03,9.701489448547363
2013-05-06,9.701489448547363
2013-05-07,9.725865364074707
2013-05-08,9.75024127960205
2013-05-09,9.774616241455078
2013-05-10,10.091499328613281
2013-05-13,10.14024829864502
2013-05-14,10.042747497558594
2013-05-15,9.993993759155273
2013-05-16,9.945243835449219
2013-05-17,9.896492004394531
2013-05-20,9.969622611999512
2013-05-21,9.969622611999512
2013-05-22,9.945243835449219
2013-05-23,9.920869827270508
2013-05-24,9.945243835449219
2013-05-27,9.945243835449219
2013-05-28,9.945243835449219
2013-05-29,10.21337604522705
2013-05-30,10.067124366760254
2013-05-31,9.969622611999512
2013-06-03,9.993993759155273
2013-06-04,9.969622611999512
2013-06-05,9.993993759155273
2013-06-06,9.993993759155273
2013-06-07,10.018372535705566
2013-06-10,9.945243835449219
2013-06-11,10.018372535705566
2013-06-12,10.042747497558594
2013-06-13,9.823366165161133
2013-06-14,9.872117042541504
2013-06-17,9.823366165161133
2013-06-18,9.896492004394531
2013-06-19,9.896492004394531
2013-06-20,9.872117042541504
2013-06-21,9.774616241455078
2013-06-24,9.798989295959473
2013-06-25,9.701489448547363
2013-06-26,9.701489448547363
2013-06-27,9.75024127960205
2013-06-28,9.75024127960205
2013-07-01,9.75024127960205
2013-07-02,9.53085994720459
2013-07-03,9.287102699279785
2013-07-04,9.53085994720459
2013-07-05,9.945243835449219
2013-07-08,9.872117042541504
2013-07-09,9.823366165161133
2013-07-10,9.75024127960205
2013-07-11,9.725865364074707
2013-07-12,9.53085994720459
2013-07-15,9.603986740112305
2013-07-16,9.457731246948242
2013-07-17,9.287102699279785
2013-07-18,9.408978462219238
2013-07-19,9.360230445861816
2013-07-22,9.384604454040527
2013-07-23,9.408978462219238
2013-07-24,9.384604454040527
2013-07-25,9.408978462219238
2013-07-26,9.335855484008789
2013-07-29,9.335855484008789
2013-07-30,9.238354682922363
2013-07-31,9.311477661132812
2013-08-01,9.408978462219238
2013-08-02,9.457731246948242
2013-08-05,9.408978462219238
2013-08-06,9.384604454040527
2013-08-07,9.603986740112305
2013-08-08,9.433358192443848
2013-08-12,9.579611778259277
2013-08-13,9.603986740112305
2013-08-14,9.67711353302002
2013-08-16,9.67711353302002
2013-08-19,9.65273666381836
2013-08-20,9.65273666381836
2013-08-21,9.67711353302002
2013-08-22,9.603986740112305
2013-08-23,9.67711353302002
2013-08-26,9.628362655639648
2013-08-27,9.628362655639648
2013-08-28,9.555235862731934
2013-08-29,9.384604454040527
2013-08-30,9.408978462219238
2013-09-02,9.408978462219238
2013-09-03,9.482107162475586
2013-09-04,9.461594581604004
2013-09-05,9.56416130065918
2013-09-06,9.512877464294434
2013-09-10,9.615442276000977
2013-09-11,9.743644714355469
2013-09-12,9.743644714355469
2013-09-13,9.89749526977539
2013-09-16,9.820570945739746
2013-09-17,9.769287109375
2013-09-18,9.666723251342773
2013-09-19,9.692366600036621
2013-09-20,9.641080856323242
2013-09-23,9.615442276000977
2013-09-24,9.641080856323242
2013-09-25,9.666723251342773
2013-09-26,9.871851921081543
2013-09-27,9.769287109375
2013-09-30,9.743644714355469
2013-10-01,9.743644714355469
2013-10-03,9.743644714355469
2013-10-04,9.743644714355469
2013-10-07,9.769287109375
2013-10-08,9.794929504394531
2013-10-09,9.820570945739746
2013-10-10,9.743644714355469
2013-10-11,9.743644714355469
2013-10-14,9.820570945739746
2013-10-15,9.743644714355469
2013-10-17,9.794929504394531
2013-10-18,9.794929504394531
2013-10-21,9.794929504394531
2013-10-22,9.846213340759277
2013-10-23,10.205191612243652
2013-10-24,10.15390682220459
2013-10-25,10.10262680053711
2013-10-28,9.94877815246582
2013-10-29,9.923137664794922
2013-10-30,9.871851921081543
2013-10-31,9.871851921081543
2013-11-01,10.256470680236816
2013-11-05,10.15390682220459
2013-11-06,10.615448951721191
2013-11-07,10.384676933288574
2013-11-08,10.35903549194336
2013-11-11,10.384676933288574
2013-11-12,10.43596076965332
2013-11-13,10.410318374633789
2013-11-14,10.461600303649902
2013-11-18,10.769294738769531
2013-11-19,10.769294738769531
2013-11-20,10.769294738769531
2013-11-21,10.769294738769531
2013-11-22,10.846220016479492
2013-11-25,11.051347732543945
2013-11-26,10.794934272766113
2013-11-27,10.769294738769531
2013-11-28,10.846220016479492
2013-11-29,10.769294738769531
2013-12-02,10.718011856079102
2013-12-03,10.564166069030762
2013-12-04,10.64108943939209
2013-12-05,10.794934272766113
2013-12-06,10.923141479492188
2013-12-09,10.769294738769531
2013-12-10,10.384676933288574
2013-12-11,10.512879371643066
2013-12-12,10.64108943939209
2013-12-13,10.64108943939209
2013-12-16,10.538525581359863
2013-12-17,10.538525581359863
2013-12-18,10.564166069030762
2013-12-19,10.58980655670166
2013-12-20,10.58980655670166
2013-12-23,10.538525581359863
2013-12-24,10.384676933288574
2013-12-26,10.58980655670166
2013-12-27,10.564166069030762
2013-12-30,10.512879371643066
2013-12-31,10.974425315856934
2014-01-01,10.820576667785645
2014-01-02,10.64108943939209
2014-01-03,10.564166069030762
2014-01-06,10.564166069030762
2014-01-07,10.564166069030762
2014-01-08,10.718011856079102
2014-01-09,10.64108943939209
2014-01-10,10.538525581359863
2014-01-13,10.64108943939209
2014-01-14,10.64108943939209
2014-01-15,10.58980655670166
2014-01-16,10.743654251098633
2014-01-17,10.769294738769531
2014-01-20,10.769294738769531
2014-01-21,10.769294738769531
2014-01-22,11.000067710876465
2014-01-23,11.102630615234375
2014-01-24,10.871858596801758
2014-01-27,10.794934272766113
2014-01-28,10.718011856079102
2014-01-29,10.58980655670166
2014-01-30,10.769294738769531
2014-01-31,10.769294738769531
2014-02-03,10.564166069030762
2014-02-04,10.718011856079102
2014-02-05,10.564166069030762
2014-02-06,10.538525581359863
2014-02-07,10.58980655670166
2014-02-10,10.538525581359863
2014-02-11,10.948783874511719
2014-02-12,10.769294738769531
2014-02-13,10.64108943939209
2014-02-14,10.512879371643066
2014-02-17,10.384676933288574
2014-02-18,10.23083209991455
