Date,MAHSEAMLES
2004-09-27,77.31129455566406
2004-09-28,78.4021987915039
2004-09-29,78.68833923339844
2004-09-30,79.43946075439453
2004-10-01,81.92528533935547
2004-10-04,84.64360809326172
2004-10-05,85.96699523925781
2004-10-06,85.4483871459961
2004-10-07,87.45135498046875
2004-10-08,87.09368896484375
2004-10-11,88.73899841308594
2004-10-12,87.41558837890625
2004-10-13,87.41558837890625
2004-10-14,91.33214569091797
2004-10-15,88.66744232177734
2004-10-18,87.34406280517578
2004-10-19,88.61380767822266
2004-10-20,87.02214813232422
2004-10-21,88.11305236816406
2004-10-22,88.11305236816406
2004-10-25,86.95062255859375
2004-10-26,87.00428771972656
2004-10-27,87.57655334472656
2004-10-28,86.3246841430664
2004-10-29,87.6123275756836
2004-11-01,86.91484832763672
2004-11-02,87.23675537109375
2004-11-03,86.66448974609375
2004-11-04,86.30680847167969
2004-11-05,86.5392837524414
2004-11-08,85.69876098632812
2004-11-09,87.02214813232422
2004-11-10,88.13093566894531
2004-11-11,90.33065032958984
2004-11-12,90.93870544433594
2004-11-15,90.93870544433594
2004-11-16,91.4751968383789
2004-11-17,91.61824035644531
2004-11-18,92.56608581542969
2004-11-19,91.17115020751953
2004-11-22,91.20693969726562
2004-11-23,93.5854721069336
2004-11-24,92.5482177734375
2004-11-25,94.0146713256836
2004-11-26,94.0146713256836
2004-11-29,96.57205200195312
2004-11-30,93.08472442626953
2004-12-01,91.77922058105469
2004-12-02,92.40515899658203
2004-12-03,92.31572723388672
2004-12-06,93.8895034790039
2004-12-07,93.15628051757812
2004-12-08,91.35001373291016
2004-12-09,92.02957153320312
2004-12-10,91.27848052978516
2004-12-13,92.24418640136719
2004-12-14,93.37086486816406
2004-12-15,93.7464370727539
2004-12-16,94.69427490234375
2004-12-17,110.8968734741211
2004-12-20,118.67632293701172
2004-12-21,110.64653015136719
2004-12-22,110.84326171875
2004-12-23,111.0220947265625
2004-12-24,111.55857849121094
2004-12-27,111.09363555908203
2004-12-28,115.9400863647461
2004-12-29,111.29035949707031
2004-12-30,111.1651382446289
2004-12-31,111.9341812133789
2005-01-03,113.90138244628906
2005-01-04,114.04442596435547
2005-01-05,111.00418853759766
2005-01-06,107.8566665649414
2005-01-07,108.89392852783203
2005-01-10,107.74939727783203
2005-01-11,107.57054138183594
2005-01-12,104.36934661865234
2005-01-13,107.15921020507812
2005-01-14,109.0370101928711
2005-01-17,106.06827545166016
2005-01-18,105.87159729003906
2005-01-19,107.78514862060547
2005-01-20,98.86116027832031
2005-01-24,101.15028381347656
2005-01-25,102.3484878540039
2005-01-27,107.99974822998047
2005-01-28,109.48407745361328
2005-01-31,107.9640121459961
2005-02-01,108.87606048583984
2005-02-02,110.1279296875
2005-02-03,114.04442596435547
2005-02-04,115.3857192993164
2005-02-07,116.42298889160156
2005-02-08,119.82086181640625
2005-02-09,128.2798614501953
2005-02-10,126.09807586669922
2005-02-11,124.1308364868164
2005-02-14,124.32759857177734
2005-02-15,123.52279663085938
2005-02-16,119.92818450927734
2005-02-17,119.42743682861328
2005-02-18,123.52279663085938
2005-02-21,125.16813659667969
2005-02-22,124.14871978759766
2005-02-23,121.91326141357422
2005-02-24,122.28882598876953
2005-02-25,119.32011413574219
2005-02-28,121.53768157958984
2005-03-01,119.94607543945312
2005-03-02,121.23370361328125
2005-03-03,120.19641876220703
2005-03-04,119.78509521484375
2005-03-07,125.02503204345703
2005-03-08,123.63009643554688
2005-03-09,121.07272338867188
2005-03-10,120.60775756835938
2005-03-11,119.82086181640625
2005-03-14,120.66141510009766
2005-03-15,115.06383514404297
2005-03-16,116.99526977539062
2005-03-17,117.6569595336914
2005-03-18,116.54815673828125
2005-03-21,115.60033416748047
2005-03-22,114.20539093017578
2005-03-23,114.25904846191406
2005-03-24,113.18603515625
2005-03-28,116.36932373046875
2005-03-29,117.60328674316406
2005-03-30,115.42150115966797
2005-03-31,114.5630874633789
2005-04-01,119.4453353881836
2005-04-04,116.56605529785156
2005-04-05,121.14429473876953
2005-04-06,120.55411529541016
2005-04-07,118.03253173828125
2005-04-08,118.80150604248047
2005-04-11,118.21134948730469
2005-04-12,117.88945770263672
2005-04-13,125.41846466064453
2005-04-15,122.98628997802734
2005-04-18,121.62713623046875
2005-04-19,117.17408752441406
2005-04-20,116.42298889160156
2005-04-21,121.12637329101562
2005-04-22,121.0905990600586
2005-04-25,119.73147583007812
2005-04-26,120.28585052490234
2005-04-27,118.30076599121094
2005-04-28,116.76275634765625
2005-04-29,117.5496597290039
2005-05-02,115.02804565429688
2005-05-03,117.01313781738281
2005-05-04,116.65543365478516
2005-05-05,118.78360748291016
2005-05-06,118.49748229980469
2005-05-09,118.40806579589844
2005-05-10,119.78509521484375
2005-05-11,120.6435317993164
2005-05-12,121.1085205078125
2005-05-13,122.30670928955078
2005-05-16,121.6808090209961
2005-05-17,121.51982879638672
2005-05-18,120.7686996459961
2005-05-19,121.80596923828125
2005-05-20,121.89539337158203
2005-05-23,120.89392852783203
2005-05-24,120.23222351074219
2005-05-25,120.92965698242188
2005-05-26,122.59284973144531
2005-05-27,122.00269317626953
2005-05-30,124.48851013183594
2005-05-31,133.8059539794922
2005-06-01,133.43038940429688
2005-06-02,132.1248779296875
2005-06-03,135.6837158203125
2005-06-06,134.5570831298828
2005-06-07,134.03843688964844
2005-06-08,133.30519104003906
2005-06-09,134.4855194091797
2005-06-10,132.7865753173828
2005-06-13,133.00119018554688
2005-06-14,135.30813598632812
2005-06-15,135.88046264648438
2005-06-16,133.62710571289062
2005-06-17,133.78807067871094
2005-06-20,134.28880310058594
2005-06-21,136.20233154296875
2005-06-22,135.23663330078125
2005-06-23,140.11891174316406
2005-06-24,143.01608276367188
2005-06-27,141.72840881347656
2005-06-28,139.117431640625
2005-06-29,135.37974548339844
2005-06-30,132.23219299316406
2005-07-01,135.43336486816406
2005-07-04,134.30667114257812
2005-07-05,132.87599182128906
2005-07-06,133.07266235351562
2005-07-07,131.4989776611328
2005-07-08,132.50042724609375
2005-07-11,137.1680908203125
2005-07-12,138.3841552734375
2005-07-13,140.5838623046875
2005-07-14,141.72840881347656
2005-07-15,141.17404174804688
2005-07-18,142.44378662109375
2005-07-19,144.5361785888672
2005-07-20,144.12484741210938
2005-07-21,143.4989013671875
2005-07-22,144.9296112060547
2005-07-25,147.39759826660156
2005-07-26,146.77162170410156
2005-07-27,144.98326110839844
2005-07-28,144.98326110839844
2005-07-29,147.9162139892578
2005-08-01,154.55108642578125
2005-08-02,160.22021484375
2005-08-03,167.92807006835938
2005-08-04,163.9042205810547
2005-08-05,160.82821655273438
2005-08-08,158.7895050048828
2005-08-09,162.88487243652344
2005-08-10,171.30812072753906
2005-08-11,168.41091918945312
2005-08-12,169.9668426513672
2005-08-16,166.05023193359375
2005-08-17,167.78497314453125
2005-08-18,167.03387451171875
2005-08-19,165.8714599609375
2005-08-22,163.4571533203125
2005-08-23,158.3424072265625
2005-08-24,152.61961364746094
2005-08-25,150.88491821289062
2005-08-26,156.6077117919922
2005-08-29,160.27383422851562
2005-08-30,164.27073669433594
2005-08-31,164.9037322998047
2005-09-01,165.9346160888672
2005-09-02,166.22396850585938
2005-09-05,164.56011962890625
2005-09-06,166.07928466796875
2005-09-08,165.42820739746094
2005-09-09,165.39202880859375
2005-09-12,166.3505859375
2005-09-13,181.9764404296875
2005-09-14,181.70516967773438
2005-09-15,185.97335815429688
2005-09-16,187.4382781982422
2005-09-19,184.56268310546875
2005-09-20,179.57110595703125
2005-09-21,177.183837890625
2005-09-22,161.06959533691406
2005-09-23,162.3898468017578
2005-09-26,166.69418334960938
2005-09-27,170.745361328125
2005-09-28,176.49655151367188
2005-09-29,168.1410369873047
2005-09-30,167.20057678222656
2005-10-03,172.66241455078125
2005-10-04,173.1688232421875
2005-10-05,172.48155212402344
2005-10-06,166.1877899169922
2005-10-07,164.3430938720703
2005-10-10,161.051513671875
2005-10-11,162.76963806152344
2005-10-13,160.94305419921875
2005-10-14,159.0982666015625
2005-10-17,154.7216033935547
2005-10-18,152.27999877929688
2005-10-19,145.80545043945312
2005-10-20,146.20327758789062
2005-10-21,155.4088134765625
2005-10-24,156.40353393554688
2005-10-25,159.7855224609375
2005-10-26,159.912109375
2005-10-27,159.40573120117188
2005-10-28,154.90240478515625
2005-10-31,160.61744689941406
2005-11-02,158.48336791992188
2005-11-04,158.48336791992188
2005-11-07,163.14942932128906
2005-11-08,164.43348693847656
2005-11-09,167.8697509765625
2005-11-10,164.97608947753906
2005-11-11,167.4176483154297
2005-11-14,165.88035583496094
2005-11-16,166.00694274902344
2005-11-17,166.36865234375
2005-11-18,167.1644287109375
2005-11-21,160.31002807617188
2005-11-22,160.38235473632812
2005-11-23,166.82078552246094
2005-11-24,173.40391540527344
2005-11-25,172.60812377929688
2005-11-28,168.06871032714844
2005-11-29,167.9963836669922
2005-11-30,168.37612915039062
2005-12-01,169.76873779296875
2005-12-02,171.92086791992188
2005-12-05,171.667724609375
2005-12-06,171.54107666015625
2005-12-07,171.7039031982422
2005-12-08,174.54331970214844
2005-12-09,180.07748413085938
2005-12-12,178.26890563964844
2005-12-13,177.41891479492188
2005-12-14,178.8838348388672
2005-12-15,175.04971313476562
2005-12-16,178.0880584716797
2005-12-19,181.16262817382812
2005-12-20,179.20938110351562
2005-12-21,178.39552307128906
2005-12-22,177.7444305419922
2005-12-23,178.50404357910156
2005-12-26,178.54025268554688
2005-12-27,183.00733947753906
2005-12-28,184.05630493164062
2005-12-29,190.65750122070312
2005-12-30,194.63632202148438
2006-01-02,197.8374481201172
2006-01-03,197.8374481201172
2006-01-04,196.4810333251953
2006-01-05,196.1012420654297
2006-01-06,200.44178771972656
2006-01-09,198.70555114746094
2006-01-10,196.19166564941406
2006-01-12,197.05978393554688
2006-01-13,208.7792205810547
2006-01-16,203.9684600830078
2006-01-17,201.6534881591797
2006-01-18,202.35885620117188
2006-01-19,204.98126220703125
2006-01-20,203.71527099609375
2006-01-23,203.75143432617188
2006-01-24,203.17271423339844
2006-01-25,197.74703979492188
2006-01-27,203.9684600830078
2006-01-30,206.06639099121094
2006-01-31,213.17396545410156
2006-02-01,216.91770935058594
2006-02-02,216.6464385986328
2006-02-03,218.2198486328125
2006-02-06,211.14840698242188
2006-02-07,209.61111450195312
2006-02-08,206.78981018066406
2006-02-10,207.45895385742188
2006-02-13,210.29835510253906
