Date,JAMNAAUTO
2013-10-08,4.6983537673950195
2013-10-09,4.632181644439697
2013-10-10,4.632181644439697
2013-10-11,4.4667463302612305
2013-10-14,4.690083026885986
2013-10-15,4.4667463302612305
2013-10-17,4.4667463302612305
2013-10-18,4.384027481079102
2013-10-21,4.384027481079102
2013-10-22,4.384027481079102
2013-10-23,4.603228569030762
2013-10-24,4.37575626373291
2013-10-25,4.342669486999512
2013-10-28,4.301310062408447
2013-10-29,4.301310062408447
2013-10-30,4.305446147918701
2013-10-31,4.384027481079102
2013-11-01,4.384027481079102
2013-11-05,4.305446147918701
2013-11-06,4.50810432434082
2013-11-07,4.549463272094727
2013-11-08,4.710762023925781
2013-11-11,4.566006660461426
2013-11-12,4.549463272094727
2013-11-13,4.549463272094727
2013-11-14,4.549463272094727
2013-11-18,4.384027481079102
2013-11-19,4.384027481079102
2013-11-20,4.417115211486816
2013-11-21,4.549463272094727
2013-11-22,4.714898109436035
2013-11-25,4.6983537673950195
2013-11-26,4.723169326782227
2013-11-27,4.727305889129639
2013-11-28,4.719034194946289
2013-11-29,4.8803324699401855
2013-12-02,4.892740249633789
2013-12-03,5.045767784118652
2013-12-04,5.18638801574707
2013-12-05,5.066446304321289
2013-12-06,5.045767784118652
2013-12-09,4.967187404632568
2013-12-10,4.963050842285156
2013-12-11,4.963050842285156
2013-12-12,4.963050842285156
2013-12-13,4.963050842285156
2013-12-16,4.963050842285156
2013-12-17,5.211203575134277
2013-12-18,5.045767784118652
2013-12-19,5.045767784118652
2013-12-20,5.045767784118652
2013-12-23,5.058176040649414
2013-12-24,5.219474792480469
2013-12-26,5.480034828186035
2013-12-27,5.5213942527771
2013-12-30,5.546208381652832
2013-12-31,5.823312759399414
2014-01-01,5.662014007568359
2014-01-02,5.943251132965088
2014-01-03,5.943251132965088
2014-01-06,5.943251132965088
2014-01-07,5.943251132965088
2014-01-08,5.9970197677612305
2014-01-09,5.9970197677612305
2014-01-10,5.9970197677612305
2014-01-13,5.69923734664917
2014-01-14,5.459355354309082
2014-01-15,5.583431243896484
2014-01-16,5.798497676849365
2014-01-17,5.798497676849365
2014-01-20,5.798497676849365
2014-01-21,5.508985996246338
2014-01-22,5.236017227172852
2014-01-23,5.169843673706055
2014-01-24,4.929961681365967
2014-01-27,4.929961681365967
2014-01-28,4.963050842285156
2014-01-29,4.714898109436035
2014-01-30,4.615636825561523
2014-01-31,4.632181644439697
2014-02-03,4.549463272094727
2014-02-04,4.425384998321533
2014-02-05,4.3178534507751465
2014-02-06,4.37575626373291
2014-02-07,4.37575626373291
2014-02-10,4.37575626373291
2014-02-11,4.400571346282959
2014-02-12,4.549463272094727
2014-02-13,4.384027481079102
2014-02-14,4.520512104034424
2014-02-17,4.321990966796875
2014-02-18,4.321990966796875
2014-02-19,4.37575626373291
2014-02-20,4.305446147918701
2014-02-21,4.37575626373291
2014-02-24,4.458473205566406
2014-02-25,4.677675247192383
2014-02-26,4.909282684326172
2014-02-28,5.153301239013672
2014-03-03,5.347688674926758
2014-03-04,5.165709018707275
2014-03-05,5.128485679626465
2014-03-06,5.384910583496094
2014-03-07,5.264968395233154
2014-03-10,5.157437324523926
2014-03-11,4.971322536468506
2014-03-12,5.1367573738098145
2014-03-13,5.252561092376709
2014-03-14,5.252561092376709
2014-03-18,4.992001533508301
2014-03-19,5.041631698608398
2014-03-20,4.992001533508301
2014-03-21,5.211203575134277
2014-03-24,5.426268100738525
2014-03-25,5.566888809204102
2014-03-26,5.843991756439209
2014-03-27,6.00529146194458
2014-03-28,6.079736232757568
2014-03-31,6.025970935821533
2014-04-01,5.968068599700928
2014-04-02,6.26585054397583
2014-04-03,6.100416660308838
2014-04-04,6.203813076019287
2014-04-07,6.269988059997559
2014-04-09,6.332025527954102
2014-04-10,6.269988059997559
2014-04-11,6.203813076019287
2014-04-15,6.083873271942139
2014-04-16,6.228628635406494
2014-04-17,6.207949161529541
2014-04-21,6.294801712036133
2014-04-22,6.307210445404053
2014-04-23,6.385792255401611
2014-04-24,6.385792255401611
2014-04-25,6.369248390197754
2014-04-28,6.369248390197754
2014-04-29,6.369248390197754
2014-04-30,6.369248390197754
2014-05-02,6.369248390197754
2014-05-05,6.514003753662109
2014-05-06,6.534682273864746
2014-05-07,6.456101417541504
2014-05-08,6.7538838386535645
2014-05-09,6.410607814788818
2014-05-12,6.37338399887085
2014-05-13,6.4436936378479
2014-05-14,6.369248390197754
2014-05-15,6.795244216918945
2014-05-16,6.456101417541504
2014-05-19,7.101298809051514
2014-05-20,7.808531761169434
2014-05-21,8.586079597473145
2014-05-22,8.809415817260742
2014-05-23,8.70601749420166
2014-05-26,8.689473152160645
2014-05-27,8.846637725830078
2014-05-28,8.466135025024414
2014-05-29,8.362740516662598
2014-05-30,8.685338973999023
2014-06-02,8.768054962158203
2014-06-03,8.689473152160645
2014-06-04,8.478545188903809
2014-06-05,8.850769996643066
2014-06-06,8.681200981140137
2014-06-09,8.937625885009766
2014-06-10,8.929353713989258
2014-06-11,9.152691841125488
2014-06-12,9.334670066833496
2014-06-13,9.264363288879395
2014-06-16,9.347081184387207
2014-06-17,9.289176940917969
2014-06-18,9.727580070495605
2014-06-19,9.42566204071045
2014-06-20,9.326397895812988
2014-06-23,9.768939018249512
2014-06-24,9.677947044372559
2014-06-25,9.388436317443848
2014-06-26,9.293313026428223
2014-06-27,9.715171813964844
2014-06-30,9.570414543151855
2014-07-01,9.669677734375
2014-07-02,9.843384742736816
2014-07-03,10.012953758239746
2014-07-04,9.760664939880371
2014-07-07,9.760664939880371
2014-07-08,9.744122505187988
2014-07-09,9.01620864868164
2014-07-10,8.916946411132812
2014-07-11,9.01620864868164
2014-07-14,9.03275203704834
2014-07-15,9.268494606018066
2014-07-16,9.140281677246094
2014-07-17,9.342940330505371
2014-07-18,9.313990592956543
2014-07-21,9.607638359069824
2014-07-22,9.91369342803955
2014-07-23,10.124621391296387
2014-07-24,9.830975532531738
2014-07-25,9.471153259277344
2014-07-28,9.3388090133667
2014-07-30,9.355350494384766
2014-07-31,9.454611778259277
2014-08-01,9.421524047851562
2014-08-04,9.62831974029541
2014-08-05,9.6862211227417
2014-08-06,9.264363288879395
2014-08-07,9.280905723571777
2014-08-08,9.264363288879395
2014-08-11,9.5125150680542
2014-08-12,9.574552536010742
2014-08-13,9.442201614379883
2014-08-14,9.264363288879395
2014-08-18,9.367756843566895
2014-08-19,9.934374809265137
2014-08-20,9.921965599060059
2014-08-21,9.880258560180664
2014-08-22,9.842724800109863
2014-08-25,9.775993347167969
2014-08-26,9.404805183410645
2014-08-27,9.342245101928711
2014-08-28,9.358927726745605
2014-09-01,9.675897598266602
2014-09-02,11.506810188293457
2014-09-03,11.84463119506836
2014-09-04,11.67780590057373
2014-09-05,11.707001686096191
2014-09-08,11.882165908813477
2014-09-09,11.769561767578125
2014-09-10,12.54947280883789
2014-09-11,14.042562484741211
2014-09-12,13.700568199157715
2014-09-15,13.667203903198242
2014-09-16,12.578665733337402
