Date,ZYDUSWELL
2010-10-11,109.46463775634766
2010-10-12,107.94088745117188
2010-10-13,108.41535186767578
2010-10-14,107.74925994873047
2010-10-15,107.69451141357422
2010-10-18,104.7564926147461
2010-10-19,103.15973663330078
2010-10-20,104.68350219726562
2010-10-21,106.77295684814453
2010-10-22,104.01740264892578
2010-10-25,105.16707611083984
2010-10-26,103.35133361816406
2010-10-27,102.14692687988281
2010-10-28,101.39873504638672
2010-10-29,97.85848999023438
2010-11-01,99.4643783569336
2010-11-02,104.05390930175781
2010-11-03,102.5940170288086
2010-11-04,101.9461898803711
2010-11-08,103.4334716796875
2010-11-09,102.13780975341797
2010-11-10,102.40240478515625
2010-11-11,100.75089263916016
2010-11-12,99.45526123046875
2010-11-15,101.06114196777344
2010-11-16,99.5464859008789
2010-11-18,102.20167541503906
2010-11-19,99.00816345214844
2010-11-22,98.73442840576172
2010-11-23,100.32205200195312
2010-11-24,101.58120727539062
2010-11-25,101.13410949707031
2010-11-26,96.99169158935547
2010-11-29,98.90779113769531
2010-11-30,100.76002502441406
2010-12-01,106.47185516357422
2010-12-02,106.35322570800781
2010-12-03,103.29660034179688
2010-12-06,104.59225463867188
2010-12-07,104.05390930175781
2010-12-08,105.62329864501953
2010-12-09,105.20359802246094
2010-12-10,109.99386596679688
2010-12-13,109.32778930664062
2010-12-14,107.74014282226562
2010-12-15,106.58135223388672
2010-12-16,106.83682250976562
2010-12-20,108.77118682861328
2010-12-21,109.17267608642578
2010-12-22,108.36972045898438
2010-12-23,108.05949401855469
2010-12-24,108.09599304199219
2010-12-27,108.8350601196289
2010-12-28,108.16899871826172
2010-12-29,107.73101806640625
2010-12-30,108.35149383544922
2010-12-31,107.6124038696289
2011-01-03,109.07229614257812
2011-01-04,113.45196533203125
2011-01-05,111.49937438964844
2011-01-06,111.87348937988281
2011-01-07,110.31322479248047
2011-01-10,106.18899536132812
2011-01-11,106.90982818603516
2011-01-12,107.32955932617188
2011-01-13,109.5558853149414
2011-01-14,109.80223846435547
2011-01-17,111.03402709960938
2011-01-18,111.40812683105469
2011-01-19,111.26213836669922
2011-01-20,111.65447998046875
2011-01-21,111.48111724853516
2011-01-24,111.37162780761719
2011-01-25,109.58326721191406
2011-01-27,106.31674194335938
2011-01-28,105.35869598388672
2011-01-31,104.70174407958984
2011-02-01,104.42801666259766
2011-02-02,105.83316040039062
2011-02-03,106.57223510742188
2011-02-04,106.49011993408203
2011-02-07,105.9426498413086
2011-02-08,102.78562927246094
2011-02-09,99.40050506591797
2011-02-10,99.56472778320312
2011-02-11,103.8166732788086
2011-02-14,103.8988037109375
2011-02-15,104.4462661743164
2011-02-16,106.28026580810547
2011-02-17,107.92263793945312
2011-02-18,108.99929809570312
2011-02-21,112.14718627929688
2011-02-22,112.02857208251953
2011-02-23,109.19091796875
2011-02-24,107.70364379882812
2011-02-25,106.06126403808594
2011-02-28,105.8879165649414
2011-03-01,107.08319854736328
2011-03-03,107.17443084716797
2011-03-04,106.16162872314453
2011-03-07,104.86597442626953
2011-03-08,105.70542907714844
2011-03-09,105.7966537475586
2011-03-10,105.82403564453125
2011-03-11,109.58326721191406
2011-03-14,107.9956283569336
2011-03-15,108.88980865478516
2011-03-16,107.21092987060547
2011-03-17,107.14707946777344
2011-03-18,105.21269226074219
2011-03-21,104.400634765625
2011-03-22,104.05390930175781
2011-03-23,103.88965606689453
2011-03-24,104.17253875732422
2011-03-25,104.42801666259766
2011-03-28,105.80579376220703
2011-03-29,106.56310272216797
2011-03-30,106.30763244628906
2011-03-31,104.71998596191406
2011-04-01,106.04302978515625
2011-04-04,109.69276428222656
2011-04-05,109.06316375732422
2011-04-06,108.75296020507812
2011-04-07,108.85333251953125
2011-04-08,106.77295684814453
2011-04-11,106.91896057128906
2011-04-13,110.86979675292969
2011-04-15,113.10525512695312
2011-04-18,110.06684875488281
2011-04-19,108.55220794677734
2011-04-20,107.36605072021484
2011-04-21,108.70732879638672
2011-04-25,107.65800476074219
2011-04-26,107.3843002319336
2011-04-27,107.91349029541016
2011-04-28,108.91719818115234
2011-04-29,108.40623474121094
2011-05-02,109.92086791992188
2011-05-03,108.25111389160156
2011-05-04,108.98104095458984
2011-05-05,105.75103759765625
2011-05-06,102.5301513671875
2011-05-09,100.9881362915039
2011-05-10,100.16693878173828
2011-05-11,101.34397888183594
2011-05-12,103.34222412109375
2011-05-13,103.9626693725586
2011-05-16,104.34590148925781
2011-05-17,104.24551391601562
2011-05-18,102.62139129638672
2011-05-19,102.25642395019531
2011-05-20,103.02285766601562
2011-05-23,99.65599060058594
2011-05-24,102.07392883300781
2011-05-25,101.34397888183594
2011-05-26,101.59033966064453
2011-05-27,102.52102661132812
2011-05-30,104.84774017333984
2011-05-31,105.65979766845703
2011-06-01,106.2711410522461
2011-06-02,105.38606262207031
2011-06-03,106.20726013183594
2011-06-06,107.08319854736328
2011-06-07,106.2619857788086
2011-06-08,106.4809799194336
2011-06-09,106.17076110839844
2011-06-10,107.78575897216797
2011-06-13,107.76751708984375
2011-06-14,107.85874938964844
2011-06-15,107.4207992553711
2011-06-16,106.94630432128906
2011-06-17,107.59415435791016
2011-06-20,107.74925994873047
2011-06-21,107.76751708984375
2011-06-22,106.61002349853516
2011-06-23,108.823974609375
2011-06-24,108.76885986328125
2011-06-27,110.3673095703125
2011-06-28,113.24271392822266
2011-06-29,111.53401184082031
2011-06-30,114.1337890625
2011-07-01,118.5250015258789
2011-07-04,120.87672424316406
2011-07-05,124.8085708618164
2011-07-06,131.52394104003906
2011-07-07,134.2339630126953
2011-07-08,129.18136596679688
2011-07-11,131.23916625976562
2011-07-12,130.60528564453125
2011-07-13,133.55418395996094
2011-07-14,135.52926635742188
2011-07-15,131.79954528808594
2011-07-18,128.40972900390625
2011-07-19,118.4606704711914
2011-07-20,113.94087982177734
2011-07-21,118.2953109741211
2011-07-22,119.08537292480469
2011-07-25,117.09186553955078
2011-07-26,117.18373107910156
2011-07-27,115.57608795166016
2011-07-28,115.69552612304688
2011-07-29,114.20730590820312
2011-08-01,110.29381561279297
2011-08-02,111.20329284667969
2011-08-03,109.95392608642578
2011-08-04,108.36465454101562
2011-08-05,110.19276428222656
2011-08-08,105.810791015625
2011-08-09,106.19660186767578
2011-08-10,110.59696197509766
2011-08-11,111.49726104736328
2011-08-12,111.46051788330078
2011-08-16,109.59564208984375
2011-08-17,110.5051040649414
2011-08-18,110.40406799316406
2011-08-19,110.24789428710938
2011-08-22,112.16787719726562
2011-08-23,113.73877716064453
2011-08-24,112.43428039550781
2011-08-25,111.75447845458984
2011-08-26,106.95909118652344
2011-08-29,108.76885986328125
2011-08-30,107.75834655761719
2011-09-02,108.66780853271484
2011-09-05,108.76885986328125
2011-09-06,109.92636108398438
2011-09-07,109.19143676757812
2011-09-08,111.30435180664062
2011-09-09,108.97096252441406
2011-09-12,106.98664855957031
2011-09-13,108.57594299316406
2011-09-14,107.7491455078125
2011-09-15,107.03260040283203
2011-09-16,108.17173767089844
2011-09-19,107.84100341796875
2011-09-20,108.12579345703125
2011-09-21,108.23601531982422
2011-09-22,106.98664855957031
2011-09-23,104.08372497558594
2011-09-26,100.97865295410156
2011-09-27,101.54822540283203
2011-09-28,97.71741485595703
2011-09-29,98.5809555053711
2011-09-30,99.27912139892578
2011-10-03,100.04161834716797
2011-10-04,97.66231536865234
2011-10-05,97.02843475341797
2011-10-07,98.3972396850586
2011-10-10,97.065185546875
2011-10-11,99.41693115234375
2011-10-12,100.28047943115234
2011-10-13,107.13365936279297
2011-10-14,107.37249755859375
2011-10-17,108.63105010986328
2011-10-18,104.41442108154297
2011-10-19,104.74513244628906
2011-10-20,101.97998046875
2011-10-21,101.2542495727539
2011-10-24,102.4025650024414
2011-10-25,99.84870910644531
2011-10-28,102.72409057617188
2011-10-31,104.3133773803711
2011-11-01,104.88294219970703
2011-11-02,104.02861022949219
2011-11-03,106.59164428710938
2011-11-04,109.58645629882812
2011-11-08,108.37383270263672
2011-11-09,109.66913604736328
2011-11-11,97.47857666015625
2011-11-14,96.422119140625
2011-11-15,90.78156280517578
2011-11-16,88.06233978271484
2011-11-17,85.921875
2011-11-18,83.44149780273438
2011-11-21,79.26162719726562
2011-11-22,78.29703521728516
2011-11-23,77.11199188232422
2011-11-24,80.76821899414062
2011-11-25,80.84171295166016
2011-11-28,81.07137298583984
2011-11-29,82.45854187011719
2011-11-30,81.3010482788086
2011-12-01,83.7354965209961
2011-12-02,84.10293579101562
2011-12-05,81.74198913574219
2011-12-07,82.9454345703125
2011-12-08,83.22103118896484
2011-12-09,82.66065979003906
2011-12-12,80.68556213378906
2011-12-13,79.84040069580078
2011-12-14,77.86527252197266
2011-12-15,75.60538482666016
2011-12-16,75.73399353027344
2011-12-19,73.46490478515625
2011-12-20,71.55410766601562
2011-12-21,71.58167266845703
2011-12-22,70.64463806152344
2011-12-23,70.7181167602539
2011-12-26,71.21419525146484
2011-12-27,70.32312774658203
2011-12-28,68.9635009765625
2011-12-29,69.91889953613281
2011-12-30,70.80998229980469
2012-01-02,69.7443618774414
2012-01-03,71.95830535888672
2012-01-04,74.10796356201172
2012-01-05,77.7917709350586
2012-01-06,75.56863403320312
2012-01-09,75.68804931640625
2012-01-10,75.97283935546875
2012-01-11,80.26296997070312
2012-01-12,80.23540496826172
2012-01-13,79.38105773925781
2012-01-16,79.22488403320312
2012-01-17,79.32593536376953
2012-01-18,77.01092529296875
2012-01-19,76.42298126220703
2012-01-20,75.73399353027344
2012-01-23,75.36652374267578
2012-01-24,76.40460205078125
2012-01-25,76.01876831054688
2012-01-27,76.38624572753906
2012-01-30,75.6697006225586
2012-01-31,75.95447540283203
2012-02-01,76.2760009765625
2012-02-02,76.03713989257812
2012-02-03,78.5726318359375
2012-02-06,76.91905975341797
2012-02-07,71.34281921386719
2012-02-08,71.4071044921875
2012-02-09,70.25880432128906
2012-02-10,70.18529510498047
2012-02-13,69.91889953613281
2012-02-14,70.81917572021484
2012-02-15,70.69976043701172
2012-02-16,71.0212631225586
2012-02-17,70.17611694335938
2012-02-21,70.52520751953125
2012-02-22,70.41496276855469
2012-02-23,69.67085266113281
2012-02-24,68.71546173095703
2012-02-27,65.36237335205078
2012-02-28,68.0264663696289
2012-02-29,68.61441040039062
2012-03-01,67.78761291503906
2012-03-02,67.55794525146484
2012-03-05,66.80467224121094
2012-03-06,66.51986694335938
2012-03-07,65.343994140625
2012-03-09,65.66553497314453
2012-03-12,65.08675384521484
2012-03-13,64.66419219970703
2012-03-14,64.76524353027344
2012-03-15,64.15892028808594
2012-03-16,60.87932205200195
2012-03-19,61.50400924682617
2012-03-20,63.34130859375
2012-03-21,63.368873596191406
2012-03-22,67.42933654785156
2012-03-23,69.87295532226562
2012-03-26,69.77189636230469
2012-03-27,69.79947662353516
2012-03-28,68.66033172607422
2012-03-29,67.2088623046875
2012-03-30,69.98320770263672
2012-04-02,73.45572662353516
2012-04-03,72.25227355957031
2012-04-04,71.296875
2012-04-09,69.34015655517578
2012-04-10,68.6419677734375
2012-04-11,70.90187072753906
2012-04-12,72.86778259277344
2012-04-13,69.72596740722656
2012-04-16,72.0042495727539
2012-04-17,72.17877960205078
2012-04-18,71.42547607421875
2012-04-19,71.6551513671875
2012-04-20,70.30473327636719
2012-04-23,68.82568359375
2012-04-24,68.37554931640625
2012-04-25,67.63145446777344
2012-04-26,67.53038787841797
2012-04-27,69.41363525390625
2012-04-30,70.24042510986328
2012-05-02,70.3965835571289
2012-05-03,68.84407806396484
2012-05-04,67.01595306396484
2012-05-07,66.93327331542969
2012-05-08,66.37288665771484
2012-05-09,66.97920989990234
2012-05-10,66.5933609008789
2012-05-11,65.21537017822266
2012-05-14,63.929237365722656
2012-05-15,62.90034866333008
2012-05-16,62.5512809753418
2012-05-17,62.58802795410156
2012-05-18,62.31243896484375
2012-05-21,62.4042854309082
2012-05-22,61.825538635253906
2012-05-23,61.88066101074219
2012-05-24,62.21137237548828
2012-05-25,65.02247619628906
2012-05-28,67.78761291503906
2012-05-29,67.80599212646484
2012-05-30,68.66033172607422
2012-05-31,67.92543029785156
2012-06-01,66.060546875
2012-06-04,75.93611145019531
2012-06-05,72.14204406738281
2012-06-06,73.18013763427734
2012-06-07,73.19850158691406
2012-06-08,72.31658172607422
2012-06-11,71.97669219970703
2012-06-12,72.35334014892578
2012-06-13,72.66568756103516
2012-06-14,70.3598403930664
2012-06-15,70.7181167602539
2012-06-18,70.24042510986328
2012-06-19,70.580322265625
2012-06-20,71.32444763183594
2012-06-21,71.71027374267578
2012-06-22,71.6551513671875
2012-06-25,71.25094604492188
2012-06-26,71.50816345214844
2012-06-27,71.99506378173828
2012-06-28,71.05802917480469
2012-06-29,71.96749114990234
2012-07-02,75.32978820800781
2012-07-03,74.8888168334961
2012-07-04,74.33763885498047
2012-07-05,75.11847686767578
2012-07-06,75.52269744873047
2012-07-09,77.86527252197266
2012-07-10,79.59233856201172
2012-07-11,79.61990356445312
2012-07-12,79.04115295410156
2012-07-13,83.57013702392578
2012-07-16,82.24726867675781
2012-07-17,80.1435317993164
2012-07-18,81.11002349853516
2012-07-19,81.44456481933594
2012-07-20,80.9334487915039
2012-07-23,78.61947631835938
2012-07-24,79.79969787597656
2012-07-25,80.34798431396484
2012-07-26,80.70111846923828
2012-07-27,79.8647232055664
2012-07-30,78.06188201904297
2012-07-31,77.3463363647461
2012-08-01,77.67159271240234
2012-08-02,79.15847778320312
2012-08-03,77.94108581542969
2012-08-06,77.8574447631836
2012-08-07,77.81096649169922
2012-08-08,77.4857177734375
2012-08-09,77.87602996826172
2012-08-10,78.89825439453125
2012-08-13,77.98754119873047
2012-08-14,75.1810302734375
2012-08-16,74.09373474121094
2012-08-17,72.47676086425781
2012-08-21,73.29454040527344
2012-08-22,74.9487075805664
2012-08-23,74.21454620361328
2012-08-24,73.08080291748047
2012-08-27,73.17372131347656
2012-08-28,75.08809661865234
2012-08-29,72.85777282714844
2012-08-30,72.84844970703125
2012-08-31,72.82058715820312
2012-09-03,73.17372131347656
2012-09-04,73.26666259765625
2012-09-05,73.27595520019531
2012-09-06,73.33170318603516
2012-09-07,73.73133850097656
2012-09-10,73.16443634033203
2012-09-11,73.17372131347656
2012-09-12,73.12724304199219
2012-09-13,76.63076782226562
2012-09-14,76.18467712402344
2012-09-17,75.13456726074219
2012-09-18,75.115966796875
2012-09-20,74.12162017822266
2012-09-21,75.33902740478516
2012-09-24,74.14019012451172
2012-09-25,73.95433807373047
2012-09-26,74.71638488769531
2012-09-27,76.10106658935547
2012-09-28,76.8445053100586
2012-10-01,76.76085662841797
2012-10-03,77.29055786132812
2012-10-04,78.04329681396484
2012-10-05,78.62876892089844
2012-10-08,79.0841064453125
2012-10-09,79.6510009765625
2012-10-10,79.32573699951172
2012-10-11,79.62312316894531
2012-10-12,81.04496002197266
2012-10-15,83.24742126464844
2012-10-16,84.71572875976562
2012-10-17,85.12462615966797
2012-10-18,85.52423858642578
2012-10-19,84.79008483886719
2012-10-22,86.09110260009766
2012-10-23,86.64869689941406
2012-10-25,85.47776794433594
2012-10-29,85.03170013427734
2012-10-30,83.03367614746094
2012-10-31,81.51891326904297
2012-11-01,82.8199462890625
2012-11-02,86.19334411621094
2012-11-05,86.20260620117188
2012-11-06,86.03533935546875
2012-11-07,86.5557632446289
2012-11-08,85.4963607788086
2012-11-09,85.57998657226562
2012-11-12,87.94044494628906
2012-11-15,89.12995147705078
2012-11-16,87.35497283935547
2012-11-19,86.20260620117188
2012-11-20,85.37555694580078
2012-11-21,85.6543197631836
2012-11-22,85.487060546875
2012-11-23,85.53352355957031
2012-11-26,85.81231689453125
2012-11-27,86.12828063964844
2012-11-29,87.14122009277344
2012-11-30,86.80667877197266
2012-12-03,85.6450424194336
2012-12-04,85.20826721191406
2012-12-05,87.34568786621094
2012-12-06,86.98324584960938
2012-12-07,88.08912658691406
2012-12-10,90.48674011230469
2012-12-11,91.68553924560547
2012-12-12,91.99222564697266
2012-12-13,91.58332824707031
2012-12-14,91.13724517822266
2012-12-17,91.85281372070312
2012-12-18,91.60189819335938
2012-12-19,92.0665512084961
2012-12-20,91.90858459472656
2012-12-21,92.0572738647461
2012-12-24,91.9643325805664
2012-12-26,91.79706573486328
2012-12-27,92.00150299072266
2012-12-28,92.0479736328125
2012-12-31,93.16313171386719
2013-01-01,96.85250091552734
2013-01-02,94.74295806884766
2013-01-03,94.73368072509766
2013-01-04,94.06459045410156
2013-01-07,95.18903350830078
2013-01-08,95.01246643066406
2013-01-09,96.32278442382812
2013-01-10,95.17974853515625
2013-01-11,92.85647583007812
2013-01-14,92.38252258300781
2013-01-15,92.53121948242188
2013-01-16,91.7041244506836
2013-01-17,91.75988006591797
2013-01-18,91.99222564697266
2013-01-21,92.0572738647461
2013-01-22,92.01081085205078
2013-01-23,91.71343231201172
2013-01-24,91.834228515625
2013-01-25,92.15946960449219
2013-01-28,93.00517272949219
2013-01-29,93.48839569091797
2013-01-30,91.90858459472656
2013-01-31,92.62413787841797
2013-02-01,92.26172637939453
2013-02-04,92.0572738647461
2013-02-05,92.25243377685547
2013-02-06,92.21524047851562
2013-02-07,91.86212158203125
2013-02-08,91.98292541503906
2013-02-11,91.71343231201172
2013-02-12,92.00150299072266
2013-02-13,91.87140655517578
2013-02-14,92.94010162353516
2013-02-15,91.91787719726562
2013-02-18,91.98292541503906
2013-02-19,91.98292541503906
2013-02-20,92.00150299072266
2013-02-21,91.95503234863281
2013-02-22,92.84718322753906
2013-02-25,92.81929016113281
2013-02-26,88.87903594970703
2013-02-27,88.87903594970703
2013-02-28,87.75455474853516
2013-03-01,87.92184448242188
2013-03-04,87.3456802368164
2013-03-05,87.23416900634766
2013-03-06,87.20626068115234
2013-03-07,86.59293365478516
2013-03-08,87.31780242919922
2013-03-11,87.5222396850586
2013-03-12,87.21556091308594
2013-03-13,86.10041046142578
2013-03-14,85.62645721435547
2013-03-15,85.8494873046875
2013-03-18,85.31978607177734
2013-03-19,85.4963607788086
2013-03-20,83.49834442138672
2013-03-21,81.59326934814453
2013-03-22,81.7977066040039
2013-03-25,79.85543823242188
2013-03-26,79.01908111572266
2013-03-28,79.62312316894531
2013-04-01,80.162109375
2013-04-02,84.43692779541016
2013-04-03,80.10636138916016
2013-04-04,79.2142333984375
2013-04-05,82.43891143798828
2013-04-08,82.25305938720703
2013-04-09,79.93909454345703
2013-04-10,79.87403869628906
2013-04-11,79.90191650390625
2013-04-12,79.56737518310547
2013-04-15,79.90191650390625
2013-04-16,79.94837951660156
2013-04-17,79.9390869140625
2013-04-18,81.3795166015625
2013-04-22,80.4223403930664
2013-04-23,80.44091796875
2013-04-25,81.01708984375
2013-04-26,81.17505645751953
2013-04-29,82.1601333618164
2013-04-30,82.52256774902344
2013-05-02,82.91288757324219
2013-05-03,83.09872436523438
2013-05-06,83.61914825439453
2013-05-07,84.2046127319336
2013-05-08,85.31047821044922
2013-05-09,85.86808776855469
2013-05-10,87.03900909423828
2013-05-13,92.21524810791016
2013-05-14,103.47846984863281
2013-05-15,101.26671600341797
2013-05-16,102.44693756103516
2013-05-17,102.8651351928711
2013-05-20,103.17178344726562
2013-05-21,101.02507781982422
2013-05-22,103.7971420288086
2013-05-23,101.51371002197266
2013-05-24,103.83474731445312
2013-05-27,112.32945251464844
2013-05-28,112.68651580810547
2013-05-29,108.71167755126953
2013-05-30,114.3591537475586
2013-05-31,112.2072982788086
2013-06-03,114.12425231933594
2013-06-04,113.04361724853516
2013-06-05,115.96601867675781
2013-06-06,134.23342895507812
2013-06-07,125.05272674560547
2013-06-10,125.7480697631836
2013-06-11,122.25249481201172
2013-06-12,122.79750061035156
2013-06-13,120.51408386230469
2013-06-14,118.69108581542969
2013-06-17,120.6456298828125
2013-06-18,124.83658599853516
2013-06-19,125.61653137207031
2013-06-20,121.78264617919922
2013-06-21,119.91268920898438
2013-06-24,116.49223327636719
2013-06-25,114.21820831298828
2013-06-26,114.55648803710938
2013-06-27,119.52739715576172
2013-06-28,120.1288070678711
2013-07-01,120.655029296875
2013-07-02,121.44437408447266
2013-07-03,118.82266235351562
2013-07-04,123.08879852294922
2013-07-05,123.81236267089844
2013-07-08,123.2955322265625
2013-07-09,125.82327270507812
2013-07-10,128.4073944091797
2013-07-11,129.9954376220703
2013-07-12,131.6116943359375
2013-07-15,133.6884002685547
2013-07-16,133.71661376953125
2013-07-17,134.4965057373047
2013-07-18,136.48867797851562
2013-07-19,134.95697021484375
2013-07-22,133.5850067138672
2013-07-23,129.95785522460938
2013-07-24,131.53651428222656
2013-07-25,128.05970764160156
2013-07-26,122.91964721679688
2013-07-29,117.01846313476562
2013-07-30,116.1069564819336
2013-07-31,114.5470962524414
2013-08-01,113.44766998291016
2013-08-02,113.16576385498047
2013-08-05,117.24398803710938
2013-08-06,115.12969207763672
2013-08-07,114.34036254882812
2013-08-08,106.83232116699219
2013-08-12,107.35853576660156
2013-08-13,108.12906646728516
2013-08-14,107.17998504638672
2013-08-16,103.67498779296875
2013-08-19,98.47855377197266
