Date,EIDPARRY
2002-11-04,3.424689531326294
2002-11-05,3.4440863132476807
2002-11-06,3.4440863132476807
2002-11-07,3.4440863132476807
2002-11-08,3.4483964443206787
2002-11-11,3.40098237991333
2002-11-12,3.411757230758667
2002-11-13,3.4268441200256348
2002-11-14,3.409601926803589
2002-11-15,3.439776659011841
2002-11-18,3.6337485313415527
2002-11-19,3.6337485313415527
2002-11-20,3.657456159591675
2002-11-21,3.6617658138275146
2002-11-22,3.6466798782348633
2002-11-25,3.631593942642212
2002-11-26,3.7178049087524414
2002-11-27,3.771684169769287
2002-11-28,3.8190994262695312
2002-11-29,3.719958543777466
2002-12-02,3.814788818359375
2002-12-03,3.7630629539489746
2002-12-04,3.6897847652435303
2002-12-05,3.732889413833618
2002-12-06,3.7673733234405518
2002-12-09,3.750131607055664
2002-12-10,3.6725428104400635
2002-12-11,3.655301094055176
2002-12-12,3.73073410987854
2002-12-13,3.7587530612945557
2002-12-16,3.743666648864746
2002-12-17,3.73073410987854
2002-12-18,3.750131607055664
2002-12-19,3.732889413833618
2002-12-20,3.711336374282837
2002-12-23,3.663921594619751
2002-12-24,3.6703882217407227
2002-12-25,3.6703882217407227
2002-12-26,3.6984050273895264
2002-12-27,3.875135660171509
2002-12-30,3.9009995460510254
2002-12-31,3.747976303100586
2003-01-01,3.853583812713623
2003-01-02,3.7630629539489746
2003-01-03,3.814788818359375
2003-01-06,3.778150796890259
2003-01-07,3.778150796890259
2003-01-08,3.8018577098846436
2003-01-09,3.6940951347351074
2003-01-10,3.666076898574829
2003-01-13,3.655301094055176
2003-01-14,3.655301094055176
2003-01-15,3.663921594619751
2003-01-16,3.7070274353027344
2003-01-17,3.562624931335449
2003-01-20,3.5065886974334717
2003-01-21,3.5432281494140625
2003-01-22,3.603574275970459
2003-01-23,3.5238304138183594
2003-01-24,3.5238304138183594
2003-01-27,3.446242094039917
2003-01-28,3.411757230758667
2003-01-29,3.489346742630005
2003-01-30,3.491502046585083
2003-01-31,3.452707290649414
2003-02-03,3.5001227855682373
2003-02-04,3.480725049972534
2003-02-05,3.4828808307647705
2003-02-06,3.4483964443206787
2003-02-07,3.4268441200256348
2003-02-10,3.4440863132476807
2003-02-11,3.431154727935791
2003-02-12,3.4699501991271973
2003-02-13,3.4699501991271973
2003-02-14,3.4160680770874023
2003-02-17,3.4936575889587402
2003-02-18,3.4871912002563477
2003-02-19,3.4936575889587402
2003-02-20,3.5001227855682373
2003-02-21,3.534606456756592
2003-02-24,3.5216755867004395
2003-02-25,3.5195202827453613
2003-02-26,3.491502046585083
2003-02-27,3.491502046585083
2003-02-28,3.5324511528015137
2003-03-03,3.513054370880127
2003-03-04,3.480725049972534
2003-03-05,3.4483964443206787
2003-03-06,3.5238304138183594
2003-03-07,3.508744716644287
2003-03-10,3.4483964443206787
2003-03-11,3.4440863132476807
2003-03-12,3.491502046585083
2003-03-13,3.4483964443206787
2003-03-14,3.4483964443206787
2003-03-17,3.3514106273651123
2003-03-18,3.3514106273651123
2003-03-19,3.3427906036376953
2003-03-20,3.3708086013793945
2003-03-21,3.4052927494049072
2003-03-24,3.4268441200256348
2003-03-25,3.3708086013793945
2003-03-26,3.347099781036377
2003-03-27,3.34063458442688
2003-03-28,3.2910635471343994
2003-03-31,3.2458040714263916
2003-04-01,3.4591739177703857
2003-04-02,3.364342212677002
2003-04-03,3.4376213550567627
2003-04-04,3.424689531326294
2003-04-07,3.424689531326294
2003-04-08,3.4268441200256348
2003-04-09,3.497967004776001
2003-04-10,3.465639591217041
2003-04-11,3.450552463531494
2003-04-14,3.450552463531494
2003-04-15,3.513054370880127
2003-04-16,3.495812177658081
2003-04-17,3.5065886974334717
2003-04-18,3.5065886974334717
2003-04-21,3.4699501991271973
2003-04-22,3.4139134883880615
2003-04-23,3.450552463531494
2003-04-24,3.491502046585083
2003-04-25,3.4699501991271973
2003-04-28,3.4483964443206787
2003-04-29,3.5022780895233154
2003-04-30,3.4936575889587402
2003-05-01,3.4936575889587402
2003-05-02,3.5690903663635254
2003-05-05,3.588488817214966
2003-05-06,3.642369508743286
2003-05-07,3.534606456756592
2003-05-08,3.4850363731384277
2003-05-09,3.5777125358581543
2003-05-12,3.6897847652435303
2003-05-13,3.711336374282837
2003-05-14,3.771684169769287
2003-05-15,3.9570353031158447
2003-05-16,3.922551393508911
2003-05-19,3.8428072929382324
2003-05-20,3.950570583343506
2003-05-21,4.13161039352417
2003-05-22,4.243683338165283
2003-05-23,4.327738285064697
2003-05-26,4.381619453430176
2003-05-27,4.299718856811523
2003-05-28,4.291100025177002
2003-05-29,4.1165242195129395
2003-05-30,4.299718856811523
2003-06-02,4.424724578857422
2003-06-03,4.4355010986328125
2003-06-04,4.2824788093566895
2003-06-05,4.681199073791504
2003-06-06,4.655336380004883
2003-06-09,4.937673568725586
2003-06-10,4.722148418426514
2003-06-11,4.674733638763428
2003-06-12,4.93336296081543
2003-06-13,4.825600624084473
2003-06-16,4.814824104309082
2003-06-17,4.937673568725586
2003-06-18,4.866550445556641
2003-06-19,4.782495498657227
2003-06-20,4.748011112213135
2003-06-23,4.769563674926758
2003-06-24,4.812669277191162
2003-06-25,4.873017311096191
2003-06-26,4.89672327041626
2003-06-27,4.881636619567871
2003-06-30,5.256650447845459
2003-07-01,5.198459148406982
2003-07-02,5.532522678375244
2003-07-03,5.461399078369141
2003-07-04,5.592869758605957
2003-07-07,5.937709331512451
2003-07-08,7.02881383895874
2003-07-09,6.7835893630981445
2003-07-10,6.384069442749023
2003-07-11,6.5796966552734375
2003-07-14,6.767058372497559
2003-07-15,6.5796966552734375
2003-07-16,6.659601211547852
2003-07-17,6.596229553222656
2003-07-18,6.458465576171875
2003-07-21,6.406112194061279
2003-07-22,6.111293315887451
2003-07-23,6.136091232299805
2003-07-24,6.075474739074707
2003-07-25,6.111293315887451
2003-07-28,6.229773044586182
2003-07-29,6.268347263336182
2003-07-30,6.367537975311279
2003-07-31,6.2545695304870605
2003-08-01,6.204974174499512
2003-08-04,6.709197521209717
2003-08-05,6.64031457901001
2003-08-06,7.172091484069824
2003-08-07,7.406293869018555
2003-08-08,7.508239269256592
2003-08-11,7.913272380828857
2003-08-12,7.640493392944336
2003-08-13,7.527525901794434
2003-08-14,7.436600208282471
2003-08-15,7.436600208282471
2003-08-18,7.579877853393555
2003-08-19,7.240973472595215
2003-08-20,7.150048732757568
2003-08-21,7.312613487243652
2003-08-22,7.527525901794434
2003-08-25,7.059123516082764
2003-08-26,7.5440592765808105
2003-08-27,7.41180419921875
2003-08-28,7.486196041107178
2003-08-29,7.4751763343811035
2003-09-01,7.508239269256592
2003-09-02,7.466908931732178
2003-09-03,7.433846473693848
2003-09-04,7.326387882232666
2003-09-05,7.29608154296875
2003-09-08,7.453134059906006
2003-09-09,7.378739356994629
2003-09-10,7.19137716293335
2003-09-11,7.29608154296875
2003-09-12,7.3401641845703125
2003-09-15,7.056368350982666
2003-09-16,7.045345306396484
2003-09-17,7.243729591369629
2003-09-18,6.855228424072266
2003-09-19,7.210664749145508
2003-09-22,7.375985145568848
2003-09-23,7.695601940155029
2003-09-24,7.662537097930908
2003-09-25,7.648759841918945
2003-09-26,7.549569129943848
2003-09-29,7.70662260055542
2003-09-30,8.538726806640625
2003-10-01,8.235642433166504
2003-10-02,8.235642433166504
2003-10-03,8.389941215515137
2003-10-06,8.359631538391113
2003-10-07,8.111655235290527
2003-10-08,8.158493041992188
2003-10-09,8.24666690826416
2003-10-10,8.285240173339844
2003-10-13,8.257685661315918
2003-10-14,8.318303108215332
2003-10-15,8.210845947265625
2003-10-16,8.37065315246582
2003-10-17,8.276972770690918
2003-10-20,8.271464347839355
2003-10-21,8.199823379516602
2003-10-22,7.72039794921875
2003-10-23,7.76448392868042
2003-10-24,7.993173122406006
2003-10-27,7.8884735107421875
2003-10-28,7.767240047454834
2003-10-29,7.676314353942871
2003-10-30,7.618452072143555
2003-10-31,7.709378242492676
2003-11-03,7.72039794921875
2003-11-04,7.70111083984375
2003-11-05,7.436600208282471
2003-11-06,8.276972770690918
2003-11-07,8.197068214416504
2003-11-10,8.847323417663574
2003-11-11,8.830792427062988
2003-11-12,9.081525802612305
2003-11-13,8.599343299865723
2003-11-14,8.348613739013672
2003-11-17,8.62965202331543
2003-11-18,8.684760093688965
2003-11-19,8.872121810913086
2003-11-20,8.877632141113281
2003-11-21,9.004377365112305
2003-11-24,9.299196243286133
2003-11-25,9.599526405334473
2003-11-26,9.599526405334473
2003-11-27,9.588504791259766
2003-11-28,9.654631614685059
2003-12-01,9.921897888183594
2003-12-02,9.662897109985352
2003-12-03,9.558196067810059
2003-12-04,10.550110816955566
2003-12-05,10.709917068481445
2003-12-08,10.886260032653809
2003-12-09,10.977184295654297
2003-12-10,10.776045799255371
2003-12-11,10.569396018981934
2003-12-12,11.842355728149414
2003-12-15,12.170236587524414
2003-12-16,12.68823528289795
2003-12-17,12.781915664672852
2003-12-18,13.561670303344727
2003-12-19,13.255831718444824
2003-12-22,14.84013557434082
2003-12-23,14.2477445602417
2003-12-24,14.735437393188477
2003-12-25,14.735437393188477
2003-12-26,13.200723648071289
2003-12-29,13.005098342895508
2003-12-30,12.60557746887207
2003-12-31,12.043490409851074
2004-01-01,12.095843315124512
2004-01-02,11.776228904724121
2004-01-05,11.693565368652344
2004-01-06,11.068110466003418
2004-01-07,10.729206085205078
2004-01-08,10.64654541015625
2004-01-09,10.665833473205566
2004-01-12,10.489490509033203
2004-01-13,10.398566246032715
2004-01-14,10.216718673706055
2004-01-15,9.875056266784668
2004-01-16,10.508779525756836
2004-01-19,11.338132858276367
2004-01-20,10.605216026306152
2004-01-21,9.260621070861816
2004-01-22,8.819771766662598
2004-01-23,9.194494247436523
2004-01-26,9.194494247436523
2004-01-27,10.37652587890625
2004-01-28,9.99629020690918
2004-01-29,9.858526229858398
2004-01-30,9.654631614685059
2004-02-02,9.654631614685059
2004-02-03,9.081525802612305
2004-02-04,9.175207138061523
2004-02-05,9.26888656616211
2004-02-06,9.450737953186035
2004-02-09,9.778620719909668
2004-02-10,9.759333610534668
2004-02-11,9.729023933410645
2004-02-12,9.93016242980957
2004-02-13,10.38478946685791
2004-02-16,10.563885688781738
2004-02-17,10.7236967086792
2004-02-18,10.696142196655273
2004-02-19,10.481228828430176
2004-02-20,10.525312423706055
2004-02-23,10.64930248260498
2004-02-24,10.470208168029785
2004-02-25,10.621747016906738
2004-02-26,10.886260032653809
2004-02-27,10.855951309204102
2004-03-01,10.949631690979004
2004-03-02,10.949631690979004
2004-03-03,11.004735946655273
2004-03-04,10.955140113830566
2004-03-05,11.773468017578125
2004-03-08,11.594374656677246
2004-03-09,11.376704216003418
2004-03-10,11.079132080078125
2004-03-11,10.891768455505371
2004-03-12,10.718186378479004
2004-03-15,10.64930248260498
2004-03-16,10.530821800231934
2004-03-17,10.715429306030273
2004-03-18,10.70440673828125
2004-03-19,10.9165678024292
2004-03-22,11.076374053955078
2004-03-23,10.855951309204102
2004-03-24,10.486738204956055
2004-03-25,10.371011734008789
2004-03-26,10.41234302520752
2004-03-29,10.577662467956543
2004-03-30,10.539087295532227
2004-03-31,11.021269798278809
2004-04-01,11.02402400970459
2004-04-02,10.844929695129395
2004-04-05,11.076374053955078
2004-04-06,11.070863723754883
2004-04-07,11.40425968170166
2004-04-08,12.054512977600098
2004-04-09,12.054512977600098
2004-04-12,13.073978424072266
2004-04-13,13.170413970947266
2004-04-14,13.170413970947266
2004-04-15,13.479010581970215
2004-04-16,13.558917999267578
2004-04-19,13.542386054992676
2004-04-20,13.768320083618164
2004-04-21,14.030075073242188
2004-04-22,14.324894905090332
2004-04-23,14.211928367614746
2004-04-26,14.211928367614746
2004-04-27,13.3798189163208
2004-04-28,13.685660362243652
2004-04-29,13.415641784667969
2004-04-30,14.206415176391602
2004-05-03,13.42666244506836
2004-05-04,13.834447860717773
2004-05-05,13.751791000366211
2004-05-06,13.266853332519531
2004-05-07,13.10153579711914
2004-05-10,13.159393310546875
2004-05-11,12.649659156799316
2004-05-12,12.861821174621582
2004-05-13,12.91968059539795
2004-05-14,11.550286293029785
2004-05-17,9.800663948059082
2004-05-18,10.668588638305664
2004-05-19,10.78982162475586
2004-05-20,11.216897010803223
2004-05-21,11.05433177947998
2004-05-24,11.652235984802246
2004-05-25,11.823066711425781
2004-05-26,12.558738708496094
2004-05-27,12.470564842224121
2004-05-28,11.20036506652832
2004-05-31,11.420791625976562
2004-06-01,11.503450393676758
2004-06-02,11.183832168579102
2004-06-03,10.820131301879883
2004-06-04,10.90830135345459
2004-06-07,11.04055404663086
2004-06-08,10.831153869628906
2004-06-09,11.076374053955078
2004-06-10,11.164544105529785
2004-06-11,11.266491889953613
2004-06-14,10.99647045135498
2004-06-15,10.139570236206055
2004-06-16,10.238759994506836
2004-06-17,10.208451271057129
2004-06-18,10.03486442565918
2004-06-21,9.836481094360352
2004-06-22,9.875056266784668
2004-06-23,9.828216552734375
2004-06-24,9.745555877685547
2004-06-25,9.864034652709961
2004-06-28,10.186408042907715
2004-06-29,10.508779525756836
2004-06-30,10.630013465881348
2004-07-01,10.737471580505371
2004-07-02,10.756759643554688
2004-07-05,10.955140113830566
2004-07-06,10.988205909729004
2004-07-07,11.134237289428711
2004-07-08,11.048823356628418
2004-07-09,11.258223533630371
2004-07-12,11.605396270751953
2004-07-13,11.671523094177246
2004-07-14,13.663652420043945
2004-07-15,13.968330383300781
2004-07-16,14.306488990783691
2004-07-19,14.510724067687988
2004-07-20,14.39688491821289
2004-07-21,14.400236129760742
2004-07-22,14.510724067687988
2004-07-23,14.8053617477417
2004-07-26,15.200432777404785
2004-07-27,14.725003242492676
2004-07-28,14.67143440246582
2004-07-29,14.725003242492676
2004-07-30,14.745095252990723
2004-08-02,14.8287935256958
2004-08-03,15.284134864807129
2004-08-04,17.058639526367188
2004-08-05,17.041898727416992
2004-08-06,16.37897300720215
2004-08-09,17.12894630432129
2004-08-10,17.252826690673828
2004-08-11,16.53298568725586
2004-08-12,15.97385025024414
2004-08-13,16.445934295654297
2004-08-16,16.66020965576172
2004-08-17,16.666912078857422
2004-08-18,16.837665557861328
2004-08-19,17.09546661376953
2004-08-20,16.23834800720215
2004-08-23,16.42249870300293
2004-08-24,17.132295608520508
2004-08-25,17.406845092773438
2004-08-26,17.336530685424805
2004-08-27,17.835399627685547
2004-08-30,18.491628646850586
2004-08-31,19.050764083862305
2004-09-01,19.198083877563477
2004-09-02,18.993844985961914
2004-09-03,18.749435424804688
2004-09-06,18.23717498779297
2004-09-07,18.32422637939453
2004-09-08,18.351009368896484
2004-09-09,19.030677795410156
2004-09-10,18.950321197509766
2004-09-13,18.99049949645996
2004-09-14,18.893404006958008
2004-09-15,19.030677795410156
2004-09-16,18.883359909057617
2004-09-17,18.900102615356445
2004-09-20,19.010591506958008
2004-09-21,19.07085609436035
2004-09-22,19.48936653137207
2004-09-23,19.502761840820312
2004-09-24,19.4826717376709
2004-09-27,19.12777328491211
2004-09-28,19.181344985961914
2004-09-29,19.28178596496582
2004-09-30,19.137819290161133
2004-10-01,19.619949340820312
2004-10-04,20.262784957885742
2004-10-05,21.769432067871094
2004-10-06,22.341964721679688
2004-10-07,22.562936782836914
2004-10-08,22.047325134277344
2004-10-11,22.78056526184082
2004-10-12,21.622116088867188
2004-10-13,21.622116088867188
2004-10-14,21.8464412689209
2004-10-15,22.23482322692871
2004-10-18,21.953580856323242
2004-10-19,21.839746475219727
2004-10-20,21.391098022460938
2004-10-21,21.2672176361084
2004-10-22,21.2672176361084
2004-10-25,20.96923828125
2004-10-26,21.4781494140625
2004-10-27,21.558502197265625
2004-10-28,21.739299774169922
2004-10-29,21.454713821411133
2004-11-01,22.177902221679688
2004-11-02,23.115375518798828
2004-11-03,23.848613739013672
2004-11-04,24.4211368560791
2004-11-05,23.835222244262695
2004-11-08,23.674509048461914
2004-11-09,23.17898941040039
2004-11-10,23.229211807250977
2004-11-11,23.707990646362305
2004-11-12,23.85865592956543
2004-11-15,23.85865592956543
2004-11-16,23.878742218017578
2004-11-17,23.865352630615234
2004-11-18,23.641033172607422
2004-11-19,24.44122886657715
2004-11-22,24.16668128967285
2004-11-23,24.534971237182617
2004-11-24,24.257080078125
2004-11-25,24.849699020385742
2004-11-26,24.849699020385742
2004-11-29,25.281604766845703
2004-11-30,24.869787216186523
2004-12-01,24.354177474975586
2004-12-02,24.6555118560791
2004-12-03,24.913314819335938
2004-12-06,24.695682525634766
2004-12-07,24.575149536132812
2004-12-08,24.66220474243164
2004-12-09,25.88426971435547
2004-12-10,25.197900772094727
2004-12-13,26.138721466064453
2004-12-14,25.914400100708008
2004-12-15,25.2045955657959
2004-12-16,24.936750411987305
2004-12-17,25.445661544799805
2004-12-20,25.773780822753906
2004-12-21,26.09185218811035
2004-12-22,25.830698013305664
2004-12-23,26.25925636291504
2004-12-24,26.654329299926758
2004-12-27,26.928882598876953
2004-12-28,26.697858810424805
2004-12-29,27.079540252685547
2004-12-30,26.654329299926758
2004-12-31,27.183334350585938
2005-01-03,28.519227981567383
2005-01-04,29.195541381835938
2005-01-05,28.800472259521484
2005-01-06,28.000274658203125
2005-01-07,28.442224502563477
2005-01-10,28.495786666870117
2005-01-11,28.154285430908203
2005-01-12,26.419971466064453
2005-01-13,27.066150665283203
2005-01-14,27.15654754638672
2005-01-17,27.796035766601562
2005-01-18,27.695600509643555
2005-01-19,27.40765380859375
2005-01-20,27.313915252685547
2005-01-24,27.849607467651367
2005-01-25,27.30721664428711
2005-01-27,28.144243240356445
2005-01-28,30.73568344116211
2005-01-31,31.68654441833496
2005-02-01,32.77803421020508
2005-02-02,33.082706451416016
2005-02-03,33.77241897583008
2005-02-04,34.14740753173828
2005-02-07,36.64175796508789
2005-02-08,36.15962600708008
2005-02-09,35.3795166015625
2005-02-10,35.0580940246582
2005-02-11,35.56366729736328
2005-02-14,35.0514030456543
2005-02-15,34.74336624145508
2005-02-16,33.440956115722656
2005-02-17,33.1329345703125
2005-02-18,32.483394622802734
2005-02-21,32.20885467529297
2005-02-22,32.48005676269531
2005-02-23,32.00461959838867
2005-02-24,33.49453353881836
2005-02-25,32.804813385009766
2005-02-28,34.45878982543945
2005-03-01,34.15409851074219
2005-03-02,34.15409851074219
2005-03-03,35.31591033935547
2005-03-04,35.42973709106445
2005-03-07,34.66301345825195
2005-03-08,34.81032943725586
2005-03-09,34.773502349853516
2005-03-10,36.91294479370117
2005-03-11,37.284584045410156
2005-03-14,37.22098159790039
2005-03-15,37.77341842651367
2005-03-16,39.13275146484375
2005-03-17,38.995479583740234
2005-03-18,37.760013580322266
2005-03-21,36.62835693359375
2005-03-22,36.04914093017578
2005-03-23,34.70988464355469
2005-03-24,33.86281967163086
2005-03-28,34.418617248535156
2005-03-29,33.1965446472168
2005-03-30,34.756771087646484
2005-03-31,35.73775863647461
2005-04-01,36.537960052490234
2005-04-04,36.27345657348633
2005-04-05,35.982177734375
2005-04-06,35.891780853271484
2005-04-07,35.69758605957031
2005-04-08,34.87059783935547
2005-04-11,34.338253021240234
2005-04-12,34.71993637084961
2005-04-13,35.376163482666016
2005-04-15,34.07709884643555
2005-04-18,33.856117248535156
2005-04-19,34.14740753173828
2005-04-20,34.31147384643555
2005-04-21,34.48221969604492
2005-04-22,35.3025016784668
2005-04-25,35.647361755371094
2005-04-26,35.53688049316406
2005-04-27,34.696502685546875
2005-04-28,35.402957916259766
2005-04-29,35.459869384765625
2005-05-02,35.577056884765625
2005-05-03,36.859378814697266
2005-05-04,38.02787780761719
2005-05-05,37.77676010131836
2005-05-06,38.35597610473633
2005-05-09,39.36042022705078
2005-05-10,39.092567443847656
2005-05-11,38.80463409423828
2005-05-12,39.645023345947266
2005-05-13,40.073577880859375
2005-05-16,39.6383171081543
2005-05-17,38.81133270263672
2005-05-18,39.02226638793945
2005-05-19,39.11601257324219
2005-05-20,39.64836502075195
2005-05-23,40.95076370239258
2005-05-24,40.545654296875
2005-05-25,40.86037826538086
2005-05-26,40.50547790527344
2005-05-27,41.90164566040039
2005-05-30,41.85142135620117
2005-05-31,40.83024597167969
2005-06-01,40.52891159057617
2005-06-02,38.8548583984375
2005-06-03,36.92969512939453
2005-06-06,37.48212432861328
2005-06-07,37.36494445800781
2005-06-08,37.431907653808594
2005-06-09,36.97991180419922
2005-06-10,37.48212432861328
2005-06-13,37.2979850769043
2005-06-14,37.733238220214844
2005-06-15,39.85928726196289
2005-06-16,38.68744659423828
2005-06-17,37.71650314331055
2005-06-20,37.58256530761719
2005-06-21,37.24776077270508
2005-06-22,37.39842987060547
2005-06-23,37.766719818115234
2005-06-24,37.90064239501953
2005-06-27,37.498870849609375
2005-06-28,37.33147048950195
2005-06-29,38.35264587402344
2005-06-30,38.720943450927734
2005-07-01,38.486568450927734
2005-07-04,41.04787826538086
2005-07-05,43.74311065673828
2005-07-06,44.06117630004883
2005-07-07,43.94398498535156
2005-07-08,45.78544998168945
2005-07-11,47.844539642333984
2005-07-12,47.87802505493164
2005-07-13,47.543209075927734
2005-07-14,49.70737075805664
2005-07-15,51.309181213378906
2005-07-18,51.01948928833008
2005-07-19,49.91184997558594
2005-07-20,51.223976135253906
2005-07-21,51.03651809692383
2005-07-22,52.041927337646484
2005-07-25,51.0535888671875
2005-07-26,53.11548614501953
2005-07-27,52.92802810668945
2005-07-28,52.92802810668945
2005-07-29,54.73434066772461
2005-08-01,55.91013717651367
2005-08-02,55.41596603393555
2005-08-03,56.77919387817383
2005-08-04,56.711036682128906
2005-08-05,57.40971755981445
2005-08-08,55.87604904174805
2005-08-09,55.00697708129883
2005-08-10,56.84735870361328
2005-08-11,58.04020309448242
2005-08-12,61.823211669921875
2005-08-16,61.07343292236328
2005-08-17,59.42049026489258
2005-08-18,60.23844909667969
2005-08-19,59.52273941040039
2005-08-22,59.267127990722656
2005-08-23,58.58549499511719
2005-08-24,59.09672164916992
2005-08-25,59.267127990722656
2005-08-26,59.1478385925293
2005-08-29,58.67072296142578
2005-08-30,61.27790832519531
2005-08-31,60.050994873046875
2005-09-01,59.60795974731445
2005-09-02,59.81243133544922
2005-09-05,59.2841796875
2005-09-06,59.42049026489258
2005-09-08,60.050994873046875
2005-09-09,59.09672164916992
2005-09-12,60.25547790527344
2005-09-13,60.18733596801758
2005-09-14,62.027713775634766
2005-09-15,63.42502212524414
2005-09-16,63.61248016357422
2005-09-19,65.43580627441406
2005-09-20,67.9919204711914
2005-09-21,66.2537612915039
2005-09-22,59.16488265991211
2005-09-23,60.204368591308594
2005-09-26,61.00527572631836
2005-09-27,62.79452133178711
2005-09-28,64.20891571044922
2005-09-29,62.061771392822266
2005-09-30,63.629520416259766
2005-10-03,65.16316986083984
2005-10-04,66.13448333740234
2005-10-05,67.5999755859375
2005-10-06,66.52640533447266
2005-10-07,66.44121551513672
2005-10-10,65.1120376586914
2005-10-11,64.87348937988281
2005-10-13,64.65193939208984
2005-10-14,63.61248016357422
2005-10-17,61.95954895019531
2005-10-18,62.385555267333984
2005-10-19,61.380165100097656
2005-10-20,58.70478057861328
2005-10-21,57.29043960571289
2005-10-24,57.95500946044922
2005-10-25,59.59090042114258
2005-10-26,58.2276611328125
2005-10-27,58.858158111572266
2005-10-28,59.60795974731445
2005-10-31,60.08507537841797
2005-11-02,60.44292449951172
2005-11-04,60.44292449951172
2005-11-07,60.49404525756836
2005-11-08,61.312015533447266
2005-11-09,59.64201354980469
2005-11-10,60.59629821777344
2005-11-11,60.73263168334961
2005-11-14,61.95954895019531
2005-11-16,62.50483703613281
2005-11-17,64.1918716430664
2005-11-18,63.35685729980469
2005-11-21,63.78287887573242
2005-11-22,62.061771392822266
2005-11-23,62.4025993347168
2005-11-24,62.62411117553711
2005-11-25,64.44747924804688
2005-11-28,64.31114196777344
2005-11-29,63.868106842041016
2005-11-30,64.94165802001953
2005-12-01,65.24836730957031
2005-12-02,66.93539428710938
2005-12-05,67.8896713256836
2005-12-06,68.21343994140625
2005-12-07,69.4914779663086
2005-12-08,71.1955337524414
2005-12-09,71.2296142578125
2005-12-12,73.1381607055664
2005-12-13,78.30146026611328
2005-12-14,74.96150207519531
2005-12-15,77.29605865478516
2005-12-16,75.72832489013672
2005-12-19,74.22876739501953
2005-12-20,73.53010559082031
2005-12-21,73.1722412109375
2005-12-22,71.82603454589844
2005-12-23,73.01885986328125
2005-12-26,70.29238891601562
2005-12-27,71.11031341552734
2005-12-28,70.44574737548828
2005-12-29,69.6789321899414
2005-12-30,70.2242431640625
2006-01-02,72.16683959960938
2006-01-03,75.20006561279297
2006-01-04,76.4610595703125
2006-01-05,77.10860443115234
2006-01-06,76.52925872802734
2006-01-09,76.01802062988281
2006-01-10,75.13190460205078
2006-01-12,74.92743682861328
2006-01-13,75.1489486694336
2006-01-16,74.9785385131836
2006-01-17,78.4036865234375
2006-01-18,81.23245239257812
2006-01-19,83.34546661376953
2006-01-20,86.37869262695312
2006-01-23,83.36250305175781
2006-01-24,84.65757751464844
2006-01-25,82.39118957519531
2006-01-27,81.19835662841797
2006-01-30,78.38664245605469
2006-01-31,78.43777465820312
