Date,NESCO
2008-12-15,49.63014602661133
2008-12-16,51.29834747314453
2008-12-17,48.73434829711914
2008-12-18,46.29832077026367
2008-12-19,47.60546112060547
2008-12-22,45.356807708740234
2008-12-23,45.9281120300293
2008-12-24,45.91897964477539
2008-12-26,44.78093719482422
2008-12-29,44.33304214477539
2008-12-30,43.92169952392578
2008-12-31,44.369606018066406
2009-01-02,48.56981658935547
2009-01-05,49.195960998535156
2009-01-06,49.744407653808594
2009-01-07,41.609073638916016
2009-01-09,42.422607421875
2009-01-12,41.65019989013672
2009-01-13,42.50487518310547
2009-01-14,41.549652099609375
2009-01-15,39.67577362060547
2009-01-16,39.88145065307617
2009-01-19,40.0597038269043
2009-01-20,40.8046760559082
2009-01-21,39.799190521240234
2009-01-22,36.76899719238281
2009-01-23,37.2489013671875
2009-01-27,36.078861236572266
2009-01-28,36.80556106567383
2009-01-29,38.95366287231445
2009-01-30,36.92439651489258
2009-02-02,36.70044708251953
2009-02-03,38.17668533325195
2009-02-04,37.77907180786133
2009-02-05,38.47833251953125
2009-02-06,38.19040298461914
2009-02-09,40.46189498901367
2009-02-10,42.94820022583008
2009-02-11,42.08896255493164
2009-02-12,41.13374328613281
2009-02-13,41.15659713745117
2009-02-16,41.13374328613281
2009-02-17,39.35585403442383
2009-02-18,42.596275329589844
2009-02-19,40.758975982666016
2009-02-20,39.1456184387207
2009-02-24,38.661155700683594
2009-02-25,37.26259994506836
2009-02-26,36.11085891723633
2009-02-27,35.74065017700195
2009-03-02,35.598968505859375
2009-03-03,34.154727935791016
2009-03-04,33.807373046875
2009-03-05,35.13278579711914
2009-03-06,34.27811813354492
2009-03-09,32.79730987548828
2009-03-12,34.54777145385742
2009-03-13,35.33388900756836
2009-03-16,38.77083969116211
2009-03-17,36.68673324584961
2009-03-18,37.884178161621094
2009-03-19,40.896087646484375
2009-03-20,38.46919631958008
2009-03-23,39.0222053527832
2009-03-24,35.80921173095703
2009-03-25,36.86040115356445
2009-03-26,37.00209045410156
2009-03-27,37.18490982055664
2009-03-30,37.669368743896484
2009-03-31,38.05784606933594
2009-04-01,40.800106048583984
2009-04-02,45.12828826904297
2009-04-06,47.34037399291992
2009-04-08,56.810272216796875
2009-04-09,54.1594352722168
2009-04-13,59.23260498046875
2009-04-15,61.26642608642578
2009-04-16,55.804779052734375
2009-04-17,55.98759460449219
2009-04-20,53.75723648071289
2009-04-21,52.32669448852539
2009-04-22,52.523223876953125
2009-04-23,52.60549545288086
2009-04-24,55.58540725708008
2009-04-27,56.9565315246582
2009-04-28,54.20970153808594
2009-04-29,56.20241165161133
2009-04-30,55.80935287475586
2009-05-04,57.038795471191406
2009-05-05,55.941898345947266
2009-05-06,56.86054992675781
2009-05-07,57.134769439697266
2009-05-08,58.121986389160156
2009-05-11,58.94922637939453
2009-05-12,60.14209747314453
2009-05-13,63.505943298339844
2009-05-14,63.45109558105469
2009-05-15,60.59457015991211
2009-05-18,61.243587493896484
2009-05-19,64.82221221923828
2009-05-20,71.5452880859375
2009-05-21,67.87525177001953
2009-05-22,70.81403350830078
2009-05-25,73.08094024658203
2009-05-26,69.82682037353516
2009-05-27,74.80856323242188
2009-05-28,75.41187286376953
2009-05-29,75.85063171386719
2009-06-01,83.51979064941406
2009-06-02,80.44390106201172
2009-06-03,79.23273468017578
2009-06-04,79.29215240478516
2009-06-05,81.92472076416016
2009-06-08,74.95484924316406
2009-06-09,77.36801147460938
2009-06-10,78.6477279663086
2009-06-11,77.68795013427734
2009-06-12,73.57456970214844
2009-06-15,74.58004760742188
2009-06-16,74.31953430175781
2009-06-17,71.7281265258789
2009-06-18,68.78934478759766
2009-06-19,67.42735290527344
2009-06-22,69.01325988769531
2009-06-23,68.67964172363281
2009-06-24,68.62022399902344
2009-06-25,70.45752716064453
2009-06-26,84.55269622802734
2009-06-29,75.69522094726562
2009-06-30,67.87067413330078
2009-07-01,70.02335357666016
2009-07-02,68.61566925048828
2009-07-03,69.34234619140625
2009-07-06,64.47944641113281
2009-07-07,63.940128326416016
2009-07-08,59.10005187988281
2009-07-09,59.090911865234375
2009-07-10,55.50770568847656
2009-07-13,52.8751335144043
2009-07-14,57.057071685791016
2009-07-15,60.18781661987305
2009-07-16,61.29841613769531
2009-07-17,61.056182861328125
2009-07-20,67.83411407470703
2009-07-21,66.5452651977539
2009-07-22,64.75822448730469
2009-07-23,66.35330200195312
2009-07-24,68.72535705566406
2009-07-27,71.86978912353516
2009-07-28,74.50234985351562
2009-07-29,70.4895248413086
2009-07-30,72.34968566894531
2009-07-31,71.8149642944336
2009-08-03,71.02885437011719
2009-08-04,69.95023345947266
2009-08-05,71.38074493408203
2009-08-06,69.57088470458984
2009-08-07,68.88075256347656
2009-08-10,67.4593276977539
2009-08-11,66.41726684570312
2009-08-12,66.9840316772461
2009-08-13,70.05534362792969
2009-08-14,68.90359497070312
2009-08-17,63.972110748291016
2009-08-18,66.70980072021484
2009-08-19,67.52333068847656
2009-08-20,67.74272155761719
2009-08-21,68.96759033203125
2009-08-24,73.09923553466797
2009-08-25,73.65682220458984
2009-08-26,77.14404296875
2009-08-27,81.2574234008789
2009-08-28,80.89180755615234
2009-08-31,81.46768951416016
2009-09-01,79.4429931640625
2009-09-02,78.66600799560547
2009-09-03,77.82844543457031
2009-09-04,77.65453338623047
2009-09-07,80.17634582519531
2009-09-08,80.17634582519531
2009-09-09,79.50355529785156
2009-09-10,80.12142944335938
2009-09-11,82.08944702148438
2009-09-14,85.19251251220703
2009-09-15,82.4601821899414
2009-09-16,81.04594421386719
2009-09-17,80.15805053710938
2009-09-18,80.14887237548828
2009-09-22,79.86972045898438
2009-09-23,79.73239135742188
2009-09-24,78.55615997314453
2009-09-25,82.23131561279297
2009-09-29,81.6821060180664
2009-09-30,80.00701904296875
2009-10-01,80.84457397460938
2009-10-05,76.46912384033203
2009-10-06,76.91767883300781
2009-10-07,75.67737579345703
2009-10-08,72.31340789794922
2009-10-09,71.0959701538086
2009-10-12,73.88324737548828
2009-10-13,73.41641998291016
2009-10-14,73.1052017211914
2009-10-15,72.29051971435547
2009-10-16,72.08456420898438
2009-10-20,72.5056381225586
2009-10-21,73.53083801269531
2009-10-22,72.42324829101562
2009-10-23,71.98844909667969
2009-10-26,71.94269561767578
2009-10-27,66.97685241699219
2009-10-28,68.51008605957031
2009-10-29,66.94024658203125
2009-10-30,65.09581756591797
2009-11-03,61.48929214477539
2009-11-04,63.6861457824707
2009-11-05,65.44363403320312
2009-11-06,65.80520629882812
2009-11-09,67.4757308959961
2009-11-10,68.3544921875
2009-11-11,68.03409576416016
2009-11-12,67.59014129638672
2009-11-13,67.61761474609375
2009-11-16,69.77787017822266
2009-11-17,70.44608306884766
2009-11-18,71.26534271240234
2009-11-19,69.21949005126953
2009-11-20,68.13479614257812
2009-11-23,70.41860961914062
2009-11-24,73.48506927490234
2009-11-25,80.83085632324219
2009-11-26,82.06658172607422
2009-11-27,80.1351547241211
2009-11-30,81.48074340820312
2009-12-01,82.32743835449219
2009-12-02,81.88807678222656
2009-12-03,80.00701904296875
2009-12-04,81.26105499267578
2009-12-07,81.4578628540039
2009-12-08,82.91327667236328
2009-12-09,82.74392700195312
2009-12-10,82.19470977783203
2009-12-11,81.52650451660156
2009-12-14,82.5196762084961
2009-12-15,81.46700286865234
2009-12-16,79.86972045898438
2009-12-17,81.5173568725586
2009-12-18,82.42813873291016
2009-12-21,82.34117126464844
2009-12-22,95.4354019165039
2009-12-23,90.71672058105469
2009-12-24,89.98900604248047
2009-12-29,90.03477478027344
2009-12-30,89.08738708496094
2009-12-31,90.00274658203125
2010-01-04,106.0169677734375
2010-01-05,102.30516052246094
2010-01-06,120.04023742675781
2010-01-07,122.15473937988281
2010-01-08,117.20263671875
2010-01-11,112.25969696044922
2010-01-12,108.86373901367188
2010-01-13,121.56890106201172
2010-01-14,122.333251953125
2010-01-15,121.61470031738281
2010-01-18,119.84346008300781
2010-01-19,119.17982482910156
2010-01-20,118.323974609375
2010-01-21,114.3238296508789
2010-01-22,110.63494873046875
2010-01-25,111.41756439208984
2010-01-27,99.37602996826172
2010-01-28,102.37381744384766
2010-01-29,100.95045471191406
2010-02-01,105.18855285644531
2010-02-02,104.40592193603516
2010-02-03,105.42654418945312
2010-02-04,105.12448120117188
2010-02-05,105.31671142578125
2010-02-08,105.3761978149414
2010-02-09,103.65531921386719
2010-02-10,105.18397521972656
2010-02-11,105.41282653808594
2010-02-15,105.46774291992188
2010-02-16,105.56842041015625
2010-02-17,107.28472900390625
2010-02-18,106.27783203125
2010-02-19,106.95060729980469
2010-02-22,105.4356918334961
2010-02-23,106.18172454833984
2010-02-24,105.952880859375
2010-02-25,105.28466033935547
2010-02-26,105.15650939941406
2010-03-02,104.35557556152344
2010-03-03,106.21834564208984
2010-03-04,105.09243774414062
2010-03-05,106.06272888183594
2010-03-08,105.21601104736328
2010-03-09,104.27777862548828
2010-03-10,102.93677520751953
2010-03-11,102.50654602050781
2010-03-12,101.05570983886719
2010-03-15,97.28898620605469
2010-03-16,99.80623626708984
2010-03-17,101.01908874511719
2010-03-18,99.95269012451172
2010-03-19,98.94580078125
2010-03-22,96.04410552978516
2010-03-23,97.1837387084961
2010-03-25,94.79463958740234
2010-03-26,95.25690460205078
2010-03-29,95.09671783447266
2010-03-30,96.81758880615234
2010-03-31,94.90904998779297
2010-04-01,97.53157043457031
2010-04-05,102.27313232421875
2010-04-06,99.4629898071289
2010-04-07,102.92304992675781
2010-04-08,102.47908782958984
2010-04-09,102.26397705078125
2010-04-12,103.19306945800781
2010-04-13,103.39901733398438
2010-04-15,101.46304321289062
2010-04-16,102.6758804321289
2010-04-19,100.93669891357422
2010-04-20,101.1380844116211
2010-04-21,101.26165008544922
2010-04-22,108.26415252685547
2010-04-23,107.01468658447266
2010-04-26,106.52040100097656
2010-04-27,104.36015319824219
2010-04-28,98.31877899169922
2010-04-29,98.46524047851562
2010-04-30,100.69412994384766
2010-05-03,101.01908874511719
2010-05-04,99.7650375366211
2010-05-05,100.86347198486328
2010-05-06,101.71478271484375
2010-05-07,100.50190734863281
2010-05-10,101.72850799560547
2010-05-11,104.273193359375
2010-05-12,102.50654602050781
2010-05-13,102.7033462524414
2010-05-14,101.52254486083984
2010-05-17,102.19532012939453
2010-05-18,101.61408233642578
2010-05-19,101.34404754638672
2010-05-20,101.60491180419922
2010-05-21,100.60719299316406
2010-05-24,100.64379119873047
2010-05-25,95.65966033935547
2010-05-26,96.99609375
2010-05-27,99.26616668701172
2010-05-28,103.75601196289062
2010-05-31,119.30341339111328
2010-06-01,112.74942779541016
2010-06-02,111.87982177734375
2010-06-03,109.85230255126953
2010-06-04,110.17269134521484
2010-06-07,111.72422790527344
2010-06-08,109.98046875
2010-06-09,108.31908416748047
2010-06-10,110.10859680175781
2010-06-11,111.64640808105469
2010-06-14,114.10416412353516
2010-06-15,116.03555297851562
2010-06-16,115.63738250732422
2010-06-17,116.63969421386719
2010-06-18,113.18878173828125
2010-06-21,114.60301208496094
2010-06-22,113.56410217285156
2010-06-23,114.45655822753906
2010-06-24,112.82264709472656
2010-06-25,113.39933776855469
2010-06-28,114.92798614501953
2010-06-29,114.88677978515625
2010-06-30,118.96470642089844
2010-07-01,117.80677795410156
2010-07-02,116.28727722167969
2010-07-05,116.36508178710938
2010-07-06,117.79763793945312
2010-07-07,116.97380828857422
2010-07-08,118.64891815185547
2010-07-09,118.82283782958984
2010-07-12,123.8756103515625
2010-07-13,124.71772003173828
2010-07-14,125.1388168334961
2010-07-15,138.800537109375
2010-07-16,130.8278045654297
2010-07-19,127.16175842285156
2010-07-20,129.6790008544922
2010-07-21,126.83220672607422
2010-07-22,128.3883514404297
2010-07-23,130.8689727783203
2010-07-26,125.76124572753906
2010-07-27,124.88251495361328
2010-07-28,123.25313568115234
2010-07-29,118.20039367675781
2010-07-30,116.1408462524414
2010-08-02,120.25080871582031
2010-08-03,117.43148040771484
2010-08-04,115.8479232788086
2010-08-05,113.39474487304688
2010-08-06,110.0353775024414
2010-08-09,108.77217102050781
2010-08-10,108.4334945678711
2010-08-11,120.33318328857422
2010-08-12,117.46809387207031
2010-08-13,119.16150665283203
2010-08-16,116.91888427734375
2010-08-17,115.45429229736328
2010-08-18,114.28265380859375
2010-08-19,112.47023010253906
2010-08-20,113.02862548828125
2010-08-23,113.22997283935547
2010-08-24,113.27576446533203
2010-08-25,110.7127456665039
2010-08-26,110.62122344970703
2010-08-27,108.51587677001953
2010-08-30,109.1108627319336
2010-08-31,108.00050354003906
2010-09-01,110.94620513916016
2010-09-02,113.10272979736328
2010-09-03,110.826904296875
2010-09-06,114.98394775390625
2010-09-07,113.21285247802734
2010-09-08,112.30435943603516
2010-09-09,112.24011993408203
2010-09-13,113.64414978027344
2010-09-14,111.6619873046875
2010-09-15,111.08384704589844
2010-09-16,109.74404907226562
2010-09-17,110.50572967529297
2010-09-20,112.03823852539062
2010-09-21,110.43231964111328
2010-09-22,109.60641479492188
2010-09-23,109.37700653076172
2010-09-24,109.28521728515625
2010-09-27,107.98213195800781
2010-09-28,106.97269439697266
2010-09-29,106.486328125
2010-09-30,107.24800872802734
2010-10-01,107.26634216308594
2010-10-04,112.653076171875
2010-10-05,117.42494201660156
2010-10-06,115.91078186035156
2010-10-07,113.3504867553711
2010-10-08,111.91895294189453
2010-10-11,112.341064453125
2010-10-12,110.03772735595703
2010-10-13,110.31301879882812
2010-10-14,111.95565032958984
2010-10-15,109.80829620361328
2010-10-18,110.15702056884766
2010-10-19,108.55110168457031
2010-10-20,107.4682388305664
2010-10-21,106.34867858886719
2010-10-22,107.24800872802734
2010-10-25,106.5230484008789
2010-10-26,106.27527618408203
2010-10-27,105.90821075439453
2010-10-28,105.69713592529297
2010-10-29,105.90821075439453
2010-11-01,106.10090637207031
2010-11-02,105.54113006591797
2010-11-03,107.2571792602539
2010-11-04,107.48657989501953
2010-11-08,107.39482116699219
2010-11-09,107.16541290283203
2010-11-10,107.92707824707031
2010-11-11,105.78890228271484
2010-11-12,109.8817138671875
2010-11-15,109.91842651367188
2010-11-16,106.40373992919922
2010-11-18,106.11009979248047
2010-11-19,105.57784271240234
2010-11-22,105.25665283203125
2010-11-23,102.53118896484375
2010-11-24,102.94413757324219
2010-11-25,99.69557189941406
2010-11-26,98.79627990722656
2010-11-29,98.79627990722656
2010-11-30,109.38616180419922
2010-12-01,104.62347412109375
2010-12-02,104.31144714355469
2010-12-03,101.72361755371094
2010-12-06,103.77921295166016
2010-12-07,102.6688232421875
2010-12-08,98.61273956298828
2010-12-09,96.40115356445312
2010-12-10,98.47508239746094
2010-12-13,99.5762939453125
2010-12-14,99.07157135009766
2010-12-15,97.26374816894531
2010-12-16,97.383056640625
2010-12-20,99.02566528320312
2010-12-21,102.05399322509766
2010-12-22,102.51282501220703
2010-12-23,101.33821105957031
2010-12-24,100.56736755371094
2010-12-27,101.89799499511719
2010-12-28,101.31986999511719
2010-12-29,100.39301300048828
2010-12-30,98.9614486694336
2010-12-31,99.39273834228516
2011-01-03,100.56736755371094
2011-01-04,100.28289794921875
2011-01-05,99.73228454589844
2011-01-06,98.13552856445312
2011-01-07,97.2912826538086
2011-01-10,97.25457000732422
2011-01-11,96.95174407958984
2011-01-12,96.93340301513672
2011-01-13,94.46487426757812
2011-01-14,92.40928649902344
2011-01-17,91.2713623046875
2011-01-18,89.61039733886719
2011-01-19,91.106201171875
2011-01-20,93.69403076171875
2011-01-21,91.64762115478516
2011-01-24,91.92292022705078
2011-01-25,91.23467254638672
2011-01-27,92.17070007324219
2011-01-28,88.34400177001953
2011-01-31,88.077880859375
2011-02-01,87.6465835571289
2011-02-02,85.95808410644531
2011-02-03,87.44470977783203
2011-02-04,86.53620910644531
2011-02-07,85.01288604736328
2011-02-08,82.94810485839844
2011-02-09,79.5435791015625
2011-02-10,81.64501953125
2011-02-11,84.34297943115234
2011-02-14,89.08734893798828
2011-02-15,87.93106079101562
2011-02-16,87.08679962158203
2011-02-17,91.0144271850586
2011-02-18,90.4271240234375
2011-02-21,90.78501892089844
2011-02-22,90.77584075927734
2011-02-23,91.39067077636719
2011-02-24,90.99606323242188
2011-02-25,91.02362060546875
2011-02-28,90.81254577636719
2011-03-01,90.7483139038086
2011-03-03,92.24411010742188
2011-03-04,90.84925842285156
2011-03-07,90.9869155883789
2011-03-08,90.84007263183594
2011-03-09,90.84925842285156
2011-03-10,91.106201171875
2011-03-11,90.66573333740234
2011-03-14,91.0511474609375
2011-03-15,89.16075897216797
2011-03-16,89.93158721923828
2011-03-17,88.53672790527344
2011-03-18,86.28843688964844
2011-03-21,84.361328125
2011-03-22,83.4344711303711
2011-03-23,82.52598571777344
2011-03-24,83.47119140625
2011-03-25,84.251220703125
2011-03-28,84.65499114990234
2011-03-29,83.72815704345703
2011-03-30,84.85688018798828
2011-03-31,85.05876159667969
2011-04-01,91.30809020996094
2011-04-04,93.18014526367188
2011-04-05,91.26219940185547
2011-04-06,91.0603256225586
2011-04-07,90.83089447021484
2011-04-08,89.72052001953125
2011-04-11,91.61092376708984
2011-04-13,95.47431182861328
2011-04-15,93.24436950683594
2011-04-18,92.00552368164062
2011-04-19,93.21684265136719
2011-04-20,91.55584716796875
2011-04-21,94.75853729248047
2011-04-25,93.86837768554688
2011-04-26,93.60225677490234
2011-04-27,93.76744079589844
2011-04-28,93.60225677490234
2011-04-29,94.02438354492188
2011-05-02,94.96041870117188
2011-05-03,93.81333923339844
2011-05-04,89.71137237548828
2011-05-05,90.82173156738281
2011-05-06,93.72154998779297
2011-05-09,94.10697937011719
2011-05-10,93.73991394042969
2011-05-11,93.91427612304688
2011-05-12,93.5655517578125
2011-05-13,93.5655517578125
2011-05-16,94.74933624267578
2011-05-17,94.33639526367188
2011-05-18,94.02438354492188
2011-05-19,95.04299926757812
2011-05-20,97.32799530029297
2011-05-23,94.95124053955078
2011-05-24,94.75853729248047
2011-05-25,95.35501098632812
2011-05-26,96.1900863647461
2011-05-27,98.84217071533203
2011-05-30,96.1625747680664
2011-05-31,97.20868682861328
2011-06-01,96.73150634765625
2011-06-02,95.62113952636719
2011-06-03,96.45620727539062
2011-06-06,98.13552856445312
2011-06-07,97.30047607421875
2011-06-08,97.39224243164062
2011-06-09,115.39691925048828
2011-06-10,120.37066650390625
2011-06-13,121.6921157836914
2011-06-14,121.71047973632812
2011-06-15,115.69056701660156
2011-06-16,114.39664459228516
2011-06-17,111.56103515625
2011-06-20,103.70579528808594
2011-06-21,105.82559204101562
2011-06-22,104.69686889648438
2011-06-23,100.98950958251953
2011-06-24,104.36652374267578
2011-06-27,103.9627456665039
2011-06-28,103.7608642578125
2011-06-29,104.10956573486328
2011-06-30,104.5408706665039
2011-07-01,103.84346008300781
2011-07-04,103.53143310546875
2011-07-05,103.69662475585938
2011-07-06,119.74667358398438
2011-07-07,121.56366729736328
2011-07-08,123.5733413696289
2011-07-11,128.33604431152344
2011-07-12,126.14280700683594
2011-07-13,126.74847412109375
2011-07-14,124.78466033935547
2011-07-15,119.00334167480469
2011-07-18,121.23329162597656
2011-07-19,122.33446502685547
2011-07-20,119.70076751708984
2011-07-21,119.90267181396484
2011-07-22,121.21492767333984
2011-07-25,120.42575073242188
2011-07-26,118.9758071899414
2011-07-27,119.0951156616211
2011-07-28,114.86463928222656
2011-07-29,110.09278869628906
2011-08-01,123.46321105957031
2011-08-02,123.3805923461914
2011-08-03,119.19886779785156
2011-08-04,117.82643127441406
2011-08-05,111.36953735351562
2011-08-08,108.956298828125
2011-08-09,107.19699096679688
2011-08-10,109.89581298828125
2011-08-11,113.04595947265625
2011-08-12,112.5945816040039
2011-08-16,112.71435546875
2011-08-17,111.43403625488281
2011-08-18,110.58662414550781
2011-08-19,107.68519592285156
2011-08-22,108.7352294921875
2011-08-23,112.6498794555664
2011-08-24,110.34715270996094
2011-08-25,106.7917251586914
2011-08-26,99.75455474853516
2011-08-29,103.37447357177734
2011-08-30,108.56021118164062
2011-09-02,108.17334747314453
2011-09-05,108.53257751464844
2011-09-06,110.49452209472656
2011-09-07,113.39595794677734
2011-09-08,111.18534088134766
2011-09-09,108.41282653808594
2011-09-12,105.47455596923828
2011-09-13,107.90624237060547
2011-09-14,108.60626983642578
2011-09-15,109.97870635986328
2011-09-16,109.20497131347656
2011-09-19,108.80890655517578
2011-09-20,109.22340393066406
2011-09-21,109.5089340209961
2011-09-22,105.45612335205078
2011-09-23,104.55345153808594
2011-09-26,102.25991821289062
2011-09-27,105.86139678955078
2011-09-28,105.32718658447266
2011-09-29,104.9771499633789
2011-09-30,102.72969818115234
2011-10-03,101.57831573486328
2011-10-04,99.21109771728516
2011-10-05,98.12419891357422
2011-10-07,100.8230209350586
2011-10-10,103.65077209472656
2011-10-11,105.71405029296875
2011-10-12,107.15093994140625
2011-10-13,105.80615997314453
2011-10-14,106.06404876708984
2011-10-17,106.16539001464844
2011-10-18,105.97193145751953
2011-10-19,106.25749206542969
2011-10-20,106.39563751220703
2011-10-21,105.99957275390625
2011-10-24,106.0271987915039
2011-10-25,103.64157104492188
2011-10-28,107.15093994140625
2011-10-31,107.18778228759766
2011-11-01,118.78437042236328
2011-11-02,113.73677825927734
2011-11-03,113.53411865234375
2011-11-04,112.3551254272461
2011-11-08,115.93817138671875
2011-11-09,113.32225036621094
2011-11-11,111.97746276855469
2011-11-14,109.3062973022461
2011-11-15,108.69837188720703
2011-11-16,108.34835815429688
2011-11-17,105.5298080444336
2011-11-18,103.73367309570312
2011-11-21,103.42972564697266
2011-11-22,103.89948272705078
2011-11-23,102.52703857421875
2011-11-24,103.63235473632812
2011-11-25,105.03244018554688
2011-11-28,106.57986450195312
2011-11-29,109.0023422241211
2011-11-30,108.2746810913086
2011-12-01,110.90901184082031
2011-12-02,112.20774841308594
2011-12-05,112.44723510742188
2011-12-07,112.83409118652344
2011-12-08,112.16169738769531
2011-12-09,110.6971435546875
2011-12-12,108.48653411865234
2011-12-13,107.83252716064453
2011-12-14,105.06005096435547
2011-12-15,103.02442169189453
2011-12-16,101.6520004272461
2011-12-19,98.72291564941406
2011-12-20,98.57554626464844
2011-12-21,99.88349914550781
2011-12-22,100.46380615234375
2011-12-23,102.23229217529297
2011-12-26,100.41773986816406
2011-12-27,98.5018539428711
2011-12-28,97.23074340820312
2011-12-29,95.4898681640625
2011-12-30,95.67410278320312
2012-01-02,93.27926635742188
2012-01-03,98.07815551757812
2012-01-04,104.44290924072266
2012-01-05,104.20342254638672
2012-01-06,104.00080108642578
2012-01-09,104.9955825805664
2012-01-10,107.87861633300781
2012-01-11,110.98269653320312
2012-01-12,108.5694351196289
2012-01-13,109.13128662109375
2012-01-16,109.93264770507812
2012-01-17,111.39717864990234
2012-01-18,109.4997329711914
2012-01-19,111.18534088134766
2012-01-20,110.48529052734375
2012-01-23,121.98976135253906
