Date,HCLTECH
2003-05-01,10.733373641967773
2003-05-02,9.108430862426758
2003-05-05,9.565027236938477
2003-05-06,9.437448501586914
2003-05-07,9.323302268981934
2003-05-08,9.507953643798828
2003-05-09,9.407228469848633
2003-05-12,9.296439170837402
2003-05-13,9.440801620483398
2003-05-14,9.464305877685547
2003-05-15,9.497875213623047
2003-05-16,9.501238822937012
2003-05-19,9.350154876708984
2003-05-20,9.215860366821289
2003-05-21,8.645119667053223
2003-05-22,8.262382507324219
2003-05-23,8.175089836120605
2003-05-26,8.020658493041992
2003-05-27,7.983725070953369
2003-05-28,8.32952880859375
2003-05-29,8.326171875
2003-05-30,8.289240837097168
2003-06-02,8.541038513183594
2003-06-03,8.601473808288574
2003-06-04,9.105072021484375
2003-06-05,9.608675003051758
2003-06-06,9.729532241821289
2003-06-09,9.625456809997559
2003-06-10,9.632170677185059
2003-06-11,9.873900413513184
2003-06-12,9.88397216796875
2003-06-13,10.088768005371094
2003-06-16,9.803397178649902
2003-06-17,10.293566703796387
2003-06-18,10.313708305358887
2003-06-19,10.159268379211426
2003-06-20,9.729532241821289
2003-06-23,9.638886451721191
2003-06-24,9.316585540771484
2003-06-25,9.58852767944336
2003-06-26,9.877259254455566
2003-06-27,10.169343948364258
2003-06-30,10.370784759521484
2003-07-01,10.216341972351074
2003-07-02,10.061904907226562
2003-07-03,9.847042083740234
2003-07-04,9.826895713806152
2003-07-07,9.823542594909668
2003-07-08,10.397643089294434
2003-07-09,10.461432456970215
2003-07-10,11.518990516662598
2003-07-11,11.166468620300293
2003-07-14,11.240328788757324
2003-07-15,10.622578620910645
2003-07-16,10.834102630615234
2003-07-17,10.810598373413086
2003-07-18,10.666228294372559
2003-07-21,10.39428997039795
2003-07-22,10.333849906921387
2003-07-23,10.683015823364258
2003-07-24,11.072471618652344
2003-07-25,11.297414779663086
2003-07-28,11.330977439880371
2003-07-29,11.226903915405273
2003-07-30,11.33769416809082
2003-07-31,10.971742630004883
2003-08-01,11.230257034301758
2003-08-04,11.727144241333008
2003-08-05,11.60628604888916
2003-08-06,11.461919784545898
2003-08-07,11.48542308807373
2003-08-08,11.911798477172852
2003-08-11,11.66671085357666
2003-08-12,11.361189842224121
2003-08-13,11.320910453796387
2003-08-14,11.035541534423828
2003-08-15,10.733373641967773
2003-08-18,11.052322387695312
2003-08-19,11.082538604736328
2003-08-20,11.545849800109863
2003-08-21,11.68685531616211
2003-08-22,11.418272972106934
2003-08-25,10.891170501708984
2003-08-26,11.16311264038086
2003-08-27,11.636494636535645
2003-08-28,12.579902648925781
2003-08-29,12.42546558380127
2003-09-01,12.727629661560059
2003-09-02,13.33194637298584
2003-09-03,13.093575477600098
2003-09-04,14.057125091552734
2003-09-05,14.235061645507812
2003-09-08,15.00724983215332
2003-09-09,14.510371208190918
2003-09-10,14.318994522094727
2003-09-11,14.181351661682129
2003-09-12,13.348738670349121
2003-09-15,10.92810344696045
2003-09-16,10.96838665008545
2003-09-17,11.193334579467773
2003-09-18,10.81395149230957
2003-09-19,11.095967292785645
2003-09-22,10.81730842590332
2003-09-23,10.64272689819336
2003-09-24,11.062397956848145
2003-09-25,10.803874969482422
2003-09-26,11.35112476348877
2003-09-29,11.4417724609375
2003-09-30,11.58613395690918
2003-10-01,11.911798477172852
2003-10-02,10.733373641967773
2003-10-03,11.955435752868652
2003-10-06,12.455692291259766
2003-10-07,12.237457275390625
2003-10-08,12.40196418762207
2003-10-09,12.630265235900879
2003-10-10,13.076790809631348
2003-10-13,13.026432991027832
2003-10-14,13.647537231445312
2003-10-15,13.58375072479248
2003-10-16,13.150654792785645
2003-10-17,13.801972389221191
2003-10-20,13.580385208129883
2003-10-21,13.308443069458008
2003-10-22,13.281585693359375
2003-10-23,13.23794174194336
2003-10-24,10.733373641967773
2003-10-27,12.92570686340332
2003-10-28,12.908926963806152
2003-10-29,13.143930435180664
2003-10-30,13.808688163757324
2003-10-31,14.567441940307617
2003-11-03,15.796226501464844
2003-11-04,16.01780128479004
2003-11-05,17.051868438720703
2003-11-06,16.95114517211914
2003-11-07,16.487834930419922
2003-11-10,16.131959915161133
2003-11-11,16.192386627197266
2003-11-12,16.907503128051758
2003-11-13,15.588074684143066
2003-11-14,15.501450538635254
2003-11-17,15.954017639160156
2003-11-18,15.81181812286377
2003-11-19,16.70973777770996
2003-11-20,16.34406280517578
2003-11-21,17.021228790283203
2003-11-24,17.93134117126465
2003-11-25,18.267215728759766
2003-11-26,18.267215728759766
2003-11-27,18.764257431030273
2003-11-28,18.240127563476562
2003-12-01,19.675710678100586
2003-12-02,19.167848587036133
2003-12-03,18.953861236572266
2003-12-04,18.80489158630371
2003-12-05,18.283472061157227
2003-12-08,18.334928512573242
2003-12-09,18.402658462524414
2003-12-10,18.594959259033203
2003-12-11,18.967405319213867
2003-12-12,19.102834701538086
2003-12-15,19.377777099609375
2003-12-16,19.102834701538086
2003-12-17,19.041460037231445
2003-12-18,19.39337730407715
2003-12-19,19.22287368774414
2003-12-22,19.93214988708496
2003-12-23,19.587060928344727
2003-12-24,19.70026969909668
2003-12-25,19.70026969909668
2003-12-26,19.743927001953125
2003-12-29,20.552762985229492
2003-12-30,20.27996826171875
2003-12-31,20.832395553588867
2004-01-01,21.22113037109375
2004-01-02,21.38481903076172
2004-01-05,21.9304141998291
2004-01-06,20.689172744750977
2004-01-07,20.364538192749023
2004-01-08,21.95769691467285
2004-01-09,22.335529327392578
2004-01-12,22.353256225585938
2004-01-13,22.29869270324707
2004-01-14,22.546951293945312
2004-01-15,21.8212947845459
2004-01-16,20.832395553588867
2004-01-19,21.864940643310547
2004-01-20,21.12155532836914
2004-01-21,20.991975784301758
2004-01-22,20.903310775756836
2004-01-23,22.06680679321289
2004-01-26,22.06680679321289
2004-01-27,22.1581974029541
2004-01-28,21.7899227142334
2004-01-29,21.528038024902344
2004-01-30,20.6987247467041
2004-02-02,20.6987247467041
2004-02-03,20.498212814331055
2004-02-04,20.521556854248047
2004-02-05,19.84597396850586
2004-02-06,19.51229476928711
2004-02-09,20.59433364868164
2004-02-10,20.161802291870117
2004-02-11,20.60395050048828
2004-02-12,20.267520904541016
2004-02-13,20.693195343017578
2004-02-16,20.82364273071289
2004-02-17,21.242443084716797
2004-02-18,20.965076446533203
2004-02-19,19.8555908203125
2004-02-20,20.116474151611328
2004-02-23,19.159406661987305
2004-02-24,18.850440979003906
2004-02-25,18.729610443115234
2004-02-26,18.362987518310547
2004-02-27,19.848716735839844
2004-03-01,19.780061721801758
2004-03-02,19.780061721801758
2004-03-03,20.171401977539062
2004-03-04,19.773189544677734
2004-03-05,19.84597396850586
2004-03-08,19.299463272094727
2004-03-09,19.120956420898438
2004-03-10,18.949316024780273
2004-03-11,18.619760513305664
2004-03-12,19.059165954589844
2004-03-15,18.562089920043945
2004-03-16,18.53737449645996
2004-03-17,18.342384338378906
2004-03-18,18.06363868713379
2004-03-19,18.38357925415039
2004-03-22,16.92118263244629
2004-03-23,16.79073143005371
2004-03-24,16.271697998046875
2004-03-25,17.55282974243164
2004-03-26,18.372589111328125
2004-03-29,17.96477508544922
2004-03-30,17.830202102661133
2004-03-31,17.006317138671875
2004-04-01,17.42237663269043
2004-04-02,17.397659301757812
2004-04-05,18.214689254760742
2004-04-06,18.80512809753418
2004-04-07,19.125076293945312
2004-04-08,19.10035514831543
2004-04-09,19.10035514831543
2004-04-12,18.48931121826172
2004-04-13,19.773189544677734
2004-04-14,19.773189544677734
2004-04-15,20.292255401611328
2004-04-16,20.43642807006836
2004-04-19,19.553491592407227
2004-04-20,19.731996536254883
2004-04-21,19.880298614501953
2004-04-22,20.031349182128906
2004-04-23,20.700069427490234
2004-04-26,20.700069427490234
2004-04-27,19.883047103881836
2004-04-28,19.347515106201172
2004-04-29,18.9397029876709
2004-04-30,19.029603958129883
2004-05-03,19.31315803527832
2004-05-04,19.60638427734375
2004-05-05,20.0393123626709
2004-05-06,20.26062774658203
2004-05-07,19.74193572998047
2004-05-10,18.90096664428711
2004-05-11,18.520605087280273
2004-05-12,19.3366756439209
2004-05-13,20.380962371826172
2004-05-14,20.311805725097656
2004-05-17,19.5372257232666
2004-05-18,20.69217300415039
2004-05-19,20.530332565307617
2004-05-20,20.82773208618164
2004-05-21,21.29800033569336
2004-05-24,23.587135314941406
2004-05-25,22.891403198242188
2004-05-26,23.08505630493164
2004-05-27,22.45570945739746
2004-05-28,20.68524742126465
2004-05-31,20.66451072692871
2004-06-01,21.169374465942383
2004-06-02,21.23161506652832
2004-06-03,19.956329345703125
2004-06-04,20.871990203857422
2004-06-07,21.33949851989746
2004-06-08,21.132017135620117
2004-06-09,20.871990203857422
2004-06-10,21.508243560791016
2004-06-11,20.78899383544922
2004-06-14,20.01441192626953
2004-06-15,20.360214233398438
2004-06-16,20.3436222076416
2004-06-17,20.295207977294922
2004-06-18,20.149974822998047
2004-06-21,19.921749114990234
2004-06-22,20.21221351623535
2004-06-23,20.291053771972656
2004-06-24,20.920392990112305
2004-06-25,20.92454719543457
2004-06-28,21.36024284362793
2004-06-29,21.300769805908203
2004-06-30,20.64376449584961
2004-07-01,21.042112350463867
2004-07-02,20.885814666748047
2004-07-05,20.66451072692871
2004-07-06,20.706003189086914
2004-07-07,19.340824127197266
2004-07-08,20.163799285888672
2004-07-09,20.253707885742188
2004-07-12,20.364360809326172
2004-07-13,20.59258460998535
2004-07-14,20.54694175720215
2004-07-15,20.982629776000977
2004-07-16,21.194259643554688
2004-07-19,20.979869842529297
2004-07-20,20.62716293334961
2004-07-21,20.841543197631836
2004-07-22,20.82773208618164
2004-07-23,21.169374465942383
2004-07-26,21.577404022216797
2004-07-27,21.104354858398438
2004-07-28,21.706026077270508
2004-07-29,21.646560668945312
2004-07-30,21.854026794433594
2004-08-02,21.616127014160156
2004-08-03,21.390668869018555
2004-08-04,21.20117950439453
2004-08-05,21.660390853881836
2004-08-06,21.992355346679688
2004-08-09,22.3630428314209
2004-08-10,22.469541549682617
2004-08-11,22.407297134399414
2004-08-12,22.123754501342773
2004-08-13,21.90935707092285
2004-08-16,22.07257652282715
2004-08-17,22.026920318603516
2004-08-18,21.719871520996094
2004-08-19,22.10715103149414
2004-08-20,21.899669647216797
2004-08-23,21.902435302734375
2004-08-24,22.151412963867188
2004-08-25,22.013090133666992
2004-08-26,22.542861938476562
2004-08-27,22.100234985351562
2004-08-30,21.989585876464844
2004-08-31,22.026920318603516
2004-09-01,22.04767417907715
2004-09-02,22.21088981628418
2004-09-03,22.227489471435547
2004-09-06,22.504119873046875
2004-09-07,22.766925811767578
2004-09-08,22.943979263305664
2004-09-09,22.73649024963379
2004-09-10,23.3201961517334
2004-09-13,23.458511352539062
2004-09-14,24.05050277709961
2004-09-15,23.811214447021484
2004-09-16,24.25107192993164
2004-09-17,24.354801177978516
2004-09-20,23.89834976196289
2004-09-21,24.8250675201416
2004-09-22,24.71442413330078
2004-09-23,24.2648868560791
2004-09-24,24.13625144958496
2004-09-27,24.043582916259766
2004-09-28,23.697795867919922
2004-09-29,24.184667587280273
2004-09-30,24.63418960571289
2004-10-01,25.706153869628906
2004-10-04,25.609325408935547
2004-10-05,25.73795509338379
2004-10-06,25.5858211517334
2004-10-07,25.955120086669922
2004-10-08,26.88873863220215
2004-10-11,26.75736427307129
2004-10-12,26.985591888427734
2004-10-13,26.985591888427734
2004-10-14,27.660564422607422
2004-10-15,27.460010528564453
2004-10-18,27.130817413330078
2004-10-19,27.345203399658203
2004-10-20,26.75044822692871
2004-10-21,25.931610107421875
2004-10-22,25.931610107421875
2004-10-25,25.381099700927734
2004-10-26,25.502822875976562
2004-10-27,25.551240921020508
2004-10-28,25.599655151367188
2004-10-29,25.184694290161133
2004-11-01,24.95647430419922
2004-11-02,24.901145935058594
2004-11-03,25.450265884399414
2004-11-04,25.401851654052734
2004-11-05,25.219282150268555
2004-11-08,24.807098388671875
2004-11-09,24.991044998168945
2004-11-10,25.021495819091797
2004-11-11,24.92465591430664
2004-11-12,24.928810119628906
2004-11-15,24.928810119628906
2004-11-16,24.963396072387695
2004-11-17,24.645261764526367
2004-11-18,25.34653091430664
2004-11-19,25.111387252807617
2004-11-22,25.00489044189453
2004-11-23,25.378324508666992
2004-11-24,25.44749641418457
2004-11-25,25.440582275390625
2004-11-26,25.440582275390625
2004-11-29,25.779464721679688
2004-11-30,25.809886932373047
2004-12-01,25.796049118041992
2004-12-02,25.6646671295166
2004-12-03,25.381099700927734
2004-12-06,25.360368728637695
2004-12-07,25.215129852294922
2004-12-08,24.46411895751953
2004-12-09,24.02639389038086
2004-12-10,24.394203186035156
2004-12-13,24.450136184692383
2004-12-14,24.42496109008789
2004-12-15,24.673913955688477
2004-12-16,24.57181739807129
2004-12-17,24.813749313354492
2004-12-20,25.08646011352539
2004-12-21,25.403919219970703
2004-12-22,25.31022834777832
2004-12-23,25.222116470336914
2004-12-24,25.18715476989746
2004-12-27,24.99136734008789
2004-12-28,24.799758911132812
2004-12-29,24.362041473388672
2004-12-30,23.49915885925293
2004-12-31,24.05156707763672
2005-01-03,24.459941864013672
2005-01-04,24.28512191772461
2005-01-05,23.415246963500977
2005-01-06,22.5062198638916
2005-01-07,22.823671340942383
2005-01-10,21.827932357788086
2005-01-11,21.88667106628418
2005-01-12,21.77480697631836
2005-01-13,22.023727416992188
2005-01-14,21.394393920898438
2005-01-17,21.131481170654297
2005-01-18,21.75800895690918
2005-01-19,21.641929626464844
2005-01-20,22.03352165222168
2005-01-24,22.418106079101562
2005-01-25,22.627878189086914
2005-01-27,22.57613754272461
2005-01-28,22.876811981201172
2005-01-31,23.121559143066406
2005-02-01,23.574556350708008
2005-02-02,23.931306838989258
2005-02-03,24.14080810546875
2005-02-04,24.579662322998047
2005-02-07,24.087026596069336
2005-02-08,24.22150421142578
2005-02-09,24.381479263305664
2005-02-10,24.452251434326172
2005-02-11,24.85146713256836
2005-02-14,25.346927642822266
2005-02-15,24.8415584564209
2005-02-16,24.808988571166992
2005-02-17,24.28238296508789
2005-02-18,24.32485008239746
2005-02-21,24.084192276000977
2005-02-22,23.796817779541016
2005-02-23,23.58164405822754
2005-02-24,23.086172103881836
2005-02-25,23.365041732788086
2005-02-28,23.9709415435791
2005-03-01,23.333913803100586
2005-03-02,23.534929275512695
2005-03-03,23.878923416137695
2005-03-04,24.44516372680664
2005-03-07,24.770763397216797
2005-03-08,25.25491714477539
2005-03-09,25.27614974975586
2005-03-10,25.712181091308594
2005-03-11,25.53804588317871
2005-03-14,26.2359561920166
2005-03-15,25.955663681030273
2005-03-16,25.98112678527832
2005-03-17,25.853727340698242
2005-03-18,25.849483489990234
2005-03-21,25.44320297241211
2005-03-22,24.964719772338867
2005-03-23,24.65327262878418
2005-03-24,24.742454528808594
2005-03-28,24.908082962036133
2005-03-29,24.36733055114746
2005-03-30,25.261999130249023
2005-03-31,26.366188049316406
2005-04-01,27.14903450012207
2005-04-04,26.72718048095703
2005-04-05,27.09241485595703
2005-04-06,26.89423370361328
2005-04-07,26.745580673217773
2005-04-08,26.231712341308594
2005-04-11,26.108535766601562
2005-04-12,26.2005615234375
2005-04-13,26.62525177001953
2005-04-15,25.535215377807617
2005-04-18,25.337032318115234
2005-04-19,24.271059036254883
2005-04-20,24.381479263305664
2005-04-21,24.792020797729492
2005-04-22,26.19348907470703
2005-04-25,25.389415740966797
2005-04-26,24.58957290649414
2005-04-27,24.136581420898438
2005-04-28,24.530120849609375
2005-04-29,23.978734970092773
2005-05-02,24.229358673095703
2005-05-03,24.368282318115234
2005-05-04,24.43273162841797
2005-05-05,24.50147247314453
2005-05-06,24.862377166748047
2005-05-09,25.234745025634766
2005-05-10,25.592777252197266
2005-05-11,24.83803939819336
2005-05-12,25.446683883666992
2005-05-13,25.332124710083008
2005-05-16,24.902482986450195
2005-05-17,24.597431182861328
2005-05-18,24.210744857788086
2005-05-19,24.451343536376953
2005-05-20,24.587404251098633
2005-05-23,25.091527938842773
2005-05-24,25.306339263916016
2005-05-25,26.10835838317871
2005-05-26,26.931867599487305
2005-05-27,26.28449821472168
2005-05-30,25.704486846923828
2005-05-31,26.37330436706543
2005-06-01,25.790428161621094
2005-06-02,26.02243423461914
2005-06-03,26.220067977905273
2005-06-06,26.516517639160156
2005-06-07,26.35613441467285
2005-06-08,26.774322509765625
2005-06-09,26.506498336791992
2005-06-10,26.470691680908203
2005-06-13,26.6955509185791
2005-06-14,27.007747650146484
2005-06-15,27.096555709838867
2005-06-16,27.07219886779785
2005-06-17,27.043561935424805
2005-06-20,28.060392379760742
2005-06-21,28.504375457763672
2005-06-22,28.13200569152832
2005-06-23,27.745315551757812
2005-06-24,28.29958152770996
2005-06-27,27.902868270874023
2005-06-28,27.268415451049805
2005-06-29,27.287046432495117
2005-06-30,27.891399383544922
2005-07-01,28.01743507385254
2005-07-04,28.08475112915039
2005-07-05,27.24692726135254
2005-07-06,27.554840087890625
2005-07-07,27.282733917236328
2005-07-08,27.54768943786621
2005-07-11,27.51618194580078
2005-07-12,27.44027328491211
2005-07-13,27.103710174560547
2005-07-14,26.487897872924805
2005-07-15,26.960508346557617
2005-07-18,27.616436004638672
2005-07-19,27.719539642333984
2005-07-20,27.905733108520508
2005-07-21,28.110532760620117
2005-07-22,28.20648193359375
2005-07-25,27.934383392333984
2005-07-26,28.47859764099121
2005-07-27,28.614656448364258
2005-07-28,28.614656448364258
2005-07-29,28.90107536315918
2005-08-01,28.690553665161133
2005-08-02,30.74141502380371
2005-08-03,31.941564559936523
2005-08-04,32.17072296142578
2005-08-05,30.93476104736328
2005-08-08,30.803001403808594
2005-08-09,30.4449520111084
2005-08-10,30.949064254760742
2005-08-11,30.84882926940918
2005-08-12,30.788671493530273
2005-08-16,32.2637939453125
2005-08-17,32.3024787902832
2005-08-18,31.50046157836914
2005-08-19,31.411659240722656
2005-08-22,32.03464889526367
2005-08-23,31.390178680419922
2005-08-24,30.516557693481445
2005-08-25,30.69129180908203
2005-08-26,31.407373428344727
2005-08-29,30.454975128173828
2005-08-30,32.35689163208008
2005-08-31,32.68915557861328
2005-09-01,32.73926544189453
2005-09-02,32.25950241088867
2005-09-05,31.865663528442383
2005-09-06,31.562034606933594
2005-09-08,31.633665084838867
2005-09-09,31.464658737182617
2005-09-12,31.905765533447266
2005-09-13,32.50297164916992
2005-09-14,32.43137741088867
2005-09-15,33.40523910522461
2005-09-16,32.815181732177734
2005-09-19,32.732120513916016
2005-09-20,34.228736877441406
2005-09-21,33.6171989440918
2005-09-22,32.95840072631836
2005-09-23,32.01316833496094
2005-09-26,33.244842529296875
2005-09-27,33.2476921081543
2005-09-28,32.714927673339844
2005-09-29,32.46717071533203
2005-09-30,32.60036849975586
2005-10-03,33.66732406616211
2005-10-04,35.267059326171875
2005-10-05,34.70133972167969
2005-10-06,32.95123291015625
2005-10-07,32.4886474609375
2005-10-10,32.92975997924805
2005-10-11,33.51982116699219
2005-10-13,32.41419219970703
2005-10-14,32.23801803588867
2005-10-17,31.786901473999023
2005-10-18,32.722084045410156
2005-10-19,32.922611236572266
2005-10-20,32.97272872924805
2005-10-21,32.507266998291016
2005-10-24,32.292442321777344
2005-10-25,33.896461486816406
2005-10-26,32.578887939453125
2005-10-27,30.137022018432617
2005-10-28,29.993831634521484
2005-10-31,30.307600021362305
2005-11-02,31.606094360351562
2005-11-04,31.606094360351562
2005-11-07,32.03264236450195
2005-11-08,33.49308395385742
2005-11-09,33.05493927001953
2005-11-10,33.47139358520508
2005-11-11,34.62382888793945
2005-11-14,33.95579528808594
2005-11-16,35.85000991821289
2005-11-17,35.835540771484375
2005-11-18,35.24269485473633
2005-11-21,36.10306167602539
2005-11-22,35.84278869628906
2005-11-23,36.428401947021484
2005-11-24,35.30054473876953
2005-11-25,36.87232208251953
2005-11-28,36.51082992553711
2005-11-29,37.13258743286133
2005-11-30,36.77109909057617
2005-12-01,37.10800552368164
2005-12-02,38.029090881347656
2005-12-05,37.94956588745117
2005-12-06,38.34734344482422
2005-12-07,38.32111740112305
2005-12-08,37.89857482910156
2005-12-09,38.2235107421875
2005-12-12,38.41292190551758
2005-12-13,39.083187103271484
2005-12-14,39.647064208984375
2005-12-15,39.472206115722656
2005-12-16,39.35272979736328
2005-12-19,40.103126525878906
2005-12-20,39.3702278137207
2005-12-21,38.998680114746094
2005-12-22,38.9520378112793
2005-12-23,38.296363830566406
2005-12-26,37.89564514160156
2005-12-27,38.036991119384766
2005-12-28,38.15795135498047
2005-12-29,38.60525894165039
2005-12-30,39.27552795410156
2006-01-02,39.25802230834961
2006-01-03,40.04484176635742
2006-01-04,40.2371826171875
2006-01-05,40.999210357666016
2006-01-06,42.718597412109375
2006-01-09,42.68214416503906
2006-01-10,42.41987991333008
2006-01-12,42.937129974365234
2006-01-13,43.282447814941406
2006-01-16,42.641357421875
2006-01-17,42.274169921875
2006-01-18,41.94926071166992
2006-01-19,42.8963508605957
2006-01-20,44.08094787597656
2006-01-23,42.772491455078125
2006-01-24,43.69382095336914
2006-01-25,44.8454704284668
2006-01-27,45.78440856933594
2006-01-30,45.20783615112305
2006-01-31,45.948699951171875
2006-02-01,44.72809982299805
2006-02-02,44.03124237060547
2006-02-03,43.755428314208984
2006-02-06,44.012168884277344
2006-02-07,44.66501998901367
2006-02-08,45.14622497558594
2006-02-10,45.45722579956055
2006-02-13,45.79467010498047
2006-02-14,44.86014175415039
2006-02-15,44.62834930419922
2006-02-16,44.870418548583984
2006-02-17,44.757442474365234
2006-02-20,44.2146110534668
2006-02-21,44.654762268066406
2006-02-22,45.193172454833984
2006-02-23,44.955501556396484
2006-02-24,44.7603874206543
2006-02-27,45.03911590576172
2006-02-28,44.74275588989258
2006-03-01,45.91935729980469
2006-03-02,45.557003021240234
2006-03-03,45.47629928588867
2006-03-06,46.550209045410156
2006-03-07,45.83867263793945
2006-03-08,44.45669937133789
2006-03-09,44.075252532958984
2006-03-10,44.720760345458984
2006-03-13,44.64008331298828
2006-03-14,44.698753356933594
2006-03-16,44.15888595581055
2006-03-17,44.38335037231445
2006-03-20,45.897369384765625
2006-03-21,45.44255447387695
2006-03-22,45.0831413269043
2006-03-23,44.540313720703125
2006-03-24,45.27385711669922
2006-03-27,44.437618255615234
