date,NIFTY CAPITAL GOODS
2014-08-04,2792.31
2014-08-05,2816.25
2014-08-06,2826.35
2014-08-07,2825.47
2014-08-08,2753.17
2014-08-11,2765.39
2014-08-12,2771.69
2014-08-13,2702.03
2014-08-14,2730.62
2014-08-18,2796.11
2014-08-19,2808.95
2014-08-20,2812.24
2014-08-21,2812.83
2014-08-22,2814.09
2014-08-25,2818.93
2014-08-26,2802.9
2014-08-27,2816.52
2014-08-28,2844.63
2014-09-01,2900.79
2014-09-02,2922.89
2014-09-03,2924.76
2014-09-04,2900.82
2014-09-05,2911.13
2014-09-08,2952.65
2014-09-09,2967.69
2014-09-10,2959.73
2014-09-11,2994.33
2014-09-12,2986.04
2014-09-15,2986.95
2014-09-16,2898.25
2014-09-17,2939.18
2014-09-18,2982.8
2014-09-19,2961.49
2014-09-22,2951.5
2014-09-23,2888.07
2014-09-24,2848.33
2014-09-25,2778.78
2014-09-26,2802.16
2014-09-29,2816.17
2014-09-30,2806.3
2014-10-01,2791.02
2014-10-07,2743.41
2014-10-08,2754.88
2014-10-09,2837.66
2014-10-10,2802.37
2014-10-13,2819.69
2014-10-14,2821.26
2014-10-16,2746.83
2014-10-17,2776.04
2014-10-20,2796.97
2014-10-21,2825.58
2014-10-22,2872.34
2014-10-23,2886.82
2014-10-27,2916.52
2014-10-28,2918.25
2014-10-29,2937.28
2014-10-30,2950.45
2014-10-31,2987.68
2014-11-03,2998.18
2014-11-05,3023.51
2014-11-07,3025.23
2014-11-10,3051.25
2014-11-11,3067.86
2014-11-12,3084.04
2014-11-13,3069.56
2014-11-14,3092.26
2014-11-17,3129.14
2014-11-18,3192.72
2014-11-19,3161.65
2014-11-20,3141.28
2014-11-21,3153.28
2014-11-24,3195.44
2014-11-25,3184.69
2014-11-26,3207.0
2014-11-27,3227.34
2014-11-28,3245.47
2014-12-01,3202.58
2014-12-02,3222.1
2014-12-03,3289.38
2014-12-04,3347.77
2014-12-05,3322.51
2014-12-08,3280.02
2014-12-09,3208.57
2014-12-10,3213.17
2014-12-11,3188.42
2014-12-12,3130.08
2014-12-15,3105.4
2014-12-16,3026.12
2014-12-17,3013.13
2014-12-18,3109.21
2014-12-19,3118.5
2014-12-22,3145.6
2014-12-23,3115.44
2014-12-24,3121.46
2014-12-26,3115.65
2014-12-29,3157.82
2014-12-30,3198.85
2014-12-31,3237.34
2015-01-01,3239.07
2015-01-02,3280.24
2015-01-05,3280.43
2015-01-06,3177.5
2015-01-07,3180.58
2015-01-08,3223.31
2015-01-09,3215.98
2015-01-12,3251.55
2015-01-13,3248.68
2015-01-14,3268.51
2015-01-15,3289.61
2015-01-16,3322.74
2015-01-19,3349.58
2015-01-20,3344.76
2015-01-21,3350.31
2015-01-22,3377.16
2015-01-23,3363.38
2015-01-27,3411.56
2015-01-28,3420.24
2015-01-29,3425.06
2015-01-30,3417.55
2015-02-02,3446.42
2015-02-03,3493.59
2015-02-04,3457.76
2015-02-05,3411.39
2015-02-06,3348.4
2015-02-09,3317.06
2015-02-10,3356.15
2015-02-11,3413.93
2015-02-12,3492.69
2015-02-13,3492.45
2015-02-16,3521.86
2015-02-18,3595.87
2015-02-19,3599.82
2015-02-20,3645.2
2015-02-23,3613.8
2015-02-24,3602.96
2015-02-25,3616.84
2015-02-26,3552.86
2015-02-27,3624.81
2015-02-28,3594.6
2015-03-02,3666.23
2015-03-03,3694.37
2015-03-04,3670.64
2015-03-05,3662.64
2015-03-09,3605.91
2015-03-10,3596.86
2015-03-11,3598.9
2015-03-12,3673.66
2015-03-13,3599.03
2015-03-16,3580.06
2015-03-17,3614.79
2015-03-18,3593.13
2015-03-19,3569.6
2015-03-20,3518.93
2015-03-23,3472.19
2015-03-24,3457.81
2015-03-25,3431.64
2015-03-26,3397.5
2015-03-27,3417.25
2015-03-30,3496.39
2015-03-31,3520.73
2015-04-01,3550.69
2015-04-06,3591.08
2015-04-07,3596.71
2015-04-08,3640.1
2015-04-09,3626.63
2015-04-10,3626.52
2015-04-13,3625.37
2015-04-15,3591.62
2015-04-16,3556.7
2015-04-17,3492.12
2015-04-20,3426.2
2015-04-21,3408.62
2015-04-22,3410.57
2015-04-23,3411.63
2015-04-24,3352.31
2015-04-27,3285.08
2015-04-28,3339.79
2015-04-29,3376.2
2015-04-30,3401.71
2015-05-04,3461.9
2015-05-05,3468.21
2015-05-06,3339.09
2015-05-07,3286.53
2015-05-08,3342.61
2015-05-11,3379.27
2015-05-12,3301.84
2015-05-13,3349.0
2015-05-14,3385.93
2015-05-15,3384.7
2015-05-18,3436.42
2015-05-19,3432.83
2015-05-20,3410.7
2015-05-21,3405.69
2015-05-22,3405.91
2015-05-25,3404.46
2015-05-26,3421.71
2015-05-27,3424.16
2015-05-28,3423.21
2015-05-29,3460.27
2015-06-01,3465.07
2015-06-02,3409.95
2015-06-03,3338.57
2015-06-04,3363.63
2015-06-05,3365.54
2015-06-08,3322.78
2015-06-09,3302.61
2015-06-10,3354.93
2015-06-11,3295.3
2015-06-12,3312.89
2015-06-15,3315.94
2015-06-16,3308.86
2015-06-17,3338.25
2015-06-18,3368.09
2015-06-19,3375.26
2015-06-22,3417.31
2015-06-23,3428.97
2015-06-24,3420.63
2015-06-25,3433.16
2015-06-26,3420.79
2015-06-29,3355.0
2015-06-30,3382.95
2015-07-01,3458.22
2015-07-02,3482.82
2015-07-03,3488.68
2015-07-06,3508.48
2015-07-07,3525.68
2015-07-08,3501.12
2015-07-09,3530.89
2015-07-10,3540.38
2015-07-13,3573.42
2015-07-14,3576.55
2015-07-15,3584.95
2015-07-16,3636.33
2015-07-17,3659.22
2015-07-20,3666.94
2015-07-21,3633.52
2015-07-22,3648.6
2015-07-23,3665.46
2015-07-24,3623.52
2015-07-27,3552.47
2015-07-28,3553.92
2015-07-29,3633.18
2015-07-30,3646.34
2015-07-31,3664.27
2015-08-03,3718.94
2015-08-04,3725.01
2015-08-05,3773.81
2015-08-06,3818.79
2015-08-07,3781.91
2015-08-10,3773.5
2015-08-11,3708.44
2015-08-12,3621.81
2015-08-13,3605.45
2015-08-14,3675.39
2015-08-17,3663.69
2015-08-18,3673.3
2015-08-19,3697.72
2015-08-20,3617.66
2015-08-21,3577.31
2015-08-24,3274.72
2015-08-25,3342.08
2015-08-26,3347.58
2015-08-27,3396.04
2015-08-28,3419.81
2015-08-31,3376.01
2015-09-01,3293.01
2015-09-02,3258.14
2015-09-03,3298.46
2015-09-04,3234.77
2015-09-07,3150.8
2015-09-08,3206.6
2015-09-09,3280.33
2015-09-10,3283.1
2015-09-11,3281.27
2015-09-14,3297.38
2015-09-15,3250.94
2015-09-16,3236.48
2015-09-18,3250.31
2015-09-21,3252.74
2015-09-22,3214.13
2015-09-23,3210.23
2015-09-24,3226.97
2015-09-28,3203.76
2015-09-29,3191.01
2015-09-30,3245.29
2015-10-01,3241.44
2015-10-05,3303.51
2015-10-06,3284.77
2015-10-07,3300.54
2015-10-08,3294.31
2015-10-09,3314.18
2015-10-12,3326.05
2015-10-13,3320.06
2015-10-14,3312.42
2015-10-15,3337.01
2015-10-16,3339.35
2015-10-19,3342.74
2015-10-20,3381.12
2015-10-21,3365.36
2015-10-23,3353.18
2015-10-26,3360.89
2015-10-27,3360.97
2015-10-28,3329.66
2015-10-29,3297.34
2015-10-30,3294.55
2015-11-02,3297.61
2015-11-03,3298.72
2015-11-04,3291.27
2015-11-05,3236.98
2015-11-06,3213.79
2015-11-09,3220.2
2015-11-10,3170.26
2015-11-11,3209.54
2015-11-13,3174.06
2015-11-16,3172.15
2015-11-17,3159.68
2015-11-18,3127.14
2015-11-19,3159.4
2015-11-20,3184.31
2015-11-23,3178.66
2015-11-24,3164.02
2015-11-26,3156.84
2015-11-27,3165.17
2015-11-30,3170.6
2015-12-01,3182.78
2015-12-02,3167.78
2015-12-03,3149.05
2015-12-04,3132.26
2015-12-07,3138.54
2015-12-08,3104.08
2015-12-09,3065.64
2015-12-10,3074.85
2015-12-11,3060.75
2015-12-14,3077.83
2015-12-15,3096.73
2015-12-16,3118.74
2015-12-17,3145.8
2015-12-18,3146.72
2015-12-21,3180.8
2015-12-22,3167.25
2015-12-23,3190.47
2015-12-24,3220.89
2015-12-28,3231.48
2015-12-29,3215.34
2015-12-30,3222.81
2015-12-31,3238.59
2016-01-01,3254.11
2016-01-04,3217.47
2016-01-05,3215.31
2016-01-06,3200.09
2016-01-07,3091.92
2016-01-08,3108.34
2016-01-11,3070.48
2016-01-12,3060.48
2016-01-13,3026.13
2016-01-14,2990.98
2016-01-15,2912.55
2016-01-18,2845.31
2016-01-19,2883.68
2016-01-20,2826.3
2016-01-21,2804.86
2016-01-22,2858.14
2016-01-25,2874.38
2016-01-27,2879.04
2016-01-28,2871.17
2016-01-29,2915.8
2016-02-01,2925.74
2016-02-02,2863.57
2016-02-03,2796.04
2016-02-04,2826.95
2016-02-05,2861.28
2016-02-08,2850.05
2016-02-09,2816.64
2016-02-10,2769.98
2016-02-11,2666.68
2016-02-12,2607.44
2016-02-15,2695.88
2016-02-16,2639.63
2016-02-17,2648.62
2016-02-18,2657.24
2016-02-19,2650.54
2016-02-22,2664.83
2016-02-23,2625.22
2016-02-24,2584.52
2016-02-25,2555.63
2016-02-26,2539.93
2016-02-29,2518.8
2016-03-01,2584.76
2016-03-02,2635.33
2016-03-03,2704.75
2016-03-04,2730.27
2016-03-08,2722.74
2016-03-09,2733.67
2016-03-10,2708.85
2016-03-11,2707.3
2016-03-14,2716.1
2016-03-15,2704.64
2016-03-16,2704.81
2016-03-17,2725.4
2016-03-18,2749.31
2016-03-21,2787.81
2016-03-22,2831.43
2016-03-23,2836.93
2016-03-28,2807.93
2016-03-29,2784.45
2016-03-30,2836.19
2016-03-31,2838.92
2016-04-01,2860.51
2016-04-04,2866.32
2016-04-05,2816.21
2016-04-06,2836.72
2016-04-07,2838.06
2016-04-08,2857.31
2016-04-11,2887.42
2016-04-12,2922.37
2016-04-13,2963.12
2016-04-18,2971.37
2016-04-20,2986.44
2016-04-21,2965.9
2016-04-22,2953.02
2016-04-25,2926.07
2016-04-26,2949.27
2016-04-27,2954.35
2016-04-28,2914.09
2016-04-29,2925.41
2016-05-02,2936.98
2016-05-03,2915.28
2016-05-04,2860.6
2016-05-05,2880.27
2016-05-06,2881.29
2016-05-09,2905.55
2016-05-10,2925.45
2016-05-11,2906.07
2016-05-12,2918.08
2016-05-13,2889.39
2016-05-16,2883.61
2016-05-17,2887.65
2016-05-18,2887.09
2016-05-19,2855.2
2016-05-20,2833.8
2016-05-23,2828.29
2016-05-24,2825.52
2016-05-25,2849.2
2016-05-26,2882.04
2016-05-27,2896.45
2016-05-30,2896.14
2016-05-31,2908.52
2016-06-01,2886.31
2016-06-02,2904.03
2016-06-03,2891.52
2016-06-06,2889.39
2016-06-07,2923.03
2016-06-08,2970.96
2016-06-09,2960.73
2016-06-10,2956.52
2016-06-13,2938.14
2016-06-14,2954.7
2016-06-15,2981.32
2016-06-16,2965.34
2016-06-17,2967.98
2016-06-20,2977.93
2016-06-21,2976.02
2016-06-22,2960.48
2016-06-23,2974.87
2016-06-24,2935.15
2016-06-27,2955.61
2016-06-28,2965.75
2016-06-29,3009.79
2016-06-30,3055.59
2016-07-01,3077.53
2016-07-04,3102.61
2016-07-05,3092.63
2016-07-07,3078.46
2016-07-08,3068.08
2016-07-11,3094.42
2016-07-12,3089.6
2016-07-13,3087.05
2016-07-14,3104.91
2016-07-15,3088.62
2016-07-18,3080.03
2016-07-19,3104.58
2016-07-20,3142.02
2016-07-21,3127.83
2016-07-22,3139.95
2016-07-25,3170.99
2016-07-26,3157.48
2016-07-27,3166.79
2016-07-28,3159.97
2016-07-29,3158.13
2016-08-01,3133.12
2016-08-02,3092.86
2016-08-03,3043.39
2016-08-04,3056.61
2016-08-05,3128.68
2016-08-08,3161.84
2016-08-09,3148.92
2016-08-10,3118.04
2016-08-11,3119.24
2016-08-12,3131.94
2016-08-16,3137.21
2016-08-17,3151.36
2016-08-18,3170.08
2016-08-19,3177.77
2016-08-22,3170.75
2016-08-23,3156.03
2016-08-24,3168.8
2016-08-25,3162.73
2016-08-26,3154.44
2016-08-29,3162.27
2016-08-30,3186.01
2016-08-31,3182.36
2016-09-01,3167.25
2016-09-02,3171.91
2016-09-06,3191.18
2016-09-07,3260.65
2016-09-08,3270.69
2016-09-09,3251.24
2016-09-12,3173.26
2016-09-14,3170.88
2016-09-15,3182.84
2016-09-16,3196.05
2016-09-19,3209.74
2016-09-20,3193.95
2016-09-21,3195.82
2016-09-22,3228.58
2016-09-23,3230.3
2016-09-26,3198.71
2016-09-27,3208.28
2016-09-28,3224.27
2016-09-29,3103.71
2016-09-30,3145.25
2016-10-03,3209.91
2016-10-04,3225.55
2016-10-05,3231.08
2016-10-06,3218.89
2016-10-07,3215.46
2016-10-10,3203.9
2016-10-13,3160.79
2016-10-14,3171.98
2016-10-17,3142.89
2016-10-18,3175.05
2016-10-19,3183.22
2016-10-20,3192.6
2016-10-21,3190.08
2016-10-24,3196.49
2016-10-25,3190.66
2016-10-26,3175.99
2016-10-27,3152.25
2016-10-28,3184.37
2016-10-30,3206.19
2016-11-01,3193.08
2016-11-02,3149.86
2016-11-03,3133.04
2016-11-04,3088.05
2016-11-07,3128.6
2016-11-08,3141.62
2016-11-09,3088.11
2016-11-10,3135.53
2016-11-11,3075.12
2016-11-15,3006.32
2016-11-16,3006.43
2016-11-17,2991.84
2016-11-18,2994.53
2016-11-21,2898.7
2016-11-22,2914.8
2016-11-23,2923.96
2016-11-24,2932.09
2016-11-25,2964.18
2016-11-28,2997.77
2016-11-29,3010.44
2016-11-30,3047.79
2016-12-01,3029.82
2016-12-02,2991.6
2016-12-05,2992.86
2016-12-06,3006.75
2016-12-07,2995.48
2016-12-08,3055.95
2016-12-09,3056.14
2016-12-12,3043.99
2016-12-13,3047.17
2016-12-14,3018.95
2016-12-15,3032.47
2016-12-16,3034.26
2016-12-19,3015.0
2016-12-20,2986.61
2016-12-21,2979.62
2016-12-22,2951.95
2016-12-23,2948.27
2016-12-26,2896.62
2016-12-27,2930.92
2016-12-28,2937.77
2016-12-29,2953.03
2016-12-30,2984.7
2017-01-02,3003.88
2017-01-03,3039.87
2017-01-04,3043.01
2017-01-05,3064.77
2017-01-06,3047.88
2017-01-09,3060.42
2017-01-10,3109.29
2017-01-11,3134.84
2017-01-12,3140.8
2017-01-13,3132.72
2017-01-16,3129.73
2017-01-17,3126.26
2017-01-18,3149.96
2017-01-19,3162.94
2017-01-20,3127.96
2017-01-23,3145.56
2017-01-24,3163.23
2017-01-25,3185.08
2017-01-27,3216.36
2017-01-30,3213.16
2017-01-31,3181.7
2017-02-01,3226.36
2017-02-02,3235.28
2017-02-03,3253.18
2017-02-06,3307.24
2017-02-07,3329.66
2017-02-08,3342.58
2017-02-09,3375.16
2017-02-10,3373.69
2017-02-13,3355.31
2017-02-14,3348.74
2017-02-15,3304.72
2017-02-16,3360.16
2017-02-17,3360.25
2017-02-20,3377.31
2017-02-21,3397.72
2017-02-22,3373.87
2017-02-23,3366.87
2017-02-27,3368.19
2017-02-28,3401.44
2017-03-01,3406.55
2017-03-02,3374.57
2017-03-03,3377.04
2017-03-06,3392.33
2017-03-07,3386.64
2017-03-08,3378.76
2017-03-09,3379.6
2017-03-10,3382.79
2017-03-14,3412.26
2017-03-15,3439.92
2017-03-16,3502.63
2017-03-17,3506.55
2017-03-20,3515.94
2017-03-21,3490.93
2017-03-22,3462.02
2017-03-23,3487.22
2017-03-24,3497.1
2017-03-27,3509.08
2017-03-28,3537.94
2017-03-29,3546.77
2017-03-30,3577.24
2017-03-31,3612.12
2017-04-03,3675.47
2017-04-05,3707.44
2017-04-06,3718.11
2017-04-07,3699.06
2017-04-10,3736.65
2017-04-11,3773.11
2017-04-12,3757.4
2017-04-13,3739.3
2017-04-17,3723.92
2017-04-18,3685.2
2017-04-19,3718.98
2017-04-20,3750.7
2017-04-21,3761.16
2017-04-24,3803.71
2017-04-25,3831.64
2017-04-26,3825.08
2017-04-27,3832.17
2017-04-28,3845.18
2017-05-02,3861.42
2017-05-03,3865.4
2017-05-04,3877.14
2017-05-05,3831.18
2017-05-08,3851.74
2017-05-09,3915.81
2017-05-10,3957.4
2017-05-11,3923.54
2017-05-12,3890.03
2017-05-15,3908.31
2017-05-16,3906.94
2017-05-17,3888.82
2017-05-18,3819.33
2017-05-19,3772.0
2017-05-22,3737.31
2017-05-23,3665.53
2017-05-24,3616.31
2017-05-25,3679.74
2017-05-26,3758.2
2017-05-29,3702.67
2017-05-30,3677.76
2017-05-31,3708.6
2017-06-01,3720.44
2017-06-02,3738.37
2017-06-05,3742.59
2017-06-06,3705.81
2017-06-07,3730.72
2017-06-08,3731.07
2017-06-09,3729.1
2017-06-12,3712.24
2017-06-13,3720.9
2017-06-14,3734.92
2017-06-15,3744.83
2017-06-16,3757.38
2017-06-19,3762.2
2017-06-20,3770.17
2017-06-21,3759.89
2017-06-22,3747.44
2017-06-23,3700.32
2017-06-27,3648.62
2017-06-28,3633.83
2017-06-29,3651.36
2017-06-30,3693.19
2017-07-03,3725.64
2017-07-04,3722.72
2017-07-05,3761.53
2017-07-06,3771.17
2017-07-07,3771.17
2017-07-10,3791.12
2017-07-11,3774.64
2017-07-12,3783.63
2017-07-13,3806.71
2017-07-14,3785.75
2017-07-17,3790.56
2017-07-18,3764.24
2017-07-19,3806.74
2017-07-20,3808.01
2017-07-21,3808.62
2017-07-24,3825.79
2017-07-25,3811.89
2017-07-26,3840.03
2017-07-27,3828.16
2017-07-28,3863.46
2017-07-31,3852.97
2017-08-01,3834.71
2017-08-02,3822.86
2017-08-03,3781.52
2017-08-04,3771.63
2017-08-07,3794.85
2017-08-08,3757.24
2017-08-09,3701.73
2017-08-10,3594.34
2017-08-11,3600.29
2017-08-14,3687.54
2017-08-16,3719.95
2017-08-17,3741.17
2017-08-18,3727.15
2017-08-21,3676.58
2017-08-22,3670.06
2017-08-23,3691.81
2017-08-24,3706.15
2017-08-28,3739.69
2017-08-29,3694.44
2017-08-30,3736.84
2017-08-31,3760.55
2017-09-01,3788.26
2017-09-04,3755.87
2017-09-05,3774.61
2017-09-06,3775.96
2017-09-07,3794.05
2017-09-08,3779.23
2017-09-11,3820.79
2017-09-12,3865.25
2017-09-13,3851.83
2017-09-14,3890.13
2017-09-15,3884.43
2017-09-18,3925.82
2017-09-19,3938.43
2017-09-20,3937.87
2017-09-21,3914.21
2017-09-22,3803.47
2017-09-25,3755.13
2017-09-26,3791.51
2017-09-27,3706.53
2017-09-28,3694.48
2017-09-29,3725.24
2017-10-03,3756.57
2017-10-04,3774.11
2017-10-05,3790.32
2017-10-06,3818.5
2017-10-09,3822.15
2017-10-10,3843.59
2017-10-11,3810.37
2017-10-12,3831.37
2017-10-13,3833.72
2017-10-16,3836.82
2017-10-17,3835.87
2017-10-18,3841.75
2017-10-19,3842.48
2017-10-23,3859.32
2017-10-24,3868.61
2017-10-25,3913.01
2017-10-26,3942.42
2017-10-27,3963.53
2017-10-30,4017.24
2017-10-31,4059.84
2017-11-01,4079.6
2017-11-02,4072.41
2017-11-03,4085.4
2017-11-06,4099.59
2017-11-07,4044.25
2017-11-08,4017.65
2017-11-09,4048.34
2017-11-10,4022.59
2017-11-13,3976.27
2017-11-14,3975.86
2017-11-15,3937.16
2017-11-16,3961.35
2017-11-17,3974.17
2017-11-20,3975.42
2017-11-21,3995.9
2017-11-22,4017.75
2017-11-23,4052.37
2017-11-24,4053.93
2017-11-27,4071.11
2017-11-28,4096.92
2017-11-29,4106.76
2017-11-30,4093.6
2017-12-01,4050.37
2017-12-04,4030.06
2017-12-05,4044.18
2017-12-06,4012.17
2017-12-07,4067.53
2017-12-08,4096.45
2017-12-11,4090.58
2017-12-12,4073.73
2017-12-13,4024.74
2017-12-14,4021.08
2017-12-15,4067.83
2017-12-18,4095.34
2017-12-19,4149.81
2017-12-20,4173.08
2017-12-21,4203.4
2017-12-22,4233.01
2017-12-26,4265.15
2017-12-27,4244.85
2017-12-28,4259.84
2017-12-29,4291.5
2018-01-01,4304.29
2018-01-02,4309.06
2018-01-03,4337.97
2018-01-04,4385.96
2018-01-05,4427.18
2018-01-08,4448.81
2018-01-09,4437.75
2018-01-10,4425.64
2018-01-11,4437.05
2018-01-12,4450.07
2018-01-15,4441.15
2018-01-16,4365.36
2018-01-17,4409.98
2018-01-18,4325.71
2018-01-19,4375.39
2018-01-22,4429.36
2018-01-23,4421.75
2018-01-24,4396.05
2018-01-25,4362.01
2018-01-29,4324.49
2018-01-30,4296.93
2018-01-31,4270.71
2018-02-01,4267.44
2018-02-02,4071.13
2018-02-05,4041.27
2018-02-06,3959.87
2018-02-07,3993.43
2018-02-08,4086.49
2018-02-09,4088.74
2018-02-12,4159.83
2018-02-14,4158.73
2018-02-15,4100.33
2018-02-16,4075.92
2018-02-19,4049.1
2018-02-20,4045.9
2018-02-21,4028.67
2018-02-22,3981.42
2018-02-23,4019.04
2018-02-26,4047.87
2018-02-27,4043.59
2018-02-28,4061.92
2018-03-01,4055.17
2018-03-05,4000.41
2018-03-06,3956.18
2018-03-07,3870.01
2018-03-08,3893.77
2018-03-09,3884.68
2018-03-12,3899.28
2018-03-13,3927.59
2018-03-14,3918.73
2018-03-15,3942.57
2018-03-16,3902.12
2018-03-19,3840.23
2018-03-20,3834.49
2018-03-21,3817.1
2018-03-22,3774.8
2018-03-23,3748.1
2018-03-26,3776.98
2018-03-27,3796.63
2018-03-28,3782.29
2018-04-02,3863.09
2018-04-03,3917.77
2018-04-04,3874.5
2018-04-05,3918.43
2018-04-06,3939.51
2018-04-09,3927.42
2018-04-10,3935.68
2018-04-11,3956.65
2018-04-12,3931.23
2018-04-13,3912.81
2018-04-16,3914.97
2018-04-17,3912.69
2018-04-18,3901.06
2018-04-19,3909.25
2018-04-20,3923.93
2018-04-23,3938.3
2018-04-24,3930.66
2018-04-25,3902.36
2018-04-26,3911.44
2018-04-27,3930.84
2018-04-30,3977.03
2018-05-02,3956.65
2018-05-03,3905.8
2018-05-04,3881.54
2018-05-07,3911.24
2018-05-08,3927.2
2018-05-09,3931.78
2018-05-10,3878.77
2018-05-11,3879.27
2018-05-14,3856.51
2018-05-15,3827.64
2018-05-16,3844.82
2018-05-17,3870.72
2018-05-18,3807.39
2018-05-21,3732.89
2018-05-22,3757.91
2018-05-23,3744.12
2018-05-24,3705.75
2018-05-25,3742.89
2018-05-28,3798.68
2018-05-29,3806.16
2018-05-30,3806.01
2018-05-31,3765.17
2018-06-01,3698.5
2018-06-04,3629.23
2018-06-05,3563.09
2018-06-06,3624.88
2018-06-07,3682.41
2018-06-08,3705.84
2018-06-11,3707.89
2018-06-12,3719.77
2018-06-13,3694.25
2018-06-14,3683.23
2018-06-15,3656.87
2018-06-18,3631.2
2018-06-19,3597.08
2018-06-20,3603.0
2018-06-21,3570.19
2018-06-22,3560.34
2018-06-25,3540.64
2018-06-26,3528.43
2018-06-27,3467.12
2018-06-28,3428.57
2018-06-29,3490.57
2018-07-02,3481.72
2018-07-03,3490.49
2018-07-04,3502.62
2018-07-05,3472.44
2018-07-06,3520.87
2018-07-09,3572.76
2018-07-10,3626.46
2018-07-11,3611.14
2018-07-12,3585.9
2018-07-13,3532.07
2018-07-16,3455.88
2018-07-17,3519.44
2018-07-18,3491.44
2018-07-19,3450.73
2018-07-20,3475.96
2018-07-23,3508.94
2018-07-24,3573.86
2018-07-25,3578.66
2018-07-26,3588.97
2018-07-27,3613.67
2018-07-30,3646.29
2018-07-31,3684.56
2018-08-01,3692.49
2018-08-02,3681.36
2018-08-03,3719.13
2018-08-06,3718.71
2018-08-07,3684.33
2018-08-08,3709.4
2018-08-09,3701.75
2018-08-10,3686.61
2018-08-13,3646.99
2018-08-14,3669.28
2018-08-16,3655.91
2018-08-17,3690.1
2018-08-20,3709.69
2018-08-21,3729.05
2018-08-23,3719.28
2018-08-24,3719.67
2018-08-27,3741.83
2018-08-28,3741.64
2018-08-29,3747.12
2018-08-30,3751.94
2018-08-31,3767.95
2018-09-03,3770.21
2018-09-04,3700.19
2018-09-05,3676.4
2018-09-06,3701.44
2018-09-07,3707.76
2018-09-10,3674.84
2018-09-11,3640.9
2018-09-12,3655.86
2018-09-14,3680.82
2018-09-17,3660.16
2018-09-18,3598.91
2018-09-19,3590.33
2018-09-21,3520.38
2018-09-24,3438.58
2018-09-25,3420.26
2018-09-26,3448.09
2018-09-27,3388.2
2018-09-28,3328.53
2018-10-01,3334.96
2018-10-03,3339.03
2018-10-04,3286.56
2018-10-05,3223.0
2018-10-08,3164.23
2018-10-09,3147.98
2018-10-10,3266.88
2018-10-11,3229.71
2018-10-12,3293.47
2018-10-15,3348.43
2018-10-16,3397.9
2018-10-17,3331.48
2018-10-19,3297.0
2018-10-22,3255.64
2018-10-23,3214.17
2018-10-24,3241.37
2018-10-25,3222.04
2018-10-26,3230.91
2018-10-29,3268.4
2018-10-30,3295.95
2018-10-31,3353.52
2018-11-01,3393.03
2018-11-02,3436.97
2018-11-05,3414.71
2018-11-06,3397.24
2018-11-07,3430.05
2018-11-09,3447.94
2018-11-12,3422.32
2018-11-13,3429.22
2018-11-14,3407.28
2018-11-15,3423.52
2018-11-16,3420.74
2018-11-19,3416.53
2018-11-20,3389.35
2018-11-21,3385.62
2018-11-22,3374.73
2018-11-26,3379.94
2018-11-27,3385.78
2018-11-28,3367.92
2018-11-29,3376.67
2018-11-30,3389.35
2018-12-03,3401.22
2018-12-04,3413.47
2018-12-05,3340.76
2018-12-06,3307.24
2018-12-07,3305.74
2018-12-10,3266.84
2018-12-11,3276.7
2018-12-12,3352.78
2018-12-13,3373.92
2018-12-14,3376.7
2018-12-17,3401.82
2018-12-18,3410.28
2018-12-19,3440.02
2018-12-20,3436.1
2018-12-21,3393.63
2018-12-24,3383.06
2018-12-26,3385.17
2018-12-27,3405.14
2018-12-28,3451.68
2018-12-31,3454.57
2019-01-01,3456.51
2019-01-02,3435.49
2019-01-03,3403.47
2019-01-04,3414.98
2019-01-07,3407.9
2019-01-08,3396.08
2019-01-09,3410.69
2019-01-10,3421.77
2019-01-11,3419.96
2019-01-14,3399.24
2019-01-15,3412.16
2019-01-16,3408.81
2019-01-17,3393.4
2019-01-18,3373.06
2019-01-21,3339.74
2019-01-22,3327.98
2019-01-23,3314.21
2019-01-24,3270.43
2019-01-25,3217.22
2019-01-28,3147.06
2019-01-29,3151.46
2019-01-30,3175.04
2019-01-31,3195.53
2019-02-01,3209.44
2019-02-04,3171.59
2019-02-05,3122.06
2019-02-06,3145.11
2019-02-07,3161.37
2019-02-08,3132.28
2019-02-11,3089.35
2019-02-12,3085.01
2019-02-13,3054.07
2019-02-14,3060.57
2019-02-15,3029.16
2019-02-18,2981.42
2019-02-19,2989.34
2019-02-20,3018.3
2019-02-21,3048.11
2019-02-22,3083.3
2019-02-25,3105.78
2019-02-26,3123.91
2019-02-27,3140.08
2019-02-28,3152.62
2019-03-01,3209.12
2019-03-05,3301.94
2019-03-06,3317.66
2019-03-07,3315.15
2019-03-08,3300.23
2019-03-11,3368.61
2019-03-12,3383.83
2019-03-13,3381.53
2019-03-14,3358.79
2019-03-15,3364.55
2019-03-18,3336.23
2019-03-19,3339.63
2019-03-20,3324.04
2019-03-22,3302.91
2019-03-25,3269.58
2019-03-26,3289.54
2019-03-27,3315.46
2019-03-28,3339.67
2019-03-29,3378.13
2019-04-01,3396.72
2019-04-02,3405.31
2019-04-03,3374.56
2019-04-04,3355.29
2019-04-05,3362.1
2019-04-08,3350.3
2019-04-09,3370.21
2019-04-10,3383.74
2019-04-11,3380.74
2019-04-12,3405.38
2019-04-15,3428.8
2019-04-16,3423.54
2019-04-18,3390.48
2019-04-22,3325.73
2019-04-23,3338.74
2019-04-24,3341.55
